rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags
1545310971663448116,5,948698,1.741,-1.339,-0.65,2
1545310971781884344,5,948814,1.723,-1.339,-0.659,2
1545310971899584317,5,948931,1.708,-1.335,-0.664,2
1545310972019664420,5,949046,1.69,-1.33,-0.671,2
1545310972136605205,5,949162,1.672,-1.325,-0.678,2
1545310972254725673,5,949280,1.656,-1.326,-0.675,2
1545310972372340777,5,949396,1.639,-1.333,-0.667,2
1545310972490149930,5,949511,1.627,-1.338,-0.657,2
1545310972609510431,5,949627,1.611,-1.343,-0.65,2
1545310972727587479,5,949744,1.593,-1.345,-0.65,2
1545310972845798050,5,949860,1.575,-1.345,-0.657,2
1545310972965051593,5,949975,1.554,-1.344,-0.67,2
1545310973081612295,5,950091,1.536,-1.346,-0.674,2
1545310973199646232,5,950208,1.517,-1.343,-0.679,2
1545310973317453644,5,950324,1.499,-1.342,-0.68,2
1545310973436744177,5,950440,1.477,-1.336,-0.687,2
1545310973554590506,5,950557,1.456,-1.332,-0.691,2
1545310973673105369,5,950673,1.436,-1.33,-0.693,2
1545310973791036616,5,950788,1.415,-1.327,-0.695,2
1545310973909576116,5,950904,1.398,-1.33,-0.688,2
1545310974028067565,5,951021,1.379,-1.329,-0.689,2
1545310974146014660,5,951136,1.359,-1.326,-0.693,2
1545310974263751651,5,951252,1.339,-1.326,-0.694,2
1545310974381517436,5,951369,1.321,-1.329,-0.692,2
1545310974499684444,5,951487,1.301,-1.332,-0.689,2
1545310974619016459,5,951602,1.284,-1.317,-0.715,2
1545310974737088975,5,951718,1.268,-1.318,-0.712,2
1545310974854143351,5,951834,1.25,-1.314,-0.713,2
1545310975090230139,5,952066,1.215,-1.324,-0.686,2
1545310975208386162,5,952182,1.196,-1.317,-0.692,2
1545310975326517729,5,952298,1.177,-1.311,-0.696,2
1545310975446664286,5,952415,1.159,-1.306,-0.702,2
1545310975563483975,5,952531,1.143,-1.305,-0.703,2
1545310975681642250,5,952647,1.13,-1.311,-0.702,2
1545310975799587616,5,952764,1.115,-1.312,-0.702,2
1545310975917916067,5,952879,1.101,-1.319,-0.699,2
1545310976037152045,5,952995,1.086,-1.321,-0.699,2
1545310976154929272,5,953111,1.067,-1.317,-0.703,2
1545310976272894690,5,953228,1.05,-1.319,-0.703,2
1545310976390638137,5,953343,1.031,-1.313,-0.709,2
1545310976508793954,5,953460,1.013,-1.31,-0.711,2
1545310976626539254,5,953577,0.996,-1.308,-0.71,2
