rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,transform,translation,x,y,z,rotation,x,y,z,w
1545310950997678777,,72484,,1545310950,976448116,"""/world""","""vicon/obstacle3/obstacle3""",,,1.51951921227,-0.523882435793,0.756950726796,,0.253411891676,0.966978558362,-0.0109778306842,-0.0247864491054
1545310951008604795,,72485,,1545310950,986372600,"""/world""","""vicon/obstacle3/obstacle3""",,,1.519513551,-0.523893479597,0.756961651695,,0.253363111387,0.96698472787,-0.0109744751637,-0.0250445752495
1545310951017221698,,72486,,1545310950,996305077,"""/world""","""vicon/obstacle3/obstacle3""",,,1.51950766891,-0.523905747948,0.756972066188,,0.25351508647,0.966939145545,-0.0110772481121,-0.0252207120858
1545310951026443770,,72487,,1545310951,6321745,"""/world""","""vicon/obstacle3/obstacle3""",,,1.51949002455,-0.523906708874,0.756988369053,,0.253245733218,0.967013780295,-0.0109571739387,-0.0251174773026
1545310951037258323,,72488,,1545310951,16410462,"""/world""","""vicon/obstacle3/obstacle3""",,,1.51950169627,-0.523904995951,0.756983774211,,0.253301345519,0.967009143013,-0.0111037277054,-0.0246668384504
1545310951046606626,,72489,,1545310951,26337887,"""/world""","""vicon/obstacle3/obstacle3""",,,1.51949569522,-0.523890298006,0.756984889342,,0.253264064025,0.967012780649,-0.0108564767836,-0.0250146526219
1545310951055780774,,72490,,1545310951,36957783,"""/world""","""vicon/obstacle3/obstacle3""",,,1.51950670285,-0.523888598271,0.75696887821,,0.253398413074,0.966979016746,-0.0109493901774,-0.0249185930483
1545310951066202525,,72491,,1545310951,46273677,"""/world""","""vicon/obstacle3/obstacle3""",,,1.51950741017,-0.523880712242,0.756952503748,,0.253422236587,0.966967181911,-0.0110744839039,-0.0250797710641
1545310951077062915,,72492,,1545310951,56356121,"""/world""","""vicon/obstacle3/obstacle3""",,,1.5195146788,-0.523881150807,0.756945926541,,0.2534494371,0.966959598689,-0.0110885915641,-0.0250910436985
1545310951086219054,,72493,,1545310951,66270902,"""/world""","""vicon/obstacle3/obstacle3""",,,1.51951753561,-0.523895257189,0.756963690158,,0.253388619488,0.966982466441,-0.0109916138444,-0.0248656698178
1545310951097028766,,72494,,1545310951,76506256,"""/world""","""vicon/obstacle3/obstacle3""",,,1.51951038878,-0.523910248015,0.75698630076,,0.253299842919,0.967015016109,-0.0111699109503,-0.0244209190381
1545310951107417308,,72495,,1545310951,87084973,"""/world""","""vicon/obstacle3/obstacle3""",,,1.5195030619,-0.523918392916,0.756985826443,,0.25331839203,0.967005626267,-0.010965617734,-0.0246914206846
1545310951116601632,,72496,,1545310951,96320690,"""/world""","""vicon/obstacle3/obstacle3""",,,1.51949835599,-0.523904939742,0.756977147681,,0.253295572483,0.9670097957,-0.0110304882035,-0.0247333036748
1545310951128387966,,72497,,1545310951,106393873,"""/world""","""vicon/obstacle3/obstacle3""",,,1.51949843176,-0.52389268472,0.756963185227,,0.253280744201,0.966996861298,-0.0109742136633,-0.0254067213971
1545310951139548816,,72498,,1545310951,116350119,"""/world""","""vicon/obstacle3/obstacle3""",,,1.51950404925,-0.523881989926,0.756952088469,,0.253414960542,0.966969963197,-0.0110292748266,-0.0250659758566
1545310951148988028,,72499,,1545310951,126517913,"""/world""","""vicon/obstacle3/obstacle3""",,,1.51949845742,-0.523873350738,0.756959483732,,0.253293933898,0.967003254283,-0.0109655671421,-0.025032890239
1545310951160259352,,72500,,1545310951,136931260,"""/world""","""vicon/obstacle3/obstacle3""",,,1.51950179763,-0.523884390119,0.756968984954,,0.253336456838,0.966998120361,-0.0110192847432,-0.0247760008753
1545310951167211337,,72501,,1545310951,147024578,"""/world""","""vicon/obstacle3/obstacle3""",,,1.51951521836,-0.523900825221,0.756969873811,,0.253438221086,0.966969390294,-0.0110803629859,-0.024829254599
