rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1545310951037463179,,1094,,1545310951,36567247,"""imu_link""",,-0.2484463893,-0.0995665438,-0.3053127835,0.9138570539,"[0.0025580236688256264, 0.00026176622486673295, 0.001881669624708593, 0.00026176442042924464, 0.0015936646377667785, 0.0004483326047193259, 0.0018816720694303513, 0.00044833560241386294, 0.00494993943721056]",,-0.475108279028,0.541154721404,-0.806405756107,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.02874224,-0.52993505,10.04541288,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545310951087168588,,1095,,1545310951,86781870,"""imu_link""",,-0.2495541762,-0.0902678477,-0.3306240357,0.905699714,"[0.002595334779471159, 0.00027875829255208373, 0.0018890398787334561, 0.0002787565463222563, 0.0015997912269085646, 0.00046473051770590246, 0.001889041974209249, 0.0004647334571927786, 0.004863642156124115]",,-0.472977748628,0.561394760196,-0.805340490908,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.08802311,-0.538917,10.05619122,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545310951137910567,,1096,,1545310951,137174109,"""imu_link""",,-0.2496548841,-0.0801634884,-0.3562374116,0.896636003,"[0.0026220902800559998, 0.0002935209486167878, 0.0018893915694206953, 0.00029351943521760404, 0.0015997008886188269, 0.00047677484690211713, 0.0018893931992352009, 0.00047677737893536687, 0.004768922459334135]",,-0.476173544227,0.544350517002,-0.806405756107,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.06826282,-0.54969534,9.93762948,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545310951187676218,,1097,,1545310951,187218183,"""imu_link""",,-0.2504605473,-0.0709990695,-0.3809444164,0.8871694604,"[0.0026575650554150343, 0.0003098134184256196, 0.0018901783041656017, 0.0003098120214417577, 0.0016058346955105662, 0.0004897536709904671, 0.001890180865302682, 0.0004897565231658518, 0.004676539916545153]",,-0.475108279028,0.531567334607,-0.808536286506,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.1077834,-0.55867729,10.02565259,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545310951237337357,,1098,,1545310951,236391174,"""imu_link""",,-0.2508298096,-0.0625396059,-0.4040736641,0.8760244528,"[0.002689755754545331, 0.00032441658549942076, 0.0018885083263739944, 0.0003244152758270502, 0.001609311206266284, 0.0004992574686184525, 0.0018885106546804309, 0.0004992603790014982, 0.004582864698022604]",,-0.472977748628,0.506000969816,-0.807471021307,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.09880145,-0.47065418,10.00768869,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545310951288143742,,1099,,1545310951,287653182,"""imu_link""",,-0.2520047351,-0.0527709396,-0.4282435601,0.8662222172,"[0.0027246971148997545, 0.00033867996535263956, 0.0018813003553077579, 0.00033867862657643855, 0.0016173330368474126, 0.0005069345352239907, 0.0018813019851222634, 0.0005069373873993754, 0.0044861468486487865]",,-0.472977748628,0.548611577801,-0.806405756107,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,0.00898195,-0.49041447,9.91786919,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545310951337115451,,1100,,1545310951,336612274,"""imu_link""",,-0.2512997798,-0.0425658724,-0.4527155798,0.8542379771,"[0.002747011836618185, 0.000352834933437407, 0.001867464859969914, 0.00035283336183056235, 0.001618737238459289, 0.0005144560127519071, 0.0018674666061997414, 0.000514458806719631, 0.004380747210234404]",,-0.476173544227,0.5507421082,-0.803209960508,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.04850253,-0.48143252,9.84960637,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545310951388478292,,1101,,1545310951,387940604,"""imu_link""",,-0.251098364,-0.0326629289,-0.4762812284,0.8420523212,"[0.0027766325511038303, 0.0003694288607221097, 0.0018536715069785714, 0.0003694273764267564, 0.0016259618569165468, 0.0005240620812401175, 0.001853673136793077, 0.0005240645841695368, 0.0042776018381118774]",,-0.471912483429,0.563525290595,-0.801079430109,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.06826282,-0.45089389,9.88912695,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545310951438736550,,1102,,1545310951,438310772,"""imu_link""",,-0.2506955324,-0.0227264161,-0.499511184,0.8289267249,"[0.002804151503369212, 0.00038578087696805596, 0.0018364621791988611, 0.0003857794217765331, 0.001632300904020667, 0.000532103527802974, 0.0018364636925980449, 0.0005321063799783587, 0.0041707479394972324]",,-0.475108279028,0.540089456204,-0.806405756107,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.14730398,-0.58921592,9.88912695,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545310951489230375,,1103,,1545310951,488791034,"""imu_link""",,-0.2501584236,-0.0136627051,-0.521331229,0.8142569408,"[0.002832571044564247, 0.00039994705002754927, 0.0018178207101300359, 0.0003999456239398569, 0.0016385073540732265, 0.0005360070499591529, 0.0018178221071138978, 0.0005360100767575204, 0.004065734799951315]",,-0.475108279028,0.504935704617,-0.810666816906,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.22634514,-0.51017476,10.06517317,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
