rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags,angle
1545124926927998495,5,432071,1.232,1.192,0.0,2,0.0
1545124927044103437,5,432183,1.234,1.217,0.0,2,0.0
1545124927160061018,5,432295,1.236,1.24,0.0,2,0.0
1545124927274206236,5,432408,1.237,1.261,0.0,2,0.0
1545124927390219856,5,432519,1.238,1.28,0.0,2,0.0
1545124927504812828,5,432632,1.239,1.297,0.0,2,0.0
1545124927621437305,5,432743,1.238,1.311,0.0,2,0.0
1545124927736083214,5,432856,1.236,1.323,0.0,2,0.0
1545124927851165047,5,432967,1.232,1.332,0.0,2,0.0
1545124927967047117,5,433081,1.226,1.34,0.0,2,0.0
1545124928082211945,5,433192,1.219,1.346,0.0,2,0.0
1545124928199112318,5,433305,1.211,1.35,0.0,2,0.0
1545124928313039195,5,433416,1.202,1.354,0.0,2,0.0
1545124928427955064,5,433529,1.194,1.357,0.0,2,0.0
1545124928544081537,5,433640,1.184,1.359,0.0,2,0.0
1545124928659201995,5,433753,1.176,1.362,0.0,2,0.0
1545124928775196821,5,433864,1.168,1.364,0.0,2,0.0
1545124928890179619,5,433977,1.158,1.367,0.0,2,0.0
1545124929005883444,5,434090,1.136,1.369,0.0,2,0.0
1545124929121049905,5,434203,1.103,1.371,0.0,2,0.0
1545124929236181237,5,434314,1.062,1.372,0.0,2,0.0
1545124929352292707,5,434427,1.017,1.371,0.0,2,0.0
1545124929466784459,5,434538,0.981,1.371,0.0,2,0.0
1545124929582195028,5,434651,0.951,1.371,0.0,2,0.0
1545124929698287537,5,434762,0.923,1.37,0.0,2,0.0
1545124929813017349,5,434874,0.897,1.37,0.0,2,0.0
1545124929928146520,5,434986,0.871,1.369,0.0,2,0.0
1545124930044966555,5,435100,0.845,1.368,0.0,2,0.0
1545124930159240472,5,435211,0.818,1.367,0.0,2,0.0
1545124930275304937,5,435324,0.791,1.367,0.0,2,0.0
1545124930390385679,5,435435,0.761,1.367,0.0,2,0.0
1545124930505614430,5,435548,0.728,1.368,0.0,2,0.0
1545124930621145706,5,435659,0.693,1.369,0.0,2,0.0
1545124930736052147,5,435771,0.656,1.37,0.0,2,0.0
1545124930851809876,5,435883,0.62,1.372,0.0,2,0.0
1545124930967120127,5,435995,0.585,1.374,0.0,2,0.0
1545124931082686879,5,436108,0.55,1.376,0.0,2,0.0
1545124931198246229,5,436221,0.516,1.378,0.0,2,0.0
1545124931313102991,5,436332,0.481,1.379,0.0,2,0.0
1545124931428842237,5,436444,0.446,1.381,0.0,2,0.0
1545124931543923817,5,436556,0.41,1.382,0.0,2,0.0
1545124931659015128,5,436668,0.373,1.382,0.0,2,0.0
1545124931774910729,5,436780,0.338,1.383,0.0,2,0.0
1545124931890077224,5,436892,0.304,1.384,0.0,2,0.0
1545124932236035388,5,437229,0.216,1.386,0.0,2,0.0
1545124932351937194,5,437341,0.19,1.385,0.0,2,0.0
1545124932466807901,5,437453,0.165,1.384,0.0,2,0.0
1545124932582789072,5,437565,0.143,1.383,0.0,2,0.0
1545124932698239951,5,437677,0.123,1.38,0.0,2,0.0
1545124932813102299,5,437789,0.107,1.378,0.0,2,0.0
1545124932929323282,5,437902,0.092,1.375,0.0,2,0.0
1545124933044299981,5,438013,0.076,1.372,0.0,2,0.0
1545124933161205769,5,438126,0.061,1.368,0.0,2,0.0
1545124933275261984,5,438238,0.046,1.362,0.0,2,0.0
1545124933389945730,5,438350,0.033,1.355,0.0,2,0.0
1545124933505771771,5,438462,-0.083,1.33,0.0,2,0.0
1545124933621033684,5,438575,-0.271,1.265,0.0,2,0.0
1545124933737293824,5,438686,-0.505,1.156,0.0,2,0.0
1545124933851737065,5,438799,-0.773,0.998,0.0,2,0.0
1545124933966367415,5,438910,-0.952,0.811,0.0,2,0.0
1545124934083773595,5,439023,-1.066,0.616,0.0,2,0.0
1545124934313283863,5,439249,-1.026,0.608,0.0,2,0.0
1545124934544137890,5,439473,-0.757,0.784,0.0,2,0.0
1545124934660627989,5,439584,-0.578,0.948,0.0,2,0.0
1545124934775154333,5,439697,-0.472,0.969,0.0,2,0.0
1545124934890928853,5,439808,-0.413,0.951,0.0,2,0.0
1545124935006393065,5,439921,-0.299,0.955,0.0,2,0.0
1545124935121148170,5,440032,-0.218,0.936,0.0,2,0.0
1545124935238027758,5,440146,-0.161,0.913,0.0,2,0.0
1545124935351909782,5,440257,-0.12,0.891,0.0,2,0.0
1545124935467795254,5,440370,-0.089,0.875,0.0,2,0.0
1545124935582972142,5,440481,-0.061,0.869,0.0,2,0.0
1545124935698186403,5,440594,-0.035,0.87,0.0,2,0.0
1545124935814072972,5,440705,-0.012,0.877,0.0,2,0.0
1545124935928915883,5,440818,0.001,0.876,0.0,2,0.0
1545124936043917995,5,440929,0.006,0.866,0.0,2,0.0
1545124936159378372,5,441042,0.004,0.851,0.0,2,0.0
1545124936275418566,5,441154,-0.002,0.834,0.0,2,0.0
1545124936390793959,5,441267,-0.009,0.818,0.0,2,0.0
1545124936505992523,5,441378,-0.015,0.804,0.0,2,0.0
1545124936622125657,5,441491,-0.021,0.794,0.0,2,0.0
1545124936737202758,5,441602,-0.027,0.783,0.0,2,0.0
1545124936851759266,5,441715,-0.029,0.78,0.0,2,0.0
1545124936968119795,5,441826,-0.028,0.78,0.0,2,0.0
1545124937082937809,5,441938,-0.026,0.779,0.0,2,0.0
1545124937314741627,5,442164,-0.02,0.78,0.0,2,0.0
1545124937429220820,5,442275,-0.017,0.777,0.0,2,0.0
1545124937544912737,5,442388,-0.013,0.773,0.0,2,0.0
1545124937660314430,5,442499,-0.008,0.768,0.0,2,0.0
1545124937775087626,5,442612,-0.002,0.764,0.0,2,0.0
1545124937890883096,5,442723,0.006,0.761,0.0,2,0.0
1545124938006167727,5,442835,0.017,0.759,0.0,2,0.0
1545124938122120256,5,442947,0.03,0.756,0.0,2,0.0
1545124938237378908,5,443059,0.047,0.753,0.0,2,0.0
1545124938353235762,5,443172,0.068,0.752,0.0,2,0.0
1545124938468420585,5,443285,0.092,0.751,0.0,2,0.0
1545124938583137163,5,443396,0.052,0.756,0.0,2,0.0
1545124938699173730,5,443508,-0.035,0.752,0.0,2,0.0
1545124938814187301,5,443620,-0.071,0.763,0.0,2,0.0
1545124938929294394,5,443732,-0.073,0.776,0.0,2,0.0
1545124939045079451,5,443844,0.011,0.784,0.0,2,0.0
1545124939159668037,5,443956,0.16,0.799,0.0,2,0.0
1545124939391193046,5,444182,0.346,0.792,0.0,2,0.0
1545124939505866229,5,444295,0.411,0.786,0.0,2,0.0
1545124939621854633,5,444406,0.467,0.78,0.0,2,0.0
1545124939737035255,5,444519,0.516,0.775,0.0,2,0.0
1545124939853235408,5,444630,0.562,0.77,0.0,2,0.0
1545124939967969920,5,444743,0.606,0.766,0.0,2,0.0
1545124940083070998,5,444854,0.65,0.762,0.0,2,0.0
1545124940199798489,5,444967,0.693,0.759,0.0,2,0.0
1545124940314155474,5,445078,0.735,0.756,0.0,2,0.0
1545124940429197348,5,445192,0.774,0.756,0.0,2,0.0
1545124940545259662,5,445303,0.81,0.755,0.0,2,0.0
1545124940659929035,5,445416,0.843,0.754,0.0,2,0.0
1545124940776268353,5,445527,0.873,0.751,0.0,2,0.0
1545124940891294805,5,445640,0.903,0.747,0.0,2,0.0
1545124941006122722,5,445751,0.931,0.741,0.0,2,0.0
1545124941122186596,5,445864,0.956,0.735,0.0,2,0.0
1545124941237938367,5,445975,0.978,0.729,0.0,2,0.0
1545124941353083633,5,446088,0.996,0.725,0.0,2,0.0
1545124941467880980,5,446200,1.017,0.723,0.0,2,0.0
1545124941583193041,5,446313,1.033,0.723,0.0,2,0.0
1545124941699370003,5,446424,1.047,0.724,0.0,2,0.0
1545124941813853218,5,446537,1.061,0.726,0.0,2,0.0
1545124941930143092,5,446648,1.068,0.727,0.0,2,0.0
1545124942045703988,5,446761,1.077,0.729,0.0,2,0.0
1545124942160114796,5,446872,1.086,0.73,0.0,2,0.0
1545124942277263738,5,446985,1.093,0.731,0.0,2,0.0
1545124942390975786,5,447096,1.1,0.731,0.0,2,0.0
1545124942507000498,5,447210,1.106,0.731,0.0,2,0.0
1545124942621671237,5,447321,1.112,0.732,0.0,2,0.0
1545124942737490643,5,447434,1.12,0.735,0.0,2,0.0
1545124942853427071,5,447545,1.131,0.737,0.0,2,0.0
1545124942968334621,5,447658,1.141,0.742,0.0,2,0.0
1545124943084375729,5,447769,1.152,0.749,0.0,2,0.0
1545124943199172563,5,447882,1.162,0.758,0.0,2,0.0
1545124943315022262,5,447993,1.172,0.768,0.0,2,0.0
1545124943429913282,5,448106,1.179,0.783,0.0,2,0.0
1545124943545272624,5,448218,1.185,0.796,0.0,2,0.0
1545124943661326550,5,448331,1.19,0.809,0.0,2,0.0
1545124943775911994,5,448442,1.196,0.82,0.0,2,0.0
1545124943890910695,5,448555,1.204,0.828,0.0,2,0.0
1545124944006842629,5,448666,1.212,0.838,0.0,2,0.0
1545124944237742005,5,448890,1.219,0.851,0.0,2,0.0
1545124944353853238,5,449002,1.222,0.868,0.0,2,0.0
1545124944468058080,5,449114,1.225,0.886,0.0,2,0.0
1545124944584048377,5,449228,1.228,0.905,0.0,2,0.0
1545124944699160035,5,449340,1.228,0.925,0.0,2,0.0
1545124944813845823,5,449452,1.228,0.945,0.0,2,0.0
1545124944930234629,5,449564,1.228,0.965,0.0,2,0.0
1545124945045244731,5,449676,1.226,0.985,0.0,2,0.0
1545124945161118052,5,449789,1.222,1.006,0.0,2,0.0
1545124945275998318,5,449900,1.216,1.028,0.0,2,0.0
1545124945391831103,5,450013,1.206,1.05,0.0,2,0.0
1545124945507115748,5,450124,1.197,1.074,0.0,2,0.0
1545124945622065845,5,450237,1.197,1.097,0.0,2,0.0
1545124945738002254,5,450349,1.197,1.12,0.0,2,0.0
1545124945853359072,5,450462,1.205,1.137,0.0,2,0.0
1545124946084368261,5,450686,1.209,1.175,0.0,2,0.0
1545124946199199865,5,450797,1.205,1.195,0.0,2,0.0
1545124946315152135,5,450910,1.194,1.218,0.0,2,0.0
1545124946431236132,5,451021,1.19,1.238,0.0,2,0.0
1545124946545336682,5,451134,1.187,1.255,0.0,2,0.0
1545124946661444757,5,451246,1.192,1.265,0.0,2,0.0
1545124946776242626,5,451359,1.198,1.273,0.0,2,0.0
1545124946892257018,5,451470,1.197,1.28,0.0,2,0.0
1545124947007357034,5,451583,1.195,1.285,0.0,2,0.0
1545124947238323538,5,451807,1.174,1.299,0.0,2,0.0
1545124947353223525,5,451918,1.161,1.305,0.0,2,0.0
1545124947468648860,5,452031,1.148,1.31,0.0,2,0.0
1545124947584421158,5,452142,1.134,1.315,0.0,2,0.0
1545124947699253261,5,452256,1.118,1.32,0.0,2,0.0
1545124947815060084,5,452367,1.1,1.324,0.0,2,0.0
1545124947929948973,5,452480,1.081,1.328,0.0,2,0.0
1545124948045111471,5,452591,1.063,1.334,0.0,2,0.0
1545124948161413057,5,452704,1.05,1.339,0.0,2,0.0
1545124948275394186,5,452815,1.03,1.344,0.0,2,0.0
1545124948392254610,5,452928,1.002,1.347,0.0,2,0.0
1545124948508313100,5,453039,0.969,1.348,0.0,2,0.0
1545124948622232856,5,453152,0.928,1.347,0.0,2,0.0
1545124948738290529,5,453264,0.893,1.344,0.0,2,0.0
1545124948853341970,5,453377,0.862,1.343,0.0,2,0.0
1545124948968950438,5,453488,0.832,1.341,0.0,2,0.0
1545124949083930335,5,453601,0.8,1.341,0.0,2,0.0
1545124949315068599,5,453825,0.763,1.343,0.0,2,0.0
1545124949430219167,5,453936,0.725,1.346,0.0,2,0.0
1545124949546213718,5,454049,0.688,1.348,0.0,2,0.0
1545124949661094094,5,454160,0.655,1.352,0.0,2,0.0
1545124949776374478,5,454275,0.627,1.353,0.0,2,0.0
1545124949892357266,5,454386,0.6,1.356,0.0,2,0.0
1545124950007199982,5,454499,0.57,1.359,0.0,2,0.0
1545124950123291271,5,454610,0.539,1.362,0.0,2,0.0
1545124950584097122,5,455058,0.871,1.394,0.0,2,0.0
1545124950700685756,5,455170,1.045,1.468,0.0,2,0.0
1545124950815844240,5,455283,1.128,1.536,0.0,2,0.0
1545124950930168914,5,455395,1.156,1.588,0.0,2,0.0
1545124951045631971,5,455507,0.787,1.597,0.0,2,0.0
1545124951161140554,5,455619,0.557,1.552,0.0,2,0.0
1545124951276903162,5,455731,0.409,1.505,0.0,2,0.0
1545124951391948688,5,455843,0.309,1.468,0.0,2,0.0
1545124951506857599,5,455956,0.237,1.44,0.0,2,0.0
1545124951623197094,5,456067,0.183,1.42,0.0,2,0.0
1545124951738441692,5,456180,0.141,1.407,0.0,2,0.0
1545124951855229296,5,456292,0.107,1.395,0.0,2,0.0
1545124951969463871,5,456404,0.08,1.385,0.0,2,0.0
1545124952084402831,5,456516,0.06,1.375,0.0,2,0.0
1545124952200303792,5,456628,0.042,1.366,0.0,2,0.0
1545124952315764880,5,456740,0.03,1.358,0.0,2,0.0
1545124952431497099,5,456853,-0.002,1.422,0.0,2,0.0
1545124952546391317,5,456964,-0.128,1.445,0.0,2,0.0
1545124952661254661,5,457077,-0.26,1.444,0.0,2,0.0
1545124952777085067,5,457188,-0.358,1.439,0.0,2,0.0
1545124952893098863,5,457301,-0.403,1.359,0.0,2,0.0
1545124953007960634,5,457413,-0.331,1.316,0.0,2,0.0
1545124953123165834,5,457526,-0.241,1.291,0.0,2,0.0
1545124953238035733,5,457637,-0.171,1.265,0.0,2,0.0
1545124953354059504,5,457750,-0.122,1.239,0.0,2,0.0
1545124953468926687,5,457861,-0.096,1.213,0.0,2,0.0
1545124953585213302,5,457974,-0.076,1.188,0.0,2,0.0
1545124953700560346,5,458085,-0.063,1.164,0.0,2,0.0
1545124953815294114,5,458198,-0.055,1.14,0.0,2,0.0
1545124954739447956,5,459095,-0.201,1.014,0.0,2,0.0
1545124954854379431,5,459206,-0.292,0.933,0.0,2,0.0
1545124954969029158,5,459321,-0.35,0.867,0.0,2,0.0
1545124955085244354,5,459432,-0.384,0.811,0.0,2,0.0
1545124955200979753,5,459545,-0.244,0.857,0.0,2,0.0
1545124955431494812,5,459769,-0.113,0.85,0.0,2,0.0
1545124955546020032,5,459880,-0.086,0.833,0.0,2,0.0
1545124955662969710,5,459993,-0.07,0.818,0.0,2,0.0
1545124955777072327,5,460104,-0.058,0.805,0.0,2,0.0
1545124955892131374,5,460216,-0.041,0.797,0.0,2,0.0
1545124956008252199,5,460329,-0.03,0.792,0.0,2,0.0
1545124956123261740,5,460442,-0.022,0.788,0.0,2,0.0
1545124956239056144,5,460553,-0.014,0.786,0.0,2,0.0
1545124956354492246,5,460666,-0.007,0.785,0.0,2,0.0
1545124956468753105,5,460777,0.001,0.785,0.0,2,0.0
1545124956585200946,5,460889,0.011,0.787,0.0,2,0.0
1545124956700123610,5,461001,0.024,0.789,0.0,2,0.0
1545124956816280593,5,461113,0.042,0.794,0.0,2,0.0
1545124956931080715,5,461225,0.062,0.801,0.0,2,0.0
1545124957045991790,5,461339,0.087,0.812,0.0,2,0.0
1545124957162262662,5,461450,0.115,0.829,0.0,2,0.0
1545124957277196983,5,461562,0.146,0.853,0.0,2,0.0
1545124957393460741,5,461674,0.18,0.883,0.0,2,0.0
1545124957508463399,5,461786,0.219,0.917,0.0,2,0.0
1545124957623085410,5,461898,0.261,0.95,0.0,2,0.0
1545124957740303441,5,462010,0.307,0.979,0.0,2,0.0
1545124958085370822,5,462347,0.45,1.029,0.0,2,0.0
1545124958200172791,5,462459,0.494,1.036,0.0,2,0.0
1545124958315917612,5,462571,0.535,1.041,0.0,2,0.0
1545124958431022227,5,462683,0.573,1.045,0.0,2,0.0
1545124958547238211,5,462795,0.608,1.048,0.0,2,0.0
1545124958662397366,5,462907,0.639,1.051,0.0,2,0.0
1545124958778333231,5,463020,0.665,1.054,0.0,2,0.0
1545124958893500356,5,463131,0.686,1.057,0.0,2,0.0
1545124959008365192,5,463244,0.701,1.058,0.0,2,0.0
1545124959124179862,5,463356,0.712,1.059,0.0,2,0.0
1545124959239524983,5,463468,0.719,1.06,0.0,2,0.0
1545124959354187061,5,463580,0.724,1.06,0.0,2,0.0
1545124959469779441,5,463693,0.727,1.061,0.0,2,0.0
1545124959585391932,5,463804,0.729,1.061,0.0,2,0.0
1545124959701143043,5,463917,0.73,1.061,0.0,2,0.0
1545124959817113591,5,464028,0.731,1.062,0.0,2,0.0
1545124960047267486,5,464252,0.732,1.062,0.0,2,0.0
1545124960162132236,5,464367,0.732,1.061,0.0,2,0.0
1545124960277153209,5,464478,0.732,1.061,0.0,2,0.0
1545124960393225694,5,464591,0.732,1.061,0.0,2,0.0
1545124960507921525,5,464702,0.733,1.061,0.0,2,0.0
1545124960625341762,5,464815,0.733,1.061,0.0,2,0.0
1545124960739606535,5,464926,0.733,1.06,0.0,2,0.0
1545124960854328073,5,465039,0.733,1.06,0.0,2,0.0
1545124960970372672,5,465150,0.733,1.06,0.0,2,0.0
1545124961085176426,5,465263,0.734,1.06,0.0,2,0.0
1545124961201337625,5,465375,0.733,1.06,0.0,2,0.0
1545124961316609250,5,465488,0.733,1.06,0.0,2,0.0
1545124961431415078,5,465599,0.733,1.06,0.0,2,0.0
1545124961547448302,5,465712,0.733,1.06,0.0,2,0.0
1545124961663340349,5,465823,0.733,1.06,0.0,2,0.0
1545124961778022074,5,465936,0.734,1.06,0.0,2,0.0
1545124961892356480,5,466047,0.734,1.06,0.0,2,0.0
1545124962008956156,5,466160,0.734,1.06,0.0,2,0.0
1545124962124483462,5,466271,0.735,1.061,0.0,2,0.0
1545124962239518571,5,466385,0.735,1.061,0.0,2,0.0
1545124962355512245,5,466496,0.735,1.061,0.0,2,0.0
1545124962470147431,5,466609,0.735,1.061,0.0,2,0.0
1545124962586241485,5,466720,0.735,1.061,0.0,2,0.0
