rosbagTimestamp,address,x_m,y_m,z_m
1545310746290635575,4,0.0,0.0,0.0
1545310746290758748,6,0.083,-1.252,0.0
1545310746290777601,9,2.644,0.0,0.0
1545310756571221123,4,0.0,0.0,0.0
1545310756571253668,6,0.083,-1.252,0.0
1545310756571264630,9,2.644,0.0,0.0
1545310766854016594,4,0.0,0.0,0.0
1545310766854656534,6,0.083,-1.252,0.0
1545310766854755317,9,2.644,0.0,0.0
