rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1545310737571209765,,15,,1545310737,527164067,'',2,"""/record_1545310737470152332""","""Subscribing to /rosout""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545310737571323990,,16,,1545310737,530435730,'',2,"""/record_1545310737470152332""","""Subscribing to /imu/mag""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545310737571331275,,17,,1545310737,533406312,'',2,"""/record_1545310737470152332""","""Subscribing to /vicon/pololu/pololu""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545310737571360348,,18,,1545310737,536503589,'',2,"""/record_1545310737470152332""","""Subscribing to /tf""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545310737571371889,,19,,1545310737,539589444,'',2,"""/record_1545310737470152332""","""Subscribing to /vicon/obstacle1/obstacle1""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545310737571379329,,20,,1545310737,542460096,'',2,"""/record_1545310737470152332""","""Subscribing to /vicon/cf3/cf3""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545310737571415979,,21,,1545310737,545791046,'',2,"""/record_1545310737470152332""","""Subscribing to /hedge_imu_fusion""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545310737571446907,,22,,1545310737,549645624,'',2,"""/record_1545310737470152332""","""Subscribing to /vicon/cf2/cf2""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545310737571451216,,23,,1545310737,553071550,'',2,"""/record_1545310737470152332""","""Subscribing to /hedge_pos""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545310737571459593,,24,,1545310737,559181939,'',2,"""/record_1545310737470152332""","""Subscribing to /vicon/waredrone/waredrone""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545310737571463084,,25,,1545310737,562132814,'',2,"""/record_1545310737470152332""","""Subscribing to /beacons_pos_a""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545310737571472109,,26,,1545310737,564945156,'',2,"""/record_1545310737470152332""","""Subscribing to /hedge_pos_a""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545310737571478151,,27,,1545310737,567960158,'',2,"""/record_1545310737470152332""","""Subscribing to /vicon/obstacle4/obstacle4""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545310737691137474,,4943,,1545310737,548277633,'',2,"""/hedge_rcv_bin""","""Address","""/home/rus/catkin_ws/src/marvelmind_robotics-ros_marvelmind_package-161ebebacf04/src/hedge_rcv_bin.cpp""","""main""",299,"[/rosout, /hedge_pos_ang, /hedge_pos_a, /hedge_pos, /beacons_pos_a, /hedge_imu_raw,"
