rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags,angle
1545310737903111307,5,718987,1.151,0.003,-0.704,2,0.0
1545310738022179388,5,719102,1.15,0.006,-0.701,2,0.0
1545310738140194592,5,719218,1.15,0.006,-0.699,2,0.0
1545310738258464571,5,719336,1.15,0.004,-0.7,2,0.0
1545310738376385688,5,719451,1.154,0.003,-0.7,2,0.0
1545310738495185675,5,719567,1.162,0.003,-0.702,2,0.0
1545310738613123197,5,719683,1.171,0.009,-0.7,2,0.0
1545310738849593865,5,719915,1.196,0.016,-0.697,2,0.0
1545310738967003310,5,720031,1.21,0.02,-0.694,2,0.0
1545310739086203204,5,720147,1.228,0.022,-0.694,2,0.0
1545310739204482105,5,720264,1.246,0.027,-0.693,2,0.0
1545310739322494025,5,720380,1.263,0.037,-0.686,2,0.0
1545310739440089192,5,720496,1.281,0.04,-0.686,2,0.0
1545310739558380678,5,720613,1.3,0.043,-0.684,2,0.0
1545310739676137019,5,720728,1.32,0.048,-0.682,2,0.0
1545310739796022048,5,720844,1.34,0.049,-0.683,2,0.0
1545310739913534004,5,720960,1.36,0.051,-0.684,2,0.0
1545310740149890388,5,721192,1.385,0.056,-0.684,2,0.0
1545310740267573911,5,721308,1.41,0.058,-0.685,2,0.0
1545310740386207216,5,721425,1.435,0.06,-0.685,2,0.0
1545310740504132518,5,721543,1.46,0.06,-0.683,2,0.0
1545310740622126664,5,721658,1.478,0.056,-0.684,2,0.0
1545310740740121636,5,721774,1.496,0.053,-0.685,2,0.0
1545310740858457898,5,721891,1.514,0.049,-0.687,2,0.0
1545310740977277253,5,722007,1.534,0.048,-0.686,2,0.0
1545310741095848854,5,722122,1.552,0.047,-0.687,2,0.0
1545310741213455002,5,722238,1.572,0.045,-0.688,2,0.0
1545310741330985382,5,722355,1.59,0.044,-0.688,2,0.0
1545310741449013236,5,722471,1.607,0.042,-0.689,2,0.0
1545310741567588214,5,722587,1.625,0.039,-0.69,2,0.0
1545310741686808173,5,722703,1.642,0.037,-0.691,2,0.0
1545310741804449336,5,722820,1.659,0.036,-0.694,2,0.0
1545310741922275078,5,722935,1.677,0.034,-0.697,2,0.0
1545310742041314452,5,723051,1.696,0.028,-0.701,2,0.0
1545310742158730742,5,723168,1.716,0.023,-0.704,2,0.0
1545310742276432387,5,723284,1.736,0.015,-0.706,2,0.0
1545310742395666543,5,723399,1.756,0.008,-0.709,2,0.0
1545310742513227096,5,723516,1.776,0.006,-0.708,2,0.0
1545310742631115800,5,723633,1.796,0.003,-0.708,2,0.0
1545310742749299044,5,723748,1.816,0.001,-0.707,2,0.0
1545310742867675291,5,723864,1.837,0.001,-0.705,2,0.0
1545310743104440382,5,724097,1.876,-0.003,-0.704,2,0.0
1545310743222131478,5,724212,1.891,-0.012,-0.708,2,0.0
1545310743576202901,5,724561,1.923,-0.052,-0.718,2,0.0
1545310743695277662,5,724677,1.928,-0.06,-0.716,2,0.0
1545310743813312454,5,724793,1.927,-0.066,-0.723,2,0.0
1545310743931104000,5,724910,1.929,-0.067,-0.707,2,0.0
1545310744050255331,5,725025,1.926,-0.069,-0.708,2,0.0
1545310744167470530,5,725141,1.923,-0.077,-0.71,2,0.0
1545310744286314805,5,725258,1.918,-0.092,-0.714,2,0.0
1545310744404489104,5,725374,1.914,-0.107,-0.716,2,0.0
1545310744522321289,5,725489,1.915,-0.127,-0.717,2,0.0
1545310744639895348,5,725606,1.916,-0.147,-0.718,2,0.0
1545310744758279108,5,725723,1.919,-0.163,-0.716,2,0.0
1545310744876083058,5,725838,1.925,-0.182,-0.716,2,0.0
1545310744995442517,5,725954,1.928,-0.2,-0.715,2,0.0
1545310745232051982,5,726187,1.932,-0.219,-0.717,2,0.0
1545310745349252652,5,726302,1.934,-0.237,-0.719,2,0.0
1545310745467584478,5,726418,1.937,-0.259,-0.723,2,0.0
1545310745586755770,5,726535,1.941,-0.279,-0.725,2,0.0
1545310745822467685,5,726768,1.943,-0.301,-0.724,2,0.0
1545310745940593805,5,726884,1.948,-0.329,-0.723,2,0.0
1545310746058231970,5,727001,1.951,-0.351,-0.722,2,0.0
1545310746177114428,5,727117,1.952,-0.374,-0.723,2,0.0
1545310746295050273,5,727232,1.95,-0.393,-0.733,2,0.0
1545310746413129094,5,727348,1.952,-0.411,-0.734,2,0.0
1545310746531054048,5,727465,1.954,-0.431,-0.734,2,0.0
1545310746649174355,5,727581,1.956,-0.451,-0.732,2,0.0
1545310746767033555,5,727697,1.964,-0.471,-0.721,2,0.0
1545310746886059951,5,727814,1.966,-0.49,-0.72,2,0.0
1545310747004515380,5,727930,1.968,-0.508,-0.719,2,0.0
1545310747122282285,5,728045,1.97,-0.526,-0.718,2,0.0
1545310747241171900,5,728161,1.97,-0.543,-0.718,2,0.0
1545310747358401029,5,728278,1.97,-0.56,-0.719,2,0.0
1545310747477067469,5,728394,1.971,-0.574,-0.72,2,0.0
1545310747595358018,5,728509,1.971,-0.588,-0.72,2,0.0
1545310747713074438,5,728625,1.973,-0.604,-0.718,2,0.0
1545310747831987033,5,728743,1.975,-0.62,-0.716,2,0.0
1545310747949552944,5,728858,1.977,-0.638,-0.714,2,0.0
1545310748067314793,5,728974,1.979,-0.655,-0.712,2,0.0
1545310748186546154,5,729091,1.98,-0.671,-0.711,2,0.0
1545310748305212133,5,729207,1.98,-0.684,-0.713,2,0.0
1545310748422717549,5,729322,1.981,-0.697,-0.716,2,0.0
1545310748540064020,5,729438,1.98,-0.707,-0.723,2,0.0
1545310748658665198,5,729555,1.98,-0.723,-0.725,2,0.0
1545310748777961814,5,729671,1.981,-0.74,-0.725,2,0.0
1545310748895823408,5,729787,1.981,-0.756,-0.725,2,0.0
1545310749013665805,5,729904,1.983,-0.773,-0.723,2,0.0
1545310749131547218,5,730020,1.982,-0.782,-0.726,2,0.0
1545310749249877589,5,730135,1.983,-0.794,-0.728,2,0.0
1545310749369009974,5,730251,1.983,-0.804,-0.73,2,0.0
1545310749486092532,5,730368,1.981,-0.813,-0.734,2,0.0
1545310749604118576,5,730484,1.982,-0.827,-0.734,2,0.0
1545310749722498648,5,730599,1.981,-0.837,-0.736,2,0.0
1545310749840138188,5,730715,1.984,-0.856,-0.729,2,0.0
1545310749958003506,5,730833,1.987,-0.877,-0.722,2,0.0
1545310750077843375,5,730948,1.99,-0.896,-0.717,2,0.0
1545310750195370235,5,731064,1.994,-0.917,-0.71,2,0.0
1545310750313990281,5,731181,1.995,-0.932,-0.71,2,0.0
1545310750431338491,5,731297,1.997,-0.948,-0.71,2,0.0
1545310750549082890,5,731412,1.998,-0.964,-0.708,2,0.0
1545310750668100100,5,731528,1.998,-0.975,-0.712,2,0.0
1545310750786332315,5,731645,1.999,-0.987,-0.713,2,0.0
1545310750904111675,5,731761,1.999,-0.997,-0.715,2,0.0
1545310751022321700,5,731878,2.0,-1.003,-0.717,2,0.0
1545310751258325911,5,732111,2.003,-1.026,-0.713,2,0.0
1545310751378039979,5,732226,2.004,-1.038,-0.713,2,0.0
1545310751495341195,5,732342,2.006,-1.054,-0.712,2,0.0
1545310751613357810,5,732458,2.009,-1.074,-0.704,2,0.0
1545310751731528538,5,732575,2.005,-1.08,-0.713,2,0.0
1545310751849383846,5,732690,2.006,-1.1,-0.706,2,0.0
1545310751968653031,5,732806,2.005,-1.116,-0.702,2,0.0
1545310752086452206,5,732924,2.004,-1.133,-0.695,2,0.0
1545310752204053913,5,733040,2.005,-1.153,-0.686,2,0.0
1545310752322161192,5,733155,2.004,-1.162,-0.691,2,0.0
1545310752441098865,5,733271,2.003,-1.172,-0.697,2,0.0
1545310752559649975,5,733388,2.002,-1.182,-0.7,2,0.0
1545310752677311389,5,733503,2.001,-1.191,-0.704,2,0.0
1545310752795294196,5,733619,1.999,-1.203,-0.702,2,0.0
1545310752913401259,5,733735,1.999,-1.221,-0.69,2,0.0
1545310753149812343,5,733968,1.997,-1.234,-0.685,2,0.0
1545310753268928811,5,734084,1.989,-1.236,-0.696,2,0.0
1545310753386483318,5,734201,1.981,-1.238,-0.703,2,0.0
1545310753504023965,5,734316,1.974,-1.24,-0.712,2,0.0
1545310753623223157,5,734432,1.968,-1.239,-0.722,2,0.0
1545310753739903109,5,734548,1.967,-1.251,-0.715,2,0.0
1545310753860603014,5,734665,1.965,-1.261,-0.707,2,0.0
1545310753977133033,5,734780,1.961,-1.273,-0.693,2,0.0
1545310754095302507,5,734896,1.955,-1.281,-0.687,2,0.0
1545310754331206970,5,735130,1.945,-1.29,-0.681,2,0.0
1545310754568608534,5,735361,1.923,-1.308,-0.675,2,0.0
1545310754686222053,5,735478,1.913,-1.316,-0.671,2,0.0
1545310754804985930,5,735593,1.907,-1.321,-0.67,2,0.0
1545310754922047607,5,735709,1.898,-1.321,-0.672,2,0.0
1545310755041192442,5,735825,1.886,-1.312,-0.683,2,0.0
1545310755159562645,5,735942,1.874,-1.303,-0.696,2,0.0
1545310755277291140,5,736058,1.864,-1.294,-0.705,2,0.0
1545310755395579545,5,736174,1.859,-1.281,-0.709,2,0.0
1545310755513690705,5,736291,1.854,-1.269,-0.717,2,0.0
1545310755631421840,5,736407,1.848,-1.254,-0.721,2,0.0
1545310755750150031,5,736522,1.842,-1.242,-0.715,2,0.0
1545310755869602716,5,736638,1.828,-1.23,-0.719,2,0.0
1545310755986118413,5,736755,1.808,-1.22,-0.716,2,0.0
1545310756104770005,5,736870,1.788,-1.227,-0.694,2,0.0
1545310756221950714,5,736986,1.769,-1.233,-0.683,2,0.0
1545310756341114076,5,737103,1.755,-1.239,-0.671,2,0.0
1545310756459221537,5,737221,1.746,-1.243,-0.671,2,0.0
1545310756577215439,5,737336,1.742,-1.246,-0.677,2,0.0
1545310756696550672,5,737452,1.737,-1.245,-0.689,2,0.0
1545310756813251458,5,737568,1.734,-1.257,-0.689,2,0.0
1545310757050333801,5,737800,1.732,-1.275,-0.685,2,0.0
1545310757168236065,5,737916,1.73,-1.285,-0.691,2,0.0
1545310757286213340,5,738033,1.73,-1.296,-0.695,2,0.0
1545310757404576673,5,738149,1.729,-1.298,-0.706,2,0.0
1545310757522726069,5,738265,1.73,-1.295,-0.713,2,0.0
1545310757641184669,5,738381,1.729,-1.291,-0.718,2,0.0
1545310757759095511,5,738498,1.73,-1.29,-0.715,2,0.0
1545310757877751011,5,738613,1.724,-1.288,-0.735,2,0.0
1545310758113194410,5,738845,1.711,-1.286,-0.774,2,0.0
1545310758350121725,5,739077,1.712,-1.28,-0.774,2,0.0
1545310758468078212,5,739194,1.719,-1.272,-0.764,2,0.0
1545310758704576821,5,739426,1.73,-1.265,-0.75,2,0.0
1545310758823288318,5,739542,1.737,-1.271,-0.741,2,0.0
1545310758942032458,5,739658,1.745,-1.277,-0.726,2,0.0
1545310759059719487,5,739775,1.744,-1.281,-0.729,2,0.0
1545310759178138721,5,739890,1.751,-1.284,-0.713,2,0.0
1545310759295236191,5,740006,1.75,-1.285,-0.711,2,0.0
1545310759413488132,5,740123,1.745,-1.285,-0.723,2,0.0
1545310759532407345,5,740239,1.75,-1.288,-0.716,2,0.0
1545310759650410256,5,740355,1.746,-1.288,-0.733,2,0.0
1545310759768620604,5,740471,1.744,-1.286,-0.746,2,0.0
1545310759887095366,5,740588,1.744,-1.286,-0.749,2,0.0
1545310760004248210,5,740703,1.742,-1.281,-0.758,2,0.0
1545310760123514083,5,740819,1.743,-1.282,-0.759,2,0.0
1545310760241439422,5,740935,1.745,-1.283,-0.757,2,0.0
1545310760359428137,5,741052,1.747,-1.287,-0.756,2,0.0
1545310760477117648,5,741167,1.755,-1.301,-0.738,2,0.0
1545310760595325459,5,741284,1.76,-1.308,-0.725,2,0.0
1545310760713742834,5,741401,1.766,-1.312,-0.709,2,0.0
1545310760832196150,5,741516,1.77,-1.308,-0.699,2,0.0
1545310760951094078,5,741632,1.776,-1.305,-0.694,2,0.0
1545310761069253944,5,741748,1.783,-1.309,-0.69,2,0.0
1545310761186354056,5,741865,1.787,-1.312,-0.693,2,0.0
1545310761304622457,5,741980,1.79,-1.317,-0.7,2,0.0
1545310761422465469,5,742096,1.777,-1.287,-0.741,2,0.0
1545310761659632130,5,742330,1.789,-1.305,-0.728,2,0.0
1545310761777974085,5,742446,1.789,-1.315,-0.737,2,0.0
1545310761895639971,5,742562,1.802,-1.326,-0.72,2,0.0
1545310762131759955,5,742795,1.829,-1.36,-0.685,2,0.0
1545310762369539967,5,743026,1.836,-1.334,-0.705,2,0.0
1545310762486545028,5,743143,1.849,-1.301,-0.721,2,0.0
1545310762604429334,5,743259,1.858,-1.283,-0.734,2,0.0
1545310762722410076,5,743375,1.867,-1.252,-0.758,2,0.0
1545310762841184303,5,743492,1.871,-1.247,-0.743,2,0.0
1545310762959621519,5,743608,1.878,-1.262,-0.699,2,0.0
1545310763077928675,5,743723,1.874,-1.245,-0.699,2,0.0
1545310763195510574,5,743839,1.874,-1.265,-0.65,2,0.0
1545310763313506435,5,743956,1.872,-1.262,-0.654,2,0.0
1545310763432222188,5,744072,1.861,-1.231,-0.689,2,0.0
1545310763550385616,5,744187,1.854,-1.215,-0.7,2,0.0
1545310763669275762,5,744303,1.84,-1.183,-0.741,2,0.0
1545310763786651346,5,744421,1.826,-1.161,-0.757,2,0.0
1545310763904209323,5,744536,1.818,-1.161,-0.75,2,0.0
1545310764022426173,5,744652,1.811,-1.176,-0.73,2,0.0
1545310764142028258,5,744769,1.804,-1.194,-0.703,2,0.0
1545310764259714567,5,744885,1.797,-1.205,-0.695,2,0.0
1545310764378493849,5,745000,1.792,-1.219,-0.679,2,0.0
1545310764495234230,5,745116,1.785,-1.226,-0.676,2,0.0
1545310764613337133,5,745233,1.775,-1.229,-0.675,2,0.0
1545310764731231352,5,745349,1.761,-1.237,-0.663,2,0.0
1545310764850429813,5,745465,1.739,-1.238,-0.668,2,0.0
1545310765086463807,5,745698,1.69,-1.225,-0.688,2,0.0
1545310765204427415,5,745813,1.671,-1.211,-0.698,2,0.0
1545310765322277454,5,745929,1.658,-1.194,-0.711,2,0.0
1545310765442521779,5,746046,1.657,-1.179,-0.723,2,0.0
1545310765559456895,5,746162,1.652,-1.173,-0.715,2,0.0
1545310765677463554,5,746277,1.667,-1.19,-0.693,2,0.0
1545310765795340679,5,746393,1.676,-1.175,-0.697,2,0.0
1545310765913530683,5,746511,1.691,-1.179,-0.677,2,0.0
1545310766033715496,5,746626,1.703,-1.159,-0.694,2,0.0
1545310766150588154,5,746742,1.704,-1.146,-0.7,2,0.0
1545310766269398475,5,746859,1.713,-1.164,-0.674,2,0.0
1545310766386274459,5,746975,1.709,-1.147,-0.685,2,0.0
1545310766505171855,5,747090,1.715,-1.125,-0.708,2,0.0
1545310766622670841,5,747206,1.712,-1.104,-0.714,2,0.0
1545310766741699347,5,747323,1.719,-1.088,-0.725,2,0.0
1545310766859605826,5,747439,1.729,-1.09,-0.718,2,0.0
1545310766977303700,5,747556,1.734,-1.131,-0.654,2,0.0
1545310767095453900,5,747672,1.745,-1.138,-0.647,2,0.0
1545310767333492871,5,747905,1.755,-1.153,-0.615,2,0.0
1545310767450577909,5,748020,1.767,-1.152,-0.603,2,0.0
1545310767686383323,5,748253,1.764,-1.143,-0.609,2,0.0
1545310767804410318,5,748368,1.761,-1.141,-0.611,2,0.0
1545310767922576650,5,748484,1.761,-1.146,-0.606,2,0.0
1545310768041621035,5,748602,1.749,-1.138,-0.64,2,0.0
