rosbagTimestamp,data
1545310737719085666,17.0499782562
1545310737768507220,17.0285511017
1545310737818793883,17.035692215
1545310737869482398,17.0535507202
1545310737920579389,17.0464076996
1545310737972126193,17.0678367615
1545310738019567684,17.0285511017
1545310738071049256,17.0642642975
1545310738121333829,17.0749797821
1545310738172112776,17.0428352356
1545310738222342290,17.0464076996
1545310738273225048,17.0464076996
1545310738323063345,17.0856933594
1545310738372822515,17.0606937408
1545310738426253711,17.0856933594
1545310738476581607,17.0749797821
1545310738527384589,17.0749797821
1545310738575193910,17.0964069366
1545310738623713356,17.0535507202
1545310738675976765,17.089263916
1545310738727620378,17.0714073181
1545310738776167024,17.0714073181
1545310738827674969,17.0821208954
1545310738876275949,17.1142654419
1545310738929312009,17.1214065552
1545310738980521432,17.0714073181
1545310739028660421,17.1035499573
1545310739078766570,17.089263916
1545310739129988142,17.1321220398
1545310739180773496,17.0964069366
1545310739232006983,17.0964069366
1545310739284078375,17.0856933594
1545310739335220164,17.1321220398
1545310739381261031,17.1178359985
1545310739432458069,17.1249790192
1545310739484717990,17.0821208954
1545310739533483136,17.0785503387
1545310739585759164,17.0999794006
1545310739636713086,17.1178359985
1545310739683845338,17.1356925964
1545310739736510061,17.09283638
1545310739785256616,17.0964069366
1545310739837929614,17.1178359985
1545310739888204978,17.1035499573
1545310739936923587,17.1142654419
1545310739988989406,17.1321220398
1545310740038634178,17.1285495758
1545310740090145292,17.0964069366
1545310740138383989,17.1356925964
1545310740189766258,17.1106929779
1545310740239452400,17.0714073181
1545310740293072834,17.1356925964
1545310740338925524,17.1214065552
1545310740392523211,17.1249790192
1545310740441198886,17.1392650604
1545310740493631607,17.1428356171
1545310740544495905,17.164264679
1545310740595505239,17.1142654419
1545310740643661703,17.1106929779
1545310740694781775,17.1464080811
1545310740744517922,17.1321220398
1545310740797648662,17.160692215
1545310740847270316,17.1499786377
1545310740894908132,17.1142654419
1545310740947680331,17.1142654419
1545310740996609126,17.1428356171
1545310741047477541,17.1499786377
1545310741097545892,17.1321220398
1545310741149220634,17.164264679
1545310741202729299,17.1785507202
1545310741248651929,17.160692215
1545310741299408170,17.1106929779
1545310741349795770,17.1714076996
1545310741401312141,17.1356925964
1545310741450804562,17.160692215
1545310741505063585,17.1535511017
1545310741553437071,17.1535511017
1545310741602126357,17.1785507202
1545310741653447217,17.1428356171
1545310741703202631,17.1928367615
1545310741754821303,17.1714076996
1545310741803400303,17.1714076996
1545310741853907791,17.164264679
1545310741906830723,17.1749782562
1545310741954587738,17.1392650604
1545310742003998956,17.1749782562
1545310742056752753,17.1571216583
1545310742108108840,17.1714076996
1545310742155920174,17.1678352356
1545310742207098400,17.1785507202
1545310742257846337,17.164264679
1545310742310135028,17.1428356171
1545310742361068306,17.1535511017
1545310742409893723,17.1928367615
1545310742459334574,17.1571216583
1545310742513640474,17.1535511017
1545310742560577029,17.1892642975
1545310742613613309,17.164264679
1545310742662481515,17.1785507202
1545310742710952523,17.1749782562
1545310742761248183,17.1714076996
1545310742813143001,17.1999797821
1545310742864382243,17.1464080811
1545310742913551098,17.1892642975
1545310742964152762,17.1821212769
1545310743015049926,17.160692215
1545310743067148042,17.1821212769
1545310743114047932,17.1749782562
1545310743167410029,17.1535511017
1545310743215713808,17.1678352356
1545310743269161909,17.164264679
1545310743314331179,17.1714076996
1545310743367831853,17.2392654419
1545310743419271479,17.1928367615
1545310743469884980,17.1714076996
1545310743520097342,17.1964073181
1545310743569889940,17.1856937408
1545310743619954863,17.1714076996
1545310743669323653,17.1964073181
1545310743721082592,17.1892642975
1545310743770698028,17.1678352356
1545310743823155413,17.2106933594
1545310743872429429,17.2214069366
1545310743921346862,17.2071208954
1545310743976996552,17.2106933594
1545310744025922480,17.160692215
1545310744076704101,17.2035503387
1545310744123301532,17.2285499573
1545310744177731742,17.2035503387
1545310744226629647,17.160692215
1545310744275398300,17.1892642975
1545310744325877012,17.214263916
1545310744374688159,17.1749782562
1545310744426088230,17.164264679
1545310744478105993,17.2285499573
1545310744526775382,17.1999797821
