rosbagTimestamp,data
1545133011162405418,21.6249809265
1545133011164094091,21.6249809265
1545133011164352552,21.6106948853
1545133011164475293,21.6356945038
1545133011164511482,21.6285514832
1545133011164532616,21.6249809265
1545133011164600641,21.6571235657
1545133011164627530,21.653553009
1545133011164704877,21.6249809265
1545133011164720527,21.6071243286
1545133011164738264,21.6142654419
1545133011164756469,21.6321239471
1545133011164769858,21.6249809265
1545133011164797730,21.6392669678
1545133011164871521,21.6249809265
1545133011164899711,21.649980545
1545133011164921142,21.649980545
1545133011164945594,21.6249809265
1545133011165071124,21.6249809265
1545133011165200071,21.6642665863
1545133011165236043,21.6606941223
1545133011165260137,21.6392669678
1545133011165284751,21.6249809265
1545133011165310563,21.6642665863
1545133011165342842,21.6285514832
1545133011165368172,21.6214084625
1545133011165390930,21.6321239471
1545133011165431562,21.6428375244
1545133011165466085,21.599981308
1545133011165498396,21.6392669678
1545133011165516058,21.6106948853
1545133011165531961,21.6285514832
1545133011165547004,21.599981308
1545133011165556978,21.6285514832
1545133011165575946,21.6214084625
1545133011165588528,21.6249809265
1545133011165610639,21.6142654419
1545133011165624320,21.6214084625
1545133011165665398,21.6285514832
1545133011165678139,21.6035518646
1545133011165731656,21.6142654419
1545133011165772529,21.6464099884
1545133011165814293,21.6106948853
1545133011165832988,21.6142654419
1545133011165882820,21.6214084625
1545133011165893627,21.6428375244
1545133011165925351,21.6214084625
1545133011165952961,21.596408844
1545133011165973729,21.6571235657
1545133011166006250,21.596408844
1545133011166016478,21.6142654419
1545133011166025821,21.6321239471
1545133011166084747,21.6356945038
1545133011166111450,21.6106948853
1545133011166192979,21.6249809265
1545133011166211135,21.6142654419
1545133011166254533,21.6178379059
1545133011166281533,21.6321239471
1545133011166333016,21.6285514832
1545133011166352464,21.6249809265
1545133011166388146,21.6321239471
1545133011166436196,21.6428375244
1545133011166470077,21.6249809265
1545133011166519771,21.6071243286
1545133011166555182,21.6214084625
1545133011166597709,21.6035518646
1545133011166649366,21.6356945038
1545133011166704009,21.6321239471
1545133011166816801,21.6106948853
1545133011166853573,21.6321239471
1545133011166883258,21.6142654419
1545133011166915302,21.6106948853
1545133011166959146,21.649980545
1545133011167001814,21.6464099884
1545133011167038692,21.599981308
1545133011167073569,21.6392669678
1545133011167116985,21.6249809265
1545133011167215537,21.6428375244
1545133011167269460,21.6035518646
1545133011167310659,21.6178379059
1545133011167353144,21.596408844
1545133011167435147,21.6464099884
1545133011167498772,21.6106948853
1545133011167523116,21.6285514832
1545133011167561990,21.6249809265
1545133011167578601,21.6249809265
1545133011170790792,21.6178379059
1545133011182164881,21.6071243286
1545133011182170743,21.6356945038
1545133011182175378,21.6178379059
1545133011182226380,21.599981308
1545133011182248291,21.599981308
1545133011182281127,21.6106948853
1545133011182832295,21.6214084625
1545133011182836930,21.596408844
1545133011182886844,21.6249809265
1545133011183232895,21.6285514832
1545133011183349207,21.6035518646
1545133011183543928,21.6178379059
1545133011183782605,21.6178379059
1545133011198652925,21.5821228027
1545133011250342506,21.596408844
1545133011301091632,21.6071243286
1545133011352499139,21.6106948853
1545133011403467506,21.6392669678
1545133011453470303,21.6142654419
1545133011501866539,21.6071243286
1545133011552898488,21.6178379059
1545133011605404099,21.6249809265
1545133011657361174,21.5928382874
1545133011704496119,21.6035518646
1545133011755642208,21.6071243286
1545133011805812389,21.5928382874
1545133011857921720,21.649980545
1545133011909460714,21.6214084625
1545133011956362250,21.5821228027
1545133012006026865,21.6285514832
1545133012056967421,21.6356945038
1545133012110330706,21.6321239471
1545133012159186220,21.6106948853
1545133012209147407,21.5928382874
1545133012259691071,21.5928382874
1545133012310925385,21.6249809265
1545133012359684431,21.6106948853
1545133012412717232,21.6392669678
1545133012461452607,21.6606941223
1545133012513710354,21.6071243286
1545133012560578059,21.5892658234
1545133012612552659,21.6142654419
1545133012662657058,21.6214084625
1545133012713958898,21.6071243286
1545133012764792632,21.5928382874
1545133012813771188,21.5928382874
1545133012863976586,21.6249809265
1545133012917122421,21.6106948853
1545133012968630763,21.5856952667
1545133013018749011,21.6178379059
1545133013066652297,21.6392669678
1545133013115597470,21.6071243286
1545133013168185441,21.5856952667
1545133013219469861,21.6214084625
1545133013269516601,21.6249809265
1545133013318384966,21.6214084625
1545133013368222912,21.6571235657
1545133013420912385,21.6035518646
1545133013474398865,21.6285514832
1545133013521645064,21.6428375244
1545133013571573512,21.6285514832
1545133013621858574,21.6356945038
1545133013672644181,21.6178379059
1545133013723124216,21.6392669678
1545133013774867494,21.5928382874
1545133013822673613,21.6464099884
1545133013875887161,21.6035518646
1545133013927448539,21.6321239471
1545133013977282638,21.649980545
1545133014028413631,21.5892658234
1545133014074632288,21.6071243286
1545133014126095174,21.6035518646
1545133014178922515,21.599981308
1545133014228109194,21.6285514832
1545133014278431014,21.6285514832
1545133014328529933,21.6356945038
1545133014378371008,21.6321239471
1545133014430677153,21.6464099884
1545133014479599144,21.6285514832
1545133014532272756,21.6285514832
1545133014581398358,21.6285514832
1545133014631682404,21.6178379059
1545133014682936576,21.6249809265
1545133014733887300,21.599981308
1545133014784474207,21.6285514832
1545133014830102222,21.6035518646
1545133014881484183,21.6392669678
1545133014934602693,21.6142654419
1545133014983830786,21.599981308
1545133015037476062,21.6178379059
1545133015084976551,21.6214084625
1545133015137575546,21.6214084625
1545133015186632489,21.6142654419
1545133015235361024,21.6428375244
1545133015288148959,21.6285514832
1545133015335847846,21.653553009
1545133015386868058,21.6178379059
1545133015438905670,21.6178379059
1545133015489259458,21.6142654419
1545133015540212477,21.6321239471
1545133015589803467,21.6106948853
1545133015639207084,21.596408844
1545133015688428006,21.6142654419
1545133015741342491,21.6428375244
1545133015789836815,21.5821228027
1545133015843653060,21.653553009
1545133015892671404,21.6428375244
1545133015940658263,21.6214084625
1545133015995911723,21.6106948853
1545133016043829500,21.6321239471
1545133016093347381,21.6214084625
1545133016143476680,21.6321239471
1545133016192259889,21.6142654419
1545133016246178635,21.5892658234
1545133016296417507,21.5892658234
1545133016352849804,21.6035518646
1545133016395036459,21.6428375244
1545133016446692129,21.6178379059
1545133016497574781,21.6142654419
1545133016548451378,21.6356945038
1545133016597833249,21.6285514832
1545133016647506606,21.6249809265
1545133016698729509,21.6249809265
1545133016748853205,21.6035518646
1545133016801168666,21.653553009
1545133016849455198,21.653553009
1545133016898682915,21.653553009
1545133016951484801,21.6285514832
1545133017003422936,21.6214084625
1545133017051854799,21.6321239471
1545133017104328886,21.6285514832
1545133017150737618,21.6035518646
1545133017202249541,21.6249809265
1545133017254943429,21.6392669678
1545133017304119051,21.6392669678
1545133017356339120,21.6249809265
1545133017405254624,21.649980545
1545133017456059686,21.6356945038
1545133017509015563,21.6142654419
1545133017555404599,21.6249809265
1545133017608282429,21.6142654419
1545133017658959497,21.6071243286
1545133017705434369,21.6142654419
1545133017759683055,21.6035518646
