rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags
1545149562572031024,5,151855,0.55,-0.139,-0.099,2
1545149562689462176,5,151972,0.566,-0.137,-0.105,2
1545149562808129705,5,152087,0.581,-0.134,-0.112,2
1545149562927103523,5,152203,0.593,-0.133,-0.117,2
1545149563044241200,5,152319,0.604,-0.133,-0.118,2
1545149563162459912,5,152436,0.613,-0.131,-0.12,2
1545149563280957262,5,152551,0.624,-0.13,-0.117,2
1545149563517306172,5,152785,0.636,-0.129,-0.112,2
1545149563635218849,5,152900,0.648,-0.127,-0.113,2
1545149563754078109,5,153016,0.661,-0.125,-0.108,2
1545149563871517163,5,153132,0.674,-0.124,-0.106,2
1545149563990556088,5,153249,0.683,-0.123,-0.103,2
1545149564108037970,5,153364,0.694,-0.126,-0.098,2
1545149564225994012,5,153480,0.703,-0.13,-0.099,2
1545149564347878022,5,153597,0.713,-0.132,-0.103,2
1545149564462073728,5,153713,0.723,-0.135,-0.108,2
1545149564581872902,5,153829,0.733,-0.137,-0.11,2
1545149564698387950,5,153945,0.742,-0.139,-0.112,2
1545149564817260584,5,154062,0.75,-0.142,-0.112,2
1545149564934865372,5,154177,0.758,-0.144,-0.114,2
1545149565053061160,5,154293,0.766,-0.145,-0.114,2
1545149565171843720,5,154410,0.772,-0.146,-0.113,2
1545149565289328099,5,154526,0.778,-0.147,-0.106,2
1545149565408050626,5,154641,0.782,-0.146,-0.101,2
1545149565525686355,5,154758,0.783,-0.146,-0.103,2
1545149565998814876,5,155223,0.789,-0.151,-0.115,2
1545149566116470423,5,155339,0.788,-0.151,-0.122,2
1545149566234975221,5,155454,0.787,-0.151,-0.13,2
1545149566353199616,5,155570,0.785,-0.149,-0.133,2
1545149566475700289,5,155687,0.775,-0.142,-0.119,2
1545149566588822952,5,155803,0.775,-0.14,-0.12,2
1545149566706667356,5,155919,0.776,-0.14,-0.116,2
1545149566825658612,5,156036,0.777,-0.141,-0.111,2
1545149566943614965,5,156152,0.779,-0.142,-0.107,2
1545149567180638443,5,156383,0.78,-0.142,-0.099,2
1545149567297709457,5,156500,0.779,-0.141,-0.097,2
1545149567415437736,5,156616,0.78,-0.14,-0.076,2
1545149567534413929,5,156731,0.779,-0.138,-0.068,2
1545149567652485322,5,156848,0.777,-0.137,-0.068,2
1545149567888652682,5,157081,0.773,-0.14,-0.073,2
1545149568125595454,5,157313,0.755,-0.143,-0.133,2
1545149568242641529,5,157430,0.748,-0.144,-0.142,2
1545149568361942835,5,157545,0.746,-0.143,-0.155,2
1545149568479949170,5,157661,0.743,-0.141,-0.161,2
1545149568598200908,5,157777,0.745,-0.141,-0.162,2
1545149568715958774,5,157894,0.744,-0.139,-0.179,2
1545149568833777518,5,158010,0.745,-0.142,-0.184,2
1545149568952179087,5,158126,0.749,-0.149,-0.18,2
1545149569070575286,5,158243,0.751,-0.156,-0.18,2
1545149569188890555,5,158358,0.755,-0.174,-0.159,2
1545149569307541272,5,158474,0.754,-0.173,-0.147,2
1545149569424451249,5,158590,0.754,-0.174,-0.143,2
1545149569542586132,5,158707,0.755,-0.174,-0.14,2
1545149569660794819,5,158822,0.754,-0.162,-0.152,2
1545149569779957790,5,158939,0.755,-0.163,-0.152,2
1545149569897762038,5,159056,0.756,-0.164,-0.154,2
1545149570015899779,5,159171,0.754,-0.171,-0.142,2
1545149570134213195,5,159287,0.755,-0.174,-0.152,2
1545149570252109419,5,159403,0.755,-0.181,-0.153,2
1545149570370937096,5,159520,0.753,-0.187,-0.144,2
1545149570487531522,5,159635,0.756,-0.186,-0.159,2
1545149570606794666,5,159751,0.754,-0.184,-0.155,2
1545149570724724733,5,159868,0.748,-0.173,-0.15,2
1545149570842766215,5,159984,0.744,-0.163,-0.152,2
1545149570960641305,5,160100,0.737,-0.154,-0.147,2
1545149571079179765,5,160216,0.734,-0.156,-0.14,2
1545149571196653322,5,160333,0.735,-0.163,-0.14,2
1545149571314744721,5,160448,0.734,-0.174,-0.145,2
1545149571434721615,5,160564,0.734,-0.188,-0.146,2
1545149571551883644,5,160681,0.733,-0.201,-0.149,2
1545149571669945436,5,160797,0.733,-0.215,-0.152,2
1545149571788054223,5,160912,0.734,-0.229,-0.15,2
1545149572028025333,5,161146,0.732,-0.242,-0.152,2
1545149572142497461,5,161261,0.727,-0.252,-0.148,2
1545149572261015249,5,161377,0.722,-0.261,-0.141,2
1545149572378970119,5,161494,0.729,-0.283,-0.156,2
1545149572496885839,5,161610,0.734,-0.299,-0.165,2
1545149572614421656,5,161725,0.743,-0.32,-0.18,2
1545149572732595472,5,161841,0.753,-0.344,-0.203,2
1545149572851137615,5,161958,0.75,-0.355,-0.202,2
1545149572969816651,5,162075,0.749,-0.368,-0.2,2
1545149573087506377,5,162191,0.748,-0.381,-0.198,2
1545149573323468722,5,162424,0.743,-0.393,-0.202,2
1545149573442866614,5,162539,0.741,-0.391,-0.225,2
1545149573677594621,5,162771,0.736,-0.394,-0.249,2
1545149573796755474,5,162888,0.735,-0.406,-0.249,2
1545149573915242905,5,163003,0.734,-0.429,-0.235,2
1545149574150693418,5,163237,0.733,-0.457,-0.222,2
1545149574268700063,5,163352,0.731,-0.48,-0.217,2
1545149574386347538,5,163468,0.729,-0.497,-0.214,2
1545149574505513177,5,163584,0.727,-0.511,-0.212,2
1545149574625076660,5,163701,0.726,-0.521,-0.208,2
1545149574742261425,5,163816,0.726,-0.533,-0.203,2
1545149574859953517,5,163932,0.728,-0.544,-0.193,2
1545149574977824684,5,164048,0.729,-0.552,-0.185,2
1545149575095591852,5,164165,0.73,-0.556,-0.181,2
1545149575213437254,5,164281,0.731,-0.556,-0.178,2
1545149575332552489,5,164397,0.731,-0.556,-0.178,2
1545149575451117725,5,164514,0.732,-0.556,-0.178,2
1545149575568976728,5,164629,0.731,-0.556,-0.18,2
1545149575687630553,5,164745,0.731,-0.555,-0.18,2
1545149575804967928,5,164861,0.73,-0.555,-0.183,2
1545149575922495740,5,164978,0.729,-0.555,-0.185,2
1545149576159630621,5,165210,0.726,-0.555,-0.194,2
1545149576277664332,5,165327,0.723,-0.556,-0.196,2
1545149576395700897,5,165442,0.718,-0.557,-0.204,2
1545149576513500827,5,165558,0.711,-0.559,-0.21,2
1545149576631496133,5,165675,0.707,-0.562,-0.209,2
1545149576751383983,5,165791,0.697,-0.56,-0.219,2
1545149576868674031,5,165906,0.688,-0.561,-0.22,2
1545149576986481033,5,166022,0.679,-0.56,-0.223,2
1545149577104643769,5,166139,0.67,-0.56,-0.223,2
1545149577222673940,5,166255,0.662,-0.561,-0.22,2
1545149577340641465,5,166371,0.653,-0.56,-0.216,2
1545149577458681889,5,166488,0.647,-0.557,-0.211,2
1545149577577461265,5,166604,0.64,-0.554,-0.206,2
1545149577696167982,5,166719,0.636,-0.551,-0.21,2
1545149577814250980,5,166835,0.631,-0.545,-0.218,2
1545149577932011173,5,166952,0.627,-0.54,-0.228,2
1545149578050250476,5,167068,0.621,-0.533,-0.244,2
1545149578167725031,5,167183,0.617,-0.529,-0.255,2
1545149578286046537,5,167300,0.615,-0.527,-0.264,2
1545149578405305770,5,167418,0.611,-0.525,-0.274,2
1545149578523433843,5,167533,0.605,-0.524,-0.283,2
1545149578640827814,5,167649,0.597,-0.526,-0.277,2
1545149578759034261,5,167765,0.585,-0.53,-0.269,2
1545149578877564706,5,167882,0.575,-0.537,-0.252,2
1545149578995122992,5,167997,0.564,-0.543,-0.235,2
1545149579114232106,5,168113,0.557,-0.544,-0.227,2
1545149579231602868,5,168229,0.553,-0.544,-0.222,2
1545149579350122963,5,168346,0.55,-0.544,-0.22,2
1545149579585366684,5,168578,0.549,-0.544,-0.218,2
1545149579703677020,5,168695,0.547,-0.545,-0.222,2
1545149579821479437,5,168810,0.557,-0.547,-0.195,2
1545149579941314476,5,168926,0.558,-0.551,-0.199,2
1545149580060126976,5,169042,0.558,-0.552,-0.221,2
1545149580177185952,5,169159,0.564,-0.55,-0.234,2
1545149580295062209,5,169274,0.558,-0.548,-0.275,2
1545149580413080729,5,169391,0.562,-0.549,-0.282,2
1545149580530919252,5,169508,0.571,-0.555,-0.257,2
1545149580648860889,5,169623,0.575,-0.563,-0.241,2
1545149580885802915,5,169855,0.587,-0.579,-0.223,2
1545149581004084174,5,169972,0.596,-0.586,-0.227,2
1545149581123180041,5,170087,0.605,-0.593,-0.229,2
1545149581240229247,5,170203,0.613,-0.598,-0.224,2
1545149581357878936,5,170320,0.618,-0.599,-0.219,2
1545149581595410622,5,170552,0.617,-0.598,-0.218,2
1545149581712571462,5,170668,0.618,-0.599,-0.218,2
1545149581830470708,5,170785,0.618,-0.599,-0.218,2
1545149581948596155,5,170900,0.618,-0.6,-0.22,2
1545149582066988187,5,171016,0.618,-0.6,-0.222,2
1545149582185221957,5,171133,0.615,-0.6,-0.224,2
1545149582304710178,5,171249,0.614,-0.599,-0.225,2
1545149582422092337,5,171364,0.614,-0.598,-0.227,2
1545149582539453063,5,171482,0.614,-0.599,-0.228,2
1545149582657643195,5,171598,0.613,-0.599,-0.229,2
1545149582777586644,5,171713,0.611,-0.603,-0.23,2
1545149582893532085,5,171829,0.609,-0.606,-0.23,2
1545149583012633720,5,171946,0.607,-0.611,-0.229,2
1545149583131628483,5,172062,0.605,-0.616,-0.23,2
1545149583248623086,5,172177,0.603,-0.622,-0.232,2
1545149584075446727,5,172991,0.604,-0.641,-0.215,2
1545149584193565302,5,173107,0.606,-0.663,-0.198,2
1545149584312242988,5,173223,0.608,-0.685,-0.176,2
1545149584548727009,5,173455,0.61,-0.708,-0.153,2
1545149584902684427,5,173804,0.611,-0.731,-0.138,2
1545149585258997465,5,174153,0.611,-0.78,-0.097,2
1545149585375512987,5,174268,0.613,-0.805,-0.068,2
1545149586674662418,5,175545,0.602,-0.835,-0.074,2
1545149586912487174,5,175779,0.584,-0.864,-0.113,2
1545149587029887652,5,175894,0.565,-0.893,-0.148,2
1545149587147460200,5,176010,0.544,-0.92,-0.203,2
1545149587266121050,5,176127,0.533,-0.93,-0.232,2
1545149587384124515,5,176243,0.538,-0.937,-0.219,2
1545149587502099103,5,176358,0.546,-0.944,-0.2,2
1545149587621221343,5,176474,0.556,-0.952,-0.178,2
1545149587738669707,5,176591,0.569,-0.959,-0.141,2
1545149587857140844,5,176707,0.575,-0.968,-0.124,2
1545149588092784904,5,176940,0.58,-0.976,-0.093,2
1545149588210441395,5,177056,0.582,-0.985,-0.083,2
1545149588329137084,5,177171,0.584,-0.992,-0.062,2
1545149589864963524,5,178681,0.578,-1.002,-0.063,2
1545149589985095860,5,178798,0.571,-1.012,-0.083,2
1545149590102341839,5,178914,0.564,-1.017,-0.09,2
1545149590221353981,5,179030,0.554,-1.021,-0.122,2
1545149590339505576,5,179147,0.548,-1.018,-0.143,2
1545149590574780424,5,179378,0.529,-1.0,-0.202,2
1545149590691703129,5,179494,0.522,-0.992,-0.209,2
1545149590810799344,5,179611,0.522,-0.985,-0.191,2
1545149591047399040,5,179843,0.526,-0.984,-0.11,2
1545149591165112304,5,179960,0.519,-0.982,-0.122,2
1545149591283358633,5,180075,0.508,-0.979,-0.148,2
1545149591401191636,5,180191,0.503,-0.975,-0.166,2
1545149591520353474,5,180307,0.502,-0.971,-0.156,2
1545149591638001586,5,180424,0.509,-0.97,-0.132,2
1545149591755875410,5,180539,0.517,-0.971,-0.102,2
1545149591991383008,5,180772,0.526,-0.978,-0.091,2
1545149592110302247,5,180888,0.53,-0.982,-0.073,2
1545149592227573923,5,181004,0.533,-0.986,-0.06,2
1545149592348011082,5,181120,0.53,-0.983,-0.07,2
1545149592464973480,5,181237,0.532,-0.987,-0.058,2
1545149592818685703,5,181585,0.523,-0.984,-0.069,2
1545149592937500576,5,181701,0.514,-0.984,-0.066,2
1545149593054565220,5,181816,0.503,-0.985,-0.065,2
1545149593174280948,5,181933,0.486,-0.98,-0.078,2
1545149593292029838,5,182050,0.476,-0.981,-0.068,2
1545149593411180027,5,182165,0.462,-0.977,-0.079,2
1545149593528092559,5,182281,0.452,-0.977,-0.074,2
1545149593646345361,5,182398,0.444,-0.977,-0.065,2
1545149593764081090,5,182514,0.43,-0.971,-0.079,2
1545149593882742447,5,182629,0.419,-0.966,-0.089,2
1545149594000667737,5,182745,0.409,-0.96,-0.112,2
1545149594118926808,5,182862,0.397,-0.954,-0.135,2
1545149594236990710,5,182979,0.389,-0.951,-0.151,2
1545149594355159271,5,183095,0.381,-0.948,-0.157,2
1545149594474073817,5,183211,0.373,-0.944,-0.155,2
1545149594591665374,5,183328,0.363,-0.943,-0.152,2
1545149594710310761,5,183443,0.355,-0.943,-0.139,2
1545149594828360606,5,183559,0.343,-0.944,-0.128,2
1545149594945429467,5,183675,0.33,-0.946,-0.117,2
1545149595063974817,5,183792,0.322,-0.946,-0.097,2
1545149595181650538,5,183907,0.313,-0.947,-0.09,2
1545149595418220777,5,184141,0.3,-0.95,-0.092,2
1545149595537117527,5,184256,0.273,-0.951,-0.114,2
1545149595774126977,5,184488,0.259,-0.953,-0.107,2
1545149595891278428,5,184605,0.243,-0.953,-0.103,2
1545149596008698654,5,184720,0.229,-0.951,-0.116,2
1545149596126621020,5,184836,0.23,-0.951,-0.1,2
1545149596244869734,5,184952,0.215,-0.95,-0.117,2
1545149596364315594,5,185069,0.2,-0.95,-0.125,2
1545149596482334958,5,185185,0.188,-0.952,-0.108,2
1545149596599625890,5,185301,0.177,-0.953,-0.096,2
1545149596718427759,5,185418,0.165,-0.954,-0.092,2
1545149596835718009,5,185533,0.153,-0.954,-0.09,2
1545149596953801253,5,185649,0.142,-0.954,-0.089,2
1545149597071598308,5,185765,0.132,-0.953,-0.097,2
1545149597191245201,5,185882,0.126,-0.951,-0.103,2
1545149597309573121,5,185997,0.12,-0.951,-0.107,2
1545149597427177789,5,186114,0.114,-0.952,-0.111,2
1545149597544800652,5,186231,0.111,-0.954,-0.108,2
1545149597662978235,5,186346,0.106,-0.956,-0.107,2
1545149597781655749,5,186462,0.105,-0.957,-0.106,2
1545149597899391154,5,186578,0.106,-0.957,-0.106,2
1545149598018032583,5,186695,0.108,-0.957,-0.104,2
1545149598136273879,5,186810,0.108,-0.956,-0.105,2
1545149598372250267,5,187043,0.106,-0.956,-0.106,2
1545149598489931726,5,187159,0.106,-0.956,-0.104,2
1545149598608017147,5,187275,0.105,-0.957,-0.106,2
1545149598727356130,5,187392,0.106,-0.957,-0.104,2
1545149598964121012,5,187623,0.108,-0.957,-0.104,2
1545149599080873203,5,187739,0.109,-0.956,-0.105,2
1545149599199084875,5,187856,0.115,-0.954,-0.106,2
1545149599316991670,5,187972,0.117,-0.95,-0.115,2
1545149599554068281,5,188204,0.129,-0.96,-0.112,2
1545149599672489206,5,188322,0.146,-0.973,-0.111,2
1545149599789536740,5,188438,0.154,-0.981,-0.113,2
1545149599907925302,5,188553,0.162,-0.981,-0.1,2
1545149600026049333,5,188669,0.16,-0.967,-0.101,2
1545149600144727667,5,188786,0.156,-0.95,-0.099,2
1545149600261640934,5,188901,0.156,-0.939,-0.097,2
1545149600381495522,5,189017,0.161,-0.936,-0.105,2
1545149600499188369,5,189133,0.165,-0.933,-0.112,2
1545149600617215908,5,189250,0.168,-0.929,-0.119,2
1545149600852613643,5,189482,0.173,-0.926,-0.125,2
1545149600970910768,5,189599,0.173,-0.92,-0.135,2
1545149601089023184,5,189714,0.173,-0.918,-0.141,2
1545149601208393275,5,189830,0.174,-0.916,-0.145,2
1545149601326994806,5,189946,0.171,-0.913,-0.148,2
1545149601444016694,5,190063,0.173,-0.916,-0.145,2
1545149601562268844,5,190178,0.173,-0.915,-0.146,2
1545149601680259592,5,190295,0.172,-0.916,-0.147,2
1545149601798596496,5,190412,0.172,-0.914,-0.149,2
1545149601916427637,5,190527,0.171,-0.911,-0.152,2
1545149602034707433,5,190643,0.17,-0.906,-0.155,2
1545149602153296163,5,190759,0.168,-0.895,-0.159,2
1545149602271873049,5,190876,0.167,-0.882,-0.162,2
1545149602389838889,5,190991,0.166,-0.867,-0.164,2
1545149602510773344,5,191107,0.164,-0.851,-0.166,2
1545149602625576766,5,191223,0.163,-0.833,-0.161,2
1545149602743361563,5,191340,0.159,-0.814,-0.153,2
1545149602861997755,5,191456,0.155,-0.794,-0.147,2
1545149602980093949,5,191572,0.151,-0.777,-0.14,2
1545149603216018866,5,191804,0.145,-0.752,-0.118,2
1545149603335262659,5,191920,0.144,-0.734,-0.113,2
1545149603452319766,5,192036,0.144,-0.716,-0.104,2
1545149603569930396,5,192153,0.145,-0.696,-0.103,2
1545149603689696802,5,192268,0.15,-0.687,-0.12,2
1545149603807304512,5,192385,0.153,-0.674,-0.13,2
1545149603925393389,5,192502,0.156,-0.661,-0.139,2
1545149604043342433,5,192617,0.158,-0.649,-0.144,2
1545149604160807810,5,192733,0.16,-0.638,-0.147,2
1545149604279947624,5,192850,0.162,-0.626,-0.149,2
1545149604396902907,5,192966,0.163,-0.614,-0.152,2
1545149604516898280,5,193081,0.165,-0.602,-0.154,2
1545149604634068561,5,193197,0.165,-0.591,-0.158,2
1545149604751931536,5,193314,0.165,-0.579,-0.159,2
1545149604870147037,5,193431,0.166,-0.567,-0.16,2
1545149604988283408,5,193547,0.165,-0.553,-0.16,2
1545149605224786341,5,193780,0.161,-0.526,-0.159,2
1545149605343550955,5,193895,0.159,-0.511,-0.157,2
1545149605461005329,5,194011,0.157,-0.495,-0.156,2
1545149605579543700,5,194127,0.156,-0.479,-0.156,2
1545149605697272360,5,194244,0.155,-0.463,-0.157,2
1545149605815315384,5,194359,0.154,-0.447,-0.155,2
1545149606051462007,5,194593,0.153,-0.427,-0.153,2
1545149606170104329,5,194708,0.152,-0.407,-0.15,2
1545149606287832731,5,194824,0.151,-0.389,-0.146,2
1545149606406219790,5,194940,0.151,-0.37,-0.146,2
1545149606525500016,5,195057,0.15,-0.358,-0.146,2
1545149606641806411,5,195172,0.15,-0.349,-0.146,2
1545149606760512094,5,195288,0.149,-0.342,-0.146,2
1545149606878980344,5,195404,0.148,-0.337,-0.145,2
1545149606997417771,5,195521,0.148,-0.335,-0.145,2
1545149607114713813,5,195637,0.148,-0.333,-0.145,2
1545149607233272732,5,195753,0.148,-0.331,-0.148,2
1545149607350999902,5,195870,0.148,-0.33,-0.151,2
1545149607468670374,5,195985,0.148,-0.329,-0.151,2
1545149607587988083,5,196101,0.147,-0.329,-0.15,2
1545149607705917545,5,196217,0.147,-0.328,-0.149,2
1545149607824374947,5,196334,0.147,-0.325,-0.147,2
1545149607942245193,5,196449,0.147,-0.319,-0.146,2
1545149608060672864,5,196566,0.147,-0.31,-0.148,2
1545149608178093874,5,196683,0.148,-0.299,-0.147,2
1545149608296154125,5,196798,0.148,-0.288,-0.144,2
1545149608414988541,5,196914,0.148,-0.276,-0.142,2
1545149608533138933,5,197030,0.148,-0.263,-0.14,2
1545149608652262551,5,197147,0.148,-0.251,-0.138,2
1545149608769073250,5,197262,0.148,-0.239,-0.141,2
1545149608887164097,5,197378,0.148,-0.227,-0.144,2
1545149609004998408,5,197495,0.149,-0.215,-0.147,2
1545149609123435956,5,197611,0.149,-0.2,-0.15,2
1545149609242639347,5,197727,0.149,-0.187,-0.151,2
1545149609359836804,5,197843,0.148,-0.177,-0.15,2
1545149609477979112,5,197960,0.148,-0.172,-0.147,2
1545149609595695163,5,198075,0.148,-0.171,-0.146,2
1545149609715159923,5,198191,0.148,-0.171,-0.146,2
1545149609831965954,5,198308,0.149,-0.17,-0.146,2
1545149609949753893,5,198424,0.149,-0.169,-0.148,2
1545149610069169667,5,198539,0.149,-0.167,-0.15,2
1545149610187452014,5,198656,0.149,-0.167,-0.152,2
1545149610305146070,5,198774,0.148,-0.167,-0.152,2
1545149610422992074,5,198890,0.146,-0.168,-0.151,2
1545149610541318155,5,199005,0.143,-0.169,-0.148,2
1545149610660188527,5,199121,0.141,-0.169,-0.145,2
1545149610778224952,5,199238,0.139,-0.17,-0.144,2
1545149610896231191,5,199353,0.137,-0.171,-0.142,2
1545149611013810026,5,199469,0.137,-0.172,-0.141,2
1545149611132482070,5,199585,0.137,-0.173,-0.139,2
1545149611250456835,5,199702,0.137,-0.173,-0.136,2
1545149611368111504,5,199818,0.137,-0.172,-0.136,2
1545149611486589395,5,199934,0.139,-0.17,-0.138,2
