rosbagTimestamp,timestamp_ms,x_m,y_m,z_m,flags
1545310446555625154,432717,1.665,0.01,-0.713,2
1545310446672728827,432833,1.672,-0.001,-0.719,2
1545310446792200685,432951,1.664,0.009,-0.702,2
1545310446908179326,433066,1.663,0.003,-0.706,2
1545310447025872586,433182,1.66,-0.002,-0.703,2
1545310447144787505,433298,1.655,-0.015,-0.703,2
1545310447262706165,433415,1.646,-0.012,-0.706,2
1545310447381445670,433530,1.64,-0.013,-0.708,2
1545310447498725580,433646,1.637,-0.02,-0.712,2
1545310447616577735,433762,1.638,-0.006,-0.709,2
1545310447735691471,433879,1.645,-0.002,-0.706,2
1545310447854540017,433996,1.654,-0.003,-0.702,2
1545310447971983761,434112,1.66,0.004,-0.706,2
1545310448089823409,434229,1.662,0.003,-0.708,2
1545310448207947770,434345,1.661,0.014,-0.705,2
1545310448325661828,434460,1.658,0.027,-0.703,2
1545310448444618711,434576,1.658,0.027,-0.703,2
1545310448563189587,434693,1.66,0.023,-0.707,2
1545310448681996679,434809,1.664,0.012,-0.712,2
1545310448916830827,435041,1.666,0.008,-0.715,2
1545310449035773767,435158,1.667,0.006,-0.716,2
1545310449155240356,435273,1.667,0.008,-0.715,2
1545310449272269684,435389,1.668,0.01,-0.715,2
1545310449390064203,435506,1.669,0.006,-0.714,2
1545310449507587283,435622,1.67,0.01,-0.709,2
1545310449626789316,435737,1.676,0.014,-0.705,2
1545310449744842385,435853,1.687,0.018,-0.701,2
1545310449863829217,435970,1.702,0.024,-0.699,2
1545310449980847622,436086,1.721,0.024,-0.698,2
1545310450098942647,436202,1.742,0.019,-0.7,2
1545310450217106354,436318,1.763,0.017,-0.702,2
1545310450335859524,436435,1.784,0.012,-0.703,2
1545310450454066115,436550,1.807,0.006,-0.706,2
1545310450572033363,436666,1.828,0.007,-0.705,2
1545310450690146488,436783,1.85,0.005,-0.704,2
1545310450808108001,436899,1.869,0.003,-0.703,2
1545310450928512768,437014,1.886,-0.002,-0.705,2
1545310451045110503,437131,1.9,-0.019,-0.709,2
1545310451163340227,437248,1.907,-0.031,-0.712,2
1545310451399074397,437479,1.914,-0.05,-0.711,2
1545310451518017008,437596,1.918,-0.068,-0.708,2
1545310451635803896,437712,1.92,-0.084,-0.707,2
1545310451753951374,437827,1.925,-0.109,-0.706,2
1545310451871744344,437943,1.928,-0.131,-0.708,2
1545310451990438968,438060,1.93,-0.15,-0.709,2
1545310452108894663,438176,1.933,-0.171,-0.71,2
1545310452226626215,438292,1.935,-0.191,-0.711,2
1545310452345914512,438408,1.936,-0.208,-0.712,2
1545310452463476169,438525,1.938,-0.23,-0.712,2
1545310452581367602,438640,1.94,-0.25,-0.711,2
1545310452699029786,438756,1.943,-0.268,-0.712,2
1545310452817949682,438873,1.946,-0.287,-0.713,2
1545310452935951992,438989,1.949,-0.307,-0.715,2
1545310453054303210,439104,1.952,-0.327,-0.718,2
1545310453408703194,439455,1.956,-0.361,-0.719,2
1545310453526582639,439570,1.959,-0.393,-0.721,2
1545310453645556044,439686,1.963,-0.426,-0.721,2
1545310453762702660,439803,1.968,-0.458,-0.717,2
1545310453881612906,439919,1.971,-0.479,-0.714,2
1545310453999728617,440034,1.973,-0.501,-0.713,2
1545310454235944911,440268,1.976,-0.527,-0.713,2
1545310454354101053,440383,1.977,-0.555,-0.717,2
1545310454473413270,440499,1.977,-0.583,-0.718,2
1545310454591136084,440616,1.978,-0.611,-0.718,2
1545310454709202426,440732,1.978,-0.635,-0.717,2
1545310454826965285,440847,1.978,-0.656,-0.716,2
1545310455181687971,441196,1.977,-0.686,-0.723,2
1545310455299580467,441312,1.977,-0.72,-0.727,2
1545310455417686152,441429,1.977,-0.749,-0.735,2
1545310455536093035,441545,1.978,-0.78,-0.741,2
1545310455654854214,441660,1.98,-0.802,-0.74,2
1545310455892776125,441893,1.981,-0.825,-0.741,2
1545310456009046083,442009,1.984,-0.855,-0.734,2
1545310456127248038,442124,1.987,-0.883,-0.73,2
1545310456245318819,442240,1.99,-0.91,-0.725,2
1545310456364957876,442358,1.992,-0.933,-0.721,2
1545310456482196653,442473,1.994,-0.953,-0.72,2
1545310456600148487,442589,1.998,-0.972,-0.719,2
1545310456717759175,442706,1.999,-0.99,-0.719,2
1545310456836077246,442822,2.002,-1.008,-0.718,2
1545310456955577581,442937,2.006,-1.028,-0.716,2
1545310457073661549,443053,2.006,-1.047,-0.713,2
1545310457191707560,443170,2.008,-1.07,-0.71,2
1545310457427009626,443402,2.007,-1.096,-0.708,2
1545310457547309241,443519,2.006,-1.124,-0.703,2
1545310457665504022,443635,2.005,-1.15,-0.701,2
1545310457782627520,443750,2.002,-1.175,-0.698,2
1545310457899141177,443866,2.001,-1.197,-0.692,2
1545310458017152733,443983,1.999,-1.215,-0.689,2
1545310458137795739,444099,1.995,-1.227,-0.689,2
1545310458255136892,444214,1.99,-1.24,-0.688,2
1545310458373660645,444330,1.98,-1.248,-0.689,2
1545310458491386661,444448,1.965,-1.258,-0.686,2
1545310458609898130,444564,1.954,-1.279,-0.669,2
1545310458727669135,444680,1.936,-1.292,-0.659,2
1545310458845850582,444796,1.919,-1.306,-0.648,2
1545310458965011739,444913,1.901,-1.312,-0.645,2
1545310459200122140,445144,1.875,-1.312,-0.655,2
1545310459319516299,445260,1.85,-1.315,-0.662,2
1545310459437072671,445377,1.826,-1.322,-0.664,2
1545310459554768344,445493,1.801,-1.328,-0.669,2
1545310459673331221,445609,1.781,-1.336,-0.666,2
1545310459792002008,445726,1.762,-1.342,-0.668,2
1545310459910580216,445841,1.738,-1.338,-0.683,2
1545310460028577296,445957,1.713,-1.332,-0.695,2
1545310460147112796,446073,1.685,-1.32,-0.712,2
1545310460265370563,446190,1.661,-1.317,-0.717,2
1545310460383198310,446305,1.64,-1.318,-0.713,2
1545310460502101427,446421,1.623,-1.333,-0.691,2
1545310460619555434,446539,1.605,-1.342,-0.678,2
1545310460737070948,446655,1.585,-1.35,-0.662,2
1545310460855248724,446770,1.565,-1.356,-0.657,2
1545310460973601856,446886,1.541,-1.364,-0.635,2
1545310461092780157,447003,1.518,-1.364,-0.639,2
1545310461211287626,447118,1.493,-1.36,-0.645,2
1545310461328591964,447234,1.468,-1.352,-0.654,2
1545310461446189010,447350,1.443,-1.331,-0.696,2
1545310461564549068,447467,1.421,-1.33,-0.696,2
1545310461683392270,447583,1.398,-1.324,-0.706,2
1545310461918840945,447816,1.372,-1.329,-0.699,2
1545310462036320135,447931,1.346,-1.333,-0.691,2
1545310462154202472,448047,1.32,-1.339,-0.677,2
1545310462274868823,448163,1.297,-1.313,-0.719,2
1545310462392536677,448280,1.277,-1.291,-0.754,2
1545310462509799742,448395,1.257,-1.293,-0.743,2
1545310462627900444,448511,1.236,-1.283,-0.753,2
1545310462745714430,448629,1.214,-1.307,-0.71,2
1545310462865872071,448745,1.192,-1.321,-0.68,2
1545310462983755984,448860,1.17,-1.31,-0.697,2
1545310463101690744,448976,1.153,-1.313,-0.697,2
1545310463218234024,449093,1.137,-1.317,-0.693,2
1545310463457509946,449324,1.115,-1.317,-0.694,2
1545310463574967105,449440,1.096,-1.321,-0.693,2
1545310463693130578,449557,1.071,-1.317,-0.7,2
1545310463809907788,449674,1.046,-1.314,-0.707,2
1545310463927265281,449790,1.026,-1.314,-0.708,2
1545310464046128124,449906,1.005,-1.313,-0.71,2
1545310464165960545,450023,0.982,-1.311,-0.711,2
1545310464283734456,450138,0.96,-1.309,-0.711,2
1545310464401320996,450254,0.939,-1.307,-0.712,2
1545310464519790415,450371,0.919,-1.303,-0.715,2
1545310464638100967,450487,0.9,-1.301,-0.715,2
1545310464874315270,450719,0.872,-1.296,-0.721,2
1545310464992518702,450836,0.849,-1.29,-0.725,2
1545310465110426106,450951,0.826,-1.276,-0.733,2
1545310465229423586,451067,0.81,-1.251,-0.751,2
1545310465347281679,451183,0.804,-1.236,-0.752,2
1545310465465699379,451300,0.799,-1.224,-0.751,2
1545310465583264053,451415,0.802,-1.22,-0.743,2
1545310465702913901,451531,0.805,-1.223,-0.727,2
1545310465820575261,451648,0.812,-1.215,-0.72,2
1545310465938036743,451764,0.816,-1.199,-0.718,2
1545310466056210056,451880,0.814,-1.175,-0.719,2
1545310466292523613,452113,0.811,-1.152,-0.715,2
1545310466412066916,452228,0.806,-1.128,-0.713,2
1545310466529019737,452344,0.801,-1.105,-0.713,2
1545310466647732846,452460,0.8,-1.087,-0.711,2
1545310466765043545,452577,0.799,-1.07,-0.714,2
1545310466885065402,452692,0.799,-1.053,-0.716,2
1545310467003309258,452809,0.8,-1.038,-0.717,2
1545310467121078031,452926,0.802,-1.022,-0.718,2
1545310467238427788,453041,0.8,-1.0,-0.718,2
1545310467355909367,453157,0.799,-0.981,-0.719,2
1545310467473787644,453273,0.798,-0.961,-0.718,2
1545310467710881724,453505,0.797,-0.938,-0.715,2
1545310467829571403,453621,0.797,-0.916,-0.713,2
1545310467947721807,453738,0.797,-0.891,-0.712,2
1545310468066004783,453854,0.798,-0.866,-0.711,2
1545310468184432155,453970,0.798,-0.843,-0.71,2
1545310468302420798,454086,0.797,-0.82,-0.71,2
1545310468420096824,454203,0.794,-0.793,-0.71,2
1545310468537817260,454318,0.791,-0.764,-0.71,2
1545310468655757455,454434,0.786,-0.733,-0.714,2
1545310468775178504,454550,0.782,-0.699,-0.715,2
1545310468894377277,454667,0.782,-0.676,-0.717,2
1545310469012793038,454782,0.782,-0.655,-0.72,2
1545310469247404627,455017,0.783,-0.63,-0.721,2
1545310469365600350,455133,0.784,-0.607,-0.722,2
1545310469603083123,455364,0.787,-0.582,-0.724,2
1545310469720036659,455481,0.787,-0.553,-0.725,2
1545310469956166494,455712,0.787,-0.523,-0.724,2
1545310470074944425,455828,0.788,-0.495,-0.724,2
1545310470193682027,455946,0.784,-0.466,-0.721,2
1545310470312579907,456061,0.782,-0.439,-0.716,2
1545310470666149146,456410,0.78,-0.39,-0.714,2
1545310470783983662,456525,0.78,-0.365,-0.713,2
1545310471020206980,456758,0.782,-0.323,-0.715,2
1545310471138308014,456874,0.782,-0.303,-0.714,2
1545310471256349157,456990,0.782,-0.285,-0.713,2
1545310471494298204,457223,0.78,-0.246,-0.709,2
1545310471612207833,457338,0.779,-0.226,-0.707,2
1545310471846922381,457571,0.778,-0.201,-0.704,2
1545310472203058586,457918,0.778,-0.169,-0.702,2
1545310472320054752,458036,0.778,-0.143,-0.707,2
1545310472557395977,458267,0.789,-0.104,-0.714,2
1545310472674308741,458384,0.802,-0.096,-0.715,2
1545310472793881596,458500,0.816,-0.086,-0.71,2
1545310472911317838,458615,0.832,-0.078,-0.707,2
1545310473030438979,458731,0.847,-0.068,-0.703,2
1545310473148133879,458848,0.862,-0.063,-0.701,2
1545310473265300944,458964,0.881,-0.059,-0.699,2
1545310473383333468,459080,0.899,-0.056,-0.699,2
1545310473502371504,459197,0.917,-0.054,-0.698,2
1545310473620808894,459313,0.934,-0.052,-0.699,2
1545310473739002584,459428,0.95,-0.047,-0.699,2
1545310473857954832,459544,0.967,-0.043,-0.699,2
1545310473975347929,459661,0.983,-0.038,-0.7,2
1545310474093243284,459777,1.0,-0.032,-0.697,2
1545310474212966395,459892,1.017,-0.03,-0.697,2
1545310474330832549,460008,1.034,-0.025,-0.696,2
1545310474448635646,460126,1.05,-0.02,-0.694,2
1545310474566165049,460243,1.067,-0.016,-0.694,2
1545310474684723179,460358,1.084,-0.01,-0.694,2
1545310474802873533,460474,1.101,-0.006,-0.692,2
1545310474923100077,460591,1.117,-0.001,-0.693,2
1545310475039885688,460706,1.135,0.002,-0.693,2
1545310475157599315,460822,1.153,0.007,-0.692,2
1545310475393535579,461055,1.195,0.017,-0.693,2
1545310475512262508,461171,1.216,0.022,-0.693,2
1545310475630618709,461287,1.237,0.023,-0.694,2
1545310475748150787,461404,1.257,0.027,-0.694,2
1545310475866833132,461520,1.277,0.032,-0.691,2
1545310475986057312,461635,1.298,0.036,-0.689,2
1545310476221958738,461868,1.324,0.042,-0.686,2
1545310476339251913,461983,1.349,0.045,-0.687,2
1545310476812998115,462448,1.442,0.064,-0.682,2
1545310476930896253,462564,1.464,0.064,-0.677,2
1545310477048757995,462681,1.485,0.059,-0.679,2
1545310477166289776,462796,1.505,0.056,-0.681,2
1545310477284909535,462912,1.524,0.051,-0.684,2
1545310477402912495,463028,1.542,0.05,-0.685,2
1545310477521313400,463145,1.562,0.047,-0.687,2
1545310477639618395,463261,1.583,0.042,-0.688,2
1545310477757764227,463377,1.603,0.039,-0.69,2
1545310477876376945,463494,1.623,0.037,-0.692,2
1545310477994397120,463610,1.642,0.034,-0.693,2
1545310478113531324,463725,1.662,0.033,-0.695,2
1545310478230372426,463841,1.684,0.03,-0.697,2
1545310478348348006,463958,1.707,0.026,-0.699,2
1545310478585193683,464189,1.751,0.018,-0.703,2
1545310478822609235,464423,1.795,0.007,-0.704,2
1545310478940566311,464538,1.818,0.002,-0.703,2
1545310479057251260,464654,1.84,0.0,-0.703,2
1545310479176183203,464771,1.86,0.001,-0.702,2
1545310479293857275,464887,1.878,-0.001,-0.705,2
1545310479412487243,465002,1.892,-0.016,-0.71,2
1545310479530381246,465118,1.901,-0.027,-0.711,2
1545310479648518487,465235,1.908,-0.043,-0.713,2
1545310479767085821,465352,1.913,-0.057,-0.711,2
1545310479884989000,465468,1.917,-0.067,-0.706,2
1545310480004483556,465584,1.92,-0.086,-0.705,2
1545310480121362605,465701,1.923,-0.106,-0.705,2
1545310480239996610,465816,1.926,-0.129,-0.706,2
1545310480358722927,465932,1.929,-0.15,-0.707,2
1545310480476679924,466048,1.932,-0.169,-0.709,2
1545310480594125806,466165,1.933,-0.189,-0.711,2
1545310480712900133,466280,1.934,-0.206,-0.711,2
1545310480949634225,466514,1.937,-0.245,-0.712,2
1545310481068247737,466629,1.939,-0.264,-0.712,2
1545310481186184131,466745,1.943,-0.283,-0.714,2
1545310481303331385,466861,1.945,-0.301,-0.716,2
1545310481422162341,466978,1.948,-0.318,-0.719,2
1545310481541082895,467093,1.951,-0.339,-0.721,2
1545310481658586288,467209,1.953,-0.361,-0.721,2
1545310481776120093,467325,1.957,-0.385,-0.721,2
1545310481894181143,467442,1.96,-0.407,-0.722,2
1545310482012690787,467558,1.963,-0.427,-0.721,2
1545310482132870400,467674,1.966,-0.448,-0.718,2
1545310482249613138,467791,1.969,-0.469,-0.715,2
1545310482367364917,467906,1.972,-0.493,-0.71,2
1545310482485118252,468022,1.974,-0.513,-0.71,2
1545310482604663176,468138,1.974,-0.532,-0.714,2
1545310482723099203,468255,1.974,-0.55,-0.719,2
1545310482841257710,468370,1.973,-0.568,-0.722,2
1545310482958273776,468487,1.974,-0.59,-0.722,2
1545310483076611787,468604,1.976,-0.612,-0.719,2
1545310483195341344,468719,1.976,-0.629,-0.719,2
1545310483313109943,468835,1.977,-0.648,-0.718,2
1545310483432245297,468951,1.976,-0.663,-0.724,2
1545310483549897416,469068,1.975,-0.681,-0.731,2
1545310483667610345,469183,1.976,-0.702,-0.736,2
1545310483785393436,469299,1.976,-0.721,-0.744,2
1545310483903110661,469415,1.976,-0.741,-0.747,2
1545310484023357466,469533,1.975,-0.761,-0.747,2
1545310484140550601,469648,1.976,-0.781,-0.747,2
1545310484258192873,469764,1.977,-0.802,-0.745,2
1545310484376522707,469881,1.979,-0.824,-0.743,2
1545310484494775614,469996,1.982,-0.846,-0.74,2
1545310484731427748,470228,1.986,-0.876,-0.732,2
1545310484849728254,470345,1.99,-0.905,-0.726,2
1545310484966836246,470460,1.994,-0.933,-0.719,2
1545310485085881957,470577,1.996,-0.957,-0.717,2
1545310485204475046,470694,1.997,-0.974,-0.719,2
1545310485322841753,470811,1.998,-0.989,-0.719,2
1545310485440761495,470926,2.0,-1.008,-0.717,2
1545310485558578036,471042,2.001,-1.024,-0.719,2
1545310485676179935,471159,2.003,-1.046,-0.714,2
1545310485795369665,471275,2.007,-1.072,-0.71,2
1545310485913380177,471390,2.006,-1.092,-0.711,2
1545310486033459720,471506,2.008,-1.119,-0.702,2
1545310486149704633,471624,2.007,-1.138,-0.703,2
1545310486267925215,471739,2.005,-1.155,-0.702,2
1545310486387771118,471855,2.003,-1.173,-0.702,2
1545310486504560657,471971,2.002,-1.192,-0.698,2
1545310486622805972,472088,2.001,-1.212,-0.692,2
1545310486740615616,472203,1.995,-1.227,-0.691,2
1545310486858096680,472319,1.991,-1.242,-0.685,2
1545310486977983284,472436,1.981,-1.254,-0.681,2
1545310487217117161,472668,1.955,-1.282,-0.664,2
1545310487330899279,472784,1.938,-1.291,-0.66,2
1545310487450404670,472901,1.922,-1.3,-0.657,2
1545310487568181373,473016,1.903,-1.305,-0.655,2
1545310487686626293,473132,1.885,-1.311,-0.653,2
1545310487922394246,473365,1.862,-1.319,-0.651,2
1545310488040605196,473480,1.838,-1.324,-0.655,2
1545310488158313159,473596,1.815,-1.331,-0.658,2
1545310488277470790,473714,1.791,-1.337,-0.661,2
1545310488395210552,473829,1.769,-1.34,-0.665,2
1545310488513349132,473945,1.75,-1.346,-0.663,2
1545310488633235243,474061,1.728,-1.344,-0.672,2
1545310488749078763,474178,1.705,-1.335,-0.69,2
1545310488868505713,474293,1.685,-1.33,-0.701,2
1545310488986106087,474409,1.663,-1.325,-0.711,2
1545310489104431858,474526,1.643,-1.326,-0.707,2
1545310489222657884,474642,1.624,-1.345,-0.67,2
1545310489340314027,474758,1.606,-1.349,-0.665,2
1545310489460145920,474874,1.584,-1.353,-0.657,2
1545310489577314025,474991,1.562,-1.356,-0.653,2
1545310489696159952,475106,1.538,-1.345,-0.68,2
1545310489813300437,475222,1.513,-1.346,-0.678,2
1545310489932536214,475338,1.488,-1.34,-0.688,2
1545310490050331680,475455,1.463,-1.334,-0.696,2
1545310490168528218,475570,1.438,-1.328,-0.703,2
1545310490286324193,475686,1.416,-1.326,-0.706,2
1545310490404453577,475804,1.395,-1.325,-0.705,2
1545310490523653865,475921,1.376,-1.328,-0.702,2
1545310490642414727,476036,1.357,-1.329,-0.699,2
1545310490760101504,476152,1.337,-1.333,-0.691,2
1545310490877959193,476269,1.317,-1.336,-0.685,2
1545310490995495060,476385,1.296,-1.311,-0.724,2
1545310491114640848,476500,1.275,-1.284,-0.762,2
1545310491233069712,476616,1.254,-1.281,-0.763,2
1545310491350628446,476733,1.235,-1.276,-0.767,2
1545310491468251520,476849,1.215,-1.298,-0.728,2
1545310491587696483,476965,1.196,-1.319,-0.69,2
1545310491704180459,477082,1.175,-1.312,-0.699,2
1545310491824037716,477198,1.151,-1.298,-0.711,2
1545310491942161529,477313,1.131,-1.292,-0.717,2
1545310492059788582,477429,1.118,-1.3,-0.712,2
1545310492177407179,477546,1.103,-1.305,-0.709,2
1545310492295013711,477662,1.09,-1.314,-0.702,2
1545310492532803531,477895,1.07,-1.32,-0.698,2
1545310492652526537,478011,1.04,-1.312,-0.707,2
1545310492768148351,478126,1.012,-1.308,-0.711,2
1545310492887900458,478242,0.986,-1.309,-0.71,2
1545310493005435429,478359,0.963,-1.305,-0.714,2
1545310493123554890,478475,0.942,-1.302,-0.717,2
1545310493242216186,478590,0.923,-1.302,-0.716,2
1545310493359337973,478706,0.902,-1.299,-0.719,2
1545310493477291541,478823,0.881,-1.298,-0.721,2
1545310493596159103,478939,0.86,-1.298,-0.721,2
1545310493715244977,479055,0.84,-1.292,-0.723,2
1545310493832810972,479172,0.823,-1.28,-0.729,2
1545310493950322201,479288,0.813,-1.265,-0.73,2
1545310494068345531,479403,0.806,-1.249,-0.732,2
1545310494187369248,479519,0.801,-1.235,-0.733,2
1545310494305487420,479636,0.804,-1.227,-0.728,2
1545310494424488712,479752,0.807,-1.219,-0.724,2
1545310494542278574,479867,0.811,-1.206,-0.72,2
1545310494659975476,479985,0.811,-1.189,-0.719,2
1545310494779731883,480101,0.81,-1.169,-0.716,2
1545310494897361454,480216,0.807,-1.148,-0.715,2
1545310495014550779,480332,0.806,-1.129,-0.712,2
1545310495132724708,480449,0.805,-1.109,-0.709,2
1545310495251184969,480565,0.804,-1.09,-0.71,2
1545310495369524260,480680,0.805,-1.077,-0.713,2
1545310495487543424,480796,0.802,-1.058,-0.717,2
1545310495605807514,480913,0.801,-1.04,-0.719,2
1545310495723530613,481030,0.801,-1.022,-0.72,2
1545310495842234135,481146,0.799,-0.998,-0.72,2
1545310495959360228,481262,0.799,-0.977,-0.719,2
1545310496078800439,481379,0.799,-0.958,-0.718,2
1545310496196534755,481494,0.797,-0.938,-0.716,2
1545310496314604421,481610,0.796,-0.92,-0.714,2
1545310496433168250,481726,0.797,-0.903,-0.713,2
1545310496551120792,481843,0.798,-0.885,-0.71,2
1545310496670100386,481958,0.8,-0.864,-0.709,2
1545310496787115739,482075,0.799,-0.84,-0.709,2
1545310496906243211,482192,0.797,-0.817,-0.709,2
1545310497023370648,482307,0.793,-0.789,-0.712,2
1545310497141704626,482423,0.789,-0.76,-0.715,2
1545310497378255217,482656,0.784,-0.722,-0.716,2
1545310497496582089,482771,0.783,-0.688,-0.719,2
1545310497614559635,482887,0.783,-0.658,-0.719,2
1545310497851397323,483121,0.793,-0.631,-0.729,2
1545310497969871395,483236,0.801,-0.628,-0.737,2
1545310498088171103,483352,0.81,-0.627,-0.746,2
1545310498323316759,483584,0.813,-0.604,-0.747,2
1545310498442670799,483700,0.803,-0.558,-0.738,2
1545310498560631285,483816,0.795,-0.515,-0.73,2
1545310498796316536,484048,0.785,-0.464,-0.72,2
1545310498914597160,484165,0.783,-0.434,-0.718,2
1545310499033493554,484282,0.782,-0.407,-0.718,2
1545310499270166546,484513,0.78,-0.36,-0.716,2
1545310499387186919,484629,0.78,-0.341,-0.715,2
1545310499624853423,484861,0.782,-0.303,-0.713,2
1545310499743287544,484977,0.782,-0.283,-0.711,2
1545310499860611233,485093,0.783,-0.263,-0.709,2
1545310499978580913,485211,0.783,-0.244,-0.706,2
1545310500098119603,485326,0.782,-0.226,-0.704,2
1545310500214660412,485442,0.78,-0.207,-0.701,2
1545310500333092140,485559,0.778,-0.189,-0.698,2
1545310500569363444,485790,0.776,-0.164,-0.695,2
1545310500687458691,485906,0.774,-0.138,-0.692,2
1545310500805786572,486023,0.775,-0.12,-0.697,2
1545310500924898411,486138,0.779,-0.104,-0.702,2
1545310501042840051,486255,0.789,-0.099,-0.709,2
1545310501161436143,486372,0.803,-0.094,-0.712,2
1545310501279413601,486489,0.817,-0.085,-0.71,2
1545310501396996343,486604,0.833,-0.075,-0.706,2
1545310501516347731,486720,0.848,-0.067,-0.701,2
1545310501633991422,486836,0.862,-0.063,-0.7,2
1545310501751807977,486953,0.879,-0.06,-0.699,2
1545310501870028662,487068,0.896,-0.06,-0.699,2
1545310501987428753,487184,0.913,-0.056,-0.701,2
1545310502105678619,487302,0.93,-0.053,-0.702,2
1545310502224633357,487417,0.947,-0.049,-0.702,2
1545310502342956008,487533,0.964,-0.045,-0.701,2
1545310502461031920,487649,0.982,-0.041,-0.7,2
1545310502578753936,487766,1.001,-0.038,-0.701,2
1545310502815335683,487997,1.023,-0.031,-0.7,2
1545310502933755006,488113,1.047,-0.024,-0.7,2
1545310503051696791,488230,1.07,-0.018,-0.698,2
1545310503169765355,488346,1.092,-0.01,-0.695,2
1545310503287331739,488462,1.11,-0.004,-0.694,2
1545310503406752602,488579,1.128,0.001,-0.693,2
1545310503526145339,488694,1.145,0.007,-0.69,2
1545310503761249968,488926,1.184,0.015,-0.689,2
1545310503878483611,489043,1.204,0.02,-0.689,2
1545310503997563120,489158,1.225,0.022,-0.691,2
1545310504116394008,489274,1.244,0.022,-0.693,2
1545310504233696883,489392,1.262,0.026,-0.692,2
1545310504351933249,489507,1.279,0.026,-0.693,2
1545310504469389118,489623,1.296,0.031,-0.693,2
1545310504589473008,489739,1.313,0.038,-0.691,2
1545310504706872136,489856,1.331,0.043,-0.691,2
1545310504824374117,489971,1.35,0.046,-0.69,2
1545310504942495570,490087,1.369,0.049,-0.692,2
1545310505061075936,490203,1.389,0.052,-0.691,2
1545310505179539728,490320,1.41,0.058,-0.69,2
1545310505297188006,490436,1.432,0.063,-0.685,2
1545310505533584787,490669,1.457,0.062,-0.683,2
1545310505652950665,490784,1.481,0.06,-0.682,2
1545310505771932207,490900,1.505,0.054,-0.684,2
1545310506006610482,491133,1.533,0.048,-0.686,2
1545310506125259959,491248,1.557,0.045,-0.687,2
1545310506242458731,491364,1.582,0.042,-0.689,2
1545310506361364772,491481,1.607,0.037,-0.691,2
1545310506479498698,491599,1.627,0.034,-0.692,2
1545310506597600232,491714,1.646,0.032,-0.694,2
