rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags,angle
1545310438871113870,5,425169,1.64,0.05,-0.74,2,0.0
1545310438988364399,5,425285,1.643,0.037,-0.731,2,0.0
1545310439106721265,5,425402,1.653,0.031,-0.716,2,0.0
1545310439225687727,5,425517,1.659,0.028,-0.7,2,0.0
1545310439344575280,5,425634,1.663,0.026,-0.69,2,0.0
1545310439462025914,5,425751,1.665,0.035,-0.689,2,0.0
1545310439579641084,5,425867,1.664,0.036,-0.689,2,0.0
1545310439697550773,5,425982,1.662,0.037,-0.696,2,0.0
1545310439816525459,5,426098,1.662,0.04,-0.697,2,0.0
1545310439934662882,5,426215,1.662,0.039,-0.696,2,0.0
1545310440052986279,5,426330,1.663,0.038,-0.696,2,0.0
1545310440171125472,5,426446,1.662,0.039,-0.696,2,0.0
1545310440288677534,5,426562,1.662,0.037,-0.697,2,0.0
1545310440407765157,5,426680,1.662,0.037,-0.697,2,0.0
1545310440525846954,5,426795,1.662,0.037,-0.696,2,0.0
1545310440643634842,5,426911,1.663,0.036,-0.696,2,0.0
1545310440761968458,5,427028,1.663,0.037,-0.696,2,0.0
1545310440879483344,5,427144,1.663,0.037,-0.696,2,0.0
1545310440997916668,5,427259,1.662,0.038,-0.697,2,0.0
1545310441116921149,5,427375,1.662,0.035,-0.698,2,0.0
1545310441234787511,5,427492,1.662,0.035,-0.698,2,0.0
1545310441352762493,5,427607,1.662,0.035,-0.698,2,0.0
1545310441471692571,5,427724,1.663,0.034,-0.698,2,0.0
1545310441588654735,5,427841,1.662,0.036,-0.699,2,0.0
1545310441707537747,5,427957,1.662,0.035,-0.698,2,0.0
1545310441825651611,5,428072,1.662,0.036,-0.697,2,0.0
1545310441944128094,5,428188,1.661,0.036,-0.696,2,0.0
1545310442061830918,5,428305,1.661,0.038,-0.694,2,0.0
1545310442179551742,5,428420,1.661,0.04,-0.695,2,0.0
1545310442298494251,5,428536,1.661,0.041,-0.696,2,0.0
1545310442416583863,5,428652,1.662,0.04,-0.697,2,0.0
1545310442535633050,5,428770,1.662,0.038,-0.697,2,0.0
1545310442653521619,5,428886,1.662,0.039,-0.697,2,0.0
1545310442890233742,5,429118,1.661,0.038,-0.698,2,0.0
1545310443007823055,5,429235,1.66,0.039,-0.7,2,0.0
1545310443125945489,5,429350,1.655,0.039,-0.715,2,0.0
1545310443243976204,5,429466,1.651,0.042,-0.723,2,0.0
1545310443362638546,5,429582,1.648,0.045,-0.732,2,0.0
1545310443480820347,5,429699,1.646,0.049,-0.739,2,0.0
1545310443599350357,5,429815,1.649,0.052,-0.733,2,0.0
1545310443716507975,5,429931,1.65,0.049,-0.731,2,0.0
1545310443834415569,5,430048,1.65,0.047,-0.731,2,0.0
1545310443952887420,5,430163,1.652,0.043,-0.727,2,0.0
1545310444072154413,5,430279,1.652,0.04,-0.729,2,0.0
1545310444307700349,5,430512,1.649,0.039,-0.737,2,0.0
1545310444425429334,5,430627,1.648,0.04,-0.736,2,0.0
1545310444543660180,5,430743,1.652,0.039,-0.727,2,0.0
1545310444781455680,5,430976,1.662,0.038,-0.704,2,0.0
1545310444899260767,5,431092,1.663,0.036,-0.701,2,0.0
1545310445016528727,5,431208,1.663,0.035,-0.701,2,0.0
1545310445134895430,5,431325,1.663,0.037,-0.7,2,0.0
1545310445253012659,5,431440,1.663,0.036,-0.7,2,0.0
1545310445372789772,5,431556,1.664,0.034,-0.7,2,0.0
1545310445490835933,5,431672,1.665,0.028,-0.701,2,0.0
1545310445608499537,5,431789,1.666,0.018,-0.71,2,0.0
1545310445725576454,5,431905,1.661,0.017,-0.717,2,0.0
1545310445843688451,5,432021,1.656,0.023,-0.717,2,0.0
1545310445962674089,5,432138,1.647,0.036,-0.715,2,0.0
1545310446081126788,5,432253,1.64,0.051,-0.703,2,0.0
1545310446199161589,5,432369,1.653,0.027,-0.714,2,0.0
1545310446435307266,5,432602,1.658,0.018,-0.714,2,0.0
1545310446555533463,5,432717,1.665,0.01,-0.713,2,0.0
1545310446672725344,5,432833,1.672,-0.001,-0.719,2,0.0
1545310446792075285,5,432951,1.664,0.009,-0.702,2,0.0
1545310446908159004,5,433066,1.663,0.003,-0.706,2,0.0
1545310447025787041,5,433182,1.66,-0.002,-0.703,2,0.0
1545310447144764047,5,433298,1.655,-0.015,-0.703,2,0.0
1545310447262663483,5,433415,1.646,-0.012,-0.706,2,0.0
1545310447381341853,5,433530,1.64,-0.013,-0.708,2,0.0
1545310447498655978,5,433646,1.637,-0.02,-0.712,2,0.0
1545310447616508020,5,433762,1.638,-0.006,-0.709,2,0.0
1545310447735671592,5,433879,1.645,-0.002,-0.706,2,0.0
1545310447854471933,5,433996,1.654,-0.003,-0.702,2,0.0
1545310447971926747,5,434112,1.66,0.004,-0.706,2,0.0
1545310448089722661,5,434229,1.662,0.003,-0.708,2,0.0
1545310448207913469,5,434345,1.661,0.014,-0.705,2,0.0
1545310448325552134,5,434460,1.658,0.027,-0.703,2,0.0
1545310448444546974,5,434576,1.658,0.027,-0.703,2,0.0
1545310448563110875,5,434693,1.66,0.023,-0.707,2,0.0
1545310448681856045,5,434809,1.664,0.012,-0.712,2,0.0
1545310448916739181,5,435041,1.666,0.008,-0.715,2,0.0
1545310449035747582,5,435158,1.667,0.006,-0.716,2,0.0
