rosbagTimestamp,timestamp_ms,x_m,y_m,z_m,flags
1545139157266561698,197784,0.081,-0.406,-0.187,2
1545139157266753586,198016,0.081,-0.406,-0.188,2
1545139157266935171,198132,0.082,-0.407,-0.186,2
1545139157267095047,198248,0.082,-0.407,-0.186,2
1545139157268617455,198365,0.082,-0.407,-0.185,2
1545139157273958604,198482,0.082,-0.406,-0.185,2
1545139157383492177,198598,0.082,-0.406,-0.187,2
1545139157500687157,198714,0.082,-0.406,-0.188,2
1545139157738324229,198946,0.081,-0.407,-0.186,2
1545139157856174737,199062,0.081,-0.406,-0.187,2
1545139157974948015,199179,0.082,-0.406,-0.185,2
1545139158093013985,199295,0.082,-0.406,-0.185,2
1545139158212951726,199410,0.082,-0.406,-0.187,2
1545139158329252531,199527,0.083,-0.406,-0.187,2
1545139158447021043,199644,0.083,-0.407,-0.186,2
1545139158566029931,199759,0.083,-0.407,-0.184,2
1545139158684421788,199875,0.082,-0.407,-0.184,2
1545139159038144779,200223,0.082,-0.407,-0.188,2
1545139159157045700,200339,0.082,-0.204,-0.192,2
1545139159276204276,200456,0.082,-0.008,-0.201,2
1545139159392906640,200572,0.082,0.194,-0.204,2
1545139159511278340,200688,0.083,0.197,-0.204,2
1545139159630395634,200804,0.085,0.0,-0.201,2
1545139159748137027,200921,0.085,-0.189,-0.189,2
1545139159866150911,201036,0.085,-0.385,-0.185,2
1545139159983753016,201152,0.086,-0.381,-0.182,2
1545139160101691656,201268,0.086,-0.378,-0.18,2
1545139160220636420,201385,0.086,-0.375,-0.18,2
1545139160340349826,201500,0.085,-0.371,-0.181,2
1545139160457504316,201617,0.085,-0.187,-0.18,2
1545139160575259923,201734,0.085,-0.006,-0.181,2
1545139160694207109,201849,0.085,0.172,-0.182,2
1545139160811822441,201965,0.086,0.351,-0.181,2
1545139160929947797,202081,0.086,0.347,-0.182,2
1545139161047852218,202198,0.086,0.342,-0.184,2
1545139161168012546,202313,0.087,0.339,-0.181,2
1545139161285163019,202429,0.087,0.333,-0.183,2
1545139161403277383,202545,0.087,0.329,-0.182,2
1545139161520811174,202662,0.088,0.325,-0.179,2
1545139161638731715,202778,0.089,0.317,-0.178,2
1545139161757969304,202894,0.091,0.308,-0.175,2
1545139161875746894,203011,0.092,0.3,-0.171,2
1545139161993922684,203126,0.092,0.294,-0.164,2
1545139162112150706,203242,0.093,0.285,-0.164,2
1545139162231941036,203358,0.094,0.279,-0.162,2
1545139162348988803,203475,0.095,0.274,-0.16,2
1545139162467681887,203590,0.095,0.266,-0.164,2
1545139162584975031,203707,0.095,0.262,-0.165,2
1545139162704177653,203825,0.096,0.256,-0.167,2
1545139162822314656,203941,0.096,0.25,-0.167,2
1545139162940188987,204056,0.097,0.244,-0.166,2
1545139163058185915,204172,0.099,0.238,-0.161,2
1545139163176878905,204289,0.1,0.227,-0.162,2
1545139163412814169,204520,0.101,0.123,-0.164,2
1545139163531251483,204636,0.101,0.024,-0.159,2
1545139163649679611,204754,0.101,-0.072,-0.157,2
1545139163768510722,204869,0.101,-0.161,-0.149,2
1545139163886221755,204985,0.102,-0.154,-0.144,2
1545139164003760216,205102,0.103,-0.149,-0.141,2
1545139164121642488,205218,0.103,-0.143,-0.14,2
1545139164240075683,205333,0.103,-0.139,-0.139,2
1545139164360340120,205449,0.104,-0.135,-0.138,2
1545139164476862412,205566,0.105,-0.132,-0.137,2
1545139164595153838,205682,0.106,-0.129,-0.135,2
1545139164713298921,205798,0.108,-0.13,-0.131,2
1545139164832248065,205915,0.109,-0.092,-0.141,2
1545139164949739183,206031,0.111,-0.037,-0.146,2
1545139165068344320,206146,0.113,-0.035,-0.144,2
1545139165186020276,206262,0.116,-0.03,-0.142,2
1545139165305700196,206379,0.12,-0.063,-0.127,2
1545139165424876230,206495,0.123,-0.113,-0.118,2
1545139165544284028,206610,0.126,-0.114,-0.112,2
1545139165658569596,206726,0.128,-0.113,-0.111,2
1545139165778904681,206844,0.132,-0.113,-0.105,2
1545139165896139836,206959,0.133,-0.111,-0.106,2
1545139166014183209,207075,0.133,-0.106,-0.113,2
1545139166132357357,207192,0.131,-0.107,-0.113,2
1545139166250088659,207308,0.127,-0.106,-0.121,2
1545139166368689640,207423,0.126,-0.108,-0.125,2
1545139166487556527,207539,0.126,-0.111,-0.125,2
1545139166604713386,207656,0.127,-0.107,-0.132,2
1545139166723604367,207772,0.128,-0.104,-0.138,2
1545139167078451144,208121,0.13,-0.098,-0.144,2
1545139167195995210,208236,0.128,-0.093,-0.155,2
1545139167313932983,208352,0.127,-0.09,-0.163,2
1545139167432877969,208469,0.128,-0.093,-0.166,2
1545139167551084271,208585,0.128,-0.097,-0.168,2
