rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags,angle
1545139157260084280,5,197088,0.082,-0.407,-0.184,2,0.0
1545139157260429950,5,197203,0.082,-0.407,-0.184,2,0.0
1545139157260800463,5,197319,0.082,-0.407,-0.185,2,0.0
1545139157261128459,5,197437,0.082,-0.407,-0.185,2,0.0
1545139157261306078,5,197553,0.081,-0.407,-0.186,2,0.0
1545139157261653547,5,197668,0.081,-0.406,-0.187,2,0.0
1545139157266548886,5,197784,0.081,-0.406,-0.187,2,0.0
1545139157266734706,5,198016,0.081,-0.406,-0.188,2,0.0
1545139157266922597,5,198132,0.082,-0.407,-0.186,2,0.0
1545139157267073592,5,198248,0.082,-0.407,-0.186,2,0.0
1545139157267552936,5,198365,0.082,-0.407,-0.185,2,0.0
1545139157273945496,5,198482,0.082,-0.406,-0.185,2,0.0
1545139157383433943,5,198598,0.082,-0.406,-0.187,2,0.0
1545139157500633587,5,198714,0.082,-0.406,-0.188,2,0.0
1545139157738269512,5,198946,0.081,-0.407,-0.186,2,0.0
1545139157856102840,5,199062,0.081,-0.406,-0.187,2,0.0
1545139157974772771,5,199179,0.082,-0.406,-0.185,2,0.0
1545139158092944903,5,199295,0.082,-0.406,-0.185,2,0.0
1545139158211805002,5,199410,0.082,-0.406,-0.187,2,0.0
1545139158329182672,5,199527,0.083,-0.406,-0.187,2,0.0
1545139158446961064,5,199644,0.083,-0.407,-0.186,2,0.0
1545139158565993966,5,199759,0.083,-0.407,-0.184,2,0.0
1545139158684340945,5,199875,0.082,-0.407,-0.184,2,0.0
1545139159037970174,5,200223,0.082,-0.407,-0.188,2,0.0
1545139159156803163,5,200339,0.082,-0.204,-0.192,2,0.0
1545139159276131094,5,200456,0.082,-0.008,-0.201,2,0.0
1545139159392778986,5,200572,0.082,0.194,-0.204,2,0.0
1545139159511156998,5,200688,0.083,0.197,-0.204,2,0.0
1545139159629919331,5,200804,0.085,0.0,-0.201,2,0.0
1545139159748037141,5,200921,0.085,-0.189,-0.189,2,0.0
1545139159866100269,5,201036,0.085,-0.385,-0.185,2,0.0
1545139159983652147,5,201152,0.086,-0.381,-0.182,2,0.0
1545139160101652949,5,201268,0.086,-0.378,-0.18,2,0.0
1545139160220554295,5,201385,0.086,-0.375,-0.18,2,0.0
1545139160340325651,5,201500,0.085,-0.371,-0.181,2,0.0
1545139160457400295,5,201617,0.085,-0.187,-0.18,2,0.0
1545139160575201379,5,201734,0.085,-0.006,-0.181,2,0.0
1545139160694013591,5,201849,0.085,0.172,-0.182,2,0.0
1545139160811792097,5,201965,0.086,0.351,-0.181,2,0.0
1545139160929755990,5,202081,0.086,0.347,-0.182,2,0.0
