rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags,angle
1545138197131249275,5,562175,-0.004,-0.828,-0.038,2,0.0
1545138197131930289,5,562292,-0.003,-0.828,-0.036,2,0.0
1545138197132395747,5,562407,-0.003,-0.828,-0.041,2,0.0
1545138197132958356,5,562523,-0.001,-0.829,-0.048,2,0.0
1545138197132992248,5,562639,-0.001,-0.829,-0.045,2,0.0
1545138197133628652,5,562756,-0.001,-0.829,-0.049,2,0.0
1545138197133835495,5,562872,-0.001,-0.828,-0.049,2,0.0
1545138197134031989,5,562988,-0.001,-0.828,-0.048,2,0.0
1545138197155839771,5,563105,-0.001,-0.829,-0.048,2,0.0
1545138197274820716,5,563220,0.0,-0.828,-0.045,2,0.0
1545138197393491111,5,563336,0.0,-0.829,-0.045,2,0.0
1545138197511537429,5,563452,0.0,-0.828,-0.046,2,0.0
1545138197628753057,5,563569,-0.001,-0.828,-0.049,2,0.0
1545138197747981418,5,563684,-0.001,-0.828,-0.053,2,0.0
1545138197866295283,5,563800,-0.001,-0.828,-0.05,2,0.0
1545138198102443141,5,564033,-0.001,-0.828,-0.046,2,0.0
1545138198220182571,5,564149,-0.002,-0.828,-0.049,2,0.0
1545138198337889401,5,564266,0.0,-0.828,-0.046,2,0.0
1545138198457268922,5,564382,0.004,-0.826,-0.045,2,0.0
1545138198575051152,5,564497,0.008,-0.824,-0.046,2,0.0
1545138198693258548,5,564613,0.01,-0.82,-0.045,2,0.0
1545138198810802242,5,564730,0.009,-0.816,-0.048,2,0.0
1545138198930840159,5,564846,0.005,-0.811,-0.053,2,0.0
1545138199048055303,5,564963,0.003,-0.806,-0.054,2,0.0
1545138199165835400,5,565079,0.002,-0.799,-0.057,2,0.0
1545138199283898335,5,565196,0.0,-0.789,-0.062,2,0.0
1545138199401997909,5,565311,0.0,-0.778,-0.069,2,0.0
1545138199521190336,5,565427,0.0,-0.767,-0.074,2,0.0
1545138199875694406,5,565775,0.0,-0.738,-0.084,2,0.0
1545138199992916831,5,565891,-0.001,-0.719,-0.092,2,0.0
1545138200111970947,5,566009,0.0,-0.7,-0.101,2,0.0
1545138200229988036,5,566124,0.0,-0.681,-0.109,2,0.0
1545138200347860841,5,566240,0.001,-0.668,-0.113,2,0.0
1545138200466144945,5,566356,0.003,-0.657,-0.115,2,0.0
1545138200583991971,5,566473,0.003,-0.642,-0.115,2,0.0
1545138200702791289,5,566588,0.004,-0.626,-0.116,2,0.0
1545138200821393132,5,566704,0.003,-0.61,-0.116,2,0.0
1545138200939458212,5,566820,0.003,-0.595,-0.116,2,0.0
1545138201057176834,5,566937,0.003,-0.582,-0.114,2,0.0
1545138201294463930,5,567169,0.004,-0.559,-0.109,2,0.0
1545138201412476638,5,567286,0.006,-0.548,-0.109,2,0.0
1545138201529990020,5,567401,0.005,-0.535,-0.108,2,0.0
1545138201647807845,5,567517,0.004,-0.524,-0.109,2,0.0
1545138201765868785,5,567633,0.004,-0.513,-0.107,2,0.0
1545138201885000173,5,567750,0.0,-0.502,-0.105,2,0.0
1545138202004451603,5,567865,-0.002,-0.491,-0.103,2,0.0
1545138202120985609,5,567981,-0.004,-0.478,-0.095,2,0.0
1545138202238920241,5,568099,-0.008,-0.462,-0.085,2,0.0
1545138202356946169,5,568214,-0.009,-0.446,-0.069,2,0.0
1545138202476282704,5,568330,-0.009,-0.429,-0.057,2,0.0
