rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags
1545138197155840212,5,563105,-0.001,-0.829,-0.048,2
1545138197274845822,5,563220,0.0,-0.828,-0.045,2
1545138197393494776,5,563336,0.0,-0.829,-0.045,2
1545138197511535771,5,563452,0.0,-0.828,-0.046,2
1545138197628758727,5,563569,-0.001,-0.828,-0.049,2
1545138197747978306,5,563684,-0.001,-0.828,-0.053,2
1545138197866431071,5,563800,-0.001,-0.828,-0.05,2
1545138198102566174,5,564033,-0.001,-0.828,-0.046,2
1545138198220233947,5,564149,-0.002,-0.828,-0.049,2
1545138198337901143,5,564266,0.0,-0.828,-0.046,2
1545138198457282421,5,564382,0.004,-0.826,-0.045,2
1545138198575117206,5,564497,0.008,-0.824,-0.046,2
1545138198693271761,5,564613,0.01,-0.82,-0.045,2
1545138198810817868,5,564730,0.009,-0.816,-0.048,2
1545138198930850540,5,564846,0.005,-0.811,-0.053,2
1545138199048072270,5,564963,0.003,-0.806,-0.054,2
1545138199165854727,5,565079,0.002,-0.799,-0.057,2
1545138199283916006,5,565196,0.0,-0.789,-0.062,2
1545138199402019184,5,565311,0.0,-0.778,-0.069,2
1545138199521182479,5,565427,0.0,-0.767,-0.074,2
1545138199875740728,5,565775,0.0,-0.738,-0.084,2
1545138199992950102,5,565891,-0.001,-0.719,-0.092,2
1545138200111990415,5,566009,0.0,-0.7,-0.101,2
1545138200230103742,5,566124,0.0,-0.681,-0.109,2
1545138200347881803,5,566240,0.001,-0.668,-0.113,2
1545138200466166670,5,566356,0.003,-0.657,-0.115,2
1545138200584023257,5,566473,0.003,-0.642,-0.115,2
1545138200702826543,5,566588,0.004,-0.626,-0.116,2
1545138200821447426,5,566704,0.003,-0.61,-0.116,2
1545138200939521156,5,566820,0.003,-0.595,-0.116,2
1545138201057203057,5,566937,0.003,-0.582,-0.114,2
1545138201294520355,5,567169,0.004,-0.559,-0.109,2
1545138201412508830,5,567286,0.006,-0.548,-0.109,2
1545138201530011287,5,567401,0.005,-0.535,-0.108,2
1545138201647846709,5,567517,0.004,-0.524,-0.109,2
1545138201765915387,5,567633,0.004,-0.513,-0.107,2
1545138201884998585,5,567750,0.0,-0.502,-0.105,2
1545138202004483614,5,567865,-0.002,-0.491,-0.103,2
1545138202121008234,5,567981,-0.004,-0.478,-0.095,2
1545138202238964592,5,568099,-0.008,-0.462,-0.085,2
1545138202357016775,5,568214,-0.009,-0.446,-0.069,2
1545138202476318326,5,568330,-0.009,-0.429,-0.057,2
1545138202594026223,5,568446,-0.01,-0.415,-0.048,2
1545138202712541569,5,568563,-0.01,-0.404,-0.046,2
1545138202830209435,5,568678,-0.009,-0.392,-0.053,2
1545138202948078618,5,568794,-0.006,-0.38,-0.054,2
1545138203067903491,5,568911,-0.003,-0.367,-0.056,2
1545138203185354872,5,569027,0.0,-0.352,-0.06,2
1545138203303384470,5,569143,0.001,-0.335,-0.059,2
1545138203421561007,5,569259,0.0,-0.318,-0.062,2
1545138203539220157,5,569376,-0.001,-0.299,-0.066,2
1545138203657944972,5,569491,-0.001,-0.282,-0.066,2
1545138203775799441,5,569607,0.0,-0.264,-0.068,2
1545138203893662812,5,569724,0.003,-0.249,-0.07,2
1545138204011937390,5,569840,0.005,-0.236,-0.07,2
1545138204130913439,5,569955,0.006,-0.225,-0.071,2
1545138204249084863,5,570071,0.007,-0.216,-0.071,2
1545138204367599850,5,570189,-0.001,-0.207,-0.07,2
1545138204485068405,5,570306,-0.015,-0.198,-0.067,2
1545138204603408554,5,570421,-0.03,-0.191,-0.06,2
1545138204721101559,5,570537,-0.049,-0.187,-0.056,2
1545138204957945423,5,570769,-0.058,-0.185,-0.051,2
1545138205075891547,5,570885,-0.062,-0.185,-0.046,2
1545138205313107831,5,571118,-0.047,-0.185,-0.053,2
1545138205430928095,5,571234,-0.03,-0.187,-0.057,2
1545138205548876344,5,571350,-0.012,-0.189,-0.063,2
1545138205666907577,5,571467,0.004,-0.191,-0.072,2
1545138205785459318,5,571582,0.005,-0.193,-0.071,2
1545138205902684649,5,571698,0.005,-0.194,-0.07,2
1545138206022083261,5,571814,0.006,-0.194,-0.067,2
1545138206140323107,5,571931,0.006,-0.195,-0.065,2
1545138206258238243,5,572046,0.006,-0.195,-0.065,2
1545138206377519636,5,572162,0.006,-0.193,-0.068,2
1545138206495624036,5,572280,0.004,-0.19,-0.069,2
1545138206612315936,5,572395,0.006,-0.184,-0.07,2
1545138206731471180,5,572511,0.008,-0.175,-0.07,2
1545138206848713289,5,572627,0.016,-0.166,-0.073,2
1545138206967005962,5,572744,0.025,-0.156,-0.08,2
1545138207085905724,5,572859,0.034,-0.147,-0.094,2
1545138207204437321,5,572975,0.045,-0.136,-0.103,2
1545138207322480175,5,573091,0.06,-0.125,-0.11,2
1545138207677933505,5,573440,0.08,-0.114,-0.114,2
1545138207794688116,5,573557,0.097,-0.106,-0.11,2
1545138207913540467,5,573672,0.112,-0.101,-0.111,2
1545138208030771655,5,573788,0.121,-0.1,-0.111,2
1545138208149247550,5,573904,0.121,-0.1,-0.11,2
1545138208267863943,5,574021,0.122,-0.099,-0.111,2
1545138208386041440,5,574136,0.122,-0.099,-0.111,2
1545138208503968851,5,574252,0.121,-0.099,-0.111,2
1545138208621977049,5,574370,0.121,-0.099,-0.111,2
1545138208740858344,5,574485,0.121,-0.099,-0.111,2
1545138208858865203,5,574601,0.119,-0.099,-0.114,2
1545138208977128493,5,574718,0.12,-0.099,-0.114,2
1545138209094794613,5,574834,0.12,-0.098,-0.115,2
1545138209212762483,5,574949,0.122,-0.098,-0.115,2
1545138209330736157,5,575065,0.125,-0.097,-0.113,2
1545138209449983155,5,575182,0.128,-0.096,-0.112,2
1545138209568527521,5,575298,0.133,-0.094,-0.111,2
1545138209686344850,5,575415,0.139,-0.092,-0.11,2
1545138209804924969,5,575531,0.149,-0.091,-0.107,2
1545138209922097260,5,575648,0.163,-0.089,-0.107,2
1545138210158716259,5,575879,0.182,-0.09,-0.107,2
1545138210277215720,5,575995,0.197,-0.091,-0.109,2
1545138210395627024,5,576112,0.21,-0.091,-0.112,2
1545138210514078896,5,576227,0.219,-0.092,-0.113,2
1545138210749852752,5,576461,0.231,-0.092,-0.119,2
1545138210868877629,5,576576,0.247,-0.095,-0.132,2
1545138210986087175,5,576692,0.265,-0.1,-0.158,2
1545138211104808115,5,576808,0.284,-0.107,-0.188,2
1545138211223410691,5,576925,0.29,-0.106,-0.179,2
1545138211340929069,5,577040,0.293,-0.102,-0.161,2
1545138211458974263,5,577156,0.293,-0.097,-0.132,2
1545138211576777111,5,577272,0.293,-0.088,-0.102,2
1545138211813906523,5,577505,0.303,-0.087,-0.108,2
1545138211931976075,5,577621,0.315,-0.087,-0.118,2
1545138212169109145,5,577853,0.333,-0.087,-0.124,2
1545138212287132634,5,577969,0.354,-0.088,-0.126,2
1545138212405115757,5,578085,0.372,-0.09,-0.129,2
