rosbagTimestamp,timestamp_ms,x_m,y_m,z_m,flags
1545138197133010138,562639,-0.001,-0.829,-0.045,2
1545138197133631930,562756,-0.001,-0.829,-0.049,2
1545138197133839235,562872,-0.001,-0.828,-0.049,2
1545138197134040397,562988,-0.001,-0.828,-0.048,2
1545138197155866370,563105,-0.001,-0.829,-0.048,2
1545138197274978714,563220,0.0,-0.828,-0.045,2
1545138197393524266,563336,0.0,-0.829,-0.045,2
1545138197511640654,563452,0.0,-0.828,-0.046,2
1545138197628780709,563569,-0.001,-0.828,-0.049,2
1545138197748015088,563684,-0.001,-0.828,-0.053,2
1545138197866453155,563800,-0.001,-0.828,-0.05,2
1545138198102593602,564033,-0.001,-0.828,-0.046,2
1545138198220249608,564149,-0.002,-0.828,-0.049,2
1545138198337964162,564266,0.0,-0.828,-0.046,2
1545138198457363470,564382,0.004,-0.826,-0.045,2
1545138198575133261,564497,0.008,-0.824,-0.046,2
1545138198693286756,564613,0.01,-0.82,-0.045,2
1545138198810840069,564730,0.009,-0.816,-0.048,2
1545138198930877381,564846,0.005,-0.811,-0.053,2
1545138199048125889,564963,0.003,-0.806,-0.054,2
1545138199165884356,565079,0.002,-0.799,-0.057,2
1545138199283931806,565196,0.0,-0.789,-0.062,2
1545138199402083490,565311,0.0,-0.778,-0.069,2
1545138199521222433,565427,0.0,-0.767,-0.074,2
1545138199875754181,565775,0.0,-0.738,-0.084,2
1545138199992966714,565891,-0.001,-0.719,-0.092,2
1545138200112014797,566009,0.0,-0.7,-0.101,2
1545138200230113826,566124,0.0,-0.681,-0.109,2
1545138200348013869,566240,0.001,-0.668,-0.113,2
1545138200466182952,566356,0.003,-0.657,-0.115,2
1545138200584122046,566473,0.003,-0.642,-0.115,2
1545138200702833663,566588,0.004,-0.626,-0.116,2
1545138200821654136,566704,0.003,-0.61,-0.116,2
1545138200939637168,566820,0.003,-0.595,-0.116,2
1545138201057245599,566937,0.003,-0.582,-0.114,2
1545138201294556277,567169,0.004,-0.559,-0.109,2
1545138201412610796,567286,0.006,-0.548,-0.109,2
1545138201530028260,567401,0.005,-0.535,-0.108,2
1545138201647860684,567517,0.004,-0.524,-0.109,2
1545138201765920560,567633,0.004,-0.513,-0.107,2
1545138201885072087,567750,0.0,-0.502,-0.105,2
1545138202004487503,567865,-0.002,-0.491,-0.103,2
1545138202121023450,567981,-0.004,-0.478,-0.095,2
1545138202239122288,568099,-0.008,-0.462,-0.085,2
1545138202357039638,568214,-0.009,-0.446,-0.069,2
1545138202476417309,568330,-0.009,-0.429,-0.057,2
1545138202594106929,568446,-0.01,-0.415,-0.048,2
1545138202712562311,568563,-0.01,-0.404,-0.046,2
1545138202830261566,568678,-0.009,-0.392,-0.053,2
1545138202948190153,568794,-0.006,-0.38,-0.054,2
1545138203067920477,568911,-0.003,-0.367,-0.056,2
1545138203185423696,569027,0.0,-0.352,-0.06,2
1545138203303413422,569143,0.001,-0.335,-0.059,2
1545138203421649291,569259,0.0,-0.318,-0.062,2
1545138203539269289,569376,-0.001,-0.299,-0.066,2
1545138203657969574,569491,-0.001,-0.282,-0.066,2
1545138203775853531,569607,0.0,-0.264,-0.068,2
1545138203893728156,569724,0.003,-0.249,-0.07,2
1545138204011957550,569840,0.005,-0.236,-0.07,2
1545138204130988478,569955,0.006,-0.225,-0.071,2
1545138204249137876,570071,0.007,-0.216,-0.071,2
1545138204367669090,570189,-0.001,-0.207,-0.07,2
1545138204485093440,570306,-0.015,-0.198,-0.067,2
1545138204603461144,570421,-0.03,-0.191,-0.06,2
1545138204721167545,570537,-0.049,-0.187,-0.056,2
1545138204958030555,570769,-0.058,-0.185,-0.051,2
1545138205075907084,570885,-0.062,-0.185,-0.046,2
1545138205313237305,571118,-0.047,-0.185,-0.053,2
1545138205430963997,571234,-0.03,-0.187,-0.057,2
1545138205549024332,571350,-0.012,-0.189,-0.063,2
1545138205666926504,571467,0.004,-0.191,-0.072,2
1545138205785460310,571582,0.005,-0.193,-0.071,2
1545138205902696415,571698,0.005,-0.194,-0.07,2
1545138206022084768,571814,0.006,-0.194,-0.067,2
1545138206140340257,571931,0.006,-0.195,-0.065,2
1545138206258424932,572046,0.006,-0.195,-0.065,2
1545138206377543862,572162,0.006,-0.193,-0.068,2
1545138206495638980,572280,0.004,-0.19,-0.069,2
1545138206612320103,572395,0.006,-0.184,-0.07,2
1545138206731517972,572511,0.008,-0.175,-0.07,2
1545138206848754307,572627,0.016,-0.166,-0.073,2
1545138206967019461,572744,0.025,-0.156,-0.08,2
1545138207085900786,572859,0.034,-0.147,-0.094,2
1545138207204488585,572975,0.045,-0.136,-0.103,2
1545138207322588370,573091,0.06,-0.125,-0.11,2
1545138207678005155,573440,0.08,-0.114,-0.114,2
1545138207794736983,573557,0.097,-0.106,-0.11,2
1545138207913559095,573672,0.112,-0.101,-0.111,2
1545138208030790828,573788,0.121,-0.1,-0.111,2
1545138208149377317,573904,0.121,-0.1,-0.11,2
1545138208267972905,574021,0.122,-0.099,-0.111,2
1545138208386098479,574136,0.122,-0.099,-0.111,2
1545138208504051377,574252,0.121,-0.099,-0.111,2
1545138208621987911,574370,0.121,-0.099,-0.111,2
1545138208740875310,574485,0.121,-0.099,-0.111,2
1545138208858886730,574601,0.119,-0.099,-0.114,2
1545138208977158554,574718,0.12,-0.099,-0.114,2
1545138209094819820,574834,0.12,-0.098,-0.115,2
1545138209212799150,574949,0.122,-0.098,-0.115,2
1545138209330752955,575065,0.125,-0.097,-0.113,2
1545138209449999525,575182,0.128,-0.096,-0.112,2
1545138209568602536,575298,0.133,-0.094,-0.111,2
1545138209686438442,575415,0.139,-0.092,-0.11,2
1545138209804979033,575531,0.149,-0.091,-0.107,2
1545138209922214574,575648,0.163,-0.089,-0.107,2
1545138210158754918,575879,0.182,-0.09,-0.107,2
1545138210277292580,575995,0.197,-0.091,-0.109,2
1545138210395712605,576112,0.21,-0.091,-0.112,2
1545138210514160406,576227,0.219,-0.092,-0.113,2
1545138210749872456,576461,0.231,-0.092,-0.119,2
1545138210868891281,576576,0.247,-0.095,-0.132,2
1545138210986072025,576692,0.265,-0.1,-0.158,2
1545138211104851347,576808,0.284,-0.107,-0.188,2
1545138211223437721,576925,0.29,-0.106,-0.179,2
1545138211341029478,577040,0.293,-0.102,-0.161,2
1545138211458988787,577156,0.293,-0.097,-0.132,2
1545138211576821155,577272,0.293,-0.088,-0.102,2
1545138211813998607,577505,0.303,-0.087,-0.108,2
1545138211932023902,577621,0.315,-0.087,-0.118,2
1545138212169134853,577853,0.333,-0.087,-0.124,2
1545138212287218496,577969,0.354,-0.088,-0.126,2
1545138212405140663,578085,0.372,-0.09,-0.129,2
1545138212759049674,578433,0.409,-0.094,-0.128,2
1545138212878196827,578551,0.423,-0.094,-0.131,2
1545138212996180185,578666,0.438,-0.096,-0.133,2
1545138213114499798,578782,0.447,-0.096,-0.135,2
1545138213232480891,578898,0.453,-0.097,-0.134,2
1545138213350010013,579015,0.457,-0.098,-0.133,2
1545138213469705352,579130,0.458,-0.098,-0.134,2
1545138213587934573,579246,0.461,-0.099,-0.132,2
1545138213705025999,579363,0.466,-0.099,-0.136,2
1545138213823038911,579479,0.474,-0.101,-0.137,2
1545138213941066257,579595,0.484,-0.102,-0.137,2
1545138214060461157,579711,0.495,-0.104,-0.139,2
1545138214178388307,579828,0.504,-0.106,-0.141,2
1545138214296819437,579943,0.512,-0.107,-0.141,2
1545138214414690976,580059,0.523,-0.109,-0.139,2
1545138214532242658,580176,0.537,-0.107,-0.139,2
1545138214650947101,580292,0.556,-0.107,-0.138,2
1545138214769023541,580407,0.576,-0.107,-0.142,2
1545138214886890551,580523,0.592,-0.108,-0.141,2
1545138215005439072,580641,0.606,-0.11,-0.133,2
1545138215124521692,580758,0.618,-0.109,-0.12,2
1545138215242077356,580873,0.629,-0.109,-0.11,2
1545138215361255909,580989,0.642,-0.108,-0.106,2
1545138215477873493,581106,0.655,-0.108,-0.107,2
1545138215596065908,581221,0.667,-0.106,-0.111,2
1545138215715380255,581337,0.68,-0.105,-0.101,2
1545138215832504835,581453,0.692,-0.105,-0.093,2
1545138215950799174,581570,0.7,-0.102,-0.087,2
1545138216069040389,581686,0.705,-0.101,-0.083,2
1545138216187478545,581802,0.707,-0.101,-0.084,2
1545138216306282646,581919,0.706,-0.102,-0.079,2
1545138216425042840,582034,0.704,-0.101,-0.076,2
1545138216542176052,582150,0.703,-0.102,-0.07,2
1545138216660093368,582266,0.702,-0.102,-0.072,2
1545138216778975470,582383,0.701,-0.101,-0.07,2
1545138216896434362,582498,0.701,-0.101,-0.069,2
1545138217015024374,582614,0.702,-0.1,-0.074,2
1545138217133000515,582732,0.704,-0.101,-0.072,2
1545138217251282251,582847,0.704,-0.1,-0.09,2
1545138217370474486,582963,0.704,-0.099,-0.105,2
1545138217488973738,583079,0.703,-0.099,-0.114,2
1545138217606395963,583196,0.703,-0.096,-0.131,2
1545138217724979867,583311,0.706,-0.095,-0.127,2
1545138217842085880,583427,0.711,-0.093,-0.123,2
1545138217961357066,583543,0.718,-0.091,-0.122,2
1545138218079229955,583660,0.728,-0.09,-0.122,2
1545138218197503704,583776,0.74,-0.089,-0.121,2
1545138218315331428,583892,0.753,-0.087,-0.116,2
1545138218433568615,584009,0.763,-0.082,-0.096,2
1545138218553442357,584124,0.863,-0.178,-0.118,2
1545138218670401452,584240,0.881,-0.179,-0.122,2
1545138218906467239,584473,0.985,-0.274,-0.141,2
1545138221388144681,586913,1.032,-0.271,-0.141,2
1545138221506948145,587028,0.987,-0.167,-0.102,2
1545138221625311042,587144,1.024,-0.164,-0.098,2
1545138221742925865,587260,0.976,-0.071,-0.093,2
1545138222216323673,587724,1.022,-0.118,-0.139,2
1545138222334077199,587841,1.05,-0.15,-0.152,2
1545138222452840094,587957,1.075,-0.18,-0.157,2
1545138222571765326,588073,1.077,-0.188,-0.152,2
1545138222689710187,588190,1.064,-0.173,-0.153,2
1545138222807770966,588305,1.051,-0.161,-0.149,2
1545138223043411604,588537,1.042,-0.152,-0.152,2
1545138223163596524,588654,1.041,-0.148,-0.153,2
1545138223515944765,589003,1.052,-0.156,-0.159,2
1545138223635151760,589118,1.064,-0.166,-0.169,2
1545138223753567270,589234,1.074,-0.179,-0.169,2
1545138223871731659,589350,1.083,-0.191,-0.171,2
1545138223989393430,589467,1.081,-0.19,-0.172,2
1545138224107057533,589582,1.08,-0.194,-0.17,2
1545138224345250671,589815,1.075,-0.19,-0.182,2
1545138224463082109,589931,1.073,-0.194,-0.187,2
1545138224581102693,590047,1.072,-0.199,-0.19,2
1545138224698416434,590163,1.072,-0.207,-0.186,2
1545138224816777260,590280,1.073,-0.219,-0.176,2
1545138224935247930,590395,1.075,-0.233,-0.164,2
1545138225053603477,590511,1.076,-0.25,-0.15,2
1545138225171786562,590628,1.077,-0.271,-0.139,2
1545138225289044155,590744,1.078,-0.288,-0.131,2
1545138225409319788,590859,1.079,-0.306,-0.117,2
1545138225526806468,590975,1.078,-0.319,-0.119,2
1545138225643921317,591093,1.076,-0.328,-0.136,2
1545138225762498298,591209,1.075,-0.341,-0.146,2
1545138225880454733,591325,1.075,-0.351,-0.16,2
1545138225999073143,591441,1.074,-0.361,-0.162,2
1545138226117721334,591558,1.076,-0.373,-0.147,2
1545138226590658038,592022,1.075,-0.402,-0.132,2
1545138226708123687,592138,1.073,-0.429,-0.13,2
1545138226826955005,592254,1.07,-0.459,-0.123,2
1545138228126350104,593531,1.068,-0.389,-0.392,2
1545138228244863220,593648,1.07,-0.37,-0.477,2
1545138228364424504,593763,1.071,-0.39,-0.465,2
1545138228480952790,593879,1.058,-0.46,-0.417,2
1545138228598879990,593995,1.049,-0.542,-0.337,2
1545138228836725589,594228,1.041,-0.601,-0.274,2
1545138228955071966,594344,1.027,-0.649,-0.244,2
1545138231909293619,597247,0.988,-0.674,-0.198,2
1545138232028028805,597365,0.941,-0.695,-0.181,2
1545138232146703943,597480,0.9,-0.718,-0.138,2
1545138232264405651,597596,0.852,-0.74,-0.104,2
1545138232382145046,597712,0.839,-0.737,-0.135,2
1545138232619428528,597944,0.82,-0.728,-0.154,2
1545138232737669839,598060,0.812,-0.726,-0.156,2
1545138232855038896,598176,0.801,-0.722,-0.171,2
1545138232973092313,598293,0.79,-0.721,-0.182,2
1545138233210774328,598525,0.776,-0.72,-0.193,2
1545138233328623319,598642,0.775,-0.721,-0.186,2
1545138233446298283,598757,0.773,-0.722,-0.178,2
1545138233565630280,598873,0.765,-0.721,-0.181,2
1545138233801831111,599106,0.749,-0.72,-0.195,2
1545138233919386482,599221,0.746,-0.719,-0.201,2
1545138234037506058,599337,0.744,-0.719,-0.204,2
1545138234274801432,599570,0.737,-0.717,-0.214,2
1545138234392470690,599686,0.732,-0.715,-0.217,2
1545138234510913277,599802,0.725,-0.713,-0.223,2
1545138234628206994,599919,0.72,-0.711,-0.227,2
1545138234747584260,600034,0.72,-0.71,-0.232,2
1545138234865303292,600150,0.717,-0.708,-0.244,2
1545138234983624584,600267,0.713,-0.705,-0.25,2
1545138235101274839,600383,0.704,-0.699,-0.256,2
1545138235219684087,600499,0.691,-0.693,-0.25,2
1545138235337183639,600615,0.676,-0.686,-0.244,2
1545138235456236943,600732,0.661,-0.679,-0.237,2
1545138235574584086,600847,0.651,-0.672,-0.231,2
1545138235694108512,600963,0.641,-0.665,-0.232,2
1545138235810297343,601080,0.632,-0.658,-0.236,2
1545138236047170975,601311,0.608,-0.643,-0.253,2
1545138236165424078,601427,0.598,-0.634,-0.259,2
1545138236283622447,601545,0.597,-0.629,-0.253,2
1545138236519151890,601777,0.604,-0.631,-0.245,2
1545138236638611961,601893,0.616,-0.634,-0.234,2
1545138236756835157,602010,0.626,-0.642,-0.226,2
1545138236992350996,602241,0.632,-0.647,-0.224,2
1545138237110257137,602357,0.632,-0.648,-0.223,2
1545138237229918561,602474,0.633,-0.648,-0.221,2
1545138237347510950,602590,0.633,-0.649,-0.221,2
1545138237465302028,602706,0.632,-0.649,-0.222,2
1545138237583838143,602823,0.63,-0.648,-0.215,2
1545138237702524994,602938,0.626,-0.646,-0.216,2
1545138237819995695,603054,0.616,-0.64,-0.231,2
1545138237939033872,603170,0.603,-0.614,-0.276,2
1545138238056443082,603287,0.588,-0.615,-0.28,2
1545138238174856011,603402,0.576,-0.616,-0.275,2
1545138238293184315,603518,0.565,-0.622,-0.256,2
1545138238411596014,603636,0.555,-0.647,-0.205,2
1545138238529631437,603751,0.545,-0.646,-0.201,2
1545138238647830790,603867,0.533,-0.645,-0.195,2
1545138238765690407,603983,0.523,-0.645,-0.19,2
1545138238884492599,604100,0.514,-0.645,-0.184,2
1545138239003579649,604215,0.502,-0.644,-0.182,2
1545138239120601551,604331,0.488,-0.641,-0.184,2
1545138239238141365,604447,0.474,-0.637,-0.185,2
1545138239357249290,604564,0.462,-0.634,-0.187,2
1545138239475899503,604680,0.456,-0.633,-0.188,2
1545138239593821744,604796,0.455,-0.634,-0.184,2
1545138239711333099,604913,0.455,-0.633,-0.186,2
1545138239829087153,605028,0.452,-0.632,-0.189,2
1545138239948197756,605144,0.447,-0.632,-0.189,2
1545138240067471022,605260,0.437,-0.631,-0.192,2
1545138240184695965,605377,0.428,-0.631,-0.191,2
1545138240302541990,605492,0.424,-0.629,-0.185,2
1545138240420125026,605608,0.421,-0.618,-0.196,2
1545138240539328479,605726,0.424,-0.609,-0.207,2
1545138240657561178,605841,0.43,-0.599,-0.221,2
1545138240775986447,605957,0.433,-0.59,-0.231,2
1545138240893136591,606073,0.436,-0.595,-0.181,2
1545138241248482923,606421,0.437,-0.6,-0.159,2
1545138241484175525,606654,0.427,-0.594,-0.137,2
1545138241603520697,606771,0.419,-0.586,-0.134,2
1545138241721731393,606887,0.412,-0.572,-0.177,2
1545138241839002522,607004,0.403,-0.556,-0.195,2
1545138241957161919,607120,0.404,-0.555,-0.208,2
1545138242075628896,607235,0.404,-0.556,-0.211,2
1545138242194903383,607351,0.405,-0.555,-0.211,2
1545138242313238005,607468,0.404,-0.555,-0.21,2
1545138242430787596,607583,0.404,-0.555,-0.211,2
1545138242548158670,607699,0.404,-0.556,-0.214,2
1545138242667517599,607817,0.404,-0.559,-0.215,2
1545138242785309062,607932,0.405,-0.564,-0.218,2
1545138242903608787,608048,0.404,-0.571,-0.22,2
1545138243021534804,608164,0.403,-0.579,-0.22,2
1545138243139495947,608281,0.403,-0.588,-0.221,2
1545138243257875205,608396,0.402,-0.6,-0.219,2
1545138243378542841,608512,0.4,-0.616,-0.216,2
1545138243730633578,608861,0.395,-0.637,-0.209,2
1545138243967948601,609094,0.386,-0.676,-0.2,2
1545138244087107645,609209,0.383,-0.69,-0.198,2
1545138244203719065,609325,0.384,-0.7,-0.203,2
1545138244322001595,609441,0.384,-0.708,-0.204,2
1545138244440367708,609558,0.383,-0.718,-0.206,2
1545138244559380109,609673,0.384,-0.728,-0.212,2
1545138244794524096,609907,0.385,-0.736,-0.221,2
1545138244912927600,610022,0.391,-0.745,-0.237,2
1545138245031433916,610138,0.403,-0.759,-0.215,2
1545138245267696777,610371,0.416,-0.78,-0.202,2
1545138245385480543,610486,0.426,-0.804,-0.182,2
1545138245503009424,610602,0.433,-0.828,-0.156,2
1545138245622324143,610719,0.426,-0.838,-0.177,2
1545138245740474625,610835,0.422,-0.844,-0.177,2
