rosbagTimestamp,timestamp_ms,x_m,y_m,z_m,flags
1545136365905688098,149468,1.038,-0.178,-0.139,2
1545136366023899903,149585,1.035,-0.19,-0.143,2
1545136366143055829,149701,1.032,-0.205,-0.142,2
1545136366260956319,149816,1.03,-0.223,-0.138,2
1545136366378616386,149932,1.027,-0.24,-0.138,2
1545136366496636384,150049,1.025,-0.252,-0.146,2
1545136366614814121,150165,1.023,-0.262,-0.157,2
1545136366733777211,150280,1.019,-0.267,-0.177,2
1545136366852993332,150396,1.018,-0.276,-0.189,2
1545136366970210608,150514,1.017,-0.29,-0.194,2
1545136367088294266,150629,1.017,-0.306,-0.19,2
1545136367206691654,150745,1.018,-0.324,-0.18,2
1545136367324866655,150862,1.017,-0.342,-0.172,2
1545136367442680730,150978,1.015,-0.357,-0.167,2
1545136367560646892,151093,1.012,-0.368,-0.181,2
1545136367679457576,151209,1.006,-0.374,-0.212,2
1545136367798287026,151326,1.007,-0.381,-0.219,2
1545136367916077258,151442,1.007,-0.39,-0.225,2
1545136368034261139,151559,1.009,-0.403,-0.212,2
1545136368152108389,151675,1.014,-0.418,-0.18,2
1545136368270604980,151792,1.013,-0.428,-0.174,2
1545136368389458184,151907,1.013,-0.437,-0.169,2
1545136368506978700,152023,1.014,-0.444,-0.168,2
1545136368624936419,152139,1.013,-0.45,-0.17,2
1545136368743801548,152256,1.013,-0.459,-0.166,2
1545136368861897420,152371,1.013,-0.469,-0.159,2
1545136368980053163,152487,1.014,-0.48,-0.148,2
1545136369098149299,152605,1.013,-0.493,-0.131,2
1545136369215839258,152721,1.015,-0.507,-0.105,2
1545136369334883361,152836,1.006,-0.518,-0.144,2
1545136369689005689,153184,0.999,-0.53,-0.175,2
1545136370044561031,153533,0.997,-0.541,-0.186,2
1545136370754305609,154229,0.976,-0.546,-0.224,2
1545136370990472595,154461,0.959,-0.547,-0.202,2
1545136371108050255,154577,0.939,-0.545,-0.193,2
1545136371225628644,154695,0.912,-0.54,-0.21,2
1545136371343477183,154811,0.9,-0.538,-0.212,2
1545136371462360759,154926,0.89,-0.539,-0.216,2
1545136371580883160,155042,0.879,-0.539,-0.215,2
1545136371698740657,155159,0.868,-0.54,-0.214,2
1545136371816927414,155274,0.857,-0.54,-0.219,2
1545136371935809582,155390,0.846,-0.539,-0.22,2
1545136372053595508,155506,0.836,-0.547,-0.206,2
1545136372171773140,155623,0.824,-0.557,-0.183,2
1545136372408010643,155855,0.812,-0.565,-0.174,2
1545136372525926983,155972,0.8,-0.572,-0.17,2
1545136372644859726,156088,0.785,-0.569,-0.189,2
1545136372762145553,156203,0.774,-0.567,-0.214,2
1545136372880650526,156319,0.763,-0.568,-0.221,2
1545136372999232784,156436,0.753,-0.57,-0.231,2
1545136373117885744,156551,0.744,-0.572,-0.238,2
1545136373236065855,156667,0.734,-0.571,-0.249,2
1545136373353761603,156784,0.724,-0.569,-0.264,2
1545136373471609588,156902,0.714,-0.562,-0.271,2
1545136373589727189,157017,0.703,-0.556,-0.273,2
1545136373708859358,157133,0.696,-0.555,-0.27,2
1545136373826719199,157249,0.688,-0.565,-0.217,2
1545136373945049282,157366,0.682,-0.579,-0.188,2
1545136374062711902,157481,0.677,-0.588,-0.175,2
1545136374181851087,157597,0.666,-0.587,-0.164,2
1545136374299615448,157714,0.653,-0.573,-0.197,2
1545136374417712353,157830,0.64,-0.563,-0.204,2
1545136374535783051,157946,0.627,-0.556,-0.197,2
1545136374653489041,158062,0.614,-0.545,-0.208,2
1545136374771980930,158179,0.603,-0.534,-0.225,2
1545136374890967344,158294,0.588,-0.524,-0.236,2
1545136375126889033,158526,0.572,-0.526,-0.217,2
1545136375244905306,158643,0.556,-0.537,-0.183,2
1545136375364010859,158758,0.54,-0.549,-0.152,2
1545136375482073533,158875,0.524,-0.554,-0.137,2
1545136375600006226,158992,0.511,-0.553,-0.137,2
1545136375717716802,159107,0.498,-0.548,-0.152,2
1545136375835854183,159223,0.485,-0.545,-0.16,2
1545136375954657405,159339,0.473,-0.545,-0.158,2
1545136376072935316,159456,0.461,-0.541,-0.171,2
1545136376190999435,159571,0.449,-0.543,-0.163,2
1545136376309120185,159687,0.438,-0.545,-0.152,2
1545136376428654392,159803,0.427,-0.545,-0.15,2
1545136376545720059,159920,0.417,-0.546,-0.144,2
1545136376664509800,160036,0.409,-0.546,-0.141,2
1545136376781822195,160152,0.399,-0.544,-0.145,2
1545136377018029172,160384,0.382,-0.541,-0.138,2
1545136377609030420,160965,0.363,-0.528,-0.168,2
1545136377728280021,161082,0.345,-0.526,-0.174,2
1545136377847378946,161197,0.325,-0.528,-0.171,2
1545136377963854684,161313,0.306,-0.527,-0.176,2
1545136378082025913,161429,0.297,-0.539,-0.147,2
1545136378201119771,161546,0.288,-0.542,-0.144,2
1545136378318646709,161661,0.282,-0.54,-0.154,2
1545136378437253088,161777,0.281,-0.54,-0.155,2
1545136378792080616,162127,0.276,-0.549,-0.169,2
1545136378909675960,162243,0.272,-0.558,-0.189,2
1545136379027742036,162360,0.266,-0.572,-0.206,2
1545136379146208461,162476,0.261,-0.591,-0.202,2
1545136379264538404,162591,0.258,-0.609,-0.195,2
1545136379383225261,162707,0.253,-0.629,-0.174,2
1545136379500941535,162824,0.25,-0.644,-0.16,2
1545136379619113814,162940,0.247,-0.654,-0.163,2
1545136379855770145,163173,0.244,-0.667,-0.162,2
1545136379975126442,163289,0.241,-0.679,-0.162,2
1545136380092804754,163404,0.235,-0.688,-0.152,2
1545136380209616158,163520,0.233,-0.702,-0.151,2
1545136380329495766,163637,0.233,-0.716,-0.158,2
1545136380446783327,163753,0.234,-0.731,-0.163,2
1545136380565215294,163868,0.24,-0.751,-0.172,2
1545136380682979279,163984,0.24,-0.766,-0.171,2
1545136380801030196,164102,0.241,-0.78,-0.167,2
1545136380919804281,164217,0.241,-0.791,-0.166,2
1545136381038680089,164333,0.242,-0.804,-0.167,2
1545136381155882161,164450,0.243,-0.815,-0.166,2
1545136381273779795,164566,0.243,-0.826,-0.167,2
1545136381391749839,164681,0.244,-0.837,-0.168,2
1545136381511234295,164797,0.244,-0.848,-0.169,2
1545136381629045624,164914,0.245,-0.859,-0.173,2
1545136381747114822,165030,0.245,-0.868,-0.175,2
1545136381864901056,165146,0.246,-0.877,-0.176,2
1545136381983911276,165262,0.247,-0.884,-0.175,2
1545136382102712451,165379,0.248,-0.888,-0.175,2
1545136382220220787,165494,0.248,-0.891,-0.174,2
1545136382338219437,165610,0.248,-0.891,-0.174,2
1545136382456362136,165727,0.247,-0.891,-0.175,2
1545136382575047784,165843,0.246,-0.891,-0.175,2
1545136382692804470,165958,0.244,-0.892,-0.176,2
1545136382810823590,166074,0.238,-0.893,-0.177,2
1545136382929044790,166192,0.228,-0.893,-0.178,2
1545136383047035512,166307,0.215,-0.894,-0.178,2
1545136383167203385,166423,0.201,-0.895,-0.177,2
1545136383283905810,166539,0.187,-0.895,-0.174,2
1545136383401973955,166656,0.173,-0.894,-0.171,2
1545136383637783392,166887,0.157,-0.894,-0.168,2
1545136383757130632,167004,0.142,-0.893,-0.168,2
