rosbagTimestamp,data
1545136351457815558,21.6678371429
1545136351458033671,21.6785526276
1545136351458084182,21.7285518646
1545136351458132213,21.6749801636
1545136351458367429,21.653553009
1545136351458419320,21.6714096069
1545136351458606356,21.6678371429
1545136351458910657,21.6928386688
1545136351458974682,21.6821231842
1545136351460778291,21.6714096069
1545136351460849458,21.6749801636
1545136351460931275,21.6856956482
1545136351461012976,21.6821231842
1545136351461069539,21.6606941223
1545136351461155811,21.7071228027
1545136351461213986,21.6999797821
1545136351461238837,21.6821231842
1545136351461274229,21.6678371429
1545136351461319527,21.6785526276
1545136351461346101,21.6714096069
1545136351461387518,21.6856956482
1545136351461984697,21.6785526276
1545136351462125177,21.7035522461
1545136351462194824,21.6964092255
1545136351462300241,21.6892662048
1545136351462474402,21.6964092255
1545136351462759783,21.724981308
1545136351462831752,21.7142658234
1545136351462895940,21.6678371429
1545136351462948878,21.7464084625
1545136351462989788,21.7142658234
1545136351463058692,21.7178382874
1545136351463127561,21.721408844
1545136351463254873,21.6642665863
1545136351463371872,21.721408844
1545136351463511595,21.7178382874
1545136351463693482,21.7178382874
1545136351463892994,21.6964092255
1545136351464059235,21.6642665863
1545136351464207493,21.7285518646
1545136351464401866,21.721408844
1545136351464510718,21.7106952667
1545136351464593267,21.6928386688
1545136351464661455,21.724981308
1545136351464773175,21.7035522461
1545136351464902839,21.7321243286
1545136351465014951,21.7035522461
1545136351465106691,21.7071228027
1545136351465336304,21.6892662048
1545136351465440093,21.6999797821
1545136351465553581,21.7106952667
1545136351465661140,21.6928386688
1545136351465911281,21.6785526276
1545136351465960493,21.7392673492
1545136351466035779,21.7106952667
1545136351466146853,21.7606945038
1545136351466495259,21.724981308
1545136351466572607,21.6964092255
1545136351466859833,21.7356948853
1545136351467185836,21.6714096069
1545136351467281099,21.7178382874
1545136351467304084,21.7321243286
1545136351467337629,21.7714099884
1545136351467371786,21.7178382874
1545136351467393023,21.7321243286
1545136351467413981,21.721408844
1545136351467667692,21.7142658234
1545136351470164982,21.7356948853
1545136351472137389,21.7321243286
1545136351511508294,21.7321243286
1545136351564070308,21.7321243286
1545136351614971837,21.6999797821
1545136351663642349,21.7071228027
1545136351714878254,21.724981308
1545136351763745043,21.7285518646
1545136351816180675,21.7392673492
1545136351865296647,21.7392673492
1545136351918134267,21.7392673492
1545136351966984902,21.7106952667
1545136352017190160,21.6821231842
1545136352069236134,21.7106952667
1545136352119282979,21.7356948853
1545136352169666429,21.7571239471
1545136352219714712,21.7106952667
1545136352269744894,21.721408844
1545136352319196071,21.7428379059
1545136352371049673,21.7142658234
1545136352419422105,21.7285518646
1545136352470511326,21.7464084625
1545136352521515045,21.7321243286
1545136352574306529,21.7428379059
1545136352622994818,21.7356948853
1545136352676333389,21.7142658234
1545136352722567206,21.724981308
1545136352773326763,21.7464084625
1545136352823669027,21.7356948853
1545136352874302267,21.6999797821
1545136352925390868,21.7178382874
1545136352975365789,21.7285518646
1545136353024363379,21.7142658234
1545136353075698318,21.7321243286
1545136353126860382,21.7285518646
1545136353177628290,21.7678375244
1545136353228450489,21.7821235657
1545136353277229985,21.7178382874
1545136353328402349,21.724981308
1545136353379044526,21.7606945038
1545136353431100470,21.7642669678
1545136353479895065,21.7356948853
1545136353528825854,21.7428379059
1545136353579708036,21.7321243286
1545136353632672024,21.7571239471
1545136353683125569,21.778553009
1545136353731449188,21.7428379059
1545136353782623070,21.7928371429
1545136353832949654,21.7714099884
1545136353884608658,21.7678375244
1545136353935709633,21.7571239471
1545136353982885589,21.7892665863
1545136354035266873,21.7714099884
1545136354085830922,21.7642669678
1545136354137318468,21.7392673492
1545136354188179750,21.7678375244
1545136354238033725,21.7571239471
1545136354286432107,21.7678375244
1545136354335954699,21.7571239471
1545136354388088681,21.7464084625
1545136354439448899,21.774980545
1545136354490348572,21.7678375244
1545136354538189146,21.7642669678
1545136354590905023,21.7535514832
1545136354640894281,21.774980545
1545136354692249530,21.7499809265
1545136354739664659,21.7499809265
