timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
2494484398,0.051830813,-0.42419255,2.0773044,0.25752357,-0.022807132,-0.031801462,-0.96547925,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2494516410,0.14474113,-0.41238946,2.0450974,0.28922102,-0.028250774,-0.034634214,-0.9562184,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2494548455,-0.10409665,-0.55692875,2.0567904,0.32056355,-0.03410285,-0.035670687,-0.9459407,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2494580419,0.13405201,-0.26622874,2.0348032,0.35147202,-0.039997652,-0.03672353,-0.9346224,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2494608335,0.069202885,-0.16191597,1.8683106,0.37680417,-0.04477288,-0.03708784,-0.9244667,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2494640314,0.27770695,-0.3312002,1.6070251,0.40233767,-0.049190402,-0.03777607,-0.913388,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2494672408,-0.030056631,-0.2568991,1.3074231,0.42301843,-0.05409045,-0.039596274,-0.9036381,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2494704391,0.12493695,-0.44347242,1.0219347,0.43917173,-0.059311625,-0.041847024,-0.8954659,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2494736328,-0.17178065,-0.5624814,0.8084868,0.4516324,-0.06590578,-0.04456777,-0.88864976,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2494768453,-0.05491848,-0.06343978,0.66684926,0.46157953,-0.07058979,-0.04658108,-0.8830581,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2494800322,0.18418388,-0.31838742,0.52314377,0.46935073,-0.07499517,-0.047925897,-0.8785152,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2494832413,-0.16893046,-0.2713459,0.34368888,0.4748434,-0.07895117,-0.046356604,-0.87529516,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2494860323,0.008773401,-0.1379333,0.24781574,0.47814658,-0.08136808,-0.042999316,-0.87344503,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2494893088,-0.57893133,0.41256428,0.15539324,0.48041815,-0.08290976,-0.03608732,-0.8723659,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2494925225,-0.5087432,0.44391108,0.09281635,0.48151147,-0.08284794,-0.028377432,-0.8720537,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2494957132,-0.3898311,0.32064426,0.041567918,0.4816369,-0.083090834,-0.020058937,-0.8721924,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2494989185,-0.29401267,0.054538336,-0.028115988,0.4810273,-0.08373314,-0.012825103,-0.87260354,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495021233,-0.31300244,0.040976267,-0.066171244,0.4799193,-0.084718555,-0.0072411615,-0.87318254,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495053195,-0.2040455,0.18241516,-0.09809977,0.47836748,-0.086305864,-0.003662656,-0.8739007,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495085119,-0.1362408,0.17862296,-0.11452879,0.47663173,-0.0878945,-0.0021459425,-0.8746955,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495117198,0.09886882,-0.35676774,-0.1536475,0.47472668,-0.0897311,-0.003131821,-0.8755417,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495149216,0.018961264,-0.123538926,-0.14153749,0.47269356,-0.0909601,-0.004638564,-0.8765076,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495181198,0.21523494,-0.27214137,-0.1591293,0.47056612,-0.09175974,-0.0061402074,-0.8775591,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495213162,-0.09765007,-0.05083763,-0.158469,0.4681444,-0.09323912,-0.0071903993,-0.8786897,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495245115,0.1053728,-0.23561583,-0.1722847,0.465738,-0.093582526,-0.007850494,-0.87992543,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495277925,-0.15734687,0.31009164,-0.14726695,0.46324992,-0.09382276,-0.008175395,-0.8812094,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495310000,0.1475892,-0.19067442,-0.18639086,0.46081558,-0.09436224,-0.0094644325,-0.88241446,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495342030,0.16789481,0.08134509,-0.16310933,0.45857444,-0.09463174,-0.010402628,-0.8835418,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495373915,-0.040129922,0.21567325,-0.14281133,0.45630878,-0.09543107,-0.010702356,-0.8846246,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495406002,0.006531881,-0.39611545,-0.17597699,0.4540797,-0.09657082,-0.011172159,-0.8856415,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495437964,0.022604097,0.07359173,-0.1190293,0.45205978,-0.096030295,-0.010037991,-0.8867466,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495465964,0.09223848,-0.20222877,-0.14990245,0.45031887,-0.09631351,-0.0097620515,-0.88760424,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495497921,-0.08906318,0.21330933,-0.11363299,0.44854587,-0.095987365,-0.009036389,-0.88854456,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495529926,0.055817116,0.06344115,-0.0779079,0.44707173,-0.0966522,-0.009510125,-0.8892102,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495562029,0.0065164044,-0.29416618,-0.10602753,0.44571054,-0.097570345,-0.010322812,-0.8897841,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495593934,0.16006534,-0.28001893,-0.075368926,0.4446253,-0.09820238,-0.01103163,-0.8902489,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495626007,-0.12206321,0.108910196,-0.029691463,0.44359535,-0.09887524,-0.011243265,-0.89068544,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495658778,-0.022922121,-0.15111844,-0.06314231,0.4426622,-0.099781595,-0.012195915,-0.8910359,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495690777,0.11865501,-0.3426301,-0.05726803,0.44194463,-0.100187965,-0.0132237235,-0.8913318,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495722780,-0.16972332,0.43227074,-0.014652039,0.44141498,-0.09983349,-0.013570884,-0.89162886,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495754797,0.13982853,-0.026717084,-0.03241676,0.44097218,-0.10009754,-0.015027207,-0.891795,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495786689,0.037655093,-0.034647603,-0.041590475,0.44065472,-0.100097865,-0.015942812,-0.89193594,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495818720,0.130787,0.20206596,-0.006153792,0.44052804,-0.100332744,-0.017310241,-0.8919467,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495850795,0.09343496,0.11299231,0.0004207592,0.44039267,-0.09983479,-0.018006532,-0.8920556,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495882703,0.13302961,-0.0035214568,-0.040785857,0.44039345,-0.09761364,-0.018578138,-0.8922893,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495914796,0.19878078,0.3654876,0.019501626,0.44059855,-0.093324296,-0.01816071,-0.89265555,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495946809,0.10958833,0.46749613,0.0045844824,0.44072124,-0.087874666,-0.017784264,-0.89315546,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2495978725,0.26913187,-0.036210928,-0.022414649,0.44093072,-0.08126904,-0.017252047,-0.8936878,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496010724,0.0591777,0.6514227,0.014318665,0.44119617,-0.07352253,-0.015891762,-0.89425266,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496039588,0.18403889,0.27475965,-0.018427595,0.44127715,-0.06731585,-0.015020048,-0.89471644,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496071572,0.01754693,0.60122335,-0.0042820526,0.44132438,-0.060408004,-0.014088387,-0.89520127,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496103586,0.19491887,0.27092636,-0.018262887,0.44121498,-0.054948274,-0.014069658,-0.8956072,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496135502,0.11092393,0.37329447,-0.039206114,0.4411001,-0.049547706,-0.013740262,-0.8959839,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496167624,0.14891244,0.5286712,-0.0030591725,0.44092304,-0.045125242,-0.013847135,-0.89630294,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496199617,0.11233549,0.047975976,-0.042835783,0.44056436,-0.042067952,-0.013960308,-0.89662623,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496227486,0.0305537,0.28752983,-0.0064517655,0.44025257,-0.039240193,-0.013373294,-0.89691645,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496263600,-0.05050142,0.17510037,-0.011113098,0.43968973,-0.036609925,-0.012526488,-0.89731586,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496291568,0.1358679,0.31323075,-0.027638027,0.43928534,-0.033986215,-0.01209708,-0.89762306,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496323495,-0.027530037,0.33613017,-0.021551782,0.43878886,-0.031591073,-0.012036892,-0.89795405,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496355580,0.10367957,-0.06547973,-0.07194883,0.4382871,-0.029675558,-0.013229773,-0.8982477,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496387560,0.19326212,0.25373852,-0.013795386,0.43793952,-0.02743314,-0.013824064,-0.8984795,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496419529,0.077538945,0.0469931,-0.033122897,0.4374444,-0.025472805,-0.014844196,-0.89876205,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496452413,0.22862048,-0.22510982,-0.06059368,0.43692204,-0.02339326,-0.016127545,-0.8990505,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496484402,0.034082003,0.032298822,-0.0022585387,0.4364634,-0.021408165,-0.016626036,-0.8993136,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496512418,0.25524983,-0.092778444,-0.060244884,0.43599138,-0.020750783,-0.018111236,-0.8995294,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496544384,0.109073736,0.32448262,-0.010989599,0.4355432,-0.019534465,-0.018890547,-0.8997576,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496576330,0.0004605439,0.08568927,-0.039629202,0.43495634,-0.018748704,-0.01999334,-0.9000343,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496608441,0.18867789,-0.44334927,-0.059756424,0.43444237,-0.017870963,-0.020651266,-0.9002856,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496640324,-0.046190538,0.27415043,-0.0060106544,0.43396193,-0.016244967,-0.020404294,-0.9005537,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496672400,0.021554314,0.012221243,-0.03613757,0.4334018,-0.015322609,-0.021149347,-0.9008224,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496704406,0.21345563,-0.12793328,-0.04467607,0.43288428,-0.013821745,-0.02174239,-0.90108126,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496736326,-0.12164939,0.5377326,-0.018367194,0.43231174,-0.012201515,-0.0220568,-0.90137184,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496764509,0.18903968,-0.2649888,-0.03026526,0.4317984,-0.011885315,-0.023230435,-0.9015927,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496796323,-0.18575943,0.33105496,-0.008569591,0.43117872,-0.01122074,-0.023580989,-0.90188867,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496828386,0.08696751,-0.120321736,-0.074841306,0.43048075,-0.010647445,-0.024277024,-0.9022104,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496861238,0.23068652,-0.00752537,-0.06116435,0.42981216,-0.009101509,-0.024249537,-0.9025468,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496893198,-0.05991695,0.52470917,-0.02229452,0.4291446,-0.008065723,-0.023831774,-0.9028853,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496925201,0.07615664,-0.29062214,-0.07072971,0.4283251,-0.008414555,-0.024496721,-0.9032535,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496953198,-0.10299087,0.49850717,-0.021731371,0.42774254,-0.007450253,-0.024161616,-0.9035469,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2496985200,0.105191775,-0.04148131,-0.077462845,0.42691356,-0.007997243,-0.025308058,-0.90390295,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497017192,0.1312578,-0.2639821,-0.05732781,0.426209,-0.007517864,-0.025528304,-0.90423316,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497049125,-0.09742908,0.20758809,-0.028877897,0.42550915,-0.0059901727,-0.025063409,-0.90458715,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497081218,-0.015878255,0.088726655,-0.047472157,0.42477205,-0.004886856,-0.025141936,-0.90493804,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497113215,0.1859632,-0.083987504,-0.059171148,0.42413142,-0.003672383,-0.024896415,-0.9052509,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497145191,-0.010364534,0.35872746,-0.020011641,0.42360047,-0.0020103233,-0.024377052,-0.90551883,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497177204,0.013180067,0.074168995,-0.033089675,0.42306018,-0.0012876622,-0.024768846,-0.9057622,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497205184,-0.054821074,0.35001138,-0.006137681,0.42273268,5.0617724e-05,-0.024351032,-0.9059273,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497237986,-0.091067165,0.4452863,-0.020392226,0.42226622,0.0010239809,-0.024231303,-0.90614736,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497269990,0.13304211,-0.15882954,-0.05397446,0.42186287,0.001856563,-0.024366371,-0.9063302,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497301960,0.063334025,-0.03560621,-0.0016879593,0.42162955,0.0037545545,-0.023574078,-0.9064539,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497333984,-0.20692511,0.28134292,0.006255278,0.4213598,0.0054147495,-0.023044288,-0.9065847,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497366103,0.098559014,-0.03648141,-0.052532602,0.4210327,0.0062960545,-0.023068216,-0.9067303,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497397924,0.16035518,0.057580523,-0.016800174,0.42078787,0.0072034467,-0.022397107,-0.906854,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497425965,-0.059629288,-0.21801117,-0.04451421,0.42048544,0.0070779743,-0.02215095,-0.90700126,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497457905,0.11933483,0.002147783,-0.020224698,0.4202751,0.007750283,-0.02132527,-0.907113,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497489979,-0.09155334,0.52534485,0.01531429,0.42011833,0.008632811,-0.020017859,-0.9072075,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497522019,-0.058181487,-0.027953094,-0.026619293,0.4198915,0.008745866,-0.019571897,-0.9073211,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497553919,0.09263108,-0.34003192,-0.028253725,0.4197649,0.00936545,-0.01872575,-0.90739137,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497586011,-0.14505142,0.27952927,0.029094415,0.4196772,0.010125353,-0.017267426,-0.9074527,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497613899,0.044276576,-0.16575614,-0.024159942,0.41955784,0.009802726,-0.01670075,-0.907522,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497646718,-0.11678394,0.06989985,0.010917385,0.41945437,0.009997998,-0.015383487,-0.90759104,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497678780,-0.13736604,-0.15147,-0.0061367634,0.41926074,0.009500416,-0.014785231,-0.9076957,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497710699,0.028067926,0.040508624,-0.023163494,0.41910732,0.009692514,-0.014316087,-0.9077721,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497742722,0.0066962903,0.22401336,0.0070281406,0.41893908,0.0095565785,-0.014381537,-0.90785015,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497774777,0.0381345,-0.22267714,-0.027525095,0.4187451,0.009026713,-0.014816674,-0.90793806,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497806715,-0.052212343,0.0020923926,-0.0007978939,0.41865146,0.009176715,-0.014349538,-0.9079873,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497838749,-0.04833082,0.08995728,0.018818319,0.41852283,0.009503021,-0.013764005,-0.90805227,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497866798,-0.024929637,0.19403139,-0.004121321,0.41846693,0.010402278,-0.01279957,-0.90808225,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497898805,-0.031129565,0.02691345,0.020082315,0.41841823,0.0115244035,-0.011822027,-0.90810436,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497930801,-0.085933015,-0.17317219,-0.023013676,0.4183414,0.013001313,-0.010813377,-0.9081325,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497962711,-0.064823635,0.52487165,0.005196499,0.4183501,0.014824539,-0.009871806,-0.9081113,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2497995534,0.051769063,0.37153968,0.0071342476,0.4182931,0.015443106,-0.00981421,-0.9081278,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498027642,0.12303928,-0.3409629,-0.020825649,0.41823083,0.015588548,-0.009915004,-0.90815294,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498055511,-0.049967043,0.28446022,0.016069902,0.41827905,0.016495619,-0.0092376415,-0.9081218,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498087583,0.116772875,-0.23267516,-0.020387214,0.4182668,0.016090814,-0.009234513,-0.9081348,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498119497,-0.018747993,0.18758705,0.011838511,0.41830832,0.016397335,-0.008732178,-0.90811515,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498151573,-0.08573287,0.16505514,0.0031447406,0.41825026,0.016601,-0.008526923,-0.9081402,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498183575,0.1138476,-0.39402032,-0.02634735,0.41819945,0.017307533,-0.008143663,-0.90815383,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498215516,-0.044273812,0.16382568,0.032842726,0.41825494,0.018691922,-0.0069186077,-0.908111,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498247510,-0.13606171,0.2773176,0.010724422,0.4182293,0.01887496,-0.006693063,-0.9081207,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498279594,0.14473286,-0.22150558,-0.037333325,0.4182433,0.018391432,-0.0067498167,-0.9081238,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498307504,-0.12085624,-0.07153556,0.010774658,0.41829214,0.017735409,-0.006373444,-0.90811706,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498339605,-0.005791673,-0.05288406,-0.023794862,0.41831428,0.017697718,-0.0059956894,-0.90811026,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498371494,0.029111989,0.32737693,0.014177144,0.41837358,0.018514642,-0.0054685483,-0.90806985,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498404348,-0.0010661562,0.18834431,0.007640917,0.4183422,0.019066988,-0.0051079444,-0.90807503,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498436458,-0.0067553334,-0.095517635,-0.019406695,0.41833764,0.01978358,-0.0047189454,-0.90806395,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498468341,-0.1123416,0.075035125,0.02489568,0.41841257,0.020597873,-0.004005065,-0.90801466,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498500348,-0.031420294,-0.11811648,-0.0040419246,0.41850245,0.020828746,-0.00347428,-0.90797013,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498532402,-0.04924155,0.32863143,0.034120273,0.41878265,0.020823883,-0.0022492318,-0.9078449,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498564315,-0.08302817,-0.45185313,0.002745586,0.419069,0.019903105,-0.0013560805,-0.9077352,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498596456,-0.010796493,0.4541013,0.029033832,0.4194036,0.020140044,-0.00013588474,-0.90757644,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498628427,-0.15050867,-0.07110168,0.035576027,0.41978356,0.020482088,0.0009921755,-0.90739256,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498660326,0.25634512,0.016362913,0.015273273,0.42011186,0.021366196,0.00086254324,-0.9072204,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498692319,-0.12676226,-0.034134634,0.047343194,0.42063877,0.022533124,0.0014782051,-0.90694726,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498724434,0.007998811,0.20076917,0.14549859,0.42204362,0.023959655,0.0015606879,-0.9062575,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498756338,0.1459227,0.27619538,0.32831624,0.42544854,0.025909012,0.0014694774,-0.90461046,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498789193,-0.17489715,-0.07008296,0.4669709,0.43151888,0.02594051,0.0009441908,-0.9017305,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498821269,0.10993066,-0.13140553,0.62865037,0.43980217,0.026758267,0.0011813405,-0.89769524,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498857196,0.13110512,-0.0981901,0.81363267,0.45172375,0.025920289,0.0016633554,-0.8917798,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498885130,-0.2886821,-0.0046374854,0.94824266,0.46284044,0.0246626,0.0032577196,-0.8860924,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498917185,-0.37507805,-0.03753407,1.0567243,0.47717586,0.022725781,0.0065745814,-0.8784894,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498949190,-0.33664894,-0.26433182,1.1380159,0.49284837,0.019618424,0.009898782,-0.8698378,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2498981124,-0.22010075,-0.44791245,1.2124141,0.509525,0.014715449,0.0108276,-0.860262,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499013206,-0.18243724,-0.48510405,1.2818705,0.5268912,0.007616122,0.008642941,-0.8498547,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499045169,-0.24205635,-0.521791,1.3332325,0.54455316,-0.001404899,0.0047433428,-0.83871174,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499077188,-0.14932215,-0.58176684,1.35399,0.5623216,-0.011170323,0.00041933442,-0.8268431,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499109239,0.02880082,-0.6285025,1.3391029,0.5798763,-0.020552574,-0.003956264,-0.8144357,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499141116,0.081685334,-0.5759207,1.2944682,0.597025,-0.028447773,-0.008160093,-0.8016766,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499173202,0.068737715,-0.8250186,1.2971292,0.613714,-0.035651844,-0.012657903,-0.78862154,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499205997,0.22011377,-0.3160929,1.2651963,0.6300971,-0.041242983,-0.01735141,-0.7752263,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499237952,-0.05713939,-0.34419665,1.2304871,0.64510053,-0.04611968,-0.021290842,-0.76240736,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499269921,0.1940608,-0.37582573,1.1462411,0.6592953,-0.049850646,-0.02526918,-0.7498041,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499302059,-0.062522635,-0.26050583,1.1275574,0.6727815,-0.05296678,-0.028027024,-0.73741037,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499333922,0.24225652,0.01965778,1.0616343,0.68540347,-0.05574597,-0.031435497,-0.7253457,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499365902,0.08752087,-0.8278229,0.98322886,0.6971015,-0.059301417,-0.034563106,-0.7136795,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499397985,-0.0780143,0.0995136,0.93564624,0.7078847,-0.061537106,-0.0367126,-0.70268387,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499429901,0.06835795,-0.24253461,0.77935266,0.7172463,-0.064477794,-0.03993112,-0.69268024,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499465924,0.12556908,-0.3702812,0.65534806,0.72636235,-0.06713599,-0.041941706,-0.6827382,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499497880,-0.004077033,0.046205893,0.6478919,0.7333369,-0.06970614,-0.043094005,-0.67490816,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499525928,-0.015888192,0.14642607,0.5817118,0.7388585,-0.07153359,-0.044528224,-0.6685718,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499557998,0.0842995,-0.48135597,0.48221052,0.7443493,-0.0741061,-0.04779681,-0.6619425,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499590814,0.059642546,-0.1285877,0.45417693,0.7493281,-0.075832754,-0.04983718,-0.6559521,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499622729,-0.080210984,-0.43586722,0.3723455,0.7534887,-0.07837426,-0.053236954,-0.6505983,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499654799,0.14497107,0.088116646,0.38064942,0.7574276,-0.07932313,-0.05530574,-0.64571875,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499686807,0.05710782,-0.25070482,0.30813938,0.760687,-0.08142633,-0.058521375,-0.6413271,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499714791,0.07971112,0.01924561,0.304445,0.76339674,-0.08195382,-0.06039456,-0.637857,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499746779,0.3576543,-0.1792871,0.24752744,0.76617384,-0.08230089,-0.06266121,-0.63425374,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
2499778714,-0.13506186,0.1529276,0.25893527,0.76866037,-0.082814105,-0.06427725,-0.6310084,-0.9990863,-0.0093708215,0.0004845878,-0.04169745,8
