timestamp,previous.timestamp,previous.lat,previous.lon,previous.x,previous.y,previous.z,previous.vx,previous.vy,previous.vz,previous.alt,previous.yaw,previous.yawspeed,previous.loiter_radius,previous.pitch_min,previous.a_x,previous.a_y,previous.a_z,previous.acceptance_radius,previous.cruising_speed,previous.cruising_throttle,previous.valid,previous.type,previous.position_valid,previous.velocity_valid,previous.velocity_frame,previous.alt_valid,previous.yaw_valid,previous.yawspeed_valid,previous.landing_gear,previous.loiter_direction,previous.acceleration_valid,previous.acceleration_is_force,current.timestamp,current.lat,current.lon,current.x,current.y,current.z,current.vx,current.vy,current.vz,current.alt,current.yaw,current.yawspeed,current.loiter_radius,current.pitch_min,current.a_x,current.a_y,current.a_z,current.acceptance_radius,current.cruising_speed,current.cruising_throttle,current.valid,current.type,current.position_valid,current.velocity_valid,current.velocity_frame,current.alt_valid,current.yaw_valid,current.yawspeed_valid,current.landing_gear,current.loiter_direction,current.acceleration_valid,current.acceleration_is_force,next.timestamp,next.lat,next.lon,next.x,next.y,next.z,next.vx,next.vy,next.vz,next.alt,next.yaw,next.yawspeed,next.loiter_radius,next.pitch_min,next.a_x,next.a_y,next.a_z,next.acceptance_radius,next.cruising_speed,next.cruising_throttle,next.valid,next.type,next.position_valid,next.velocity_valid,next.velocity_frame,next.alt_valid,next.yaw_valid,next.yawspeed_valid,next.landing_gear,next.loiter_direction,next.acceleration_valid,next.acceleration_is_force
2518546295,0,32.387470947563116,-117.07645203323091,0.0,0.0,0.0,0.0,0.0,0.0,20.057678,-0.047915336,0.0,50.0,0.0,0.0,0.0,0.0,5.0,-1.0,-1.0,0,5,0,0,0,0,1,0,0,1,0,0,0,32.388345968517946,-117.07657258894645,0.0,0.0,0.0,0.0,0.0,0.0,42.180115,-0.749031,0.0,50.0,0.0,0.0,0.0,0.0,5.0,-1.0,-1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,32.388461899999996,-117.07777399999999,0.0,0.0,0.0,0.0,0.0,0.0,50.039017,nan,0.0,50.0,0.0,0.0,0.0,0.0,5.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0
2523240405,0,32.387470947563116,-117.07645203323091,0.0,0.0,0.0,0.0,0.0,0.0,20.057678,-0.047915336,0.0,50.0,0.0,0.0,0.0,0.0,5.0,-1.0,-1.0,0,5,0,0,0,0,1,0,0,1,0,0,0,32.387484367193764,-117.0764480742181,0.0,0.0,0.0,0.0,0.0,0.0,42.180115,3.0201602,0.0,50.0,0.0,0.0,0.0,0.0,5.0,-1.0,-1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,32.388461899999996,-117.07777399999999,0.0,0.0,0.0,0.0,0.0,0.0,50.039017,nan,0.0,50.0,0.0,0.0,0.0,0.0,5.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0
2544243522,0,32.387470947563116,-117.07645203323091,0.0,0.0,0.0,0.0,0.0,0.0,20.057678,-0.047915336,0.0,50.0,0.0,0.0,0.0,0.0,5.0,-1.0,-1.0,0,5,0,0,0,0,1,0,0,1,0,0,0,32.387484367193764,-117.0764480742181,0.0,0.0,0.0,0.0,0.0,0.0,30.180113,0.046640433,0.0,50.0,0.0,0.0,0.0,0.0,5.0,-1.0,-1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,32.388461899999996,-117.07777399999999,0.0,0.0,0.0,0.0,0.0,0.0,50.039017,nan,0.0,50.0,0.0,0.0,0.0,0.0,5.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0
2551645477,0,32.387470947563116,-117.07645203323091,0.0,0.0,0.0,0.0,0.0,0.0,20.057678,-0.047915336,0.0,50.0,0.0,0.0,0.0,0.0,5.0,-1.0,-1.0,0,5,0,0,0,0,1,0,0,1,0,0,0,32.387484367193764,-117.0764480742181,0.0,0.0,0.0,0.0,0.0,0.0,30.180113,0.046640433,0.0,50.0,0.0,0.0,0.0,0.0,5.0,-1.0,-1.0,1,2,0,0,0,0,1,0,0,1,0,0,0,32.388461899999996,-117.07777399999999,0.0,0.0,0.0,0.0,0.0,0.0,50.039017,nan,0.0,50.0,0.0,0.0,0.0,0.0,5.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0
2553695238,0,32.387470947563116,-117.07645203323091,0.0,0.0,0.0,0.0,0.0,0.0,20.057678,-0.047915336,0.0,50.0,0.0,0.0,0.0,0.0,5.0,-1.0,-1.0,0,5,0,0,0,0,1,0,0,1,0,0,0,32.387484367193764,-117.0764480742181,0.0,0.0,0.0,0.0,0.0,0.0,20.180113,0.046640433,0.0,50.0,0.0,0.0,0.0,0.0,5.0,-1.0,-1.0,1,4,0,0,0,0,1,0,0,1,0,0,0,32.388461899999996,-117.07777399999999,0.0,0.0,0.0,0.0,0.0,0.0,50.039017,nan,0.0,50.0,0.0,0.0,0.0,0.0,5.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,0
