timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
2503958025,1544809283800351,323881661,-1170762736,40768,6325,0.20300001,0.01809086,0.637,0.90300006,0.53,0.77,108,3,10.094001,3.0040002,-9.636001,0.89000005,5.014543,0,nan,0.0,4,1,22
2504185115,1544809284000351,323881718,-1170762940,40505,6063,0.20400001,0.017712472,0.63600004,0.90300006,0.53,0.77,108,3,10.023001,3.515,-9.387,1.3160001,5.070649,0,nan,0.0,4,1,22
2504362023,1544809284200351,323881786,-1170763135,40308,5865,0.21900001,0.01785175,0.63500005,0.901,0.53,0.77,108,3,9.904,4.079,-9.025001,1.292,5.1368637,0,nan,0.0,4,1,22
2504561050,1544809284400350,323881862,-1170763324,40093,5650,0.22100002,0.017610546,0.633,0.89900005,0.53,0.77,108,3,9.893001,4.421,-8.851001,1.3770001,5.1756206,0,nan,0.0,4,1,22
2504763014,1544809284600350,323881945,-1170763506,39840,5398,0.19600001,0.017304067,0.63100004,0.89400005,0.53,0.77,108,3,9.682,4.7390003,-8.442,1.1850001,5.223925,0,nan,0.0,4,1,22
2504959814,1544809284800350,323882034,-1170763684,39657,5214,0.194,0.019004365,0.629,0.88900006,0.53,0.77,108,3,9.607,5.0140004,-8.195001,1.095,5.2614427,0,nan,0.0,4,1,22
2505157086,1544809285000350,323882128,-1170763854,39415,4972,0.17400001,0.019047126,0.62600005,0.88500005,0.53,0.77,108,3,9.357,5.2900004,-7.7190003,0.96000004,5.3131967,0,nan,0.0,4,1,22
2505365016,1544809285200350,323882223,-1170764015,39255,4812,0.16600001,0.020417558,0.62200004,0.87700003,0.53,0.77,108,3,9.133,5.447,-7.3310003,0.86500007,5.351472,0,nan,0.0,4,1,22
2505561181,1544809285400350,323882321,-1170764170,39033,4590,0.16800001,0.022092551,0.619,0.87100005,0.53,0.77,108,3,9.007,5.4900002,-7.1400003,0.84900004,5.367866,0,nan,0.0,4,1,22
2505765052,1544809285600350,323882421,-1170764319,38812,4370,0.17,0.022192733,0.61700004,0.86800003,0.53,0.77,108,3,8.7890005,5.6590004,-6.7240005,0.78700006,5.4120436,0,nan,0.0,4,1,22
2505965930,1544809285800350,323882519,-1170764459,38655,4212,0.19100001,0.022623654,0.61600006,0.869,0.53,0.77,108,3,8.43,5.426,-6.451,0.63100004,5.411711,0,nan,0.0,4,1,22
2506173074,1544809286000350,323882615,-1170764592,38579,4136,0.19900002,0.023141494,0.61600006,0.87000006,0.53,0.77,108,3,8.121,5.3830004,-6.0810003,0.407,5.437036,0,nan,0.0,4,1,22
2506363016,1544809286200350,323882709,-1170764716,38534,4092,0.209,0.026625868,0.614,0.87200004,0.53,0.77,108,3,7.7030005,5.131,-5.7460003,0.47000003,5.4394913,0,nan,0.0,4,1,22
2506561404,1544809286400350,323882797,-1170764837,38461,4018,0.193,0.027303929,0.61,0.87500006,0.53,0.77,108,3,7.3430004,4.735,-5.6130004,0.209,5.42373,0,nan,0.0,4,1,22
2506759021,1544809286600350,323882881,-1170764950,38394,3951,0.19800001,0.02990028,0.60700005,0.878,0.53,0.77,108,3,6.939,4.592,-5.202,0.24800001,5.430351,0,nan,0.0,4,1,22
2506959260,1544809286800350,323882964,-1170765062,38331,3888,0.33200002,0.04856029,0.61200005,0.887,0.53,0.77,108,3,6.991,4.592,-5.2720003,0.43500003,5.4298735,0,nan,0.0,4,1,22
2507172475,1544809287000350,323883046,-1170765169,38248,3805,0.351,0.055886835,0.623,0.901,0.53,0.77,92,2,6.6610003,4.5360003,-4.8780003,0.216,5.444581,0,nan,0.0,4,1,22
2507372063,1544809287200350,323883124,-1170765270,38173,3731,0.193,0.03178663,0.628,0.90500003,0.53,0.77,92,2,6.2450004,4.162,-4.656,0.282,5.442417,0,nan,0.0,4,1,22
2507573062,1544809287400349,323883197,-1170765359,38147,3704,0.19800001,0.039450374,0.628,0.90900004,0.53,0.77,92,2,5.4410005,3.7840002,-3.91,0.30400002,5.460228,0,nan,0.0,4,1,22
2507774060,1544809287600349,323883259,-1170765436,38090,3647,0.18900001,0.041747227,0.628,0.91300005,0.53,0.77,92,2,4.7650003,3.3240001,-3.4140003,0.18800001,5.4725227,0,nan,0.0,4,1,22
2507970049,1544809287800349,323883314,-1170765501,38033,3590,0.201,0.05119417,0.628,0.91800004,0.53,0.77,92,2,4.0210004,2.999,-2.6790001,0.08400001,5.507479,0,nan,0.0,4,1,22
2508173040,1544809288000349,323883364,-1170765552,38001,3559,0.19700001,0.064926766,0.629,0.92300004,0.53,0.77,92,3,3.4060001,2.65,-2.14,0.029000001,5.5460577,0,nan,0.0,4,1,22
2508362020,1544809288200349,323883406,-1170765592,37971,3528,0.21700001,0.0730504,0.629,0.93000007,0.53,0.77,92,3,2.8560002,2.288,-1.7080001,0.23400001,5.5892057,0,nan,0.0,4,1,22
2508571253,1544809288400349,323883445,-1170765623,37908,3465,0.186,0.09374931,0.629,0.934,0.53,0.77,92,3,2.315,1.9510001,-1.2470001,0.23300001,5.6372004,0,nan,0.0,4,1,22
2508766555,1544809288600349,323883476,-1170765642,37843,3401,0.224,0.14420503,0.63000005,0.938,0.53,0.77,92,3,1.6880001,1.5280001,-0.71800005,0.47500002,5.6990843,0,nan,0.0,4,1,22
2508964100,1544809288800349,323883501,-1170765650,37786,3344,0.23200001,0.21248353,0.63100004,0.94100004,0.53,0.77,92,3,1.1550001,1.1470001,-0.133,0.42900002,5.8472033,0,nan,0.0,4,1,22
2509169103,1544809289000349,323883522,-1170765653,37693,3250,0.223,0.2270811,0.632,0.943,0.53,0.77,92,4,0.994,0.99300003,0.036000002,0.42400002,6.067831,0,nan,0.0,4,1,22
2509360225,1544809289200349,323883539,-1170765650,37620,3177,0.25100002,0.2590142,0.633,0.9480001,0.53,0.77,92,4,0.88000005,0.86700004,0.148,0.46,6.2348056,0,nan,0.0,4,1,22
2509565100,1544809289400349,323883553,-1170765647,37469,3026,0.25800002,0.31675106,0.634,0.95100003,0.53,0.77,92,4,0.70100003,0.693,0.105000004,0.526,0.031078553,0,nan,0.0,4,1,22
2509761042,1544809289600349,323883564,-1170765645,37295,2852,0.28,0.36326966,0.63500005,0.95500004,0.53,0.77,92,4,0.592,0.56200004,0.18800001,0.61700004,0.15703145,0,nan,0.0,4,1,22
2509963013,1544809289800349,323883571,-1170765643,37135,2692,0.29000002,0.48354205,0.63500005,0.961,0.53,0.77,92,4,0.446,0.40300003,0.19000001,0.615,0.25894645,0,nan,0.0,4,1,22
2510178091,1544809290000349,323883573,-1170765638,37025,2583,0.25800002,0.6342048,0.637,0.96500003,0.53,0.77,92,3,0.31800002,0.033,0.316,0.505,0.7034301,0,nan,0.0,4,1,22
2510362117,1544809290200349,323883570,-1170765631,36945,2502,0.24200001,0.48588324,0.63900006,0.96900004,0.53,0.77,92,3,0.42000002,-0.256,0.333,0.42400002,1.6625944,0,nan,0.0,4,1,22
2510564058,1544809290400348,323883566,-1170765628,36833,2391,0.23900001,0.62045735,0.64000005,0.9710001,0.53,0.77,92,3,0.397,-0.39400002,0.047000002,0.58000004,2.1801593,0,nan,0.0,4,1,22
2510759273,1544809290600348,323883560,-1170765626,36706,2264,0.22600001,0.49939206,0.63900006,0.97300005,0.53,0.77,92,3,0.39900002,-0.31800002,0.24100001,0.51000005,2.369853,0,nan,0.0,4,1,22
2510956154,1544809290800348,323883551,-1170765622,36615,2173,0.23200001,0.4004977,0.64000005,0.97800004,0.53,0.77,92,3,0.56600004,-0.514,0.238,0.47200003,2.5758958,0,nan,0.0,4,1,22
2511165022,1544809291000348,323883540,-1170765618,36504,2061,0.21400002,0.29011944,0.64000005,0.98200005,0.53,0.77,92,2,0.68500006,-0.67600006,0.11400001,0.46100003,2.8376968,0,nan,0.0,4,1,22
2511365017,1544809291200348,323883527,-1170765617,36405,1962,0.19700001,0.40178612,0.64100003,0.9850001,0.53,0.77,92,2,0.65000004,-0.646,0.07300001,0.34300002,2.9030805,0,nan,0.0,4,1,22
2511565089,1544809291400348,323883515,-1170765614,36345,1902,0.187,0.33596277,0.643,0.989,0.53,0.77,92,2,0.69200003,-0.68,0.126,0.22000001,2.9352367,0,nan,0.0,4,1,22
2511765124,1544809291600348,323883504,-1170765613,36309,1866,0.19900002,0.33276394,0.64400005,0.99300003,0.53,0.77,92,2,0.65500003,-0.65500003,-0.028,0.40300003,3.0606148,0,nan,0.0,4,1,22
2511963106,1544809291800348,323883492,-1170765613,36265,1822,0.194,0.3238343,0.64500004,0.998,0.53,0.77,92,2,0.69200003,-0.69100004,-0.026,0.245,3.121748,0,nan,0.0,4,1,22
2512166041,1544809292000348,323883482,-1170765614,36218,1775,0.177,0.3323796,0.64400005,1.0,0.53,0.77,92,3,0.62700003,-0.61700004,-0.109000005,0.24200001,3.2168162,0,nan,0.0,4,1,22
2512358023,1544809292200348,323883471,-1170765617,36176,1733,0.21400002,0.3588784,0.64500004,1.003,0.53,0.77,92,3,0.63500005,-0.605,-0.19500001,0.303,3.3258762,0,nan,0.0,4,1,22
2512559093,1544809292400348,323883461,-1170765618,36153,1710,0.20600002,0.4325519,0.646,1.005,0.53,0.77,92,3,0.53800005,-0.536,-0.046000004,0.27600002,3.285467,0,nan,0.0,4,1,22
2512760049,1544809292600348,323883451,-1170765620,36124,1681,0.22900002,0.36356655,0.648,1.008,0.53,0.77,92,3,0.62700003,-0.572,-0.256,0.26700002,3.4480116,0,nan,0.0,4,1,22
2512961082,1544809292800348,323883442,-1170765623,36111,1669,0.21200001,0.4965526,0.64900005,1.011,0.53,0.77,92,3,0.492,-0.47900003,-0.108,0.256,3.4187267,0,nan,0.0,4,1,22
2513159234,1544809293000348,323883436,-1170765624,36095,1652,0.20400001,0.43019328,0.65000004,1.013,0.53,0.77,92,3,0.521,-0.50100005,-0.14500001,0.263,3.4215324,0,nan,0.0,4,1,22
2513359235,1544809293200348,323883429,-1170765627,36050,1607,0.23600002,0.5042479,0.651,1.013,0.53,0.77,92,3,0.42700002,-0.386,-0.18200001,0.324,3.4894338,0,nan,0.0,4,1,22
2513552096,1544809293400347,323883424,-1170765630,36023,1580,0.223,0.48895553,0.651,1.013,0.53,0.77,92,3,0.41000003,-0.33600003,-0.23500001,0.24400002,3.625266,0,nan,0.0,4,1,22
2513762092,1544809293600347,323883418,-1170765634,35957,1514,0.24700001,0.5304614,0.652,1.016,0.53,0.77,92,3,0.416,-0.37,-0.19100001,0.31800002,3.6225758,0,nan,0.0,4,1,22
2513961034,1544809293800347,323883412,-1170765637,35930,1487,0.21900001,0.64606184,0.651,1.018,0.53,0.77,92,3,0.33400002,-0.28,-0.18300001,0.21700001,3.6622314,0,nan,0.0,4,1,22
2514165334,1544809294000347,323883407,-1170765642,35857,1414,0.25800002,0.56054264,0.652,1.0200001,0.53,0.77,92,7,0.35900003,-0.25,-0.257,0.261,3.8217347,0,nan,0.0,4,1,22
2514362104,1544809294200347,323883403,-1170765648,35800,1357,0.282,0.72229123,0.65300006,1.023,0.53,0.77,92,7,0.257,-0.12900001,-0.22200002,0.32000002,3.9592938,0,nan,0.0,4,1,22
2514563206,1544809294400347,323883400,-1170765652,35743,1301,0.27400002,0.71765614,0.65400004,1.0250001,0.53,0.77,92,7,0.286,-0.17300001,-0.22800002,0.42100003,4.0116744,0,nan,0.0,4,1,22
2514763243,1544809294600347,323883402,-1170765653,35729,1286,0.252,0.63438106,0.65300006,1.023,0.53,0.77,92,7,0.26900002,-0.068,-0.261,0.23400001,4.261917,0,nan,0.0,4,1,22
2514960104,1544809294800347,323883400,-1170765659,35671,1229,0.286,0.62680614,0.652,1.0250001,0.53,0.77,92,7,0.287,-0.147,-0.246,0.492,4.2167892,0,nan,0.0,4,1,22
2515164058,1544809295000347,323883399,-1170765661,35607,1164,0.26900002,0.6971235,0.651,1.0270001,0.53,0.77,92,3,0.27600002,-0.09200001,-0.261,0.45800003,4.28604,0,nan,0.0,4,1,22
2515362023,1544809295200347,323883400,-1170765664,35583,1140,0.282,0.7813149,0.65000004,1.0300001,0.53,0.77,92,3,0.24700001,0.016,-0.24700001,0.43100002,4.5038457,0,nan,0.0,4,1,22
2515560121,1544809295400347,323883400,-1170765669,35492,1050,0.30200002,0.76647437,0.651,1.034,0.53,0.77,92,3,0.23400001,-0.067,-0.224,0.521,4.4621806,0,nan,0.0,4,1,22
2515765046,1544809295600347,323883399,-1170765676,35397,954,0.307,0.42779657,0.652,1.0380001,0.53,0.77,92,3,0.41200003,-0.068,-0.40600002,0.606,4.526337,0,nan,0.0,4,1,22
2515964503,1544809295800347,323883399,-1170765683,35311,869,0.286,0.55695075,0.652,1.041,0.53,0.77,92,3,0.347,0.08400001,-0.337,0.48100004,4.685807,0,nan,0.0,4,1,22
2516170037,1544809296000347,323883401,-1170765690,35245,802,0.27800003,0.5336515,0.651,1.0400001,0.53,0.77,92,5,0.35300002,0.14400001,-0.32200003,0.45000002,4.919083,0,nan,0.0,4,1,22
2516359247,1544809296200346,323883403,-1170765694,35217,774,0.26500002,0.53367037,0.65000004,1.0370001,0.53,0.77,92,5,0.18800001,0.051000003,-0.18100001,0.31500003,4.919083,0,nan,0.0,4,1,22
2516566065,1544809296400346,323883403,-1170765699,35145,702,0.28100002,0.5509062,0.65000004,1.0350001,0.53,0.77,92,5,0.326,0.19500001,-0.261,0.47000003,5.129512,0,nan,0.0,4,1,22
2516763257,1544809296600346,323883407,-1170765706,35063,620,0.27600002,0.44117033,0.651,1.0370001,0.53,0.77,92,5,0.497,0.275,-0.41500002,0.521,5.2317595,0,nan,0.0,4,1,22
2516959245,1544809296800346,323883411,-1170765712,35034,592,0.25300002,0.61912775,0.651,1.034,0.53,0.77,92,5,0.33100003,0.20400001,-0.261,0.28500003,5.280067,0,nan,0.0,4,1,22
2517160100,1544809297000346,323883414,-1170765716,35007,565,0.26000002,0.6191456,0.651,1.031,0.53,0.77,92,4,0.245,0.20500001,-0.134,0.32000002,5.280067,0,nan,0.0,4,1,22
2517363276,1544809297200346,323883418,-1170765718,34955,513,0.29000002,0.61916775,0.64900005,1.0320001,0.53,0.77,92,4,0.185,0.14400001,-0.116000004,0.46500003,5.280067,0,nan,0.0,4,1,22
2517566035,1544809297400346,323883419,-1170765722,34871,428,0.27800003,0.49253222,0.648,1.0320001,0.53,0.77,92,4,0.31500003,0.165,-0.26900002,0.476,5.270351,0,nan,0.0,4,1,22
2517763106,1544809297600346,323883421,-1170765728,34785,342,0.319,0.71248627,0.64900005,1.036,0.53,0.77,92,4,0.30900002,0.22000001,-0.21700001,0.409,5.345733,0,nan,0.0,4,1,22
2517965042,1544809297800346,323883425,-1170765734,34680,237,0.29000002,0.55213225,0.65000004,1.0380001,0.53,0.77,92,4,0.35500002,0.23200001,-0.26900002,0.49100003,5.394818,0,nan,0.0,4,1,22
2518173249,1544809298000346,323883429,-1170765738,34576,133,0.316,0.7623256,0.651,1.041,0.53,0.77,89,2,0.287,0.17400001,-0.22900002,0.65500003,5.3834124,0,nan,0.0,4,1,22
2518362021,1544809298200346,323883433,-1170765741,34440,-3,0.307,0.7623521,0.65300006,1.047,0.53,0.77,89,2,0.286,0.284,-0.027,0.68,5.3834124,0,nan,0.0,4,1,22
2518558727,1544809298400346,323883437,-1170765739,34327,-116,0.312,0.7623751,0.656,1.054,0.53,0.77,89,2,0.259,0.20500001,0.158,0.588,5.3834124,0,nan,0.0,4,1,22
2518751257,1544809298600346,323883440,-1170765736,34226,-217,0.298,0.762395,0.65800005,1.056,0.53,0.77,89,2,0.177,0.163,0.067,0.52500004,5.3834124,0,nan,0.0,4,1,22
2518965081,1544809298800346,323883442,-1170765735,34185,-257,0.26700002,0.76241404,0.657,1.054,0.53,0.77,89,2,0.16100001,0.13900001,-0.081,0.50100005,5.3834124,0,nan,0.0,4,1,22
2519164191,1544809299000346,323883444,-1170765738,34123,-320,0.317,0.7624306,0.65800005,1.056,0.53,0.77,89,2,0.21000001,0.124000005,-0.17,0.41200003,5.3834124,0,nan,0.0,4,1,22
2519365014,1544809299200345,323883444,-1170765740,34133,-310,0.209,0.7624381,0.65900004,1.057,0.53,0.77,89,2,0.11800001,0.096,-0.067,-0.023000002,5.3834124,0,nan,0.0,4,1,22
2519562037,1544809299400345,323883444,-1170765742,34298,-145,0.3,0.7624793,0.66,1.059,0.53,0.77,89,2,0.19100001,0.004,-0.19100001,-1.1320001,5.3834124,0,nan,0.0,4,1,22
2519762019,1544809299600345,323883444,-1170765745,34600,157,0.29700002,0.76253694,0.66200006,1.062,0.53,0.77,89,2,0.201,0.010000001,-0.201,-1.5910001,5.3834124,0,nan,0.0,4,1,22
2519962138,1544809299800345,323883445,-1170765747,35031,588,0.307,0.7626137,0.66300005,1.067,0.53,0.77,89,2,0.18200001,0.14500001,-0.109000005,-2.124,5.3834124,0,nan,0.0,4,1,22
2520170020,1544809300000345,323883446,-1170765749,35458,1015,0.317,0.7627024,0.666,1.0730001,0.53,0.77,90,2,0.08800001,-0.051000003,-0.072000004,-2.466,5.3834124,0,nan,0.0,4,1,22
2520370043,1544809300200345,323883445,-1170765751,35952,1509,0.319,0.7627914,0.669,1.079,0.53,0.77,90,2,0.172,-0.010000001,-0.172,-2.4720001,5.3834124,0,nan,0.0,4,1,22
2520559284,1544809300400345,323883444,-1170765753,36457,2015,0.326,0.7628774,0.671,1.0840001,0.53,0.77,90,2,0.031000001,-0.028,-0.014,-2.3930001,5.3834124,0,nan,0.0,4,1,22
2520763096,1544809300600345,323883444,-1170765753,36894,2451,0.32700002,0.7629539,0.674,1.0910001,0.53,0.77,90,2,0.034,0.030000001,-0.017,-2.1260002,5.3834124,0,nan,0.0,4,1,22
2520964121,1544809300800345,323883445,-1170765754,37258,2815,0.32900003,0.7630197,0.67700005,1.098,0.53,0.77,90,2,0.033,0.002,-0.033,-1.8320001,5.3834124,0,nan,0.0,4,1,22
2521164199,1544809301000345,323883445,-1170765754,37640,3197,0.32700002,0.76308095,0.679,1.102,0.53,0.77,90,3,0.035,0.032,0.014,-1.702,5.3834124,0,nan,0.0,4,1,22
2521352282,1544809301200345,323883445,-1170765752,37961,3518,0.33800003,0.7631389,0.68200004,1.108,0.53,0.77,90,3,0.116000004,0.046000004,0.106000006,-1.6120001,5.3834124,0,nan,0.0,4,1,22
2521563019,1544809301400345,323883444,-1170765750,38259,3816,0.34300002,0.763194,0.68500006,1.116,0.53,0.77,90,3,0.201,-0.022000002,0.2,-1.521,5.3834124,0,nan,0.0,4,1,22
2521765052,1544809301600345,323883444,-1170765746,38534,4091,0.34600002,0.7632422,0.688,1.1220001,0.53,0.77,90,3,0.126,-0.002,0.126,-1.332,5.3834124,0,nan,0.0,4,1,22
2521962036,1544809301800345,323883443,-1170765742,38775,4332,0.34600002,0.7683576,0.69100004,1.128,0.53,0.77,90,3,0.286,0.021000002,0.286,-1.1680001,0.29036587,0,nan,0.0,4,1,22
2522179017,1544809302000345,323883444,-1170765738,38940,4497,0.34800002,0.76839614,0.693,1.1340001,0.53,0.77,95,2,0.223,0.004,0.223,-1.059,0.29036587,0,nan,0.0,4,1,22
2522362045,1544809302200344,323883444,-1170765735,39107,4664,0.34300002,0.768429,0.69600004,1.141,0.53,0.77,95,2,0.124000005,0.012,0.123,-0.91200006,0.29036587,0,nan,0.0,4,1,22
2522563231,1544809302400344,323883443,-1170765734,39266,4823,0.34600002,0.7684609,0.69900006,1.149,0.53,0.77,95,2,0.072000004,-0.018000001,0.069000006,-0.89100003,0.29036587,0,nan,0.0,4,1,22
2522763019,1544809302600344,323883441,-1170765732,39430,4987,0.35200003,0.7684925,0.702,1.1550001,0.53,0.77,95,2,0.19100001,-0.027,0.18900001,-0.869,0.29036587,0,nan,0.0,4,1,22
2522964067,1544809302800344,323883442,-1170765729,39555,5112,0.33900002,0.76852113,0.70500004,1.1620001,0.53,0.77,95,2,0.17300001,0.07700001,0.155,-0.78300005,0.29036587,0,nan,0.0,4,1,22
2523165022,1544809303000344,323883444,-1170765726,39702,5259,0.337,0.7685489,0.707,1.167,0.53,0.77,95,2,0.24000001,0.16100001,0.178,-0.73800004,0.29036587,0,nan,0.0,4,1,22
2523366032,1544809303200344,323883447,-1170765722,39866,5424,0.344,0.7685761,0.70900005,1.172,0.53,0.77,95,2,0.23200001,0.17500001,0.15300001,-0.72800004,0.29036587,0,nan,0.0,4,1,22
2523566032,1544809303400344,323883448,-1170765721,40042,5599,0.34,0.768615,0.712,1.179,0.53,0.77,95,2,0.014,-0.014,0.0,-1.09,0.29036587,0,nan,0.0,4,1,22
2523765024,1544809303600344,323883449,-1170765722,40206,5763,0.335,0.7686433,0.71500003,1.1830001,0.53,0.77,95,2,0.045,0.014,-0.043,-0.79300004,0.29036587,0,nan,0.0,4,1,22
2523955129,1544809303800344,323883446,-1170765724,40315,5873,0.335,0.76866686,0.717,1.1860001,0.53,0.77,95,2,0.21800001,-0.20300001,-0.079,-0.625,0.29036587,0,nan,0.0,4,1,22
2524169153,1544809304000344,323883439,-1170765726,40375,5932,0.294,0.477136,0.71900004,1.187,0.53,0.77,96,3,0.50600004,-0.505,-0.036000002,-0.40100002,2.4006789,0,nan,0.0,4,1,22
2524364047,1544809304200344,323883425,-1170765724,40455,6012,0.27400002,0.24575299,0.72,1.1880001,0.53,0.77,96,3,0.994,-0.98700005,0.125,-0.358,2.8867705,0,nan,0.0,4,1,22
2524572145,1544809304400344,323883406,-1170765719,40480,6037,0.286,0.18606797,0.72300005,1.194,0.53,0.77,96,3,1.263,-1.25,0.18300001,-0.554,2.9566138,0,nan,0.0,4,1,22
2524773016,1544809304600344,323883378,-1170765712,40521,6078,0.261,0.110374965,0.72400004,1.1980001,0.53,0.77,96,3,2.013,-1.996,0.256,-0.19500001,2.999225,0,nan,0.0,4,1,22
2524967313,1544809304800344,323883339,-1170765706,40521,6078,0.257,0.09840916,0.72400004,1.1980001,0.53,0.77,96,3,2.3920002,-2.3700001,0.32900003,-0.216,3.0016267,0,nan,0.0,4,1,22
2525169578,1544809305000344,323883290,-1170765696,40583,6140,0.26200002,0.081910916,0.726,1.199,0.53,0.77,96,3,3.051,-3.0040002,0.53000003,-0.314,2.9809237,0,nan,0.0,4,1,22
2525369026,1544809305200343,323883233,-1170765685,40580,6137,0.24400002,0.07435609,0.72800004,1.192,0.53,0.77,96,3,3.371,-3.3270001,0.541,-0.177,2.9806948,0,nan,0.0,4,1,22
2525569213,1544809305400343,323883168,-1170765673,40596,6153,0.291,0.06408168,0.73,1.1930001,0.53,0.77,96,3,3.9730003,-3.9300003,0.583,-0.30600002,2.9885924,0,nan,0.0,4,1,22
2525766070,1544809305600343,323883093,-1170765661,40614,6172,0.29700002,0.060332537,0.73300004,1.194,0.53,0.77,96,3,4.385,-4.3430004,0.6,-0.224,2.9971325,0,nan,0.0,4,1,22
2525966033,1544809305800343,323883012,-1170765648,40634,6191,0.26700002,0.055466037,0.73600006,1.194,0.53,0.77,96,3,4.6800003,-4.6340003,0.657,-0.23900001,2.9991333,0,nan,0.0,4,1,22
2526178077,1544809306000343,323882924,-1170765634,40692,6250,0.26900002,0.050833408,0.739,1.197,0.53,0.77,96,2,5.03,-4.9950004,0.59300005,-0.27600002,3.012813,0,nan,0.0,4,1,22
2526371102,1544809306200343,323882833,-1170765621,40701,6258,0.259,0.046642873,0.74,1.1980001,0.53,0.77,96,2,5.1930003,-5.157,0.606,-0.074,3.019492,0,nan,0.0,4,1,22
2526559690,1544809306400343,323882740,-1170765610,40684,6241,0.254,0.0498747,0.74200004,1.199,0.53,0.77,96,2,5.236,-5.2110004,0.512,-0.124000005,3.0314848,0,nan,0.0,4,1,22
2526773195,1544809306600343,323882645,-1170765600,40695,6252,0.26700002,0.048981093,0.74500006,1.2040001,0.53,0.77,96,2,5.406,-5.3900003,0.407,-0.096,3.0501833,0,nan,0.0,4,1,22
2526973049,1544809306800343,323882548,-1170765592,40683,6240,0.25300002,0.04422315,0.74600005,1.2030001,0.53,0.77,96,2,5.492,-5.471,0.47700003,-0.047000002,3.0527353,0,nan,0.0,4,1,22
2527173057,1544809307000343,323882451,-1170765584,40680,6237,0.257,0.04544785,0.748,1.2060001,0.53,0.77,96,4,5.426,-5.4100003,0.416,0.027,3.05903,0,nan,0.0,4,1,22
2527369037,1544809307200343,323882353,-1170765578,40658,6215,0.256,0.044573437,0.749,1.2090001,0.53,0.77,96,4,5.3570004,-5.347,0.321,0.109000005,3.0713346,0,nan,0.0,4,1,22
2527571132,1544809307400343,323882257,-1170765573,40630,6187,0.263,0.045252196,0.75100005,1.2110001,0.53,0.77,96,4,5.3650002,-5.361,0.223,0.179,3.0864086,0,nan,0.0,4,1,22
2527766052,1544809307600343,323882161,-1170765569,40593,6150,0.25,0.04583252,0.75200003,1.212,0.53,0.77,96,4,5.216,-5.2120004,0.21200001,0.101,3.0940385,0,nan,0.0,4,1,22
2527966884,1544809307800343,323882067,-1170765565,40525,6082,0.264,0.046315625,0.753,1.213,0.53,0.77,96,4,5.2190003,-5.216,0.177,0.29200003,3.1012578,0,nan,0.0,4,1,22
2528191108,1544809308000343,323881973,-1170765561,40452,6009,0.264,0.047758836,0.75500005,1.215,0.53,0.77,96,6,5.202,-5.196,0.25500003,0.28500003,3.096756,0,nan,0.0,4,1,22
2528370019,1544809308200342,323881879,-1170765555,40395,5952,0.26700002,0.049096633,0.757,1.2140001,0.53,0.77,96,6,5.163,-5.156,0.26500002,0.133,3.093369,0,nan,0.0,4,1,22
2528567724,1544809308400342,323881786,-1170765550,40340,5897,0.26900002,0.05287021,0.76000005,1.217,0.53,0.77,96,6,5.065,-5.0620003,0.16900001,0.26500002,3.1006505,0,nan,0.0,4,1,22
2528768155,1544809308600342,323881695,-1170765546,40276,5833,0.272,0.055312622,0.763,1.2210001,0.53,0.77,96,6,4.946,-4.9410005,0.22100002,0.246,3.0988019,0,nan,0.0,4,1,22
2528969027,1544809308800342,323881604,-1170765540,40237,5794,0.266,0.04969825,0.76500005,1.22,0.53,0.77,96,6,5.0870004,-5.076,0.33400002,0.10700001,3.0855806,0,nan,0.0,4,1,22
2529156215,1544809309000342,323881513,-1170765533,40174,5731,0.263,0.053162552,0.767,1.2190001,0.53,0.77,96,5,4.932,-4.9220004,0.319,0.22900002,3.081291,0,nan,0.0,4,1,22
2529366114,1544809309200342,323881424,-1170765526,40131,5688,0.275,0.056456164,0.77000004,1.2190001,0.53,0.77,96,5,4.8570004,-4.847,0.319,0.179,3.078639,0,nan,0.0,4,1,22
2529564711,1544809309400342,323881336,-1170765518,40087,5644,0.27600002,0.05464102,0.77300006,1.222,0.53,0.77,96,5,4.887,-4.868,0.42700002,0.120000005,3.0654662,0,nan,0.0,4,1,22
2529769066,1544809309600342,323881248,-1170765509,40058,5615,0.275,0.05578124,0.776,1.2260001,0.53,0.77,96,5,4.8830004,-4.8620005,0.448,0.22000001,3.0574005,0,nan,0.0,4,1,22
2529965759,1544809309800342,323881160,-1170765499,40053,5610,0.277,0.056019306,0.77900004,1.23,0.53,0.77,96,5,4.861,-4.8370004,0.48100004,0.009000001,3.049652,0,nan,0.0,4,1,22
2530172097,1544809310000342,323881073,-1170765489,40025,5582,0.286,0.05644412,0.78200006,1.23,0.53,0.77,96,2,4.813,-4.789,0.48200002,0.010000001,3.0453613,0,nan,0.0,4,1,22
2530362656,1544809310200342,323880986,-1170765478,39991,5548,0.266,0.054154072,0.78400004,1.2340001,0.53,0.77,96,2,4.8910003,-4.854,0.59800005,0.08800001,3.0310628,0,nan,0.0,4,1,22
