timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
2483577073,0.43616816,0.04952234,0.31931302
2483598983,0.4418322,0.0507466,0.31931302
2483620983,0.4418322,0.04829808,0.31712118
2483643111,0.4390002,0.045849554,0.3182171
2483666152,0.44041622,0.04217677,0.31931302
2483688983,0.4418322,0.03727972,0.31712118
2483712004,0.44041622,0.03727972,0.31602526
2483733033,0.4390002,0.033606935,0.31712118
2483755000,0.43758416,0.033606935,0.31931302
2483778462,0.4432482,0.031158412,0.31931302
2483800161,0.4418322,0.03727972,0.3182171
2483824051,0.44749624,0.03727972,0.31383342
2483846875,0.4446642,0.033606935,0.31273746
2483868024,0.44891223,0.034831196,0.3094497
2483890174,0.45174426,0.03605546,0.31054562
2483912037,0.4446642,0.038503982,0.30835378
2483933994,0.45174426,0.039728247,0.30506602
2483956024,0.45174426,0.04217677,0.30725786
2483977984,0.45457625,0.040952507,0.30287418
2484000983,0.45599228,0.04217677,0.3039701
2484024209,0.45882428,0.038503982,0.3039701
2484045984,0.45740828,0.044625293,0.29739454
2484068120,0.45740828,0.045849554,0.29739454
2484089983,0.45740828,0.04217677,0.29410678
2484112984,0.45882428,0.04217677,0.29958642
2484137026,0.4616563,0.04829808,0.29629862
2484159695,0.4630723,0.04829808,0.2952027
2484180984,0.4616563,0.044625293,0.29739454
2484203083,0.4616563,0.045849554,0.290819
2484224987,0.4644883,0.045849554,0.290819
2484248086,0.46732032,0.04952234,0.2952027
2484269984,0.46873632,0.04829808,0.2952027
2484291109,0.4644883,0.04829808,0.2919149
2484312984,0.46590433,0.047073815,0.28972307
2484335113,0.46590433,0.045849554,0.28753123
2484357983,0.46732032,0.044625293,0.2864353
2484381983,0.46873632,0.053195126,0.28972307
2484403099,0.46590433,0.047073815,0.28862715
2484424984,0.46873632,0.045849554,0.28753123
2484446983,0.46873632,0.047073815,0.28753123
2484468984,0.46873632,0.047073815,0.2864353
2484492986,0.46873632,0.0507466,0.28862715
2484516509,0.47440034,0.045849554,0.28753123
2484538030,0.47015232,0.04829808,0.28753123
2484560093,0.4758164,0.045849554,0.2853394
2484583015,0.47298434,0.04829808,0.28424343
2484605017,0.47298434,0.044625293,0.28095567
2484628983,0.47298434,0.04829808,0.2820516
2484649984,0.46873632,0.04952234,0.2831475
2484672030,0.47156835,0.053195126,0.28753123
2484693984,0.47440034,0.04829808,0.28095567
2484717474,0.4758164,0.04829808,0.28862715
2484738992,0.4758164,0.04952234,0.2820516
2484760994,0.47298434,0.053195126,0.2820516
2484781278,0.47440034,0.04829808,0.28095567
2484806028,0.4772324,0.051970866,0.28095567
2484831099,0.4772324,0.051970866,0.28424343
2484853983,0.4772324,0.054419387,0.2776679
2484877217,0.4786484,0.053195126,0.27985975
2484898995,0.4800644,0.0507466,0.27876383
2484921031,0.48289642,0.05564365,0.27547607
2484942984,0.4786484,0.051970866,0.27438015
2484965215,0.4800644,0.056867912,0.276572
2484989209,0.4786484,0.05564365,0.276572
2485010988,0.47440034,0.05564365,0.27547607
2485032984,0.48289642,0.05564365,0.27876383
2485054984,0.48289642,0.0605407,0.27547607
2485077130,0.48431242,0.05564365,0.27328423
2485100109,0.48148042,0.06176496,0.27109239
2485123013,0.4786484,0.059316438,0.2721883
2485146015,0.48289642,0.056867912,0.27547607
2485169350,0.48431242,0.0605407,0.276572
2485190024,0.48572844,0.059316438,0.2721883
2485212032,0.48572844,0.058092173,0.27328423
2485236048,0.48148042,0.06176496,0.2721883
2485260012,0.48856044,0.06176496,0.27328423
2485284023,0.48289642,0.06543775,0.2689005
2485306081,0.48714444,0.0605407,0.27109239
2485328005,0.48572844,0.06298922,0.27109239
2485349983,0.48572844,0.06176496,0.2721883
2485372088,0.48289642,0.06543775,0.2689005
2485396019,0.48572844,0.059316438,0.26999643
2485420016,0.48572844,0.06176496,0.2689005
2485442984,0.48431242,0.06298922,0.26561275
2485464005,0.48714444,0.06543775,0.2645168
2485487133,0.49139246,0.06543775,0.26342088
2485509014,0.49422446,0.06421348,0.2645168
2485531098,0.48572844,0.06298922,0.26342088
2485554097,0.49139246,0.06666201,0.25684536
2485576005,0.48714444,0.06788627,0.26013312
2485599104,0.49280846,0.06421348,0.25684536
2485620984,0.49139246,0.06543775,0.2590372
2485644048,0.49139246,0.07033479,0.26013312
2485665029,0.48572844,0.069110535,0.26122904
2485688003,0.4956405,0.0605407,0.25684536
2485712006,0.49705648,0.06421348,0.25684536
2485734989,0.49988848,0.06666201,0.26013312
2485756983,0.49705648,0.06788627,0.25136572
2485778983,0.49280846,0.06788627,0.25136572
2485800983,0.49422446,0.06666201,0.25136572
2485824046,0.5013045,0.06666201,0.25246164
2485846983,0.49988848,0.069110535,0.24917388
2485868984,0.5027205,0.069110535,0.25136572
2485890983,0.49988848,0.06788627,0.25355756
2485913028,0.49988848,0.069110535,0.24698204
2485936983,0.49988848,0.06788627,0.24807796
2485959693,0.5013045,0.069110535,0.24259834
2485980983,0.5069685,0.06543775,0.24807796
2486003075,0.50555253,0.06788627,0.24807796
2486026018,0.50555253,0.06788627,0.24479018
2486048058,0.5041365,0.06543775,0.24807796
2486071763,0.5013045,0.069110535,0.24588612
2486092983,0.5041365,0.06421348,0.24588612
2486114992,0.49988848,0.06788627,0.24479018
2486136984,0.5041365,0.06788627,0.24479018
2486161040,0.5013045,0.069110535,0.24259834
2486184994,0.5041365,0.06788627,0.24150242
2486207559,0.5069685,0.069110535,0.24479018
2486228986,0.5013045,0.069110535,0.24150242
2486250992,0.5069685,0.07155906,0.2404065
2486273984,0.5083845,0.074007586,0.24259834
2486296348,0.5027205,0.06666201,0.2404065
2486318027,0.5083845,0.07155906,0.23931058
2486340025,0.5083845,0.07278332,0.23821466
2486361987,0.5112166,0.069110535,0.23931058
2486385995,0.5140486,0.07033479,0.23711872
2486408983,0.5069685,0.06788627,0.23931058
2486433197,0.5112166,0.069110535,0.24150242
2486456439,0.5041365,0.06666201,0.23602277
2486477983,0.51263255,0.07155906,0.23383093
2486500074,0.5140486,0.07033479,0.23163909
2486521984,0.5112166,0.07033479,0.23602277
2486544369,0.5112166,0.069110535,0.23602277
2486568519,0.5154646,0.06543775,0.23163909
2486589994,0.5168806,0.06543775,0.23492685
2486612024,0.5168806,0.069110535,0.23273501
2486633984,0.5154646,0.06543775,0.22944723
2486657225,0.5182966,0.06788627,0.23163909
2486679099,0.5154646,0.06666201,0.22835131
2486703015,0.5168806,0.06543775,0.23054317
2486726994,0.5182966,0.06421348,0.22835131
2486749018,0.51263255,0.06788627,0.22506355
2486769984,0.5140486,0.07033479,0.23054317
2486791105,0.5140486,0.06543775,0.23383093
2486815148,0.5154646,0.06666201,0.23383093
2486839110,0.5182966,0.074007586,0.22725539
2486863111,0.5225446,0.07155906,0.22725539
2486887211,0.5225446,0.069110535,0.22944723
2486911138,0.5140486,0.07033479,0.22944723
2486935116,0.5140486,0.07155906,0.23273501
2486959172,0.51263255,0.07523184,0.23492685
2486983154,0.50980055,0.06788627,0.23492685
2487010548,0.5112166,0.07033479,0.23821466
2487034432,0.5083845,0.06543775,0.24369426
2487057481,0.5041365,0.06788627,0.24479018
2487079261,0.5027205,0.06788627,0.24479018
2487103118,0.49705648,0.07033479,0.24807796
2487127294,0.49988848,0.07033479,0.25246164
2487151287,0.49988848,0.06788627,0.25136572
2487175595,0.48997644,0.07278332,0.25684536
2487199681,0.4956405,0.069110535,0.26122904
2487223495,0.49280846,0.07278332,0.27109239
2487247251,0.4800644,0.07155906,0.27547607
2487271119,0.4800644,0.074007586,0.2831475
2487295244,0.4800644,0.07155906,0.29629862
2487319106,0.46873632,0.07278332,0.30068234
2487343248,0.4616563,0.07155906,0.30616194
2487367319,0.45740828,0.077680364,0.30725786
2487390994,0.45032823,0.07033479,0.31273746
2487412062,0.4418322,0.069110535,0.31383342
2487438117,0.4432482,0.07278332,0.31383342
2487460286,0.43758416,0.074007586,0.31273746
2487484146,0.43758416,0.069110535,0.31602526
2487508127,0.44041622,0.06788627,0.30616194
2487531916,0.44891223,0.069110535,0.30725786
2487553028,0.45316026,0.07155906,0.30287418
2487580193,0.45740828,0.07155906,0.29958642
2487604035,0.4630723,0.074007586,0.2952027
2487629201,0.4630723,0.06666201,0.29301086
2487652478,0.47440034,0.06421348,0.28862715
2487676456,0.47440034,0.06788627,0.28095567
2487700234,0.4758164,0.074007586,0.28095567
2487724190,0.4786484,0.07155906,0.27876383
2487747916,0.47440034,0.074007586,0.2776679
2487772007,0.4772324,0.07155906,0.276572
2487795875,0.4772324,0.07523184,0.27876383
2487816984,0.47440034,0.07278332,0.28095567
2487842070,0.47440034,0.074007586,0.27876383
2487868884,0.47298434,0.06788627,0.2831475
2487892950,0.47298434,0.07278332,0.28424343
2487914011,0.47156835,0.07278332,0.2820516
2487941187,0.4644883,0.07278332,0.28753123
2487965159,0.46590433,0.074007586,0.2864353
2487989035,0.45882428,0.074007586,0.28972307
2488010035,0.4644883,0.069110535,0.28972307
2488033016,0.4630723,0.074007586,0.2919149
2488055078,0.4616563,0.074007586,0.2919149
2488077020,0.4630723,0.074007586,0.29410678
2488099660,0.45882428,0.07645611,0.29301086
2488124026,0.45882428,0.077680364,0.2919149
2488145984,0.45882428,0.07523184,0.2952027
2488168097,0.45882428,0.074007586,0.2952027
2488189984,0.45316026,0.080128886,0.29849046
2488213123,0.45457625,0.07523184,0.29849046
2488237269,0.45740828,0.074007586,0.29958642
2488260347,0.45599228,0.077680364,0.29849046
2488281984,0.45457625,0.080128886,0.29849046
2488302992,0.45457625,0.08380168,0.2952027
2488325983,0.45316026,0.08380168,0.29739454
2488349011,0.45457625,0.080128886,0.2952027
2488372543,0.45740828,0.082577415,0.2952027
2488396359,0.46024027,0.08380168,0.29629862
2488421082,0.45316026,0.082577415,0.29849046
2488443102,0.45316026,0.082577415,0.29629862
2488465041,0.45599228,0.08380168,0.2952027
2488486997,0.45740828,0.082577415,0.2952027
2488508999,0.45316026,0.08380168,0.29629862
2488532386,0.45457625,0.080128886,0.29629862
2488554049,0.45457625,0.082577415,0.29739454
2488574984,0.45599228,0.082577415,0.29958642
2488596983,0.45174426,0.0862502,0.30177826
2488618984,0.45316026,0.08380168,0.3039701
2488640994,0.44749624,0.082577415,0.29958642
2488662984,0.45032823,0.08502594,0.30068234
2488685161,0.44608024,0.08747446,0.30068234
2488707101,0.45174426,0.08869873,0.29958642
2488731097,0.45316026,0.08380168,0.30506602
2488755105,0.45174426,0.08502594,0.30068234
2488781318,0.45316026,0.082577415,0.29958642
2488803099,0.45316026,0.08135316,0.30177826
2488831437,0.45174426,0.080128886,0.30287418
2488854749,0.45174426,0.08135316,0.29849046
2488878659,0.45032823,0.080128886,0.29958642
2488902746,0.45174426,0.08135316,0.30068234
2488926546,0.45316026,0.07890463,0.29739454
2488950545,0.45174426,0.07890463,0.29739454
2488974517,0.45316026,0.082577415,0.29849046
2488999320,0.45316026,0.082577415,0.2952027
2489023260,0.45174426,0.08135316,0.29958642
2489047116,0.45457625,0.08135316,0.30068234
2489071104,0.45316026,0.074007586,0.30287418
2489095114,0.4446642,0.07155906,0.3039701
2489119518,0.45174426,0.07033479,0.30177826
2489143577,0.45457625,0.06421348,0.30725786
2489167450,0.45174426,0.074007586,0.3039701
2489191518,0.45174426,0.06666201,0.30616194
2489215301,0.44749624,0.06666201,0.30835378
2489239334,0.44891223,0.06788627,0.30835378
2489263350,0.44891223,0.07155906,0.31273746
2489287307,0.45032823,0.07278332,0.3094497
2489311282,0.44891223,0.069110535,0.30835378
2489335680,0.44749624,0.07033479,0.30835378
2489359391,0.4418322,0.07033479,0.30725786
2489383383,0.44608024,0.06543775,0.31164154
2489408179,0.4432482,0.07033479,0.3094497
2489432827,0.4446642,0.07033479,0.3094497
2489456152,0.44891223,0.07033479,0.31273746
2489480073,0.44891223,0.07278332,0.31602526
2489503924,0.4446642,0.069110535,0.31054562
2489528333,0.45174426,0.07278332,0.31273746
2489552201,0.45316026,0.06788627,0.31492934
2489575919,0.45316026,0.07033479,0.3094497
2489597035,0.44608024,0.06543775,0.31492934
2489621016,0.44891223,0.06176496,0.31383342
2489645030,0.45316026,0.06176496,0.31712118
2489672087,0.45316026,0.051970866,0.31273746
2489693037,0.44891223,0.044625293,0.31273746
2489716984,0.4446642,0.04952234,0.31164154
2489744150,0.4418322,0.04952234,0.3215049
2489768239,0.43758416,0.034831196,0.3215049
2489792717,0.43333614,0.025037102,0.32917637
2489816699,0.4248401,0.020140054,0.32808042
2489840590,0.42908812,0.0054489095,0.33465597
2489864879,0.42625612,-0.0067937095,0.33794373
2489886027,0.4220081,-0.022709116,0.34013557
2489913366,0.41917607,-0.041073043,0.33794373
2489937084,0.41351205,-0.05821271,0.3412315
2489958015,0.40926403,-0.068006806,0.3412315
2489982027,0.405016,-0.087595,0.34671113
2490008732,0.39793596,-0.102286145,0.34342337
2490029988,0.39368793,-0.1230986,0.34342337
2490054020,0.3894399,-0.13778974,0.34780705
2490077072,0.37811187,-0.14758383,0.34671113
2490098985,0.37244785,-0.1586022,0.348903
2490120986,0.35970375,-0.17574185,0.35109484
2490144035,0.3497917,-0.1843117,0.35109484
2490165983,0.3412957,-0.20022711,0.3543826
2490189984,0.3271356,-0.21124545,0.3576704
2490212037,0.31439152,-0.22103955,0.36315
2490233984,0.30447948,-0.2296094,0.36643776
2490257995,0.2874874,-0.241852,0.36424592
2490280351,0.27474332,-0.25654316,0.36753368
2490301995,0.25916725,-0.26266447,0.3686296
2490324091,0.24217516,-0.2675615,0.37410924
2490345983,0.2294311,-0.27613133,0.37630108
2490369060,0.21102299,-0.27857986,0.3806848
2490393026,0.19544692,-0.2847012,0.3817807
2490416476,0.17845483,-0.293271,0.3861644
2490440521,0.15863073,-0.2993923,0.38835627
2490463108,0.14588666,-0.3006166,0.3905481
2490484986,0.12747857,-0.30673787,0.39273995
2490506984,0.106238455,-0.3091864,0.3960277
2490529994,0.08783036,-0.31041068,0.4036992
2490552414,0.068006255,-0.31041068,0.39931548
2490575197,0.051014166,-0.30673787,0.40260327
2490598015,0.036854096,-0.31163493,0.4036992
2490620527,0.012781971,-0.3091864,0.4047951
2490642015,3.7905713e-05,-0.31163493,0.40589106
2490665259,-0.025450228,-0.30673787,0.40917882
2490687015,-0.035362277,-0.30551362,0.4124666
2490711103,-0.04952235,-0.3006166,0.41027474
2490734995,-0.06651444,-0.2993923,0.4135625
2490756985,-0.08067451,-0.29571953,0.4124666
2490778986,-0.09625059,-0.2871497,0.4135625
2490801609,-0.11182667,-0.2810284,0.4168503
2490825712,-0.1358988,-0.27490708,0.41575438
2490847217,-0.14722686,-0.26878577,0.4168503
2490871112,-0.15855491,-0.26144022,0.41575438
2490895137,-0.174131,-0.24674906,0.4168503
2490919313,-0.19112308,-0.23450644,0.41465843
2490941025,-0.20103513,-0.23328218,0.41465843
2490963150,-0.20953119,-0.2198153,0.41794622
2490985025,-0.22510727,-0.20879693,0.42013806
2491007103,-0.23643531,-0.20145136,0.41575438
2491030206,-0.24209936,-0.18920875,0.42123398
2491051138,-0.25342742,-0.17329334,0.41904214
2491074063,-0.26333946,-0.16349924,0.4168503
2491097311,-0.2704195,-0.14513531,0.41465843
2491119015,-0.27749953,-0.13289268,0.41575438
2491142152,-0.28457958,-0.1230986,0.41575438
2491164050,-0.29449162,-0.102286145,0.41027474
2491188006,-0.29449162,-0.09004352,0.41794622
2491212048,-0.3058197,-0.070455335,0.41465843
2491236019,-0.3072357,-0.055764187,0.4135625
2491260050,-0.3086517,-0.037400257,0.41465843
2491287671,-0.3143157,-0.021484854,0.41465843
2491311784,-0.3114837,0.0030003858,0.41465843
2491335680,-0.3143157,0.01769153,0.41027474
2491356512,-0.3086517,0.03727972,0.41027474
2491380178,-0.3072357,0.053195126,0.40698698
2491404259,-0.29732364,0.07278332,0.40589106
2491428205,-0.29449162,0.08747446,0.4080829
2491452227,-0.28316358,0.10706265,0.40589106
2491476200,-0.27749953,0.1217538,0.40589106
2491500483,-0.26758748,0.14256625,0.40150735
2491524326,-0.2548434,0.15358461,0.40589106
2491548330,-0.2548434,0.17439705,0.39931548
2491572303,-0.2336033,0.1890882,0.40041143
2491596041,-0.22652328,0.20255509,0.3960277
2491617071,-0.21094719,0.21602197,0.3949318
2491644110,-0.20103513,0.22826459,0.39383587
2491668025,-0.1925391,0.24173148,0.3894522
2491692397,-0.17837901,0.2576469,0.38726035
2491716339,-0.15997092,0.26988947,0.38287663
2491740339,-0.14439484,0.28090787,0.3817807
2491762024,-0.13448279,0.28825343,0.3806848
2491785983,-0.121738724,0.3017203,0.37301332
2491809027,-0.10191463,0.31151438,0.37301332
2491829994,-0.09483459,0.3151872,0.3686296
2491851706,-0.07642649,0.31763572,0.36643776
2491873984,-0.060850408,0.32620555,0.36643776
2491896992,-0.042442314,0.32620555,0.36643776
2491919215,-0.024034219,0.33232686,0.36424592
2491941034,-0.01270616,0.33232686,0.36315
2491964984,0.011365964,0.33599964,0.36315
2491986026,0.02552604,0.3335511,0.36205408
2492008081,0.048182156,0.33232686,0.3576704
2492029983,0.06092622,0.3335511,0.35876632
2492052995,0.077918306,0.32987833,0.35986224
2492076983,0.10199043,0.33232686,0.35876632
2492100983,0.11048648,0.32375702,0.35876632
2492124507,0.1317266,0.3213085,0.35657445
2492148528,0.14871867,0.32008424,0.3576704
2492172576,0.16995879,0.3151872,0.35876632
2492197981,0.18553486,0.30661735,0.3576704
2492221947,0.20535897,0.29682326,0.35219076
2492245768,0.21668704,0.2833564,0.35547853
2492269752,0.23792714,0.2784593,0.35328668
2492293640,0.2506712,0.27111375,0.35328668
2492317630,0.2662473,0.25887114,0.35109484
2492339075,0.28040734,0.2503013,0.35547853
2492365669,0.2931514,0.2405072,0.35109484
2492387096,0.3073115,0.22704034,0.35109484
2492414636,0.31580755,0.21357344,0.34671113
2492437975,0.3271356,0.20255509,0.34999892
2492461772,0.33846366,0.1890882,0.35109484
2492485636,0.34412768,0.17439705,0.35328668
2492507020,0.35403973,0.16460297,0.35109484
2492530993,0.36253577,0.15358461,0.34671113
2492552995,0.37103185,0.14379051,0.34671113
2492573217,0.37811187,0.13399643,0.34999892
2492595011,0.3837759,0.12297806,0.3456152
2492618983,0.39085594,0.10706265,0.3456152
2492641060,0.39793596,0.09237151,0.34671113
2492662017,0.40076795,0.07890463,0.3445193
2492686027,0.40926403,0.06298922,0.3412315
2492707108,0.41776007,0.04952234,0.33794373
2492730984,0.4205921,0.034831196,0.33903965
2492753032,0.4205921,0.025037102,0.33465597
2492775106,0.42625612,0.007897434,0.3368478
2492797285,0.4248401,-0.009242234,0.3357519
2492818029,0.4248401,-0.021484854,0.33246413
2492839104,0.4234241,-0.03495173,0.33356005
2492862983,0.4248401,-0.05086714,0.33465597
2492885986,0.4220081,-0.060661238,0.3357519
2492909984,0.41776007,-0.08024943,0.3357519
2492930993,0.41634408,-0.08881926,0.33465597
2492952012,0.41209605,-0.1035104,0.33794373
2492975102,0.40643203,-0.115753025,0.3357519
2492999016,0.4036,-0.12554713,0.34232745
2493022983,0.39510393,-0.14635956,0.3412315
2493046119,0.3823599,-0.15492941,0.33903965
2493067986,0.37811187,-0.1683963,0.33903965
2493090983,0.37103185,-0.17941464,0.34013557
2493113295,0.35828775,-0.19288152,0.34780705
2493135104,0.3483757,-0.20022711,0.34780705
2493158084,0.33563167,-0.20879693,0.35219076
2493180025,0.3257196,-0.2198153,0.3543826
2493203010,0.31439152,-0.22716086,0.36095816
2493226027,0.3058955,-0.23450644,0.36534184
2493249293,0.2860714,-0.24307626,0.36972553
2493272054,0.27615935,-0.2455248,0.3719174
2493293983,0.25491923,-0.2516461,0.37630108
2493316016,0.24642317,-0.2577674,0.37849295
2493338984,0.22801508,-0.26633725,0.3806848
2493360984,0.21527103,-0.27001002,0.38726035
2493384030,0.19403093,-0.26878577,0.3905481
2493406141,0.18411887,-0.27490708,0.39164403
2493428082,0.16429476,-0.2798041,0.39931548
2493450983,0.14305465,-0.27735558,0.40260327
2493472984,0.12747857,-0.27857986,0.4080829
2493494986,0.10907047,-0.27735558,0.41137066
2493518147,0.08924636,-0.27490708,0.4124666
2493540983,0.07083827,-0.27245855,0.41904214
2493564030,0.05243018,-0.2736828,0.42561767
2493586986,0.032606076,-0.2675615,0.42890543
2493608983,0.012781971,-0.2589917,0.43000138
2493633037,-0.0013781016,-0.25287038,0.43328917
2493655148,-0.01270616,-0.24062774,0.43767285
2493678134,-0.03394627,-0.24062774,0.44315246
2493700035,-0.04952235,-0.22226381,0.45520765
2493722010,-0.06934645,-0.22103955,0.45191988
2493744036,-0.08633854,-0.2198153,0.4398647
2493766010,-0.103330635,-0.22593659,0.44096062
2493788094,-0.13023478,-0.23205791,0.43000138
2493809056,-0.15005887,-0.23817922,0.42561767
2493830061,-0.16988298,-0.2455248,0.41794622
2493852914,-0.1925391,-0.2516461,0.40589106
2493876983,-0.21094719,-0.2516461,0.40150735
2493900986,-0.22510727,-0.24430053,0.39821956
2493925072,-0.24209936,-0.24062774,0.39821956
2493947599,-0.2562594,-0.22471234,0.3960277
2493970003,-0.26475546,-0.21369399,0.39712363
2493992045,-0.2746675,-0.20022711,0.3960277
2494012986,-0.28457958,-0.18676022,0.39821956
2494035623,-0.2902436,-0.16962056,0.4036992
2494056984,-0.29590765,-0.14758383,0.4036992
2494078983,-0.30015567,-0.13411695,0.40698698
2494100984,-0.3058197,-0.11452876,0.40917882
2494124986,-0.3114837,-0.102286145,0.40917882
2494148983,-0.3128997,-0.08024943,0.40917882
2494172576,-0.31573173,-0.0618855,0.41027474
2494193983,-0.3143157,-0.04597009,0.4124666
2494219015,-0.31006768,-0.02515764,0.41137066
2494241015,-0.3143157,-0.009242234,0.4124666
2494262015,-0.3058197,0.0030003858,0.4124666
2494284472,-0.30440366,0.01769153,0.4135625
2494308429,-0.30298766,0.03605546,0.41465843
2494332491,-0.29590765,0.0507466,0.41465843
2494356481,-0.28457958,0.069110535,0.41465843
2494380335,-0.28457958,0.08135316,0.41575438
2494401994,-0.27608353,0.09726856,0.4168503
2494424037,-0.2704195,0.111959696,0.41137066
2494445984,-0.25909144,0.12420232,0.41027474
2494468438,-0.2520114,0.1376692,0.4080829
2494491101,-0.24068333,0.14868757,0.40917882
2494515099,-0.22935529,0.16093017,0.41575438
2494538993,-0.21661122,0.17194854,0.41027474
2494561029,-0.21094719,0.18663968,0.40698698
2494582984,-0.19112308,0.18541542,0.41027474
2494606983,-0.18404305,0.20133083,0.41137066
2494629194,-0.171299,0.20745213,0.41575438
2494651101,-0.16846696,0.21234919,0.41465843
2494674015,-0.15855491,0.21847048,0.4135625
2494696555,-0.14156283,0.22704034,0.41575438
2494720556,-0.13165078,0.22826459,0.4080829
2494742026,-0.118906714,0.23071311,0.4135625
2494762984,-0.11465869,0.23193738,0.4124666
2494783101,-0.108994655,0.23316163,0.4135625
2494805292,-0.106162645,0.23683442,0.41027474
2494827135,-0.0976666,0.2343859,0.40917882
2494851147,-0.09625059,0.23193738,0.41465843
2494874994,-0.09625059,0.22336753,0.4124666
2494896005,-0.0976666,0.22459179,0.41465843
2494918984,-0.10049861,0.22091901,0.41575438
2494940008,-0.103330635,0.21847048,0.41575438
2494964059,-0.10757865,0.21602197,0.41904214
2494988083,-0.113242686,0.20990065,0.42013806
2495010983,-0.11465869,0.20745213,0.42123398
2495033357,-0.113242686,0.2050036,0.4223299
2495054983,-0.12032272,0.1988823,0.42561767
2495078070,-0.118906714,0.1988823,0.42452174
2495100005,-0.118906714,0.19765805,0.4278095
2495124005,-0.116074696,0.19276099,0.42890543
2495148059,-0.116074696,0.19520952,0.4267136
2495172052,-0.113242686,0.19643378,0.42890543
2495196117,-0.116074696,0.19398524,0.4310973
2495224328,-0.108994655,0.19398524,0.42890543
2495247433,-0.1174907,0.19031246,0.4267136
2495270086,-0.116074696,0.19031246,0.42890543
2495292143,-0.11465869,0.19643378,0.42890543
2495316160,-0.11465869,0.19398524,0.4267136
2495340249,-0.113242686,0.1988823,0.42890543
2495364135,-0.11041067,0.19276099,0.43000138
2495388361,-0.118906714,0.19276099,0.4310973
2495412847,-0.11041067,0.19153672,0.43219322
2495436022,-0.121738724,0.19153672,0.4343851
2495457016,-0.113242686,0.19153672,0.42890543
2495484052,-0.12315473,0.18663968,0.4343851
2495508028,-0.12032272,0.19153672,0.43000138
2495532100,-0.11465869,0.18541542,0.43219322
2495556188,-0.1174907,0.1890882,0.43328917
2495580071,-0.116074696,0.18663968,0.43328917
2495604158,-0.121738724,0.1890882,0.43219322
2495628136,-0.118906714,0.19153672,0.43219322
2495652207,-0.116074696,0.1829669,0.43219322
2495673029,-0.116074696,0.18663968,0.43219322
2495694983,-0.108994655,0.19276099,0.43328917
2495716983,-0.11465869,0.1890882,0.435481
2495740015,-0.116074696,0.19031246,0.43328917
2495762039,-0.11465869,0.19153672,0.4310973
2495786030,-0.11182667,0.19031246,0.435481
2495808018,-0.11182667,0.19398524,0.43000138
2495830027,-0.11182667,0.19153672,0.43328917
2495852984,-0.11182667,0.19031246,0.43219322
2495876008,-0.108994655,0.19031246,0.43328917
2495898027,-0.11182667,0.19520952,0.4343851
2495920113,-0.1174907,0.19398524,0.4310973
2495941983,-0.121738724,0.19398524,0.4278095
2495964983,-0.12598674,0.20133083,0.42890543
2495988993,-0.13306679,0.1988823,0.42123398
2496012003,-0.14297883,0.20255509,0.41904214
2496033984,-0.14156283,0.20622787,0.42123398
2496056033,-0.14864285,0.20745213,0.41575438
2496078029,-0.1543069,0.20622787,0.41575438
2496101984,-0.1557229,0.20990065,0.41575438
2496123079,-0.15855491,0.21234919,0.41465843
2496145029,-0.16421895,0.2147977,0.41027474
2496167109,-0.16421895,0.21847048,0.4135625
2496189995,-0.16988298,0.22091901,0.4047951
2496213983,-0.172715,0.22091901,0.40589106
2496237983,-0.171299,0.22214328,0.4047951
2496260388,-0.172715,0.22091901,0.4047951
2496281994,-0.17696302,0.21724623,0.40698698
2496304071,-0.17979503,0.22704034,0.4036992
2496325984,-0.174131,0.21969475,0.40698698
2496348378,-0.18121102,0.22459179,0.40589106
2496369984,-0.17979503,0.22459179,0.40260327
2496392086,-0.17837901,0.22581607,0.40150735
2496414032,-0.18121102,0.22459179,0.39821956
2496437029,-0.18545905,0.22214328,0.39712363
2496458983,-0.18545905,0.22704034,0.40041143
2496482015,-0.18970709,0.23071311,0.39712363
2496504522,-0.18545905,0.23193738,0.39712363
2496527099,-0.18829107,0.23193738,0.40041143
2496549984,-0.17979503,0.23561016,0.39712363
2496571105,-0.18404305,0.23805867,0.39931548
2496595111,-0.1925391,0.22948885,0.3960277
2496619101,-0.18970709,0.22948885,0.3960277
2496645305,-0.18970709,0.23561016,0.3960277
2496670765,-0.1925391,0.22948885,0.3960277
2496694784,-0.19395511,0.23561016,0.39712363
2496718706,-0.19395511,0.23316163,0.39164403
2496742787,-0.19112308,0.23928294,0.39383587
2496767003,-0.1925391,0.23316163,0.39164403
2496790847,-0.18970709,0.23683442,0.39164403
2496814959,-0.19112308,0.23928294,0.39383587
2496839421,-0.19678712,0.2405072,0.39164403
2496863294,-0.1953711,0.2405072,0.39164403
2496887148,-0.1953711,0.23683442,0.39164403
2496911110,-0.1953711,0.2405072,0.3894522
2496935279,-0.19678712,0.23683442,0.39164403
2496959248,-0.1925391,0.23683442,0.39164403
2496983373,-0.19961913,0.2405072,0.38835627
2497007292,-0.19678712,0.23683442,0.39164403
2497031338,-0.19395511,0.23805867,0.3905481
2497055348,-0.19820312,0.23561016,0.3861644
2497079323,-0.19820312,0.23683442,0.3905481
2497103709,-0.19961913,0.23683442,0.38835627
2497127481,-0.19820312,0.24173148,0.39164403
2497151360,-0.20669918,0.23805867,0.38726035
2497175374,-0.20528316,0.24418,0.3894522
