timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
2491629852,11.003274,10.901306,17.313398,17.64115,0.0,2941.4495,0.50106245,1.0726817,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2492135459,10.912132,10.898944,19.759394,18.03261,0.0,2943.9944,0.5001541,1.0728236,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2492640289,10.854134,10.876937,20.035896,19.207872,0.0,2946.8152,0.49388272,1.0738047,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2493133089,10.738135,10.863019,20.01463,19.75688,0.0,2949.5674,0.48913103,1.0745493,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2493637883,10.970132,10.878887,17.036894,18.526545,0.0,2952.0723,0.49441296,1.0737218,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2494143487,10.970132,10.896336,16.505156,17.523418,0.0,2954.4514,0.49570853,1.0735189,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2494636313,10.630422,10.910358,21.20572,16.38456,0.0,2956.5857,0.4935432,1.0738579,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2495141084,10.953561,10.926675,16.079765,16.038239,0.0,2958.841,0.4932657,1.0739014,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2495645881,10.887276,10.921648,17.908943,16.784346,0.0,2961.2576,0.4965182,1.0733923,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2496139503,10.787848,10.902626,18.227987,17.679752,0.0,2963.7734,0.49293953,1.0739524,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2496644342,10.862419,10.888684,18.14291,18.225939,0.0,2966.3882,0.49085242,1.0742794,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2497149227,10.928703,10.882424,18.355604,18.343468,0.0,2968.9705,0.49057394,1.0743232,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2497642716,10.895561,10.872246,17.951485,18.333117,0.0,2971.4856,0.48663574,1.0749408,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2498147467,10.762992,10.863201,17.866405,18.365759,0.0,2974.0576,0.48269516,1.0755595,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2498652310,11.044702,10.899695,10.081758,16.168085,0.0,2976.2104,0.49173933,1.0741404,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2499145182,10.912132,10.915611,16.611504,15.675144,0.0,2978.2502,0.4859081,1.0750549,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2499650679,10.912132,10.910034,17.22832,16.625343,0.0,2980.68,0.4887095,1.0746155,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2500155480,10.820991,10.893254,17.823866,17.185726,0.0,2983.1377,0.48437744,1.0752952,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2500648324,10.862419,10.880429,17.738789,17.7843,0.0,2985.64,0.48263747,1.0755686,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2501153869,10.762992,10.864097,18.717188,18.160725,0.0,2988.2192,0.47725588,1.0764147,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2501658687,10.854134,10.860016,15.803261,18.380096,0.0,2990.8357,0.47788388,1.0763159,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2502151484,10.8044195,10.871132,19.801933,17.454739,0.0,2993.0908,0.47870833,1.0761862,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2502656307,10.837562,10.844311,19.5467,18.783472,0.0,2995.8796,0.47008377,1.0775443,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2503161922,10.8044195,10.819986,19.312733,19.77224,0.0,2998.766,0.46299416,1.0786635,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2503654716,10.887276,10.81946,17.504824,19.300646,0.0,3001.367,0.46120316,1.0789465,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2504159495,10.953561,10.851498,14.675977,17.23316,0.0,3003.6,0.46314245,1.07864,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2504664361,10.87899,10.875061,14.399471,16.214354,0.0,3005.7676,0.46637112,1.07813,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2505157858,10.986703,10.907528,13.0169525,15.089839,0.0,3007.7227,0.47478253,1.0768039,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2505662683,10.961846,10.950961,12.931875,13.264766,0.0,3009.3987,0.48276192,1.075549,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2506167471,10.936989,10.9781685,12.740449,12.21923,0.0,3011.0183,0.48500973,1.075196,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2506661104,10.912132,10.96608,14.909942,13.648526,0.0,3013.0322,0.47461468,1.0768304,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2507165954,11.119272,10.977598,9.996679,13.072583,0.0,3014.8745,0.48180014,1.0757,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2507658675,10.870705,10.970248,14.378203,13.502472,0.0,3016.694,0.47289044,1.077102,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2508163462,10.970132,10.958211,13.889003,13.972639,0.0,3018.7217,0.47435337,1.0768715,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2508669126,10.936989,10.952483,15.080097,14.241367,0.0,3020.736,0.47772938,1.0763401,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2509161936,10.870705,10.939739,15.930879,15.160659,0.0,3022.899,0.48090655,1.0758405,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2509666707,10.796134,10.919097,16.505156,15.919755,0.0,3025.2,0.479425,1.0760734,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2510171510,10.928703,10.90688,16.335,16.163177,0.0,3027.494,0.47973114,1.0760254,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2510665098,10.820991,10.899076,16.69658,16.346241,0.0,3029.747,0.4798556,1.0760057,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2511169863,10.912132,10.8910475,16.78166,16.617088,0.0,3032.0996,0.47933537,1.0760876,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2511674675,10.87899,10.884846,16.420076,16.674658,0.0,3034.4397,0.47793585,1.0763077,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2512168318,10.854134,10.884811,16.143574,16.492588,0.0,3036.683,0.47827154,1.0762548,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2512673099,10.887276,10.884201,15.8458,16.345636,0.0,3038.9592,0.47767168,1.0763491,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2513177866,10.903847,10.883148,16.037226,16.404264,0.0,3041.2668,0.47770554,1.0763439,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2513671492,10.903847,10.877833,16.69658,16.505793,0.0,3043.5364,0.47505528,1.076761,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2514176290,10.928703,10.873627,15.569296,16.244501,0.0,3045.7937,0.4714952,1.0773219,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2514669095,10.912132,10.880323,15.781991,16.011894,0.0,3047.962,0.474001,1.0769271,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2515173867,10.779563,10.88014,16.058496,15.966182,0.0,3050.1943,0.47304302,1.0770779,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2515679490,10.812705,10.881594,16.568964,16.108313,0.0,3052.4675,0.4746781,1.0768204,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2516172266,10.936989,10.88094,16.31373,16.090176,0.0,3054.6648,0.47456223,1.0768387,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2516677114,10.928703,10.879182,16.015957,15.977699,0.0,3056.8918,0.47304493,1.0770776,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2517181895,10.928703,10.882116,15.888339,15.963237,0.0,3059.1223,0.4743138,1.0768778,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2517675486,10.928703,10.884448,15.930879,15.924238,0.0,3061.3005,0.475617,1.0766726,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2518180266,10.829276,10.879749,16.207382,15.917334,0.0,3063.5276,0.4723869,1.0771813,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2518685095,11.0115595,10.865075,11.910937,17.02489,0.0,3066.0051,0.46020514,1.0791042,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2519177870,10.638708,10.829644,26.033905,18.932173,0.0,3068.6511,0.4514442,1.0804915,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2519683485,10.67185,10.742197,24.48123,23.259,0.0,3072.3965,0.42940003,1.0839978,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2520188288,10.870705,10.736711,18.61084,22.163002,0.0,3075.4512,0.43240553,1.0835185,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2520693087,10.812705,10.780296,15.973418,18.584036,0.0,3077.7017,0.443183,1.0818028,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2521186693,10.854134,10.804623,17.079433,17.428905,0.0,3079.9602,0.44840914,1.0809729,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2521691497,10.870705,10.8257475,16.143574,16.713797,0.0,3082.234,0.4539376,1.0800964,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2522196286,10.812705,10.840027,16.186113,16.460674,0.0,3084.5078,0.45789915,1.0794691,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2522689101,10.87899,10.846086,16.994354,16.503231,0.0,3086.7705,0.46005446,1.0791281,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2523194693,10.870705,10.840806,16.930548,16.74759,0.0,3089.153,0.4573508,1.0795559,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2523699479,10.829276,10.837876,16.079765,16.692768,0.0,3091.5752,0.4474793,1.0811205,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2524192284,10.862419,10.836434,17.63244,16.86738,0.0,3093.8933,0.4487682,1.0809159,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2524697877,10.870705,10.835938,17.568632,17.114834,0.0,3096.319,0.45207554,1.0803914,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2525202653,10.771277,10.8245325,17.972754,17.616312,0.0,3098.84,0.44878536,1.0809132,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2525695498,10.862419,10.818772,17.526093,17.769835,0.0,3101.2913,0.44760662,1.0811002,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2526200270,10.820991,10.82639,15.633105,17.147808,0.0,3103.6533,0.45071465,1.0806072,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2526705975,10.829276,10.8460655,14.739784,16.092482,0.0,3105.8167,0.45650488,1.0796897,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2527198708,10.936989,10.858838,14.675977,15.357085,0.0,3107.8403,0.4579354,1.0794632,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2527707507,10.903847,10.874221,15.101367,15.04454,0.0,3109.93,0.4628983,1.0786786,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2528200271,10.8044195,10.872222,15.526757,15.336383,0.0,3112.0496,0.46176487,1.0788577,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2528705874,10.854134,10.870573,15.760723,15.684835,0.0,3114.287,0.4629255,1.0786743,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2529210699,10.862419,10.868967,16.122303,15.618683,0.0,3116.4624,0.46182114,1.0788488,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2529703506,10.8044195,10.866338,15.548027,15.714946,0.0,3118.6248,0.46114928,1.0789549,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2530213110,10.903847,10.864942,16.143574,15.9748335,0.0,3120.909,0.4621492,1.078797,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2530705908,10.845848,10.860913,16.930548,16.24699,0.0,3123.1514,0.46207148,1.0788093,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2531210681,10.812705,10.855668,16.31373,16.396677,0.0,3125.4636,0.4608317,1.0790052,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2531716281,10.903847,10.852157,16.058496,16.45099,0.0,3127.774,0.4597364,1.0791785,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2532209106,10.870705,10.849405,15.760723,16.306576,0.0,3129.992,0.4577909,1.0794863,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2532713890,10.762992,10.849889,15.909609,16.143822,0.0,3132.2324,0.45725924,1.0795703,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2533218678,10.870705,10.849702,15.590566,16.055035,0.0,3134.48,0.45641857,1.0797035,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2533712296,10.854134,10.85281,16.568964,16.000437,0.0,3136.6611,0.45701176,1.0796095,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2534217074,10.895561,10.84411,16.462616,16.31429,0.0,3138.985,0.45361382,1.0801476,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2534709906,10.845848,10.846243,16.377539,15.970026,0.0,3141.134,0.45283276,1.0802714,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2535214663,10.829276,10.855982,15.633105,15.710943,0.0,3143.3245,0.45661217,1.0796728,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2535720290,10.829276,10.858349,14.973749,15.487775,0.0,3145.475,0.4552017,1.0798961,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2536213117,10.829276,10.859814,15.654375,15.428376,0.0,3147.5732,0.4547401,1.0799692,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2536717914,10.87899,10.8539,15.973418,15.943409,0.0,3149.8586,0.45424944,1.0800469,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2537223481,10.870705,10.857772,16.377539,15.822726,0.0,3152.0645,0.45683295,1.0796379,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2537720301,10.837562,10.844751,15.909609,16.120985,0.0,3154.322,0.45133168,1.0805093,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2538225240,10.8044195,10.842949,16.31373,16.114681,0.0,3156.5793,0.4509936,1.080563,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2538717894,10.837562,10.836382,15.377871,16.0149,0.0,3158.7651,0.4468785,1.0812159,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2539223480,10.796134,10.840307,15.888339,15.946815,0.0,3160.989,0.44887072,1.0808997,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2539728313,10.895561,10.850414,15.909609,15.719977,0.0,3163.1733,0.4537769,1.0801218,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2540221111,10.8044195,10.851232,15.548027,15.771959,0.0,3165.332,0.45419413,1.0800557,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2540725869,10.903847,10.854876,16.31373,15.758885,0.0,3167.5312,0.45611054,1.0797522,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2541231492,10.837562,10.848495,16.058496,16.03348,0.0,3169.8164,0.4543844,1.0800256,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2541724306,10.887276,10.851884,16.143574,15.880512,0.0,3171.9688,0.4558974,1.079786,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2542229225,10.854134,10.847334,15.930879,15.980356,0.0,3174.226,0.45390278,1.0801018,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2542722722,10.845848,10.835814,17.951485,16.716427,0.0,3176.5754,0.45149428,1.0804836,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2543231503,10.820991,10.817797,17.994024,17.438913,0.0,3179.119,0.44671065,1.0812426,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2543736364,10.87899,10.809857,16.526424,17.494642,0.0,3181.59,0.444542,1.0815868,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2544229133,10.8044195,10.808139,17.079433,17.414728,0.0,3183.9524,0.4435473,1.0817449,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2544734670,11.044702,10.83016,12.378867,16.058289,0.0,3186.2031,0.44043547,1.0822397,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2545239483,10.928703,10.912425,11.613163,12.269594,0.0,3187.5498,0.45711762,1.0795927,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2545732311,10.779563,10.8934765,16.058496,14.228924,0.0,3189.688,0.45391756,1.0800995,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2546237090,10.812705,10.87829,16.78166,15.338648,0.0,3191.9507,0.45496804,1.0799332,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2546742686,10.887276,10.876019,14.93121,15.440105,0.0,3194.155,0.4525252,1.0803201,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2547235489,10.928703,10.873839,14.527089,15.236116,0.0,3196.2288,0.45118958,1.0805318,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2547740356,10.870705,10.869223,15.888339,15.572078,0.0,3198.4285,0.45240837,1.0803387,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2548233902,10.887276,10.860929,15.760723,15.70352,0.0,3200.6052,0.4503451,1.0806657,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2548738693,10.655279,10.835502,18.866074,17.104918,0.0,3203.111,0.4445935,1.0815787,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2549243499,10.820991,10.8143,16.973085,17.685797,0.0,3205.6826,0.44117075,1.0821227,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2549736305,10.796134,10.814854,17.20705,17.150072,0.0,3207.9758,0.44275624,1.0818707,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2550241930,10.704992,10.811121,16.8242,17.001629,0.0,3210.3503,0.4434362,1.0817626,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2550746707,10.812705,10.806268,17.036894,17.215372,0.0,3212.7922,0.44493586,1.0815244,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2551239481,10.779563,10.811519,17.20705,16.797716,0.0,3215.0486,0.44714123,1.0811741,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2551745135,10.771277,10.812452,16.802929,16.823036,0.0,3217.4175,0.44761807,1.0810984,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2552249874,10.854134,10.81706,16.462616,16.507643,0.0,3219.697,0.44766003,1.0810918,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2552742706,10.870705,10.816408,16.058496,16.746885,0.0,3222.0103,0.44720656,1.0811638,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2553247498,10.870705,10.818592,16.249922,16.669561,0.0,3224.3267,0.44698626,1.0811988,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2553753179,9.760434,10.8072,16.547695,16.54801,0.0,3226.632,0.43861586,1.0825292,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
