timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
2511391674,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.3101061,nan,nan,nan,nan,nan,nan,nan,nan,nan
2511591459,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31025907,nan,nan,nan,nan,nan,nan,nan,nan,nan
2511796268,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.30872393,nan,nan,nan,nan,nan,nan,nan,nan,nan
2511996219,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.3102592,nan,nan,nan,nan,nan,nan,nan,nan,nan
2512197072,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.3062686,nan,nan,nan,nan,nan,nan,nan,nan,nan
2512405160,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31026146,nan,nan,nan,nan,nan,nan,nan,nan,nan
2512605974,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31123698,nan,nan,nan,nan,nan,nan,nan,nan,nan
2512805975,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31209278,nan,nan,nan,nan,nan,nan,nan,nan,nan
2513007806,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31493977,nan,nan,nan,nan,nan,nan,nan,nan,nan
2513206631,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31519142,nan,nan,nan,nan,nan,nan,nan,nan,nan
2513413398,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31002146,nan,nan,nan,nan,nan,nan,nan,nan,nan
2513612420,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.3152578,nan,nan,nan,nan,nan,nan,nan,nan,nan
2513820953,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31498322,nan,nan,nan,nan,nan,nan,nan,nan,nan
2514021755,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.314129,nan,nan,nan,nan,nan,nan,nan,nan,nan
2514222534,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31511766,nan,nan,nan,nan,nan,nan,nan,nan,nan
2514422202,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31294248,nan,nan,nan,nan,nan,nan,nan,nan,nan
2514623000,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.3112648,nan,nan,nan,nan,nan,nan,nan,nan,nan
2514830183,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31536135,nan,nan,nan,nan,nan,nan,nan,nan,nan
2515030671,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31331998,nan,nan,nan,nan,nan,nan,nan,nan,nan
2515230742,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31275624,nan,nan,nan,nan,nan,nan,nan,nan,nan
2515439653,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.3108464,nan,nan,nan,nan,nan,nan,nan,nan,nan
2515636373,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.314995,nan,nan,nan,nan,nan,nan,nan,nan,nan
2515844249,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.3113946,nan,nan,nan,nan,nan,nan,nan,nan,nan
2516044844,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.311781,nan,nan,nan,nan,nan,nan,nan,nan,nan
2516253033,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.311264,nan,nan,nan,nan,nan,nan,nan,nan,nan
2516453900,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31257412,nan,nan,nan,nan,nan,nan,nan,nan,nan
2516654217,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31288326,nan,nan,nan,nan,nan,nan,nan,nan,nan
2516854741,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31510147,nan,nan,nan,nan,nan,nan,nan,nan,nan
2517054710,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.3112411,nan,nan,nan,nan,nan,nan,nan,nan,nan
2517263638,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31014502,nan,nan,nan,nan,nan,nan,nan,nan,nan
2517463646,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.30986688,nan,nan,nan,nan,nan,nan,nan,nan,nan
2517668872,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31029972,nan,nan,nan,nan,nan,nan,nan,nan,nan
2517868813,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31523168,nan,nan,nan,nan,nan,nan,nan,nan,nan
2518069344,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31499472,nan,nan,nan,nan,nan,nan,nan,nan,nan
2518269320,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31499472,nan,nan,nan,nan,nan,nan,nan,nan,nan
2518477819,96.33709,-12.395428,nan,-0.7538966,0.0,0.0,0.0,0.31499472,nan,nan,nan,nan,nan,nan,nan,nan,nan
2518678034,96.11451,-12.632375,-17.145836,-0.749031,nan,0.22709092,0.12374925,0.41594806,-0.86785144,-0.39661247,-0.39661247,-5.0,-5.0,-5.0,nan,nan,nan
2518878955,96.13827,-12.617728,-17.078102,-0.749031,nan,0.02049835,0.024141401,0.24162185,-0.7520385,-0.51421136,-1.3786093,5.0,0.0,-5.0,nan,nan,nan
2519080042,96.13398,-12.621003,-17.064026,-0.749031,nan,-0.030616343,-0.03546372,-0.13424213,0.1633003,0.10360081,-2.3789082,0.0,5.0,-5.0,nan,nan,nan
2519283732,96.12979,-12.625585,-17.147831,-0.749031,nan,-0.018132107,-0.018323652,-0.7228455,0.042520314,0.097535804,-3.3978288,0.0,-5.0,-5.0,nan,nan,nan
2519484610,96.1262,-12.629064,-17.357868,-0.749031,nan,-0.017429752,-0.0160211,-1.3353598,-0.029374694,0.035950817,-2.5523787,0.0,-5.0,5.0,nan,nan,nan
2519685425,96.122856,-12.632166,-17.67073,-0.749031,nan,-0.016372336,-0.014518632,-1.7470837,-0.096709676,0.019325819,-1.5483539,-3.9091823,3.9091823,5.0,nan,nan,nan
2519884471,96.11972,-12.6348715,-18.04261,-0.749031,nan,-0.014846045,-0.012279376,-1.9562373,-0.066604696,-0.023704184,-0.55304927,-4.3403254,-5.0,5.0,nan,nan,nan
