timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
2494779989,0.101549506,-0.09182034,0.60202867,3988,0,-3.0430963,0.17041309,-12.412014,3988
2494783989,-0.15924285,-0.030218724,0.60744005,4000,0,8.699488,-0.3673522,-10.851392,4000
2494787990,0.12006179,-0.6313173,0.5496119,4001,0,-1.7954067,2.296447,-9.544886,4001
2494791990,-0.10918823,-0.18715414,0.5293595,4000,0,-1.480033,-5.221659,-8.070445,4000
2494795990,-0.20660058,0.007010316,0.5249885,4000,0,2.4518518,6.78466,-10.682298,4000
2494799990,0.18022083,-0.31080878,0.5224099,4000,0,5.229229,-5.8689585,-11.699327,4000
2494804007,-0.27699482,-0.39628354,0.46655735,4017,0,-4.274613,3.324445,-8.044167,4017
2494807990,-0.061583042,-0.071642935,0.475039,3983,0,-0.7975627,-2.1489727,-10.057613,3983
2494811990,-0.25996307,0.07724155,0.44375888,4000,0,3.9379036,4.0472016,-12.229573,4000
2494815990,0.07443906,-0.4087418,0.43202516,4000,0,5.1494265,-3.2479548,-8.4954605,4000
2494819990,-0.3000925,-0.25351602,0.39942026,4000,0,-6.6997776,-0.43643028,-9.499799,4000
2494823996,-0.21508011,0.20148389,0.41252702,4006,0,2.5262895,2.6594532,-11.16755,4006
2494827990,-0.116220586,-0.19592184,0.37083665,3994,0,5.855343,-2.6752002,-11.407367,3994
2494832002,-0.17290697,-0.26377293,0.3429644,4012,0,-2.0404162,1.0026772,-7.9058204,4012
2494835990,-0.34526867,-0.047460865,0.35246146,3988,0,-1.7655782,-0.7188567,-9.512709,3988
2494839990,-0.26799157,0.20513554,0.3320997,4000,0,0.75846004,3.5695405,-12.664802,4000
2494843996,-0.11588492,-0.24992418,0.31843266,4006,0,6.628672,-6.340622,-7.97943,4006
2494847990,-0.40050125,-0.15581772,0.2759917,3994,0,-5.985889,6.085419,-9.322204,3994
2494851990,-0.28742826,0.25077808,0.30060914,4000,0,2.756336,-5.11814,-9.686912,4000
2494855990,-0.448586,-0.09138782,0.2697404,4000,0,2.5711665,6.403626,-10.518833,4000
2494860002,0.0047977553,-0.13036077,0.24709383,4012,0,1.4895772,-7.2332096,-9.350254,4012
2494863995,-0.69225574,0.14182374,0.23637119,3993,0,-2.5877671,3.1641452,-7.656586,3993
2494867990,-0.2533054,0.19603252,0.24083817,3995,0,3.0487854,3.7144845,-10.495878,3995
2494872796,-0.3670457,-0.13745932,0.19899815,4806,0,0.6328861,-4.7468815,-9.476611,4806
2494876797,-0.3172021,0.15209308,0.20605876,4001,0,-0.5059392,3.947032,-9.28959,4001
2494880797,-0.40908974,0.29957682,0.19146843,4000,0,0.55117947,-4.530677,-10.6836195,4000
2494884796,-0.36652732,0.10995755,0.16996354,3999,0,1.7002505,5.7836466,-6.485528,3999
2494888796,-0.2053449,-0.12336831,0.15512969,4000,0,1.4611939,-8.206183,-10.027408,4000
2494892762,-0.5829053,0.42013657,0.1546737,3966,0,-4.272857,6.744556,-8.951739,3966
2494896795,-0.36107737,0.3165511,0.16635785,4033,0,6.4166193,-1.9129493,-8.341497,4033
2494900795,-0.3433136,0.024495106,0.115946606,4000,0,-1.1451147,0.40292978,-10.75306,4000
2494904796,-0.30433473,0.23606776,0.11265934,4001,0,3.765075,-2.3831203,-6.4972324,4001
2494908796,-0.60809064,0.23552798,0.114070185,4000,0,-3.9807107,1.0850081,-9.808305,4000
2494912796,-0.3233137,0.38770312,0.119890995,4000,0,3.607427,-0.19665179,-8.723907,4000
2494916796,-0.39960238,-0.030651487,0.089043446,4000,0,3.1743553,-2.851417,-7.2267966,4000
2494920796,-0.43430057,0.30392957,0.08387193,4000,0,-3.9132211,3.2755623,-10.713513,4000
2494924795,-0.5127163,0.45148322,0.092097685,3999,0,4.3800926,-4.455887,-8.60405,3999
2494928795,-0.401809,0.088080965,0.07892734,4000,0,1.6284891,5.910729,-10.01533,4000
2494932797,-0.37937075,0.1654148,0.06447909,4002,0,-0.05684652,-8.063261,-7.1673098,4002
2494936795,-0.6726455,0.43593532,0.04811119,3998,0,-2.2843711,7.6435513,-7.5253925,3998
2494940795,-0.3145095,0.24185401,0.06617555,4000,0,5.848823,-4.376972,-9.701768,4000
2494944803,-0.50633,0.08514007,0.036306635,4008,0,-2.7734847,2.0437987,-8.41528,4008
2494948796,-0.45583403,0.27216387,0.043508723,3993,0,2.0474591,-0.49555025,-7.588926,3993
2494952796,-0.55264413,0.32836628,0.014739698,4000,0,-1.5903486,-0.5351343,-10.963671,4000
2494956806,-0.3938033,0.32821643,0.040850498,4010,0,6.470703,1.3496808,-9.608779,4010
2494960796,-0.4478984,-0.093213245,0.0061729755,3990,0,-3.0297024,-0.42410052,-7.2565727,3990
2494964802,-0.4533694,0.41400537,0.0046828534,4006,0,-2.0418944,-0.80059725,-9.330497,4006
2494968794,-0.5242364,0.39771673,0.006210317,3992,0,6.702655,1.5967578,-10.159518,3992
2494972795,-0.29321024,-0.028416134,0.01271406,4001,0,0.15673761,1.9449201,-9.860263,4001
2494976795,-0.42849672,0.18074585,-0.02432421,4000,0,-1.6989342,-5.2265854,-8.755168,4000
2494980796,-0.46227336,0.34456012,-0.0034090693,4001,0,1.1408882,4.2138157,-8.719308,4001
2494984796,-0.43126428,0.2364336,-0.009771393,4000,0,3.719889,0.26913017,-9.447168,4000
2494988795,-0.29798394,0.06211037,-0.028831914,3999,0,-0.36587486,-0.2767814,-8.51805,3999
2494992796,-0.35774678,0.090514034,-0.025689216,4001,0,1.1090673,-0.9946226,-9.385834,4001
2494996796,-0.4300837,0.3211227,-0.032640457,4000,0,-1.3383754,0.2771921,-9.7424965,4000
2495000796,-0.3804316,0.20548344,-0.039286993,4000,0,5.806847,1.6011662,-8.058036,4000
2495004796,-0.2408108,-0.14542432,-0.035514075,4000,0,-1.3703349,-2.6070251,-8.550773,4000
2495008796,-0.3851946,0.25474814,-0.055985585,4000,0,-1.6572102,1.256715,-9.285674,4000
2495012797,-0.4088868,0.23978174,-0.049846265,4001,0,3.2601194,0.61573565,-9.7989,4001
2495016796,-0.20119475,-0.043015283,-0.057189237,3999,0,1.7906604,0.8238707,-9.008555,3999
2495020796,-0.3169814,0.04854257,-0.0668809,4000,0,0.74969316,-1.8922447,-8.714365,4000
2495024798,-0.3624666,0.09062798,-0.0683273,4002,0,-1.267852,1.5573777,-8.577559,4002
2495028796,-0.3182859,0.1848711,-0.065307446,3998,0,2.4746659,0.214794,-11.186577,3998
2495032796,-0.1711731,-0.060461912,-0.0872669,4000,0,2.831972,-0.4109707,-7.451534,4000
2495036796,-0.30433694,-0.14413542,-0.082111284,4000,0,-1.917758,-0.0772512,-8.127521,4000
2495040796,-0.23111844,0.25576705,-0.084012344,4000,0,-0.30964008,-0.5957013,-11.428721,4000
2495044796,-0.27838987,0.08299972,-0.08190613,4000,0,7.745738,3.0053148,-7.656151,4000
2495048796,-0.12924121,-0.3670737,-0.10221399,4000,0,-3.5672877,-3.0956497,-9.618754,4000
2495052796,-0.20801838,0.18997368,-0.0988061,4000,0,-1.2216461,-0.019492907,-9.521647,4000
2495056796,-0.29433796,0.15417884,-0.0821613,4000,0,5.2064962,3.010486,-8.750631,4000
2495060796,-0.039643392,-0.3027655,-0.1103721,4000,0,0.24062194,-0.93772167,-8.758883,4000
2495064796,-0.1484729,-0.03590235,-0.10714793,4000,0,-0.5883172,-1.9325755,-8.7772875,4000
2495068796,-0.19109526,0.070573725,-0.09686143,4000,0,0.9759541,2.6901915,-10.854208,4000
2495072797,-0.15623032,-0.0210438,-0.11069443,4001,0,2.5342743,-0.34998322,-9.46156,4001
2495076796,0.0031883486,-0.20192254,-0.12838499,3999,0,1.7422359,-1.8279096,-8.288068,3999
2495080796,-0.14723666,-0.10733499,-0.10753895,4000,0,-1.7993673,2.3799276,-8.90384,4000
2495084796,-0.14021291,0.18618189,-0.1152337,4000,0,2.007326,-0.89767873,-10.954664,4000
2495088796,0.022863617,-0.1952748,-0.124784,4000,0,5.2698426,0.71929204,-7.6342406,4000
2495092796,-0.059676837,-0.3180015,-0.12963474,4000,0,-3.609327,-0.91401243,-9.407739,4000
2495096796,-0.079068035,0.23136654,-0.13084687,4000,0,-0.92548347,0.077808455,-11.284582,4000
2495100796,-0.010037369,-0.07716663,-0.11570088,4000,0,7.078042,2.1440713,-8.319421,4000
2495104796,0.042060543,-0.43568024,-0.15295687,4000,0,-2.610639,-1.6608652,-8.65188,4000
2495108796,-0.03364493,0.11945467,-0.13497593,4000,0,-2.8000257,-0.20820954,-10.196508,4000
2495112796,-0.06665959,0.06432807,-0.11253422,4000,0,6.0878496,2.9195662,-9.02769,4000
2495116796,0.09489843,-0.34920853,-0.15434916,4000,0,0.12731822,-2.2948427,-9.43716,4000
2495120797,0.025759384,-0.09562182,-0.15123734,4001,0,-1.7797872,-0.7855612,-7.9418745,4001
2495124796,-0.07754624,0.120919876,-0.11539243,3999,0,2.3848896,3.8321776,-10.560076,3999
2495128796,0.1464233,-0.1490772,-0.14719185,4000,0,3.5213094,-3.7422333,-8.429665,4000
2495132796,0.04345662,-0.2923113,-0.16886374,4000,0,0.7199452,0.27988744,-8.081053,4000
2495136795,-0.0355513,0.04611176,-0.11809299,3999,0,-2.3480895,0.6443381,-10.696201,3999
2495140796,0.11023188,0.08565953,-0.14574341,4001,0,4.47951,-0.22937712,-8.719238,4001
2495144797,0.046700507,-0.41168082,-0.17707212,4001,0,3.380584,-0.93524796,-9.450479,4001
2495148795,0.0149914175,-0.115979284,-0.14223738,3998,0,-6.7454953,-0.33149692,-11.098784,3998
2495152796,0.018296309,0.32062966,-0.13241842,4001,0,6.2587404,2.4194157,-9.13748,4001
2495156796,0.11789609,-0.47239265,-0.16826019,4000,0,3.7489097,-2.6062627,-7.5048428,4000
2495160796,0.023846826,-0.2279753,-0.1659232,4000,0,-7.1110163,-0.20532888,-11.018008,4000
2495164795,-0.07069808,0.3771129,-0.124378964,3999,0,4.3269134,2.7692058,-9.077242,3999
2495168796,0.18766375,-0.42488566,-0.16426177,4001,0,4.827903,-3.2034693,-7.680664,4001
2495172795,-0.03979387,-0.2580691,-0.18036257,3999,0,-5.875037,0.8694285,-11.510122,3999
2495176796,-0.08273197,0.33244133,-0.13359068,4001,0,3.543037,2.186781,-9.251457,4001
2495180804,0.21126562,-0.26458135,-0.15982696,4008,0,5.254107,-2.904674,-10.151835,4008
2495184796,-0.06454779,-0.3189261,-0.1934811,3992,0,-5.0106454,0.26183558,-8.667708,3992
2495188796,-0.042079885,0.21172486,-0.14797647,4000,0,1.6627226,2.425416,-10.717186,4000
2495192796,0.12701938,-0.10238747,-0.14924572,4000,0,4.916631,-1.0358888,-10.101367,4000
2495196795,0.022960074,-0.35811707,-0.20062324,3999,0,-2.3880577,-2.0814955,-9.316355,3999
2495200795,-0.09468763,0.09958526,-0.15737401,4000,0,-1.2014773,2.3743694,-8.139802,4000
2495204768,0.0782604,0.06721111,-0.14954017,3973,0,4.932262,-0.9269249,-11.080016,3973
2495208768,0.06646853,-0.36338475,-0.19938493,4000,0,0.29059735,-1.7146038,-7.5504456,4000
2495212768,-0.10161817,-0.043277264,-0.1591626,4000,0,-3.494538,1.7010461,-11.208582,4000
2495216768,0.027391564,0.24439338,-0.15304673,4000,0,5.3273787,1.8215249,-10.529506,4000
2495220768,0.101566926,-0.34112933,-0.19145758,4000,0,2.7224803,-1.9063177,-10.445117,4000
2495224767,-0.058522545,-0.21263301,-0.17365053,3999,0,-5.621588,-1.4265168,-9.178356,3999
2495228768,-0.043409295,0.42810526,-0.15160985,4001,0,3.0869215,3.9254458,-10.197536,4001
2495232768,0.114311025,-0.29924402,-0.17821549,4000,0,7.039042,-4.9295473,-8.731099,4000
2495236768,0.008091378,-0.37228826,-0.18519199,4000,0,-7.4858227,-0.0029808187,-9.255748,4000
2495240768,-0.15570728,0.5669734,-0.14841358,4000,0,3.9305744,4.208169,-10.8407345,4000
2495244768,0.101394095,-0.22805966,-0.17296724,4000,0,8.494759,-3.0807204,-7.7009974,4000
2495248768,0.12972394,-0.44030493,-0.19160946,4000,0,-8.679033,-0.4246374,-12.658791,4000
2495252768,-0.25182408,0.5553881,-0.14899744,4000,0,2.4939606,2.3595362,-8.818467,4000
2495256769,0.11455026,-0.13260975,-0.16717064,4001,0,6.944032,-1.2299242,-7.727112,4001
2495260769,0.12781031,-0.41237396,-0.18926279,4000,0,-5.2966847,-2.360427,-11.841662,4000
2495265601,-0.17916681,0.4004797,-0.14878893,4832,0,2.0194159,3.552425,-9.908199,4832
2495269567,0.124905035,-0.24806395,-0.17657231,3966,0,4.0983095,-2.7618628,-10.273722,3966
2495273596,0.10110841,-0.21200998,-0.18418352,4029,0,-3.9604137,-2.085967,-9.656343,4029
2495277596,-0.16132434,0.31764764,-0.14794412,4000,0,2.2445736,4.1589823,-8.768666,4000
2495281596,0.058884285,-0.10650154,-0.1786279,4000,0,4.294619,-1.173857,-9.969976,4000
2495285596,0.12759075,-0.20417838,-0.18687566,4000,0,-2.0874832,-2.2095912,-10.227091,4000
2495289596,-0.0970133,0.16922006,-0.15105073,4000,0,0.35272112,3.4562738,-8.67541,4000
2495293596,0.0041462677,-0.020282986,-0.17404695,4000,0,3.3781514,-0.8808494,-11.18802,4000
2495297567,0.15077747,-0.19179098,-0.18808493,3971,0,-0.46016818,-0.9757904,-10.170959,3971
2495301596,-0.057847455,0.030107843,-0.150661,4029,0,-1.6988394,2.1835876,-9.536405,4029
2495305596,-0.003527117,0.0590082,-0.17257394,4000,0,2.9151292,-0.821387,-10.306728,4000
2495309596,0.14361244,-0.1831184,-0.18706541,4000,0,2.777847,0.23339544,-11.357859,4000
2495313595,-0.029557012,-0.041392054,-0.14509541,3999,0,-2.3999538,1.6062925,-8.7696905,3999
2495317595,0.036296178,0.09625436,-0.17072167,4000,0,3.281587,-2.8413234,-10.2550335,4000
2495321595,0.08736021,-0.18270345,-0.17984606,4000,0,3.260186,1.5272522,-9.59062,4000
2495325567,-0.048670568,-0.050854456,-0.13591684,3972,0,-2.6272154,0.8313085,-9.713047,3972
2495329595,0.09760497,0.088625886,-0.16670379,4028,0,3.5679235,-3.0302813,-9.311392,4028
2495333596,0.009834339,-0.20854434,-0.1748715,4001,0,1.4426296,1.9544362,-9.395179,4001
2495337602,-0.0777924,-0.039096955,-0.13437901,4006,0,-2.9500012,2.1020896,-10.544757,4006
2495341598,0.1639195,0.088900715,-0.16377892,3996,0,3.479974,-3.9986444,-9.233404,3996
2495345595,-0.101354256,-0.2544974,-0.16967927,3997,0,1.0185735,2.930746,-9.869474,3997
2495349595,-0.04182915,0.01946872,-0.1360415,4000,0,-2.7821302,1.0102175,-12.611411,4000
2495353568,0.14458624,0.0827752,-0.15768404,3973,0,4.8817306,-4.801903,-7.8931904,3973
2495357601,-0.11996663,-0.2742347,-0.16855621,4033,0,-0.23522723,4.071525,-9.609576,4033
2495361596,-0.01134955,0.10335265,-0.14082186,3995,0,-2.416198,0.7786083,-12.768568,3995
2495365596,0.100743525,0.060047872,-0.15219219,4000,0,6.525521,-2.8753438,-7.500473,4000
2495369595,-0.092012145,-0.29499564,-0.17151816,3999,0,-2.3340137,1.6078175,-9.227921,3999
2495373596,-0.044104654,0.22322887,-0.14347813,4001,0,-1.5164524,0.67306274,-12.002398,4001
2495377602,0.07589059,-0.002286201,-0.14446901,4006,0,7.7651463,-1.5103881,-8.902762,4006
2495381567,-0.060042586,-0.3660573,-0.17531322,3965,0,-3.9707453,0.021576948,-8.257827,3965
2495385596,-0.112136856,0.349593,-0.13945433,4029,0,-0.9676967,1.0973929,-11.061932,4029
2495389595,0.06022343,-0.073397845,-0.13789845,3999,0,8.626993,-0.8321108,-9.538323,3999
2495393596,-0.011328307,-0.3743601,-0.17554224,4001,0,-6.3476763,-0.96985304,-9.3799515,4001
2495397601,-0.18412693,0.42269468,-0.13572466,4005,0,0.39475745,1.6153376,-9.266917,4005
2495401595,0.06120164,-0.10287966,-0.13143787,3994,0,7.674075,-0.4357843,-10.160013,3994
2495405596,0.0025578754,-0.3885598,-0.17664182,4001,0,-6.2551475,-0.7024388,-10.891199,4001
2495409567,-0.21095164,0.45736375,-0.12906936,3971,0,1.725451,1.616738,-8.776874,3971
2495413594,0.052129228,-0.07077229,-0.12534049,4027,0,7.054105,-1.340596,-9.001173,4027
2495417602,0.0228331,-0.37799165,-0.17276202,4008,0,-6.4877267,-0.6785787,-11.829105,4008
2495421596,-0.21946067,0.44188872,-0.12257154,3994,0,1.5563024,2.2412221,-9.7445965,3994
2495425596,0.026485493,0.02083368,-0.11799402,4000,0,7.6913176,-0.5989996,-8.69122,4000
2495429596,0.04381155,-0.31881267,-0.16378197,4000,0,-5.3643565,-1.1513419,-9.873579,4000
2495433596,-0.20799334,0.35477832,-0.11686331,4000,0,0.3940302,1.7038581,-10.2971325,4000
2495437573,0.01860385,0.081171505,-0.11967944,3977,0,6.299345,-0.8424452,-9.927458,3977
2495441596,0.031761203,-0.2873753,-0.15930638,4023,0,-2.686186,-1.219219,-9.933861,4023
2495445596,-0.15793963,0.2605502,-0.11176137,4000,0,-1.1403029,1.388833,-9.290847,4000
2495449595,-0.05291235,0.12962738,-0.120949075,3999,0,5.418486,-1.2780285,-9.448554,3999
2495453591,0.057042226,-0.23655716,-0.15309061,3996,0,-1.9859265,1.0095594,-11.235576,3996
2495457600,-0.11316524,0.15524668,-0.111595,4009,0,-2.1454935,0.6095716,-8.978964,4009
2495461596,-0.11785715,0.18173154,-0.12118781,3996,0,4.7595487,0.48660874,-9.762449,3996
2495465567,0.08823933,-0.19465019,-0.15055028,3971,0,0.07531612,-0.61953336,-9.34785,3971
2495469596,-0.09313092,0.05212654,-0.11018078,4029,0,-2.7148206,-0.4010857,-9.666413,4029
2495473596,-0.1179434,0.22291324,-0.12130702,4000,0,3.397711,1.1769397,-10.17647,4000
2495477602,0.07993567,-0.14899376,-0.13946137,4006,0,1.4066522,-0.29059383,-10.636844,4006
2495481596,-0.045668565,-0.012852688,-0.1078585,3994,0,-2.206434,0.72415626,-10.633102,3994
2495485596,-0.10242835,0.23981078,-0.11929766,4000,0,3.342115,-0.11172871,-8.974072,4000
2495489596,0.03261014,-0.15290163,-0.12849039,4000,0,2.9696732,-0.17064978,-9.735437,4000
2495493567,0.01006113,-0.03266349,-0.098635495,3971,0,-3.4405074,0.19441536,-9.801862,3971
2495497602,-0.09306103,0.22088657,-0.11427843,4035,0,4.1391835,-1.500506,-9.542787,4035
2495501595,0.003278373,-0.2015842,-0.1196689,3993,0,1.8286768,1.9180672,-9.665585,3993
2495505596,0.043082654,0.0010025759,-0.087299936,4001,0,-3.1496985,0.38123223,-12.251779,4001
2495509600,-0.079197556,0.18215664,-0.106267706,4004,0,5.187378,-1.3904235,-8.877765,4004
2495513596,-0.005355244,-0.25760186,-0.11315817,3996,0,0.2795874,1.6177723,-9.489738,3996
2495517602,0.039102342,0.028413996,-0.08305726,4006,0,-3.446334,0.46611232,-10.715883,4006
2495521567,-0.020826638,0.14512557,-0.10327005,3965,0,5.352379,-1.3389086,-9.491151,3965
2495525596,-0.03914252,-0.2954781,-0.109797336,4029,0,-0.15397057,0.8434436,-9.122204,4029
2495529595,0.051820192,0.07101731,-0.078551345,3999,0,-3.3604062,2.0493152,-12.612627,3999
2495533595,0.016326243,0.10101172,-0.10241498,4000,0,6.7015615,-3.4140234,-8.798055,4000
2495537602,-0.052804895,-0.33266398,-0.11056433,4007,0,-1.7023634,2.221441,-10.152084,4007
2495541596,0.065505914,0.14146525,-0.070876226,3994,0,-1.7156993,0.9914446,-11.377158,3994
2495545596,0.01353355,0.030320497,-0.09564203,4000,0,6.4116926,-2.8523254,-8.381432,4000
2495549567,-0.012587054,-0.3276181,-0.11086666,3971,0,-2.0915918,1.0557277,-9.69679,3971
2495553596,0.01423035,0.19710702,-0.06375898,4029,0,-1.2957644,1.1354272,-11.809488,4029
2495557602,0.044111986,-0.04748149,-0.085789755,4006,0,6.23481,-2.7032716,-8.506939,4006
2495561596,0.002521753,-0.28659225,-0.10666632,3994,0,-3.566862,1.0443944,-10.3680935,3994
2495565596,-0.044104293,0.2126343,-0.056321785,4000,0,0.598791,1.9944797,-11.489827,4000
2495569596,0.09394566,-0.13802296,-0.0813925,4000,0,4.6300063,-2.5582955,-7.9064145,4000
2495573596,-0.012000434,-0.2215828,-0.10485409,4000,0,-2.967679,0.03087066,-10.042867,4000
2495577573,-0.08532955,0.20914982,-0.05101412,3977,0,0.8645494,3.1219723,-10.431098,3977
2495581596,0.14464736,-0.20934498,-0.078390375,4023,0,3.805211,-2.8861256,-9.205433,4023
2495585596,-0.03185493,-0.13158302,-0.10299059,4000,0,-3.263006,-0.35160074,-10.598501,4000
2495589596,-0.10233003,0.17985201,-0.045381617,4000,0,2.8338416,3.1865401,-11.286376,4000
2495593598,0.15607195,-0.27244616,-0.076005876,4002,0,2.2844691,-2.914973,-8.863915,4002
2495597603,-0.028503094,-0.06616203,-0.10089322,4005,0,-2.9657211,-0.27262056,-10.55285,4005
2495601596,-0.11364419,0.15632877,-0.039742038,3993,0,3.5437388,3.52039,-10.07081,3993
2495605567,0.1571633,-0.2773461,-0.07319071,3971,0,0.7866495,-4.0282216,-10.147578,3971
2495609596,-0.0246269,-0.03855147,-0.09653098,4029,0,-2.556906,0.44674325,-10.931631,4029
2495613597,-0.11525397,0.12945512,-0.03537365,4001,0,3.3878431,3.5009942,-10.241471,4001
2495617603,0.13766243,-0.26155967,-0.07231187,4006,0,0.20240913,-2.4475813,-11.453536,4006
2495621596,0.008703881,-0.042669047,-0.09120365,3993,0,-0.6091348,-0.29497492,-10.199269,3993
2495625596,-0.12606707,0.116477944,-0.030312266,4000,0,2.3467078,3.421661,-10.287045,4000
2495629597,0.1344314,-0.20213014,-0.06870669,4001,0,1.2358567,-2.948845,-10.20481,4001
2495633567,0.035584185,-0.07728416,-0.0855717,3970,0,-1.2774043,-0.24984339,-10.820689,3970
2495637602,-0.13876334,0.124217086,-0.031372,4035,0,1.9092762,2.9638908,-10.729156,4035
2495641596,0.14211479,-0.14150745,-0.067195706,3994,0,2.9202166,-1.9904677,-10.464701,3994
2495645596,0.046664774,-0.13587692,-0.07964826,4000,0,-0.8515666,-0.50381786,-10.327327,4000
2495649596,-0.13627994,0.15215947,-0.03190086,4000,0,1.1671733,2.4082806,-9.630121,4000
2495653596,0.14025252,-0.10701777,-0.06570023,4000,0,3.0787024,-2.6934302,-9.979147,4000
2495658380,-0.026923764,-0.143553,-0.06375829,4784,0,-2.708806,0.28820613,-10.343987,4784
2495662390,-0.020173049,0.1939129,-0.0335625,4010,0,1.8473803,1.2938095,-10.32802,4010
2495666394,0.13179488,-0.22006872,-0.074643776,4004,0,3.9768655,-1.1818103,-10.68148,4004
2495670390,0.005149375,-0.2093995,-0.056032892,3996,0,-5.326447,-0.4146437,-10.43913,3996
2495674390,-0.008687591,0.29226974,-0.03319954,4000,0,3.3007455,0.68330526,-10.551243,4000
2495678389,0.12931305,-0.2714051,-0.06686517,3999,0,4.3335776,-1.0051057,-8.374969,3999
2495682390,0.015588255,-0.19723041,-0.053758975,4001,0,-6.0444055,-1.3855419,-10.57079,4001
2495686390,-0.02478821,0.39493054,-0.029560054,4000,0,4.0291624,0.5741512,-9.248253,4000
2495690389,0.114654504,-0.33506626,-0.057881635,3999,0,4.501689,0.83080417,-9.169497,3999
2495694390,0.08349242,-0.19685556,-0.051064547,4001,0,-7.647393,-2.2677565,-12.461101,4001
2495698390,-0.08165636,0.4561708,-0.022829022,4000,0,5.1164722,1.3000102,-8.453472,4000
2495702390,0.11798878,-0.37200144,-0.048195865,4000,0,4.520566,0.3800285,-8.930762,4000
2495706390,0.12866807,-0.16336025,-0.049405497,4000,0,-9.077444,-3.4498494,-11.019198,4000
2495710390,-0.12105773,0.4266577,-0.018474795,4000,0,6.15202,1.5902843,-8.656383,4000
2495714390,0.12264648,-0.35000414,-0.043253932,4000,0,3.7371325,1.2380785,-9.875702,4000
2495718390,0.13699186,-0.10107536,-0.04706005,4000,0,-7.294835,-3.140189,-12.040537,4000
2495722390,-0.17372246,0.43983337,-0.015263567,4000,0,7.4493074,3.5320783,-10.095983,4000
2495726390,0.14095509,-0.33852872,-0.045103345,4000,0,2.0566216,-0.14962433,-8.50356,4000
2495730390,0.14081591,-0.027469978,-0.043257646,4000,0,-6.9448967,-2.8063476,-11.169824,4000
2495734389,-0.122042134,0.29797328,-0.013118794,3999,0,6.979191,2.4512594,-9.422924,3999
2495738390,0.12693365,-0.28396562,-0.04697941,4001,0,1.5664686,-0.11834775,-9.192335,4001
2495742390,0.12906185,-0.0066331704,-0.037539866,4000,0,-5.367279,-1.3575214,-12.833293,4000
2495746390,-0.0870517,0.21533515,-0.009690638,4000,0,5.2537937,1.7547133,-10.293955,4000
2495750390,0.109177746,-0.22420515,-0.051815942,4000,0,2.222514,-0.533322,-8.739931,4000
2495754396,0.1358314,-0.01915634,-0.033024028,4006,0,-3.5319006,-0.7455285,-11.529655,4006
2495758390,-0.06485465,0.16588822,-0.006028899,3994,0,3.6759806,1.2428176,-10.221651,3994
2495762390,0.088545255,-0.16552992,-0.05153689,4000,0,2.2737195,-0.6368438,-9.1617155,4000
2495766389,0.14514871,-0.09094409,-0.023276307,3999,0,-3.0211034,-1.0555624,-10.938849,3999
2495770389,-0.022033673,0.11227477,-0.0063758837,4000,0,2.3498514,-0.10721372,-9.909684,4000
2495774389,0.07131637,-0.08243315,-0.04622007,4000,0,3.2560089,0.038017463,-9.35495,4000
2495778391,0.13262673,-0.1663029,-0.011234824,4002,0,-2.1356263,1.3879075,-12.432275,4002
2495782390,0.010904692,0.10432065,-0.008549012,3999,0,0.6771927,-1.2979169,-10.263351,3999
2495786363,0.033659164,-0.027088648,-0.04219516,3973,0,5.1006093,0.3385376,-8.7038355,3973
2495790390,0.12093535,-0.24506962,-0.0031837882,4027,0,-3.0509076,0.63233733,-10.520764,4027
2495794390,0.043009024,0.1110578,-0.009610061,4000,0,-0.48282793,-2.4316487,-10.9250145,4000
2495798390,0.0059209247,-0.016835652,-0.04064911,4000,0,5.7007446,0.82127106,-7.299979,4000
2495802390,0.11138304,-0.29820275,-9.736364e-05,4000,0,-3.829732,1.3239013,-12.192956,4000
2495806390,0.07313526,0.15287767,-0.010808578,4000,0,-0.14848584,-1.9902736,-10.9900255,4000
2495810390,-0.003406124,-0.03949686,-0.036684576,4000,0,6.0200496,0.88658136,-8.337517,4000
2495814390,0.07385983,-0.23103005,0.00374381,4000,0,-4.0636067,0.5957081,-10.739908,4000
2495818390,0.12679209,0.20962328,-0.006756228,4000,0,0.5340058,-2.7321727,-10.178226,4000
2495822396,-0.02881465,-0.08074609,-0.03375519,4006,0,6.0207276,0.88930625,-7.968933,4006
2495826389,0.056036286,-0.15826531,0.008000965,3993,0,-5.4195566,2.313695,-11.900516,3993
2495830389,0.16367787,0.27890605,-0.0033813622,4000,0,2.213236,-2.8168325,-10.931335,4000
2495834390,-0.06991383,-0.14324038,-0.03254659,4001,0,4.094247,2.1133096,-9.049471,4001
2495838390,0.10846304,-0.026129471,0.0038075706,4000,0,-4.9802766,0.3324183,-11.273249,4000
2495842390,0.11660169,0.2976678,-0.0007819796,4000,0,3.316243,-1.8370303,-8.852068,4000
2495846390,-0.005086206,-0.17468883,-0.03358626,4000,0,2.6690707,1.431344,-10.387208,4000
2495850390,0.089435644,0.120539315,-0.00016222631,4000,0,-3.6988559,-0.028795151,-11.598042,4000
2495854390,0.10379594,0.26212803,0.006816623,4000,0,5.1556854,0.47784352,-10.032562,4000
