rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1545125040847628352,,885,,1545125040,19322027,"""imu_link""",,-0.5799767961,-0.4312312278,0.5456018329,-0.4228053335,"[0.0022609285078942776, -0.0009416656102985144, -0.0006831672508269548, -0.0009416667744517326, 0.0027266365941613913, 0.000868419127073139, -0.0006831666687503457, 0.0008684189524501562, 0.0021310641895979643]",,-0.00532632599807,-0.0926780723664,-0.107591785161,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-10.28073997,0.07904116,0.04850253,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545125040847734992,,886,,1545125040,71222812,"""imu_link""",,-0.5811852909,-0.4313990743,0.5448968776,-0.423308873,"[0.002271100180223584, -0.0009454829851165414, -0.0006867042975500226, -0.0009454842074774206, 0.0027313113678246737, 0.0008696456789039075, -0.0006867035408504307, 0.0008696452714502811, 0.0021370856557041407]",,-0.00106526519961,0.0170442431938,0.0149137127946,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-10.46756453,0.03952058,-0.18682456,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545125040847771016,,887,,1545125040,119906303,"""imu_link""",,-0.5804803356,-0.4316676287,0.5454339864,-0.4233424423,"[0.002267188625410199, -0.0009437645203433931, -0.0006846188916824758, -0.0009437660919502378, 0.002733118599280715, 0.0008698878809809685, -0.0006846180185675621, 0.0008698872989043593, 0.002136406721547246]",,0.0,0.052197994781,0.0553937903799,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-10.00768869,-0.42215165,0.48143252,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545125040847862364,,888,,1545125040,171514253,"""imu_link""",,-0.5823266471,-0.4314997822,0.5433191205,-0.4236781353,"[0.0022758429404348135, -0.0009499516454525292, -0.0006896892446093261, -0.0009499533334746957, 0.0027344408445060253, 0.0008717444725334644, -0.0006896885461173952, 0.0008717440068721771, 0.002138300333172083]",,-0.0159789779942,0.0202400387927,0.0181095083934,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-10.34002084,-0.07904116,-0.04850253,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545125040847888514,,889,,1545125040,220544367,"""imu_link""",,-0.5803796277,-0.4322047375,0.5433191205,-0.4242152441,"[0.0022669436875730753, -0.0009491689852438867, -0.0006887218332849443, -0.0009491708478890359, 0.0027350818272680044, 0.000874837685842067, -0.0006887214840389788, 0.000874837045557797, 0.0021355056669563055]",,-0.0788296247714,-0.147006597547,-0.151267658345,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-10.50708511,0.13652564,-0.27484767,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545125040848064547,,890,,1545125040,272521000,"""imu_link""",,-0.5781640539,-0.4335475095,0.5438562293,-0.4252223231,"[0.0022576460614800453, -0.0009459006832912564, -0.0006845564348623157, -0.000945902313105762, 0.0027447501197457314, 0.0008785855025053024, -0.0006845559109933674, 0.000878585095051676, 0.002137432573363185]",,-0.0159789779942,-0.0617853815776,-0.0756338291725,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-10.6346288,0.15628593,-0.24610543,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545125040848524596,,891,,1545125040,323027743,"""imu_link""",,-0.5772241135,-0.4342188955,0.5453332785,-0.4252894617,"[0.0022565110120922327, -0.0009433289524167776, -0.0006817632238380611, -0.0009433307568542659, 0.0027493340894579887, 0.0008781093056313694, -0.0006817631074227393, 0.0008781092474237084, 0.002139633521437645]",,0.0106526519961,-0.0117179171957,-0.019174773593,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-10.12445404,-0.36287078,0.36287078,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545125040848652427,,892,,1545125040,375590927,"""imu_link""",,-0.581084583,-0.4319361831,0.5443261995,-0.4236781353,"[0.002273404039442539, -0.0009488138603046536, -0.0006880637956783175, -0.0009488154319114983, 0.0027375193312764168, 0.0008723396458663046, -0.0006880639703013003, 0.0008723397622816265, 0.0021387157030403614]",,0.235423609115,0.21944463112,0.227966752717,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-10.01667064,-0.45089389,0.2155668,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545125040848713646,,893,,1545125040,425612408,"""imu_link""",,-0.5811517216,-0.4311305199,0.5457025408,-0.4226039177,"[0.0022728799376636744, -0.0009475024999119341, -0.0006877713021822274, -0.0009475041879341006, 0.0027281891088932753, 0.0008684106287546456, -0.0006877718260511756, 0.0008684106869623065, 0.002133868169039488]",,0.0841559507694,-0.0671117075756,-0.0745685639729,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-10.49810316,-0.04850253,0.13652564,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545125040848772163,,894,,1545125040,472696820,"""imu_link""",,-0.5843072358,-0.4286463917,0.545836818,-0.4205897597,"[0.0022857566364109516, -0.0009494535624980927, -0.0006909397779963911, -0.0009494555997662246, 0.0027145296335220337, 0.0008604787872172892, -0.0006909406511113048, 0.0008604790782555938, 0.0021307433489710093]",,0.162985575541,-0.0575243207791,-0.060720116378,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-10.90049452,0.61795816,-0.2155668,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
