rosbagTimestamp,data
1545125040845862230,19.8678379059
1545125040846275355,19.8214092255
1545125040846288984,19.84283638
1545125040846457297,19.8642654419
1545125040846550929,19.8678379059
1545125040846646570,19.8321228027
1545125040846720802,19.8571224213
1545125040846797331,19.8571224213
1545125040846870797,19.8714084625
1545125040846954368,19.84283638
1545125040847031569,19.846408844
1545125040847286665,19.8785514832
1545125040847348784,19.8356933594
1545125040847420649,19.8178367615
1545125040847506095,19.8678379059
1545125040847578605,19.8785514832
1545125040847868608,19.8642654419
1545125040847890905,19.8785514832
1545125040847987261,19.8214092255
1545125040848461248,19.8678379059
1545125040848536439,19.8321228027
1545125040848613992,19.8392658234
1545125040848712837,19.8356933594
1545125040848768803,19.8714084625
1545125040848846209,19.8785514832
1545125040848929398,19.8571224213
1545125040848990711,19.8606948853
1545125040849105758,19.8535518646
1545125040849182143,19.8856945038
1545125040849263487,19.8642654419
1545125040849466549,19.8571224213
1545125040850370247,19.8499794006
1545125040850400619,19.8606948853
1545125040850425516,19.8856945038
1545125040878675875,19.8678379059
1545125040929956886,19.8678379059
1545125040978619693,19.8499794006
1545125041030888503,19.8714084625
1545125041082922429,19.8642654419
1545125041131799394,19.84283638
1545125041180372058,19.8606948853
1545125041231435375,19.8178367615
1545125041282938573,19.8606948853
1545125041334810211,19.8749790192
1545125041384137485,19.8642654419
1545125041434045844,19.8606948853
1545125041484715639,19.8678379059
1545125041533746083,19.846408844
1545125041588007144,19.8785514832
1545125041637162058,19.8678379059
1545125041687576359,19.8321228027
1545125041736532059,19.8571224213
1545125041786287381,19.8892650604
1545125041838461391,19.8499794006
1545125041888900512,19.8678379059
1545125041937939199,19.846408844
1545125041989163635,19.8642654419
1545125042037911488,19.8499794006
1545125042090893562,19.8392658234
1545125042142638914,19.8499794006
1545125042190166253,19.8571224213
1545125042240563256,19.8571224213
1545125042290048519,19.8499794006
1545125042343201144,19.8964080811
1545125042392774008,19.846408844
1545125042443428887,19.8285522461
1545125042492701774,19.84283638
1545125042544058221,19.8321228027
1545125042593273569,19.8285522461
1545125042644388016,19.8571224213
1545125042695660635,19.8214092255
1545125042744623493,19.8535518646
1545125042795011490,19.8571224213
1545125042847082470,19.8321228027
1545125042896186718,19.8106937408
1545125042947612814,19.8356933594
1545125042996369094,19.8356933594
1545125043047844808,19.8285522461
1545125043097546776,19.8356933594
1545125043149279695,19.84283638
1545125043199097296,19.8606948853
1545125043249891784,19.846408844
1545125043301455281,19.846408844
1545125043348769146,19.8356933594
1545125043401446866,19.846408844
1545125043452910705,19.8249797821
1545125043502774671,19.8214092255
1545125043553402152,19.8356933594
1545125043602219650,19.8321228027
1545125043655338985,19.8571224213
1545125043702525547,19.8606948853
1545125043755241486,19.8071231842
1545125043804654689,19.8142662048
1545125043853887366,19.8249797821
1545125043906039522,19.8214092255
1545125043956632077,19.7964076996
1545125044007543111,19.8106937408
1545125044054778348,19.8356933594
1545125044106201815,19.774980545
1545125044159420299,19.8642654419
1545125044208448977,19.8356933594
1545125044259125313,19.8071231842
1545125044309131038,19.84283638
1545125044357961672,19.846408844
1545125044409377884,19.8285522461
1545125044460650440,19.84283638
1545125044510096870,19.8142662048
1545125044560664993,19.8142662048
1545125044611715470,19.8285522461
1545125044661690254,19.8035507202
1545125044713759755,19.8499794006
1545125044764756664,19.846408844
1545125044813355511,19.8606948853
1545125044861963833,19.8178367615
1545125044913221076,19.8535518646
1545125044965848211,19.8178367615
1545125045012979853,19.8285522461
1545125045067619233,19.8071231842
1545125045115139754,19.846408844
1545125045166503591,19.8249797821
1545125045215422056,19.8392658234
1545125045268688308,19.8249797821
1545125045319161480,19.8178367615
1545125045369309810,19.8214092255
1545125045419553357,19.8142662048
1545125045468482860,19.8249797821
1545125045519954833,19.8356933594
1545125045568849458,19.8035507202
1545125045620102185,19.8035507202
1545125045670412897,19.8142662048
1545125045721134045,19.8142662048
1545125045771579906,19.8356933594
1545125045823182631,19.8249797821
