rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags
1545132517455969621,5,75261,0.337,-1.193,-0.2,2
1545132517574020468,5,75376,0.323,-1.194,-0.192,2
1545132517692891677,5,75492,0.31,-1.197,-0.179,2
1545132518993322588,5,76769,0.272,-1.195,-0.175,2
1545132519110996332,5,76886,0.235,-1.192,-0.179,2
1545132519229981544,5,77002,0.195,-1.187,-0.19,2
1545132519347995983,5,77117,0.16,-1.181,-0.202,2
1545132519465980496,5,77235,0.166,-1.178,-0.197,2
1545132519585214715,5,77351,0.16,-1.176,-0.203,2
1545132519701860168,5,77466,0.168,-1.178,-0.164,2
1545132519820808749,5,77582,0.173,-1.179,-0.126,2
1545132519939197509,5,77699,0.157,-1.181,-0.114,2
1545132520175235246,5,77930,0.159,-1.183,-0.08,2
1545132520294417247,5,78046,0.153,-1.182,-0.081,2
1545132520412091444,5,78163,0.149,-1.182,-0.077,2
1545132520530078053,5,78280,0.149,-1.18,-0.071,2
1545132520649450912,5,78396,0.147,-1.178,-0.068,2
1545132520767392568,5,78512,0.146,-1.172,-0.062,2
1545132520885178478,5,78629,0.142,-1.164,-0.065,2
1545132521002896122,5,78744,0.143,-1.155,-0.057,2
1545132521238786202,5,78977,0.132,-1.139,-0.068,2
1545132521358509816,5,79093,0.124,-1.123,-0.082,2
1545132521476442152,5,79208,0.116,-1.105,-0.092,2
1545132521594000824,5,79325,0.11,-1.086,-0.102,2
1545132521711939279,5,79442,0.114,-1.07,-0.097,2
1545132521831725834,5,79557,0.116,-1.053,-0.094,2
1545132521949468303,5,79673,0.119,-1.036,-0.09,2
1545132522066685288,5,79790,0.119,-1.018,-0.091,2
1545132522185036334,5,79906,0.12,-1.001,-0.089,2
1545132522540147595,5,80254,0.12,-0.977,-0.078,2
1545132522658381128,5,80370,0.12,-0.953,-0.066,2
1545132522776124816,5,80486,0.121,-0.929,-0.048,2
1545132524077873881,5,81763,0.123,-0.862,-0.044,2
1545132524195055093,5,81880,0.113,-0.801,-0.062,2
1545132524550239523,5,82227,0.116,-0.728,-0.058,2
1545132525141413781,5,82809,0.118,-0.629,-0.06,2
1545132525259117253,5,82924,0.118,-0.573,-0.048,2
1545132525377138104,5,83040,0.129,-0.516,-0.026,2
1545132525496192592,5,83157,0.126,-0.47,-0.033,2
1545132525614138228,5,83272,0.124,-0.451,-0.036,2
1545132525732031505,5,83388,0.122,-0.432,-0.042,2
1545132525969526657,5,83623,0.121,-0.414,-0.04,2
1545132526087150460,5,83738,0.121,-0.397,-0.034,2
1545132527623210036,5,85248,0.121,-0.321,-0.039,2
1545132527741975441,5,85364,0.121,-0.247,-0.036,2
1545132529042615253,5,86641,0.148,-0.175,-0.036,2
1545132529160780499,5,86757,0.181,-0.107,-0.033,2
1545132529396928002,5,86990,0.225,-0.103,-0.021,2
1545132530461087534,5,88034,0.299,-0.097,-0.021,2
1545132530934935023,5,88498,0.418,-0.092,-0.045,2
1545132531052114047,5,88615,0.472,-0.088,-0.053,2
1545132531170234344,5,88732,0.5,-0.088,-0.064,2
1545132531288632538,5,88848,0.518,-0.09,-0.072,2
1545132531407253571,5,88964,0.534,-0.09,-0.076,2
1545132531525334337,5,89081,0.547,-0.091,-0.089,2
1545132531643535535,5,89196,0.557,-0.09,-0.097,2
1545132531760997814,5,89312,0.567,-0.089,-0.105,2
1545132531880514720,5,89429,0.577,-0.088,-0.113,2
1545132531999208159,5,89545,0.588,-0.089,-0.12,2
1545132532116156984,5,89660,0.598,-0.091,-0.124,2
1545132532234005394,5,89777,0.607,-0.092,-0.126,2
1545132532351990166,5,89894,0.616,-0.093,-0.128,2
1545132532471399949,5,90009,0.623,-0.093,-0.128,2
1545132532707321629,5,90242,0.634,-0.096,-0.132,2
1545132532824731260,5,90358,0.637,-0.097,-0.131,2
1545132532944099052,5,90473,0.639,-0.097,-0.131,2
1545132533062994469,5,90589,0.639,-0.097,-0.127,2
1545132533180349575,5,90706,0.639,-0.097,-0.123,2
1545132533298079545,5,90822,0.638,-0.096,-0.12,2
1545132533415782766,5,90938,0.637,-0.096,-0.119,2
1545132533535118442,5,91055,0.637,-0.096,-0.121,2
1545132533653381489,5,91171,0.637,-0.097,-0.127,2
1545132533771172584,5,91286,0.637,-0.099,-0.13,2
1545132533890013219,5,91402,0.637,-0.102,-0.134,2
1545132534008083882,5,91519,0.637,-0.106,-0.132,2
1545132534126434266,5,91635,0.637,-0.112,-0.132,2
1545132534244148262,5,91750,0.637,-0.12,-0.133,2
1545132534362137629,5,91868,0.636,-0.13,-0.129,2
1545132534480153326,5,91984,0.634,-0.142,-0.127,2
1545132534599061359,5,92099,0.632,-0.154,-0.121,2
1545132534717132701,5,92215,0.63,-0.165,-0.118,2
1545132534835239530,5,92332,0.627,-0.178,-0.119,2
1545132534954451440,5,92448,0.626,-0.191,-0.122,2
1545132535072042106,5,92563,0.624,-0.205,-0.123,2
1545132535190014824,5,92679,0.624,-0.219,-0.113,2
1545132535308051770,5,92796,0.623,-0.233,-0.099,2
1545132535426611008,5,92912,0.621,-0.246,-0.095,2
1545132535544185085,5,93028,0.619,-0.257,-0.091,2
1545132535663213219,5,93145,0.617,-0.268,-0.092,2
1545132535781135378,5,93261,0.616,-0.279,-0.103,2
1545132535899999988,5,93376,0.616,-0.291,-0.106,2
1545132536017647174,5,93492,0.618,-0.307,-0.115,2
1545132536136430294,5,93609,0.619,-0.323,-0.131,2
1545132536254346913,5,93725,0.619,-0.34,-0.141,2
1545132536372075168,5,93840,0.62,-0.355,-0.148,2
1545132536490732438,5,93957,0.618,-0.369,-0.156,2
1545132536608338347,5,94075,0.619,-0.384,-0.159,2
