rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags,angle
1545132495983814783,5,53311,0.819,-0.287,-0.091,2,0.0
1545132495984198026,5,53428,0.819,-0.287,-0.09,2,0.0
1545132495984400686,5,53544,0.82,-0.287,-0.086,2,0.0
1545132495985216969,5,53659,0.821,-0.288,-0.083,2,0.0
1545132495985668488,5,53775,0.821,-0.288,-0.08,2,0.0
1545132495986152083,5,53892,0.82,-0.287,-0.083,2,0.0
1545132495986455079,5,54008,0.819,-0.287,-0.085,2,0.0
1545132495986736387,5,54123,0.819,-0.287,-0.079,2,0.0
1545132496056157067,5,54241,0.819,-0.287,-0.079,2,0.0
1545132496174830347,5,54357,0.819,-0.288,-0.077,2,0.0
1545132496293704536,5,54472,0.819,-0.288,-0.078,2,0.0
1545132496411805910,5,54588,0.819,-0.287,-0.087,2,0.0
1545132496529584162,5,54705,0.819,-0.288,-0.085,2,0.0
1545132496647836184,5,54821,0.82,-0.288,-0.088,2,0.0
1545132496767656952,5,54936,0.819,-0.286,-0.09,2,0.0
1545132497002895267,5,55169,0.819,-0.287,-0.089,2,0.0
1545132497120764071,5,55285,0.819,-0.286,-0.099,2,0.0
1545132497240978393,5,55401,0.819,-0.286,-0.096,2,0.0
1545132497357787417,5,55518,0.82,-0.287,-0.098,2,0.0
1545132497475903097,5,55634,0.82,-0.286,-0.097,2,0.0
1545132497593885002,5,55749,0.82,-0.286,-0.096,2,0.0
1545132497711858144,5,55865,0.819,-0.286,-0.098,2,0.0
1545132497830417086,5,55982,0.819,-0.286,-0.095,2,0.0
1545132497949688402,5,56098,0.819,-0.287,-0.095,2,0.0
1545132498067007356,5,56213,0.819,-0.288,-0.091,2,0.0
1545132498184946501,5,56331,0.82,-0.288,-0.087,2,0.0
1545132498303884970,5,56447,0.82,-0.288,-0.085,2,0.0
1545132498421642239,5,56562,0.819,-0.288,-0.092,2,0.0
1545132498539739737,5,56678,0.82,-0.288,-0.096,2,0.0
1545132498657744216,5,56795,0.82,-0.289,-0.102,2,0.0
1545132498775690444,5,56910,0.82,-0.289,-0.1,2,0.0
1545132498895303053,5,57026,0.819,-0.288,-0.096,2,0.0
1545132499013871504,5,57142,0.819,-0.288,-0.093,2,0.0
1545132499130685501,5,57259,0.818,-0.288,-0.089,2,0.0
1545132499248674343,5,57376,0.819,-0.289,-0.092,2,0.0
1545132499367878529,5,57492,0.819,-0.288,-0.095,2,0.0
1545132499485773516,5,57608,0.818,-0.287,-0.094,2,0.0
1545132499603908092,5,57725,0.818,-0.287,-0.103,2,0.0
1545132499721762792,5,57840,0.817,-0.286,-0.102,2,0.0
1545132499839721264,5,57956,0.819,-0.288,-0.099,2,0.0
1545132499958719736,5,58073,0.821,-0.288,-0.099,2,0.0
1545132500077969022,5,58189,0.822,-0.289,-0.093,2,0.0
1545132500195034081,5,58304,0.822,-0.29,-0.105,2,0.0
1545132500313316123,5,58421,0.818,-0.286,-0.112,2,0.0
1545132500549873270,5,58653,0.819,-0.287,-0.101,2,0.0
1545132500667809488,5,58769,0.819,-0.287,-0.095,2,0.0
1545132500785749612,5,58886,0.818,-0.286,-0.082,2,0.0
1545132500904021442,5,59002,0.819,-0.288,-0.073,2,0.0
1545132501023064032,5,59117,0.814,-0.287,-0.082,2,0.0
1545132501142204535,5,59233,0.808,-0.286,-0.084,2,0.0
1545132501259828572,5,59350,0.801,-0.286,-0.08,2,0.0
1545132501376792044,5,59466,0.794,-0.285,-0.074,2,0.0
1545132501495814162,5,59582,0.785,-0.285,-0.073,2,0.0
1545132501613762357,5,59699,0.776,-0.286,-0.069,2,0.0
1545132501732266563,5,59815,0.767,-0.285,-0.069,2,0.0
1545132501968400199,5,60046,0.754,-0.282,-0.057,2,0.0
1545132502086911269,5,60163,0.743,-0.28,-0.06,2,0.0
1545132502205045911,5,60279,0.734,-0.276,-0.057,2,0.0
1545132502677842580,5,60743,0.734,-0.287,-0.068,2,0.0
1545132504095906137,5,62136,0.716,-0.303,-0.082,2,0.0
1545132504332704446,5,62368,0.7,-0.317,-0.076,2,0.0
1545132504451133676,5,62484,0.682,-0.331,-0.071,2,0.0
1545132504568662786,5,62601,0.661,-0.334,-0.068,2,0.0
1545132504806079938,5,62834,0.655,-0.332,-0.056,2,0.0
1545132504924333682,5,62950,0.649,-0.335,-0.059,2,0.0
1545132505042178657,5,63066,0.643,-0.343,-0.071,2,0.0
1545132505162458647,5,63183,0.635,-0.352,-0.073,2,0.0
1545132505278835756,5,63298,0.635,-0.367,-0.097,2,0.0
1545132505397056610,5,63414,0.635,-0.38,-0.11,2,0.0
1545132505515238868,5,63531,0.636,-0.39,-0.12,2,0.0
1545132505634167854,5,63647,0.636,-0.398,-0.127,2,0.0
1545132505751997564,5,63763,0.635,-0.403,-0.131,2,0.0
1545132505869950195,5,63880,0.632,-0.408,-0.132,2,0.0
1545132505987985720,5,63996,0.63,-0.413,-0.134,2,0.0
1545132506106667709,5,64111,0.628,-0.419,-0.131,2,0.0
1545132506224579221,5,64227,0.626,-0.426,-0.127,2,0.0
1545132506460998436,5,64460,0.63,-0.446,-0.136,2,0.0
1545132506579146834,5,64575,0.629,-0.462,-0.14,2,0.0
1545132506697832886,5,64693,0.631,-0.484,-0.147,2,0.0
1545132506816105286,5,64809,0.635,-0.51,-0.163,2,0.0
1545132506933792750,5,64924,0.634,-0.525,-0.171,2,0.0
