rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,vector,x,y,z
1545132495979274696,,0,,1545132493,518781698,"""imu_link""",,0.132305504252,1.51000847244,-1.04732270178
1545132495979436985,,1,,1545132493,571149230,"""imu_link""",,0.13249725136,1.50981672534,-1.04732270178
1545132495979524621,,2,,1545132493,620477078,"""imu_link""",,0.13249725136,1.50981672534,-1.04732270178
1545132495979765606,,3,,1545132493,673143386,"""imu_link""",,0.13249725136,1.50981672534,-1.04751444888
1545132495980316512,,4,,1545132493,722306627,"""imu_link""",,0.132113757145,1.50981672534,-1.04751444888
1545132495981070915,,5,,1545132493,775392216,"""imu_link""",,0.132305504252,1.50981672534,-1.04770619599
1545132495981137036,,6,,1545132493,822269782,"""imu_link""",,0.13249725136,1.51000847244,-1.0478979431
1545132495981255209,,7,,1545132493,874343672,"""imu_link""",,0.132688998467,1.50981672534,-1.04808969021
1545132495981295229,,8,,1545132493,923271989,"""imu_link""",,0.132113757145,1.51000847244,-1.04808969021
1545132495981396111,,9,,1545132493,974693431,"""imu_link""",,0.132305504252,1.51000847244,-1.04828143731
1545132495981463404,,10,,1545132494,24485195,"""imu_link""",,0.132305504252,1.51020021955,-1.04828143731
1545132495981641110,,11,,1545132494,74969168,"""imu_link""",,0.13249725136,1.51000847244,-1.04828143731
1545132495981760699,,12,,1545132494,125943163,"""imu_link""",,0.132305504252,1.51000847244,-1.04847318442
1545132495981913291,,13,,1545132494,177063905,"""imu_link""",,0.132305504252,1.51000847244,-1.04847318442
1545132495981963109,,14,,1545132494,226174663,"""imu_link""",,0.132305504252,1.51000847244,-1.04847318442
1545132495982114067,,15,,1545132494,275173219,"""imu_link""",,0.13249725136,1.50981672534,-1.04866493153
1545132495982187918,,16,,1545132494,326407092,"""imu_link""",,0.132113757145,1.51000847244,-1.04866493153
1545132495982276294,,17,,1545132494,377777457,"""imu_link""",,0.132305504252,1.51000847244,-1.04885667864
1545132495982343071,,18,,1545132494,428755997,"""imu_link""",,0.132305504252,1.51000847244,-1.04885667864
1545132495982420128,,19,,1545132494,477653405,"""imu_link""",,0.131922010037,1.51020021955,-1.04904842574
1545132495982463762,,20,,1545132494,530953830,"""imu_link""",,0.132113757145,1.51000847244,-1.04924017285
1545132495982569739,,21,,1545132494,578975362,"""imu_link""",,0.132305504252,1.51000847244,-1.04943191996
1545132495982661730,,22,,1545132494,629416471,"""imu_link""",,0.13249725136,1.51000847244,-1.04943191996
1545132495982771839,,23,,1545132494,678509512,"""imu_link""",,0.131922010037,1.51020021955,-1.04962366707
1545132495982864306,,24,,1545132494,730032368,"""imu_link""",,0.132305504252,1.51020021955,-1.04962366707
1545132495982947951,,25,,1545132494,780963633,"""imu_link""",,0.13249725136,1.51000847244,-1.04981541417
1545132495983020035,,26,,1545132494,832255726,"""imu_link""",,0.132688998467,1.51000847244,-1.04981541417
1545132495983247540,,27,,1545132494,879503054,"""imu_link""",,0.132305504252,1.51020021955,-1.05000716128
1545132495983408275,,28,,1545132494,931776098,"""imu_link""",,0.132305504252,1.51020021955,-1.05000716128
1545132495983602531,,29,,1545132494,983726716,"""imu_link""",,0.13249725136,1.51020021955,-1.05000716128
1545132495983877783,,30,,1545132495,34460110,"""imu_link""",,0.13249725136,1.51020021955,-1.05019890839
1545132495983916340,,31,,1545132495,84268546,"""imu_link""",,0.132305504252,1.51039196666,-1.0503906555
1545132495984607506,,32,,1545132495,134249546,"""imu_link""",,0.13249725136,1.51039196666,-1.05058240261
1545132495985266636,,33,,1545132495,184374305,"""imu_link""",,0.132688998467,1.51020021955,-1.05058240261
1545132495985519650,,34,,1545132495,235156540,"""imu_link""",,0.13249725136,1.51020021955,-1.05058240261
1545132495985717193,,35,,1545132495,285207206,"""imu_link""",,0.132113757145,1.51039196666,-1.05077414971
1545132495986026282,,36,,1545132495,336271497,"""imu_link""",,0.132305504252,1.51039196666,-1.05096589682
1545132495986114184,,37,,1545132495,385115163,"""imu_link""",,0.13249725136,1.51020021955,-1.05096589682
1545132495987222764,,38,,1545132495,436235944,"""imu_link""",,0.13249725136,1.51039196666,-1.05115764393
1545132495990873307,,39,,1545132495,487362923,"""imu_link""",,0.132113757145,1.51039196666,-1.05115764393
1545132495993499627,,40,,1545132495,540576982,"""imu_link""",,0.132305504252,1.51039196666,-1.05134939104
1545132495993639305,,41,,1545132495,589453210,"""imu_link""",,0.13249725136,1.51039196666,-1.05134939104
1545132495993722410,,42,,1545132495,636803162,"""imu_link""",,0.132305504252,1.51058371377,-1.05154113814
1545132495993794646,,43,,1545132495,688515510,"""imu_link""",,0.13249725136,1.51058371377,-1.05154113814
1545132495993894973,,44,,1545132495,741675235,"""imu_link""",,0.132305504252,1.51058371377,-1.05173288525
1545132495994853718,,45,,1545132495,790302160,"""imu_link""",,0.13249725136,1.51039196666,-1.05173288525
1545132495995159925,,46,,1545132495,839951494,"""imu_link""",,0.132113757145,1.51058371377,-1.05192463236
1545132495995266189,,47,,1545132495,889245752,"""imu_link""",,0.132305504252,1.51058371377,-1.05192463236
1545132495995343138,,48,,1545132495,942425568,"""imu_link""",,0.13249725136,1.51058371377,-1.05211637947
1545132495998219064,,49,,1545132495,992864093,"""imu_link""",,0.13249725136,1.51058371377,-1.05211637947
1545132496041960252,,50,,1545132496,41775153,"""imu_link""",,0.132113757145,1.51058371377,-1.05230812657
1545132496095125350,,51,,1545132496,94631018,"""imu_link""",,0.13249725136,1.51058371377,-1.05230812657
1545132496143147214,,52,,1545132496,142538424,"""imu_link""",,0.132688998467,1.51058371377,-1.05230812657
1545132496194137253,,53,,1545132496,193570087,"""imu_link""",,0.132688998467,1.51039196666,-1.05249987368
1545132496244321895,,54,,1545132496,243913837,"""imu_link""",,0.132305504252,1.51058371377,-1.05269162079
1545132496295903959,,55,,1545132496,295430938,"""imu_link""",,0.13249725136,1.51058371377,-1.0528833679
1545132496347528203,,56,,1545132496,346625205,"""imu_link""",,0.132688998467,1.51058371377,-1.0528833679
1545132496395003221,,57,,1545132496,394351517,"""imu_link""",,0.13249725136,1.51077546087,-1.0528833679
1545132496446898807,,58,,1545132496,446463919,"""imu_link""",,0.132688998467,1.51077546087,-1.053075115
1545132496497100639,,59,,1545132496,496512561,"""imu_link""",,0.13249725136,1.51077546087,-1.05326686211
1545132496548251530,,60,,1545132496,547652893,"""imu_link""",,0.132880745575,1.51077546087,-1.05326686211
1545132496597037064,,61,,1545132496,596595799,"""imu_link""",,0.13249725136,1.51096720798,-1.05365035633
1545132496647623156,,62,,1545132496,647004689,"""imu_link""",,0.132688998467,1.51096720798,-1.05365035633
1545132496696245886,,63,,1545132496,695812016,"""imu_link""",,0.132880745575,1.51096720798,-1.05384210343
1545132496749226147,,64,,1545132496,748852506,"""imu_link""",,0.132880745575,1.51096720798,-1.05384210343
1545132496801300711,,65,,1545132496,800886687,"""imu_link""",,0.132305504252,1.51096720798,-1.05403385054
1545132496850544387,,66,,1545132496,850111624,"""imu_link""",,0.13249725136,1.51096720798,-1.05403385054
1545132496898855178,,67,,1545132496,898392329,"""imu_link""",,0.132688998467,1.51077546087,-1.05422559765
1545132496951980012,,68,,1545132496,951456143,"""imu_link""",,0.132880745575,1.51077546087,-1.05422559765
1545132497001780101,,69,,1545132497,1242517,"""imu_link""",,0.13249725136,1.51096720798,-1.05422559765
1545132497051846679,,70,,1545132497,51400322,"""imu_link""",,0.13249725136,1.51096720798,-1.05441734476
1545132497102487675,,71,,1545132497,101992237,"""imu_link""",,0.13249725136,1.51077546087,-1.05441734476
1545132497152140704,,72,,1545132497,151661677,"""imu_link""",,0.132688998467,1.51077546087,-1.05460909187
1545132497202359207,,73,,1545132497,201790685,"""imu_link""",,0.13249725136,1.51096720798,-1.05460909187
1545132497251369201,,74,,1545132497,250950171,"""imu_link""",,0.13249725136,1.51077546087,-1.05480083897
1545132497303402327,,75,,1545132497,302937548,"""imu_link""",,0.132688998467,1.51077546087,-1.05480083897
1545132497354302752,,76,,1545132497,353826988,"""imu_link""",,0.132305504252,1.51077546087,-1.05480083897
1545132497405501434,,77,,1545132497,405085125,"""imu_link""",,0.13249725136,1.51077546087,-1.05499258608
1545132497454327688,,78,,1545132497,453657603,"""imu_link""",,0.132688998467,1.51096720798,-1.05518433319
1545132497506660505,,79,,1545132497,506237708,"""imu_link""",,0.132880745575,1.51077546087,-1.05518433319
