rosbagTimestamp,timestamp_ms,x_m,y_m,z_m,flags
1545136251941995823,37515,0.565,-0.701,-0.784,2
1545136252061117660,37633,0.594,-0.687,-0.781,2
1545136252179042945,37749,0.62,-0.669,-0.778,2
1545136252298115881,37864,0.639,-0.655,-0.774,2
1545136252414927854,37980,0.657,-0.641,-0.769,2
1545136252533659824,38097,0.675,-0.629,-0.764,2
1545136252651772755,38213,0.692,-0.617,-0.757,2
1545136252769821634,38328,0.707,-0.608,-0.748,2
1545136252888569666,38444,0.723,-0.599,-0.738,2
1545136253006219985,38561,0.739,-0.589,-0.73,2
1545136253124829546,38677,0.758,-0.577,-0.725,2
1545136253243977465,38793,0.784,-0.579,-0.711,2
1545136253361440209,38910,0.815,-0.586,-0.697,2
1545136253479306524,39026,0.823,-0.569,-0.686,2
1545136253596733499,39141,0.831,-0.554,-0.673,2
1545136253716020839,39257,0.832,-0.524,-0.666,2
1545136253952298080,39490,0.839,-0.475,-0.644,2
1545136254069837882,39605,0.849,-0.464,-0.627,2
1545136254306759749,39839,0.861,-0.453,-0.603,2
1545136254426110036,39954,0.871,-0.442,-0.58,2
1545136254543159300,40070,0.881,-0.433,-0.559,2
1545136254661034773,40187,0.891,-0.424,-0.538,2
1545136254778621735,40303,0.897,-0.415,-0.525,2
1545136254897037388,40418,0.903,-0.407,-0.509,2
1545136255016432916,40534,0.909,-0.399,-0.491,2
1545136255133803942,40651,0.915,-0.39,-0.474,2
1545136255252573125,40767,0.921,-0.384,-0.454,2
1545136255370096584,40883,0.927,-0.38,-0.434,2
1545136255489299051,41000,0.932,-0.377,-0.413,2
1545136255606737457,41116,0.936,-0.375,-0.39,2
1545136255724688987,41231,0.94,-0.372,-0.37,2
1545136255842896331,41347,0.942,-0.37,-0.35,2
1545136255960912707,41464,0.943,-0.367,-0.332,2
1545136256080341605,41580,0.945,-0.367,-0.312,2
1545136256198677676,41695,0.945,-0.368,-0.29,2
1545136256316631039,41812,0.944,-0.368,-0.27,2
1545136256434279888,41930,0.943,-0.367,-0.252,2
1545136256553435789,42045,0.94,-0.364,-0.238,2
1545136256670841013,42161,0.938,-0.363,-0.226,2
1545136256789042446,42277,0.935,-0.363,-0.214,2
1545136256906765801,42394,0.931,-0.363,-0.2,2
1545136257144093460,42625,0.916,-0.357,-0.167,2
1545136257261723125,42741,0.919,-0.369,-0.15,2
1545136257380780905,42858,0.923,-0.383,-0.135,2
1545136257497115002,42974,0.93,-0.404,-0.126,2
1545136257615371744,43090,0.928,-0.419,-0.124,2
1545136257735527824,43207,0.914,-0.421,-0.13,2
1545136257853380867,43322,0.897,-0.422,-0.137,2
1545136257970854623,43438,0.878,-0.421,-0.15,2
1545136258444257242,43903,0.849,-0.428,-0.156,2
1545136258679150745,44135,0.814,-0.434,-0.167,2
1545136258798157867,44251,0.778,-0.442,-0.179,2
1545136258917140529,44367,0.74,-0.453,-0.187,2
1545136259035059608,44484,0.717,-0.47,-0.183,2
1545136259153150473,44599,0.698,-0.486,-0.188,2
1545136259270207635,44715,0.679,-0.506,-0.18,2
1545136259389246705,44831,0.662,-0.52,-0.185,2
1545136259507636210,44949,0.645,-0.53,-0.198,2
1545136259626102425,45064,0.627,-0.546,-0.194,2
1545136259743578388,45180,0.609,-0.557,-0.198,2
1545136259862431817,45297,0.589,-0.572,-0.183,2
1545136259982030436,45412,0.57,-0.587,-0.163,2
1545136260099421072,45528,0.551,-0.604,-0.138,2
1545136260217019535,45644,0.534,-0.62,-0.135,2
1545136260334618562,45761,0.519,-0.639,-0.131,2
1545136260453385162,45876,0.504,-0.655,-0.136,2
1545136260572153568,45993,0.488,-0.669,-0.148,2
1545136260690588360,46110,0.469,-0.681,-0.153,2
1545136260808302732,46225,0.448,-0.69,-0.169,2
1545136260926971878,46341,0.429,-0.701,-0.188,2
1545136261163203067,46574,0.399,-0.726,-0.225,2
1545136261280904183,46689,0.386,-0.738,-0.242,2
1545136261399119705,46805,0.378,-0.751,-0.26,2
1545136261517201282,46921,0.37,-0.762,-0.281,2
1545136261635013414,47039,0.363,-0.773,-0.305,2
1545136261754313402,47155,0.355,-0.781,-0.331,2
1545136261872112940,47271,0.347,-0.787,-0.356,2
1545136261990727767,47387,0.339,-0.792,-0.38,2
1545136262108656974,47504,0.332,-0.798,-0.402,2
1545136262226684813,47619,0.327,-0.805,-0.423,2
1545136262344968164,47735,0.322,-0.81,-0.444,2
1545136262462767854,47852,0.32,-0.815,-0.464,2
1545136262580804291,47968,0.321,-0.817,-0.483,2
1545136262700107383,48084,0.326,-0.817,-0.501,2
1545136262817367192,48200,0.333,-0.813,-0.517,2
1545136262935868666,48317,0.342,-0.806,-0.532,2
1545136263055537813,48432,0.353,-0.797,-0.546,2
1545136263171969715,48548,0.365,-0.786,-0.556,2
1545136263290165622,48664,0.378,-0.773,-0.567,2
1545136263526835023,48896,0.396,-0.756,-0.579,2
1545136263644945409,49012,0.415,-0.74,-0.589,2
1545136263763028978,49130,0.436,-0.723,-0.598,2
1545136263880858845,49245,0.459,-0.705,-0.607,2
1545136263998941695,49361,0.481,-0.692,-0.612,2
1545136264118793361,49477,0.503,-0.68,-0.618,2
1545136264353684976,49709,0.546,-0.657,-0.631,2
1545136264471956398,49825,0.566,-0.647,-0.635,2
1545136264590491721,49942,0.587,-0.636,-0.637,2
1545136264708858607,50058,0.609,-0.625,-0.637,2
1545136264826839526,50174,0.631,-0.614,-0.638,2
1545136264945233108,50290,0.653,-0.604,-0.635,2
1545136265063491604,50407,0.673,-0.565,-0.655,2
1545136265181018278,50522,0.692,-0.528,-0.669,2
1545136265299875533,50638,0.71,-0.511,-0.666,2
1545136265418822964,50754,0.728,-0.502,-0.656,2
1545136265536263251,50871,0.743,-0.521,-0.623,2
1545136265654371182,50986,0.754,-0.537,-0.596,2
1545136265773294343,51102,0.764,-0.536,-0.586,2
1545136266245395477,51567,0.77,-0.525,-0.585,2
