rosbagTimestamp,address,x_m,y_m,z_m
1545136244607049041,4,0.0,0.0,0.0
1545136244607073277,9,1.359,0.0,0.0
1545136244607282842,6,-0.014,-1.186,0.0
1545136254891243394,4,0.0,0.0,0.0
1545136254891310018,9,1.359,0.0,0.0
1545136254891318512,6,-0.014,-1.186,0.0
1545136265176915794,4,0.0,0.0,0.0
1545136265177579727,9,1.359,0.0,0.0
1545136265177929064,6,-0.014,-1.186,0.0
