rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,twist,linear,x,y,z,angular,x,y,z
1545224251519915151,,32085,,1545224251,499588288,"""map""",,,-0.0146309603006,0.00112064590212,-0.00132945296355,,0.00176837760955,0.00073126720963,0.00157571863383
1545224251547452486,,32086,,1545224251,529588288,"""map""",,,-0.0148161575198,0.00143806659617,-0.00104608945549,,0.000714448862709,-0.000331425311742,0.00190619612113
1545224251577200706,,32087,,1545224251,559585472,"""map""",,,-0.0147538790479,0.00180960586295,-0.000593870820012,,0.000494146777783,0.000627472414635,0.00244596158154
1545224251614686843,,32088,,1545224251,599585472,"""map""",,,-0.0148675236851,0.00184110214468,-0.000354452931788,,0.00102216214873,-0.00183261744678,0.0023607602343
1545224251649058708,,32089,,1545224251,629583936,"""map""",,,-0.0149900270626,0.00166701502167,-6.94479967933e-05,,-0.000581509084441,-0.000103475584183,0.0034135421738
1545224251676069447,,32090,,1545224251,660583936,"""map""",,,-0.0147193875164,0.00153014739044,0.000144987483509,,0.00166835437994,-0.000209872086998,0.00237758550793
1545224251719187078,,32091,,1545224251,700583936,"""map""",,,-0.014461425133,0.00141329527833,9.40395402722e-05,,-0.000574079691432,0.000418985204306,0.00280499644578
1545224251743308615,,32092,,1545224251,730583936,"""map""",,,-0.0142651386559,0.00123260670807,6.15002791164e-05,,0.000178650137968,0.000423549790867,0.00185388722457
1545224251783820574,,32093,,1545224251,760577024,"""map""",,,-0.0140230767429,0.000942885642871,-0.000287788541755,,-0.000253579695709,0.000737854861654,0.00186505634338
1545224251810795794,,32094,,1545224251,800577024,"""map""",,,-0.0141234658659,0.000693462032359,-0.00052768853493,,-3.95126990043e-05,-0.000531138502993,0.00177169917151
1545224251850836419,,32095,,1545224251,830577024,"""map""",,,-0.0143976900727,0.000346045184415,-0.000472604471724,,0.000596379279159,-4.35777474195e-06,0.00283863209188
1545224251882511437,,32096,,1545224251,870576256,"""map""",,,-0.014608906582,3.1988183764e-05,-6.22721272521e-05,,0.0014400058426,-0.000112627458293,0.00232005817816
1545224251910809228,,32097,,1545224251,900576256,"""map""",,,-0.0149199739099,0.000118666212074,-2.20618530875e-05,,0.00154681887943,-0.000844280526508,0.00297542475164
1545224251952565427,,32098,,1545224251,930576256,"""map""",,,-0.015352319926,0.000262142973952,-0.000257945037447,,0.000380049576052,0.00021429482149,0.00234649842605
1545224251978049609,,32099,,1545224251,960569344,"""map""",,,-0.0151589456946,0.000329745962517,-4.02641962864e-05,,0.00113022502046,0.000639726407826,0.00160724506713
1545224252015087897,,32100,,1545224252,569344,"""map""",,,-0.0151500757784,0.000290955882519,8.85337940417e-05,,0.000918259320315,0.000217350607272,0.00257655302994
1545224252050968640,,32101,,1545224252,30569344,"""map""",,,-0.0154605759308,0.000388602726161,0.000358407443855,,-0.000249501958024,-0.000101263576653,0.00141050072853
1545224252077616358,,32102,,1545224252,60566784,"""map""",,,-0.0154054826126,0.000548140553292,0.000376368523575,,6.39566860627e-05,0.000433796085417,0.00365481106564
1545224252112772080,,32103,,1545224252,100566784,"""map""",,,-0.0159847103059,0.000590996874962,0.000148222286953,,0.00038802518975,0.000754319713451,0.00228505535051
1545224252142180697,,32104,,1545224252,130566784,"""map""",,,-0.0164502505213,0.000733365828637,-0.000107064974145,,-0.00122141547035,-0.00115884491242,0.00281955651008
1545224252181088198,,32105,,1545224252,160563456,"""map""",,,-0.0168705768883,0.000845653063152,0.000112380468636,,7.40434479667e-05,0.000443383061793,0.00250952714123
1545224252213257815,,32106,,1545224252,200563456,"""map""",,,-0.0162036158144,0.000770065293182,0.00032708409708,,0.00102973077446,-0.000618644757196,0.0030598223675
1545224252247878947,,32107,,1545224252,230563456,"""map""",,,-0.0156234195456,0.000785550684668,0.000328561582137,,-0.00206111837178,1.17701711133e-05,0.00241839373484
1545224252277507652,,32108,,1545224252,260561664,"""map""",,,-0.0152250556275,0.000838273670524,0.000394513976062,,7.06891878508e-05,0.00182253494859,0.00104866386391
1545224252311967120,,32109,,1545224252,300561664,"""map""",,,-0.0152566824108,0.000736858986784,0.000406609091442,,0.00102342420723,0.000967420928646,0.00128194503486
1545224252345112904,,32110,,1545224252,330561664,"""map""",,,-0.0156517419964,0.000650670030154,0.000180285569513,,0.000920072896406,0.000122714729514,0.00383849907666
1545224252374768183,,32111,,1545224252,360560128,"""map""",,,-0.0156098026782,0.000400634657126,0.000245310657192,,0.000279827683698,1.53892906383e-05,0.00342941889539
1545224252422338805,,32112,,1545224252,400560128,"""map""",,,-0.0153584480286,-0.000135358248372,0.000164052820764,,0.00166069529951,0.000338593963534,0.00333266193047
1545224252448560042,,32113,,1545224252,430560128,"""map""",,,-0.0151466904208,-0.000460914103314,0.000543108675629,,-0.000150280538946,-0.000402419973398,0.00270002661273
1545224252478412996,,32114,,1545224252,460557056,"""map""",,,-0.0149599164724,-0.000841761240736,0.000508495839313,,-0.0012109815143,2.38725333475e-05,0.00269902218133
1545224252513158854,,32115,,1545224252,500557056,"""map""",,,-0.0147017277777,-0.00101822870784,0.00025842548348,,-0.000783921801485,-0.00146446120925,0.00207251985557
1545224252547926895,,32116,,1545224252,530556544,"""map""",,,-0.0146049698815,-0.00102436984889,2.00650683837e-05,,0.00038839073386,2.23600072786e-05,0.00207902793773
1545224252576752928,,32117,,1545224252,560556544,"""map""",,,-0.0145401619375,-0.000967419182416,0.000152264663484,,-0.000362994847819,0.000769436068367,0.00166238250677
1545224252618326499,,32118,,1545224252,600556544,"""map""",,,-0.0150645691901,-0.00100753840525,-4.42317686975e-05,,6.76620111335e-05,0.00077165348921,0.00241887988523
1545224252651286438,,32119,,1545224252,630556544,"""map""",,,-0.0150761473924,-0.00118491519243,-0.000192260253243,,-0.000678443466313,-7.92262144387e-05,0.00305201485753
1545224252677877015,,32120,,1545224252,661550656,"""map""",,,-0.014893649146,-0.00129028910305,-0.000384350860259,,-0.000351883878466,0.000444648729172,0.00296738836914
1545224252720491327,,32121,,1545224252,701550656,"""map""",,,-0.0148721635342,-0.00132520415355,-0.000499999034218,,0.000590471667238,0.000456703128293,0.0021260031499
1545224252752533450,,32122,,1545224252,731550656,"""map""",,,-0.0150762777776,-0.00128407357261,-0.000649470370263,,-0.00104470620863,0.000594473909587,0.00186470453627
1545224252778567514,,32123,,1545224252,761550144,"""map""",,,-0.0151069425046,-0.00113076914568,-0.000628495647106,,6.9689398515e-05,-0.00103434734046,0.0039588091895
1545224252810294613,,32124,,1545224252,801550144,"""map""",,,-0.0150667047128,-0.000932017457671,-0.000529581913725,,-0.00163737416733,-0.000819576904178,0.00353033421561
1545224252843314751,,32125,,1545224252,831550144,"""map""",,,-0.014844564721,-0.000732699525543,-0.000475747510791,,0.000492515740916,3.2106298022e-05,0.00236391928047
1545224252890600987,,32126,,1545224252,861547584,"""map""",,,-0.0145653318614,-0.000713839952368,-0.000478207628476,,-0.00131354783662,0.000141256197821,0.00354702700861
1545224252919511384,,32127,,1545224252,901547584,"""map""",,,-0.014256156981,-0.000676053576171,-0.000474454049254,,-0.000572656455915,0.000250462908298,0.00377091974951
1545224252946182761,,32128,,1545224252,931547584,"""map""",,,-0.0141575410962,-0.000566962058656,-0.000747410580516,,0.00102050951682,-0.000281982996967,0.00324418116361
1545224252981559413,,32129,,1545224252,961539392,"""map""",,,-0.0140621364117,-0.000695327762514,-0.0010647730669,,0.000282546679955,-0.000388056767406,0.00261378800496
1545224253011659916,,32130,,1545224253,1539392,"""map""",,,-0.0141985453665,-0.000868954928592,-0.000901296210941,,0.000282339577097,0.000361261132639,0.00251656631008
1545224253048948449,,32131,,1545224253,31539392,"""map""",,,-0.0142197655514,-0.00100476329681,-0.000644576328341,,-0.00024341380049,-0.000600078958087,0.00315188243985
1545224253083052939,,32132,,1545224253,61537600,"""map""",,,-0.0143878944218,-0.000871842959896,-0.000487006473122,,0.00230764364824,4.27376944572e-05,0.00200112117454
1545224253117630642,,32133,,1545224253,101537600,"""map""",,,-0.0139117790386,-0.000339467136655,-0.000213117105886,,-0.00194750144146,0.000250584213063,0.00253570871428
1545224253144562778,,32134,,1545224253,131537600,"""map""",,,-0.0134202428162,4.33579916717e-05,-0.000245072122198,,0.000922822800931,-0.000276617065538,0.0028563879896
1545224253177874561,,32135,,1545224253,161533760,"""map""",,,-0.0132023505867,0.000286300259177,-0.00018416425155,,8.12406797195e-05,3.28038004227e-05,0.00297857820988
1545224253218173388,,32136,,1545224253,201533760,"""map""",,,-0.0128564219922,0.000306447327603,4.50190600532e-05,,0.00113484892063,0.000256561557762,0.00277672591619
1545224253244950131,,32137,,1545224253,231533760,"""map""",,,-0.0126405507326,0.000723882461898,0.000169601829839,,-0.000349432462826,-0.00080438121222,0.00214550597593
1545224253286459315,,32138,,1545224253,261530432,"""map""",,,-0.0123900035396,0.00104617816396,0.000356887670932,,-0.000358745252015,0.000368795008399,0.00289897830226
1545224253330327124,,32139,,1545224253,301530432,"""map""",,,-0.0124586941674,0.00126013369299,0.000281017099041,,0.000806972151622,-0.00101353274658,0.0025859575253
1545224253348195816,,32140,,1545224253,331530432,"""map""",,,-0.0128289582208,0.00117915065493,0.00035851195571,,0.000286166148726,0.000473890104331,0.00206147227436
1545224253384956460,,32141,,1545224253,361524288,"""map""",,,-0.0125266723335,0.0010087977862,9.59870230872e-05,,7.31145846657e-05,0.000685792940203,0.00227744411677
1545224253418095356,,32142,,1545224253,401524288,"""map""",,,-0.0125243645161,0.000663566519506,0.0001856861345,,-0.000567375856917,-0.00101534766145,0.00324339373037
1545224253445206339,,32143,,1545224253,431524288,"""map""",,,-0.0124624753371,0.000639998586848,0.000429636042099,,-3.18026141031e-05,0.000794249179307,0.00239525712095
1545224253480080648,,32144,,1545224253,461519168,"""map""",,,-0.0124017074704,0.000648518267553,0.000513345468789,,-0.000785625656135,4.72783576697e-05,0.00272149592638
1545224253515536607,,32145,,1545224253,501519168,"""map""",,,-0.012099346146,0.000634554831777,0.000393541471567,,-0.000769060570747,0.000273951387499,0.00400565192103
1545224253547113563,,32146,,1545224253,531519168,"""map""",,,-0.0121600795537,0.000481762166601,0.000421063508838,,-0.00109309679829,0.000797202519607,0.00326326908544
1545224253579159270,,32147,,1545224253,561515840,"""map""",,,-0.0120916785672,0.000185457669431,0.000537844374776,,0.001239935169,-0.000690353568643,0.00368332816288
1545224253615420310,,32148,,1545224253,601515840,"""map""",,,-0.0121398912743,4.42393793492e-05,0.000650288071483,,0.00017714065325,-0.00015619880287,0.00339100789279
1545224253655550756,,32149,,1545224253,631515840,"""map""",,,-0.0119869485497,-3.58694087481e-05,0.000576994323637,,6.92975154379e-05,0.000376160489395,0.00414095073938
1545224253692928150,,32150,,1545224253,662514560,"""map""",,,-0.0119921918958,1.37070201163e-05,0.000317488098517,,-0.00173206801992,-0.000903597800061,0.00180409534369
1545224253739384738,,32151,,1545224253,702514560,"""map""",,,-0.0123092569411,-3.36127232003e-06,-0.000309219991323,,0.000995176960714,0.00044818216702,0.002526715165
1545224253767755056,,32152,,1545224253,732514560,"""map""",,,-0.0124291870743,-0.000187731900951,-0.000365297979442,,0.00230818195269,-0.000368077686289,0.00235627801158
1545224253784168356,,32153,,1545224253,762509184,"""map""",,,-0.0126428371295,-0.000187928744708,-0.00023256840359,,-0.000668215623591,0.000483370153233,0.00342226075009
1545224253821974199,,32154,,1545224253,802509184,"""map""",,,-0.0126755805686,-0.000327960355207,-0.000223396695219,,-3.57878161594e-05,-0.000257001142018,0.00407015252858
1545224253858052103,,32155,,1545224253,832509184,"""map""",,,-0.0128026874736,-0.000453416287201,-0.000656095566228,,0.000501037517097,-0.00110699655488,0.00237276172265
1545224253894051805,,32156,,1545224253,862509184,"""map""",,,-0.0127769531682,-0.000414067151723,-0.00122805207502,,-0.000568126037251,-0.000255222083069,0.00429401686415
1545224253918592026,,32157,,1545224253,902509184,"""map""",,,-0.0125984111801,-0.000368955195881,-0.00136845500674,,0.00177476217505,-0.000361041078577,0.00356030906551
1545224253945941849,,32158,,1545224253,932509184,"""map""",,,-0.0127892801538,-0.00040126638487,-0.00126451067626,,-0.000243824571953,-0.000571778276935,0.00291812606156
1545224253997328853,,32159,,1545224253,962502528,"""map""",,,-0.0127354115248,-0.000261410808889,-0.00115919602104,,-0.00109885993879,0.00113270059228,0.0033543985337
1545224254018920866,,32160,,1545224254,2502528,"""map""",,,-0.0126523319632,-0.000399025680963,-0.000722989672795,,-0.000561497057788,-0.00067359500099,0.00346845248714
1545224254041343631,,32161,,1545224254,32502528,"""map""",,,-0.0121946418658,-0.000564411748201,-0.000382447440643,,-0.00097852316685,0.000487914541736,0.00337031157687
1545224254082050427,,32162,,1545224254,62500224,"""map""",,,-0.0120054716244,-0.000593462726101,-0.000144517718581,,-0.000451297615655,6.26546097919e-05,0.00155747169629
1545224254116485366,,32163,,1545224254,102500224,"""map""",,,-0.0118587762117,-0.000742496806197,0.000273447833024,,-0.000137081762659,-0.000788516423199,0.00273253954947
1545224254153575726,,32164,,1545224254,132500224,"""map""",,,-0.0117831025273,-0.000822077156045,0.000479885959066,,0.00070965703344,0.00102946651168,0.00434652576223
1545224254178545131,,32165,,1545224254,162495872,"""map""",,,-0.0118412012234,-0.00100806273986,0.000347139779478,,0.00145989307202,7.17436778359e-05,0.00350039475597
1545224254212926649,,32166,,1545224254,202495872,"""map""",,,-0.0119027504697,-0.00113264331594,0.000346390297636,,-0.000242375215748,-3.41011909768e-05,0.00137587089557
1545224254243418771,,32167,,1545224254,232495872,"""map""",,,-0.0119083719328,-0.00139899435453,0.000409846339608,,-3.22967971442e-05,-0.000987318926491,0.0032938956283
1545224254288694465,,32168,,1545224254,262491264,"""map""",,,-0.0117575377226,-0.00151461386122,-4.68737343908e-05,,-0.000989051302895,0.000928165391088,0.00265613221563
1545224254324468593,,32169,,1545224254,302491264,"""map""",,,-0.0117319254205,-0.00139150454197,-0.000144974997966,,-0.000239781147684,-0.000342297571478,0.00203175609931
1545224254347813636,,32170,,1545224254,332491264,"""map""",,,-0.0115515673533,-0.00125553947873,-4.05935352319e-05,,-0.000459327973658,0.00124628376216,0.00352378562093
1545224254382534759,,32171,,1545224254,362489472,"""map""",,,-0.0116449818015,-0.00127950834576,-3.43138708558e-05,,-0.000663743820041,0.000295473320875,0.00246633891948
1545224254421608760,,32172,,1545224254,402489472,"""map""",,,-0.0118196737021,-0.00130972790066,0.000198383029783,,0.00135179189965,-0.000242755864747,0.00269193388522
1545224254445843010,,32173,,1545224254,432489472,"""map""",,,-0.0117319468409,-0.00138129666448,0.000233625178225,,0.00198910105973,-0.000135768495966,0.00301223574206
1545224254479815288,,32174,,1545224254,462487168,"""map""",,,-0.0117787690833,-0.00124536256772,0.000171117993887,,-0.00077909429092,0.000392843212467,0.00397354038432
1545224254516143703,,32175,,1545224254,503487168,"""map""",,,-0.0118952021003,-0.00115209841169,0.000117841758765,,-0.00255249952897,-0.000150291016325,0.00452456716448
1545224254545285840,,32176,,1545224254,532487168,"""map""",,,-0.0121492799371,-0.00119697814807,-5.79681218369e-05,,-0.000139479554491,8.02965369076e-05,0.00270628859289
1545224254578707751,,32177,,1545224254,562484864,"""map""",,,-0.0122369322926,-0.00132462463807,0.000102971382148,,-0.000770629383624,-0.000238335516769,0.00420833472162
1545224254614707453,,32178,,1545224254,603484864,"""map""",,,-0.0122388387099,-0.00139046565164,0.000187986763194,,-0.000989265739918,-0.000557621824555,0.00261072814465
1545224254644376120,,32179,,1545224254,633484864,"""map""",,,-0.0120916534215,-0.00146712572314,-0.000228271324886,,0.00039402092807,-0.000876462203451,0.00272276159376
1545224254680786161,,32180,,1545224254,663481280,"""map""",,,-0.0119686517864,-0.00129597669002,-0.000463243050035,,-0.0010958602652,-0.000236763968132,0.00293866940774
1545224254719788481,,32181,,1545224254,703481280,"""map""",,,-0.0119573809206,-0.00145089707803,-0.000708497245796,,-3.82709986297e-05,-0.000235324172536,0.00271496805362
1545224254754207581,,32182,,1545224254,733481280,"""map""",,,-0.0118215261027,-0.00165372458287,-0.000901756167877,,-0.000457464542706,-0.000446928752353,0.0032681026496
1545224254778340819,,32183,,1545224254,763475392,"""map""",,,-0.0118386875838,-0.00181670393795,-0.00113442505244,,0.00018587464001,0.00019747344777,0.00305588101037
1545224254820163892,,32184,,1545224254,803475392,"""map""",,,-0.0117516107857,-0.00168398546521,-0.00114668766037,,0.00124663906172,-0.000341591774486,0.00296377786435
1545224254848657824,,32185,,1545224254,833475392,"""map""",,,-0.0115721561015,-0.00141225522384,-0.00101535522845,,0.00156373844948,0.000193117302842,0.00328610651195
1545224254876968956,,32186,,1545224254,863469760,"""map""",,,-0.011491863057,-0.00100705877412,-0.000935421616305,,0.000818361062557,-0.00118937774096,0.00382242584601
1545224254926128588,,32187,,1545224254,903469760,"""map""",,,-0.011378981173,-0.000891763542313,-0.000960410572588,,0.000286407914246,-0.000977660762146,0.00351220835
1545224254944992280,,32188,,1545224254,933469760,"""map""",,,-0.0114777022973,-0.00107298558578,-0.00120375689585,,0.00198833784088,0.00147114973515,0.00405148882419
1545224254985208077,,32189,,1545224254,963467968,"""map""",,,-0.0117466934025,-0.00140797928907,-0.00142916664481,,-0.000778283749241,0.000837142346427,0.00340752652846
1545224255022121709,,32190,,1545224255,3467968,"""map""",,,-0.0120076639578,-0.0016458677128,-0.00164252670947,,-0.00184409553185,0.000838528969325,0.00393834616989
1545224255047813580,,32191,,1545224255,33469248,"""map""",,,-0.0122748166323,-0.0019312154036,-0.00202279421501,,-0.00173889938742,-0.000225169758778,0.00416019186378
1545224255082885494,,32192,,1545224255,63469248,"""map""",,,-0.0120992418379,-0.00201935553923,-0.00216418365017,,0.000545291695744,-0.00102272408549,0.0040752440691
1545224255119474024,,32193,,1545224255,103469248,"""map""",,,-0.0119797922671,-0.001861222554,-0.00173934467603,,0.00188767386135,0.000414437672589,0.00364405428991
1545224255164623149,,32194,,1545224255,133469248,"""map""",,,-0.0118932835758,-0.00176939438097,-0.00150655023754,,0.00124410889111,0.000532835838385,0.00332612218335
1545224255195143228,,32195,,1545224255,163466432,"""map""",,,-0.0117900092155,-0.00198197620921,-0.0015623618383,,-0.000140840507811,-0.00011488283053,0.00364788249135
1545224255224246516,,32196,,1545224255,203466432,"""map""",,,-0.0116281500086,-0.00196840567514,-0.0015102669131,,0.000917075143661,0.000301033374853,0.002809882164
1545224255240385921,,32197,,1545224255,233466432,"""map""",,,-0.011647157371,-0.00187447341159,-0.00172098726034,,0.000923205341678,0.00126963760704,0.00387016427703
1545224255287956610,,32198,,1545224255,263462080,"""map""",,,-0.0116034597158,-0.00160509720445,-0.001839999808,,0.0010311815422,0.000738314935006,0.0036624961067
1545224255323735914,,32199,,1545224255,303462080,"""map""",,,-0.011629216373,-0.00188558641821,-0.0021942849271,,-0.000774999964051,-0.000113033514936,0.00121401587967
1545224255347278615,,32200,,1545224255,333461312,"""map""",,,-0.0115203149617,-0.00174482259899,-0.00262010889128,,0.000500495545566,0.000525540614035,0.00271065533161
1545224255384451749,,32201,,1545224255,363461312,"""map""",,,-0.0114618157968,-0.0014636288397,-0.00293030636385,,-0.000459833187051,0.000532718433533,0.0037667315919
1545224255422126848,,32202,,1545224255,403461312,"""map""",,,-0.0111667774618,-0.00119612552226,-0.00273424712941,,0.000924757914618,0.000739557901397,0.00367855420336
1545224255446200275,,32203,,1545224255,433461312,"""map""",,,-0.0107497004792,-0.00129865785129,-0.00210413476452,,-0.00120893376879,0.000739564653486,0.00367704499513
1545224255481254194,,32204,,1545224255,463458496,"""map""",,,-0.0104273082688,-0.00119291304145,-0.00195058376994,,0.000493973959237,0.00106016965583,0.00389803573489
1545224255512478150,,32205,,1545224255,493458496,"""map""",,,-0.0102298324928,-0.00128244922962,-0.00195837346837,,-0.000349264882971,0.00127151445486,0.00240806303918
1545224255543797709,,32206,,1545224255,533458496,"""map""",,,-0.00992068648338,-0.00140944193117,-0.00192047050223,,0.00198488030583,0.000964612641837,0.00262973620556
1545224255587423785,,32207,,1545224255,563453888,"""map""",,,-0.0095999725163,-0.00149453384802,-0.00183433573693,,0.0010258811526,0.00063455698546,0.00316973496228
1545224255618725333,,32208,,1545224255,593453888,"""map""",,,-0.00916001945734,-0.00166472606361,-0.00177656859159,,0.000175911394763,0.000529000943061,0.00455475319177
1545224255641044561,,32209,,1545224255,633453888,"""map""",,,-0.00881094206125,-0.00183606066275,-0.00173445045948,,-0.000888800306711,-5.79294282943e-06,0.00199766317382
1545224255676177665,,32210,,1545224255,664456704,"""map""",,,-0.00864965282381,-0.00209855032153,-0.00171238882467,,-3.37085803039e-05,0.000210145488381,0.00264170742594
1545224255718548382,,32211,,1545224255,704456704,"""map""",,,-0.00829600449651,-0.00216119596735,-0.00115480541717,,-0.000674559327308,-0.000321613595588,0.00360266631469
1545224255742455637,,32212,,1545224255,734456704,"""map""",,,-0.00807549990714,-0.00205688318238,-0.000831534620374,,-3.57613462256e-05,0.000103379774373,0.00403363630176
1545224255781738140,,32213,,1545224255,764454400,"""map""",,,-0.0078594153747,-0.00192059925757,-0.00073031760985,,-0.00184508739039,-0.000110775465146,0.00392515351996
1545224255816593563,,32214,,1545224255,804454400,"""map""",,,-0.00756963575259,-0.00203145924024,-0.00135429168586,,-0.000670267036185,-0.00033811951289,0.00468097673729
1545224255844037358,,32215,,1545224255,834454400,"""map""",,,-0.00711566768587,-0.00206167274155,-0.00153198698536,,-0.000251594377914,-0.00127928587608,0.00244233990088
1545224255888638457,,32216,,1545224255,864452608,"""map""",,,-0.0067477687262,-0.00187165627722,-0.00163661607075,,-0.000354334246367,-0.00106538808905,0.00383301009424
1545224255928112498,,32217,,1545224255,904452608,"""map""",,,-0.00654570851475,-0.00170595897362,-0.00199813046493,,-0.000461812771391,0.000850586977322,0.00372862699442
1545224255942848757,,32218,,1545224255,934452608,"""map""",,,-0.00671835010871,-0.00157555285841,-0.00209759385325,,-0.00077937124297,-0.000107745290734,0.00245338235982
1545224255992173196,,32219,,1545224255,964449024,"""map""",,,-0.00703943520784,-0.00123881082982,-0.00203952239826,,-0.000777939218096,-0.000211676873732,0.00373451970518
1545224256013545995,,32220,,1545224255,994449024,"""map""",,,-0.00745838694274,-0.00142063759267,-0.00194524787366,,-0.000780294183642,-0.000637910852674,0.00416105333716
1545224256043256009,,32221,,1545224256,34449024,"""map""",,,-0.00794923864305,-0.00134607846849,-0.00172460009344,,-0.00141302682459,-0.00042132800445,0.00321247428656
1545224256076485360,,32222,,1545224256,64448000,"""map""",,,-0.00776846334338,-0.000582259497605,-0.00179935060441,,-0.000231907441048,0.00354802329093,0.00235814345069
1545224256113682865,,32223,,1545224256,94448000,"""map""",,,-0.00832052435726,0.00165561377071,-0.00132775609381,,0.00814947672188,0.0104435859248,0.0108874784783
1545224256141063438,,32224,,1545224256,134448000,"""map""",,,-0.00833048857749,0.00309915747494,-0.00060076644877,,-0.002693539951,-0.0136212939397,0.00311360810883
1545224256206734963,,32225,,1545224256,184448000,"""map""",,,-0.00623661652207,0.00552968028933,0.00036809546873,,-0.0129015576094,-0.00286683859304,-0.00233187736012
1545224256235594315,,32226,,1545224256,214448000,"""map""",,,-0.00402267230675,0.00546696642414,-0.0053370250389,,0.00182306196075,-0.0014911245089,-0.0233772322536
1545224256283350242,,32227,,1545224256,254443904,"""map""",,,-0.00210385862738,0.00603892467916,-0.00775475613773,,0.0138303665444,-0.00720883579925,0.0276053790003
1545224256305871906,,32228,,1545224256,284443904,"""map""",,,-0.00187288899906,0.00779058877379,-0.00387249025516,,0.00307457451709,0.0102191902697,-0.00900772586465
1545224256335461161,,32229,,1545224256,314443904,"""map""",,,-0.00205282261595,0.00838329736143,-0.001936973189,,-0.0044507663697,-0.00607693335041,-0.0228407047689
1545224256366520664,,32230,,1545224256,354443648,"""map""",,,-0.00399757642299,0.00864993222058,0.0036684460938,,0.00525429286063,0.00151096330956,0.0242096967995
1545224256403716958,,32231,,1545224256,384443648,"""map""",,,-0.00454660831019,0.00667159166187,0.00564066972584,,-0.0038821590133,0.00661489414051,-0.000202483730391
1545224256440255150,,32232,,1545224256,414443648,"""map""",,,-0.00383099960163,0.00522350007668,0.0037686615251,,-0.0037388112396,-0.00031771013164,-0.0180406197906
1545224256471460198,,32233,,1545224256,454441088,"""map""",,,-0.00339368265122,0.00419584987685,0.00403451034799,,0.0023932303302,0.0033212909475,0.0160230994225
1545224256526535330,,32234,,1545224256,484441088,"""map""",,,-0.00370812788606,0.00378540926613,0.00439318874851,,0.00529697211459,0.00252975802869,0.00293400790542
1545224256542579241,,32235,,1545224256,514441088,"""map""",,,-0.00376027449965,0.0030655907467,0.00471783895046,,0.00100432266481,-0.00765417562798,-0.016110047698
1545224256567900054,,32236,,1545224256,554435456,"""map""",,,-0.00406056735665,0.00358261540532,0.00133876688778,,0.0035742491018,0.00342359463684,0.0138992061839
