rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,rssi,channels
1545224266709280800,,17122,,1545224266,679119296,'',255,"[1517, 1515, 1092, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224266785213019,,17123,,1545224266,747115712,'',255,"[1517, 1515, 1092, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224266816839489,,17124,,1545224266,791115712,'',255,"[1517, 1515, 1092, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224266872050114,,17125,,1545224266,835112128,'',255,"[1517, 1515, 1092, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224266923742034,,17126,,1545224266,880112128,'',255,"[1517, 1515, 1092, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224266963993236,,17127,,1545224266,943109824,'',255,"[1517, 1515, 1092, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224267010988386,,17128,,1545224266,983109824,'',255,"[1517, 1515, 1092, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224267069567459,,17129,,1545224267,27105472,'',255,"[1517, 1515, 1092, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224267111997190,,17130,,1545224267,97105472,'',255,"[1517, 1515, 1092, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224267172754734,,17131,,1545224267,144104448,'',255,"[1517, 1515, 1092, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224267213172804,,17132,,1545224267,184104448,'',255,"[1517, 1515, 1092, 1508, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224267270999812,,17133,,1545224267,248100096,'',255,"[1517, 1515, 1092, 1509, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224267353491621,,17134,,1545224267,296100096,'',255,"[1517, 1515, 1092, 1509, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224267397490606,,17135,,1545224267,340099328,'',255,"[1517, 1515, 1092, 1509, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224267416478057,,17136,,1545224267,380099328,'',255,"[1517, 1515, 1092, 1509, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224267468267744,,17137,,1545224267,424096512,'',255,"[1517, 1515, 1092, 1509, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224267511161258,,17138,,1545224267,493096512,'',255,"[1517, 1515, 1092, 1509, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224267577435688,,17139,,1545224267,536094976,'',255,"[1517, 1515, 1092, 1509, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
1545224267615604008,,17140,,1545224267,598094976,'',255,"[1517, 1515, 1093, 1509, 1094, 1094, 1094, 1094, 1514, 1514, 1514, 1514, 944, 944, 1514, 1514, 998, 998]"
