rosbagTimestamp,data
1545224250842645357,22.8428382874
1545224250842786170,22.849981308
1545224250843442604,22.846408844
1545224250843929195,22.8178386688
1545224250844449447,22.846408844
1545224250846686442,22.8321247101
1545224250873569071,22.8071231842
1545224250929278744,22.8142662048
1545224250971805584,22.849981308
1545224251026409288,22.8178386688
1545224251072647258,22.8106956482
1545224251119838051,22.8321247101
1545224251172647570,22.8356952667
1545224251220565764,22.8106956482
1545224251274571689,22.8035526276
1545224251324071745,22.8071231842
1545224251376851297,22.8249816895
1545224251430852176,22.8428382874
1545224251473076190,22.8071231842
1545224251524465684,22.8035526276
1545224251574930337,22.8356952667
1545224251626745865,22.7928390503
1545224251675892119,22.7964096069
1545224251738139732,22.7964096069
1545224251783743458,22.8356952667
1545224251828545357,22.8106956482
1545224251877536196,22.8428382874
1545224251929140525,22.8035526276
1545224251975952527,22.8249816895
1545224252042689306,22.8035526276
1545224252077446148,22.8249816895
1545224252128670519,22.8071231842
1545224252180979630,22.8214092255
1545224252227523910,22.846408844
1545224252290886106,22.8285522461
1545224252332618165,22.8285522461
1545224252385010414,22.8285522461
1545224252433458923,22.8392677307
1545224252480889943,22.8214092255
1545224252533098964,22.8214092255
1545224252582872947,22.849981308
1545224252639083970,22.8392677307
1545224252683872514,22.8249816895
1545224252733587674,22.849981308
1545224252781522364,22.7964096069
1545224252833980100,22.846408844
1545224252891976182,22.8356952667
1545224252937445014,22.846408844
1545224252989404936,22.8321247101
1545224253035579691,22.8535518646
1545224253095134804,22.8392677307
1545224253141351527,22.8392677307
1545224253189141324,22.8321247101
1545224253240968255,22.8428382874
1545224253289292122,22.849981308
1545224253342794070,22.8178386688
1545224253394630144,22.8678379059
1545224253441968940,22.846408844
1545224253489350146,22.8535518646
1545224253541289240,22.8356952667
1545224253593841660,22.8535518646
1545224253655030401,22.9106960297
1545224253702805278,22.8678379059
1545224253756579920,22.8356952667
1545224253794032520,22.8606948853
1545224253858279942,22.8285522461
1545224253906167034,22.849981308
1545224253950601284,22.8535518646
1545224254000424684,22.8285522461
1545224254053883573,22.846408844
1545224254101465817,22.8535518646
1545224254155744430,22.8428382874
1545224254198883947,22.8285522461
1545224254244535416,22.8821239471
1545224254295074809,22.8106956482
1545224254351947177,22.8356952667
1545224254420615693,22.899980545
1545224254451402864,22.8214092255
1545224254504420096,22.8392677307
1545224254547393611,22.8678379059
1545224254598807959,22.8678379059
1545224254661211313,22.8714103699
1545224254705217526,22.8535518646
1545224254760112234,22.846408844
1545224254801632693,22.8321247101
1545224254852827606,22.8714103699
1545224254918606979,22.8678379059
1545224254953905996,22.8821239471
1545224255012935891,22.8571243286
1545224255059334892,22.8785533905
1545224255106251205,22.8535518646
1545224255171115146,22.9142665863
1545224255219742318,22.8749809265
1545224255265123315,22.849981308
1545224255304444612,22.8606948853
1545224255372273340,22.8785533905
