rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1545224250841038615,,0,,1545224250,105463832,"""imu_link""",,0.1767759338,0.1035612905,0.9724354824,0.1112150909,"[0.0024905717000365257, -0.0004985791747458279, -0.00020502480037976056, -0.0004985785926692188, 0.0017714231507852674, 0.00010532203305047005, -0.00020502449478954077, 0.0001053219530149363, 0.001561520155519247]",,0.0,0.0,0.00106526519961,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.45089389,0.06826282,9.86038471,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545224250841391092,,1,,1545224250,154776293,"""imu_link""",,0.1764066715,0.103393444,0.9725361903,0.1112822295,"[0.0024822980631142855, -0.0004973825998604298, -0.000204989017220214, -0.0004973818431608379, 0.0017651080852374434, 0.00010532797023188323, -0.0002049887552857399, 0.00010532793385209516, 0.001555880531668663]",,-0.00106526519961,0.00106526519961,0.00213053039923,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.47065418,0.01976029,9.99691035,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545224250842035652,,2,,1545224250,206994155,"""imu_link""",,0.1766416566,0.1034941519,0.9724690517,0.1112822295,"[0.002484964905306697, -0.0004982775426469743, -0.00020530553592834622, -0.0004982768441550434, 0.0017664129845798016, 0.0001054807726177387, -0.0002053052739938721, 0.00010548072896199301, 0.0015567902009934187]",,0.0,0.00106526519961,0.00106526519961,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.55867729,-0.00898195,9.75260131,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545224250842183536,,3,,1545224250,257472755,"""imu_link""",,0.176910211,0.1036619984,0.9726368982,0.1113493681,"[0.002486586105078459, -0.0004992124740965664, -0.0002056355297099799, -0.0004992115427739918, 0.0017667229985818267, 0.00010564997501205653, -0.00020563529687933624, 0.00010564995318418369, 0.0015566687798127532]",,0.00106526519961,0.0,0.00106526519961,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.51915671,0.19580651,9.95738977,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545224250842643904,,4,,1545224250,309443171,"""imu_link""",,0.1767087952,0.1035612905,0.9724354824,0.1113493681,"[0.0024900881107896566, -0.0004988530417904258, -0.00020565965678542852, -0.0004988516448065639, 0.0017709315288811922, 0.00010568044672254473, -0.00020565938029903919, 0.00010568038851488382, 0.0015610752161592245]",,0.0,0.00106526519961,0.00106526519961,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.55867729,0.0,9.86038471,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545224250843129953,,5,,1545224250,357377878,"""imu_link""",,0.1764066715,0.1033263054,0.972502621,0.1114165067,"[0.0024848796892911196, -0.0004976679920218885, -0.00020565198792610317, -0.0004976666532456875, 0.0017676320858299732, 0.00010569747246336192, -0.00020565168233588338, 0.00010569740697974339, 0.0015584621578454971]",,0.00106526519961,0.0,0.00106526519961,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.50119281,0.00898195,9.86038471,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545224250843619674,,6,,1545224250,409341367,"""imu_link""",,0.176574518,0.1034270133,0.9724690517,0.1114165067,"[0.0024874485097825527, -0.0004985572304576635, -0.00020596654212567955, -0.0004985560663044453, 0.0017688897205516696, 0.0001058535126503557, -0.00020596616377588362, 0.00010585345444269478, 0.0015593193238601089]",,0.0,0.0,0.00213053039923,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.68622098,0.01976029,9.95738977,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545224250843862759,,7,,1545224250,458744400,"""imu_link""",,0.1768095031,0.1034605826,0.9724354824,0.111450076,"[0.0024890212807804346, -0.0004994462360627949, -0.0002062672865577042, -0.000499444839078933, 0.0017691398970782757, 0.0001060013601090759, -0.00020626687910407782, 0.00010600134555716068, 0.0015591663541272283]",,0.0,0.00106526519961,0.00106526519961,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.38263107,-0.05928087,10.00768869,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545224250845142423,,8,,1545224250,509380708,"""imu_link""",,0.1770444882,0.1035612905,0.9726033289,0.1114836453,"[0.0024905626196414232, -0.000500332738738507, -0.00020657012646552175, -0.0005003309925086796, 0.0017694050911813974, 0.0001061539223883301, -0.0002065697917714715, 0.00010615391511237249, 0.0015590233961120248]",,0.0,0.00213053039923,0.00106526519961,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.538917,-0.11856174,9.95738977,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545224250847346264,,9,,1545224250,561157010,"""imu_link""",,0.1762723943,0.1031920282,0.9725361903,0.1115172146,"[0.002485190751031041, -0.0004978562938049436, -0.00020628103811759502, -0.0004978544893674552, 0.0017679787706583738, 0.00010604666022118181, -0.00020628070342354476, 0.00010604664566926658, 0.0015589193208143115]",,0.0,0.00106526519961,-0.0,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.59819787,0.02874224,9.86038471,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
