rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1545224250840910653,,46,,1545224250,349448820,'',2,"""/record_1545224249658649984""","""Subscribing to /rosout""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250840921583,,47,,1545224250,360815573,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/rc/in""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250840997104,,48,,1545224250,380547034,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/debug_value/debug""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250841073929,,49,,1545224250,398561501,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/global_position/local""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250841306201,,50,,1545224250,413139455,'',2,"""/record_1545224249658649984""","""Subscribing to /imu/mag""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250841386393,,51,,1545224250,431681904,'',2,"""/record_1545224249658649984""","""Subscribing to /vicon/obstacle0/obstacle0""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250841710452,,52,,1545224250,440841273,'',2,"""/record_1545224249658649984""","""Subscribing to /vicon/obstacle1/obstacle1""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250841730036,,53,,1545224250,445546721,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/imu/static_pressure""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250842007332,,54,,1545224250,462570058,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/vfr_hud""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250842015082,,55,,1545224250,472525244,'',2,"""/record_1545224249658649984""","""Subscribing to /vicon/cf3/cf3""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250842116218,,56,,1545224250,478213005,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/px4flow/ground_distance""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250842219489,,57,,1545224250,506151489,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/px4flow/temperature""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250842391181,,58,,1545224250,534723449,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/statustext/recv""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250842453846,,59,,1545224250,559135105,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/global_position/rel_alt""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250843072412,,60,,1545224250,568405045,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/imu/mag""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250843129740,,61,,1545224250,599222914,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/imu/temperature_baro""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250843238573,,62,,1545224250,611290177,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/local_position/odom""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250843358140,,4306,,1545224250,206784105,'',4,"""/vicon""","""palm occluded, not publishing... ""","""/home/rus/catkin_ws/src/vicon_bridge/src/vicon_bridge.cpp""","""process_subjects""",528,"[/rosout, /diagnostics, /tf, /vicon/markers, /vicon/cf1/cf1, /vicon/cf3/cf3, /vicon/obstacle1/obstacle1,"
1545224250843584610,,63,,1545224250,641336483,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/extended_state""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250843643529,,64,,1545224250,658618745,'',2,"""/record_1545224249658649984""","""Subscribing to /vicon/cf2/cf2""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250844003752,,65,,1545224250,675986665,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/imu/temperature_imu""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250844939450,,10,,1545223545,660716178,'',4,"""/um6_driver""","""Serial read buffer is 534, now flushing in an attempt to catch up.""","""/home/ubuntu/catkin_ws/src/um6/src/comms.cpp""","""Comms",62,[/rosout]
1545224250845185447,,294,,1545224247,524539422,'',2,"""/mavros""","""HP","""/tmp/binarydeb/ros-kinetic-mavros-0.27.0/src/plugins/home_position.cpp""","""std_plugins",165,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1545224250845345668,,66,,1545224250,693639670,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/local_position/velocity""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250848894895,,67,,1545224250,709783317,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/global_position/gp_lp_offset""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250850159276,,68,,1545224250,736310482,'',2,"""/record_1545224249658649984""","""Subscribing to /vicon/waredrone/waredrone""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250850398689,,69,,1545224250,753726623,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/rc/out""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250850451082,,70,,1545224250,772270314,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/debug_value/debug_vector""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250851373910,,71,,1545224250,787851616,'',2,"""/record_1545224249658649984""","""Subscribing to /mavros/time_reference""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224250854358798,,72,,1545224250,810985568,'',2,"""/record_1545224249658649984""","""Subscribing to /vicon/obstacle4/obstacle4""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1545224251207046491,,4307,,1545224251,206702664,'',4,"""/vicon""","""karton_big occluded, not publishing... ""","""/home/rus/catkin_ws/src/vicon_bridge/src/vicon_bridge.cpp""","""process_subjects""",528,"[/rosout, /diagnostics, /tf, /vicon/markers, /vicon/cf1/cf1, /vicon/cf3/cf3, /vicon/obstacle1/obstacle1,"
1545224251207478125,,4308,,1545224251,206834204,'',4,"""/vicon""","""obstacle0 occluded, not publishing... ""","""/home/rus/catkin_ws/src/vicon_bridge/src/vicon_bridge.cpp""","""process_subjects""",528,"[/rosout, /diagnostics, /tf, /vicon/markers, /vicon/cf1/cf1, /vicon/cf3/cf3, /vicon/obstacle1/obstacle1,"
1545224251207489281,,4309,,1545224251,206925296,'',4,"""/vicon""","""palm occluded, not publishing... ""","""/home/rus/catkin_ws/src/vicon_bridge/src/vicon_bridge.cpp""","""process_subjects""",528,"[/rosout, /diagnostics, /tf, /vicon/markers, /vicon/cf1/cf1, /vicon/cf3/cf3, /vicon/obstacle1/obstacle1,"
1545224252212082504,,4310,,1545224252,207515682,'',4,"""/vicon""","""karton_big occluded, not publishing... ""","""/home/rus/catkin_ws/src/vicon_bridge/src/vicon_bridge.cpp""","""process_subjects""",528,"[/rosout, /diagnostics, /tf, /vicon/markers, /vicon/cf1/cf1, /vicon/cf3/cf3, /vicon/obstacle1/obstacle1,"
1545224252212161909,,4311,,1545224252,207664527,'',4,"""/vicon""","""obstacle0 occluded, not publishing... ""","""/home/rus/catkin_ws/src/vicon_bridge/src/vicon_bridge.cpp""","""process_subjects""",528,"[/rosout, /diagnostics, /tf, /vicon/markers, /vicon/cf1/cf1, /vicon/cf3/cf3, /vicon/obstacle1/obstacle1,"
1545224252212192731,,4312,,1545224252,209991036,'',4,"""/vicon""","""palm occluded, not publishing... ""","""/home/rus/catkin_ws/src/vicon_bridge/src/vicon_bridge.cpp""","""process_subjects""",528,"[/rosout, /diagnostics, /tf, /vicon/markers, /vicon/cf1/cf1, /vicon/cf3/cf3, /vicon/obstacle1/obstacle1,"
1545224253207841533,,4313,,1545224253,206789074,'',4,"""/vicon""","""karton_big occluded, not publishing... ""","""/home/rus/catkin_ws/src/vicon_bridge/src/vicon_bridge.cpp""","""process_subjects""",528,"[/rosout, /diagnostics, /tf, /vicon/markers, /vicon/cf1/cf1, /vicon/cf3/cf3, /vicon/obstacle1/obstacle1,"
1545224253208952262,,4314,,1545224253,207057985,'',4,"""/vicon""","""obstacle0 occluded, not publishing... ""","""/home/rus/catkin_ws/src/vicon_bridge/src/vicon_bridge.cpp""","""process_subjects""",528,"[/rosout, /diagnostics, /tf, /vicon/markers, /vicon/cf1/cf1, /vicon/cf3/cf3, /vicon/obstacle1/obstacle1,"
1545224253212375256,,4315,,1545224253,209402459,'',4,"""/vicon""","""palm occluded, not publishing... ""","""/home/rus/catkin_ws/src/vicon_bridge/src/vicon_bridge.cpp""","""process_subjects""",528,"[/rosout, /diagnostics, /tf, /vicon/markers, /vicon/cf1/cf1, /vicon/cf3/cf3, /vicon/obstacle1/obstacle1,"
1545224254208089088,,4316,,1545224254,206774274,'',4,"""/vicon""","""karton_big occluded, not publishing... ""","""/home/rus/catkin_ws/src/vicon_bridge/src/vicon_bridge.cpp""","""process_subjects""",528,"[/rosout, /diagnostics, /tf, /vicon/markers, /vicon/cf1/cf1, /vicon/cf3/cf3, /vicon/obstacle1/obstacle1,"
1545224254208653230,,4317,,1545224254,206893369,'',4,"""/vicon""","""obstacle0 occluded, not publishing... ""","""/home/rus/catkin_ws/src/vicon_bridge/src/vicon_bridge.cpp""","""process_subjects""",528,"[/rosout, /diagnostics, /tf, /vicon/markers, /vicon/cf1/cf1, /vicon/cf3/cf3, /vicon/obstacle1/obstacle1,"
1545224254208679342,,4318,,1545224254,207076471,'',4,"""/vicon""","""palm occluded, not publishing... ""","""/home/rus/catkin_ws/src/vicon_bridge/src/vicon_bridge.cpp""","""process_subjects""",528,"[/rosout, /diagnostics, /tf, /vicon/markers, /vicon/cf1/cf1, /vicon/cf3/cf3, /vicon/obstacle1/obstacle1,"
1545224255219568404,,4319,,1545224255,208912548,'',4,"""/vicon""","""karton_big occluded, not publishing... ""","""/home/rus/catkin_ws/src/vicon_bridge/src/vicon_bridge.cpp""","""process_subjects""",528,"[/rosout, /diagnostics, /tf, /vicon/markers, /vicon/cf1/cf1, /vicon/cf3/cf3, /vicon/obstacle1/obstacle1,"
1545224255219589032,,4320,,1545224255,209261911,'',4,"""/vicon""","""obstacle0 occluded, not publishing... ""","""/home/rus/catkin_ws/src/vicon_bridge/src/vicon_bridge.cpp""","""process_subjects""",528,"[/rosout, /diagnostics, /tf, /vicon/markers, /vicon/cf1/cf1, /vicon/cf3/cf3, /vicon/obstacle1/obstacle1,"
1545224255219601870,,4321,,1545224255,210579789,'',4,"""/vicon""","""palm occluded, not publishing... ""","""/home/rus/catkin_ws/src/vicon_bridge/src/vicon_bridge.cpp""","""process_subjects""",528,"[/rosout, /diagnostics, /tf, /vicon/markers, /vicon/cf1/cf1, /vicon/cf3/cf3, /vicon/obstacle1/obstacle1,"
1545224255979250252,,295,,1545224255,974335875,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.27.0/src/plugins/sys_status.cpp""","""std_plugins",556,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1545224256208935202,,4322,,1545224256,206808236,'',4,"""/vicon""","""karton_big occluded, not publishing... ""","""/home/rus/catkin_ws/src/vicon_bridge/src/vicon_bridge.cpp""","""process_subjects""",528,"[/rosout, /diagnostics, /tf, /vicon/markers, /vicon/cf1/cf1, /vicon/cf3/cf3, /vicon/obstacle1/obstacle1,"
