rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags
1545136289769707993,5,74679,0.809,-0.482,-0.121,2
1545136290006718459,5,74910,0.772,-0.514,-0.134,2
1545136290242906245,5,75142,0.746,-0.537,-0.137,2
1545136290360111399,5,75259,0.72,-0.559,-0.138,2
1545136290479534297,5,75376,0.694,-0.581,-0.139,2
1545136290597302317,5,75492,0.665,-0.601,-0.134,2
1545136290715707187,5,75607,0.645,-0.617,-0.134,2
1545136290832967220,5,75723,0.624,-0.632,-0.138,2
1545136290952329477,5,75840,0.601,-0.644,-0.144,2
1545136291070465157,5,75956,0.582,-0.657,-0.157,2
1545136291188054582,5,76071,0.557,-0.663,-0.172,2
1545136291307196265,5,76187,0.533,-0.668,-0.188,2
1545136291424145798,5,76305,0.508,-0.676,-0.179,2
1545136291543411371,5,76420,0.485,-0.686,-0.167,2
1545136291661056802,5,76536,0.463,-0.699,-0.151,2
1545136291779291083,5,76653,0.442,-0.711,-0.135,2
1545136291897102548,5,76769,0.421,-0.719,-0.143,2
1545136292015127517,5,76884,0.4,-0.725,-0.16,2
1545136292135000728,5,77000,0.377,-0.727,-0.182,2
1545136292252952988,5,77117,0.357,-0.728,-0.205,2
1545136292370245640,5,77233,0.337,-0.724,-0.233,2
1545136292488372456,5,77349,0.319,-0.716,-0.261,2
1545136292607711375,5,77466,0.302,-0.705,-0.288,2
1545136292725619238,5,77582,0.284,-0.693,-0.315,2
1545136292843082453,5,77697,0.268,-0.681,-0.34,2
1545136292961265334,5,77813,0.254,-0.667,-0.36,2
1545136293079419921,5,77930,0.242,-0.65,-0.379,2
1545136293198200591,5,78046,0.232,-0.631,-0.397,2
1545136293316833496,5,78161,0.224,-0.607,-0.416,2
1545136293434492658,5,78277,0.22,-0.582,-0.435,2
1545136293670354195,5,78511,0.226,-0.55,-0.452,2
1545136293789358547,5,78627,0.236,-0.519,-0.465,2
1545136293907447225,5,78743,0.251,-0.49,-0.471,2
1545136294143374935,5,78975,0.285,-0.442,-0.474,2
1545136294262974249,5,79091,0.304,-0.424,-0.473,2
1545136294380317908,5,79207,0.327,-0.369,-0.495,2
1545136294498929317,5,79324,0.353,-0.314,-0.515,2
1545136294616285688,5,79440,0.383,-0.299,-0.512,2
1545136294734926214,5,79556,0.416,-0.282,-0.511,2
1545136294853220866,5,79673,0.449,-0.303,-0.485,2
1545136294970836487,5,79788,0.483,-0.324,-0.458,2
1545136295089177636,5,79904,0.515,-0.307,-0.451,2
1545136295207225892,5,80020,0.547,-0.295,-0.441,2
1545136295326737707,5,80137,0.578,-0.284,-0.429,2
1545136295444145844,5,80252,0.608,-0.274,-0.415,2
1545136295562959880,5,80368,0.639,-0.27,-0.4,2
1545136295680350880,5,80486,0.675,-0.274,-0.388,2
1545136295798247008,5,80601,0.711,-0.281,-0.376,2
1545136295917243762,5,80717,0.747,-0.29,-0.364,2
1545136296270982957,5,81065,0.791,-0.3,-0.336,2
1545136296389966989,5,81181,0.823,-0.298,-0.306,2
1545136296508147927,5,81297,0.852,-0.3,-0.272,2
1545136296627438864,5,81414,0.884,-0.315,-0.23,2
1545136296744804911,5,81530,0.889,-0.317,-0.193,2
1545136296863373273,5,81646,0.893,-0.323,-0.163,2
1545136296981323891,5,81763,0.892,-0.329,-0.132,2
1545136297099100952,5,81878,0.882,-0.321,-0.129,2
1545136297217262932,5,81994,0.881,-0.326,-0.141,2
1545136297336054607,5,82110,0.88,-0.344,-0.142,2
1545136297454537136,5,82227,0.877,-0.367,-0.139,2
1545136297572533526,5,82342,0.87,-0.4,-0.107,2
1545136297691359424,5,82458,0.86,-0.434,-0.078,2
1545136297808484418,5,82576,0.847,-0.46,-0.065,2
1545136298399261199,5,83155,0.814,-0.494,-0.053,2
1545136298872477955,5,83621,0.773,-0.526,-0.064,2
1545136298990877020,5,83737,0.735,-0.552,-0.076,2
1545136299109065834,5,83853,0.7,-0.574,-0.082,2
1545136299226913898,5,83970,0.688,-0.578,-0.099,2
1545136299464569766,5,84201,0.69,-0.577,-0.088,2
1545136299582999909,5,84318,0.691,-0.577,-0.082,2
1545136299700548160,5,84434,0.692,-0.578,-0.066,2
1545136299818439037,5,84549,0.693,-0.579,-0.063,2
1545136299937047934,5,84666,0.694,-0.579,-0.07,2
1545136300055049903,5,84783,0.694,-0.58,-0.063,2
1545136300528514859,5,85247,0.69,-0.583,-0.093,2
