rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags,angle
1545136280623672157,5,64923,0.815,-0.422,-0.459,2,0.0
1545136280623846570,5,65039,0.832,-0.399,-0.425,2,0.0
1545136280623998931,5,65155,0.848,-0.383,-0.388,2,0.0
1545136280624537327,5,65272,0.861,-0.372,-0.348,2,0.0
1545136280624724949,5,65387,0.87,-0.368,-0.312,2,0.0
1545136280624896895,5,65503,0.875,-0.372,-0.274,2,0.0
1545136280631332268,5,65619,0.878,-0.38,-0.241,2,0.0
1545136280666365517,5,65736,0.879,-0.394,-0.216,2,0.0
1545136280784822205,5,65852,0.875,-0.407,-0.189,2,0.0
1545136280904149712,5,65968,0.87,-0.422,-0.165,2,0.0
1545136281021732380,5,66085,0.862,-0.438,-0.145,2,0.0
1545136281140108642,5,66200,0.85,-0.452,-0.132,2,0.0
1545136281258467297,5,66316,0.835,-0.465,-0.127,2,0.0
1545136281376076840,5,66432,0.817,-0.477,-0.119,2,0.0
1545136281494960714,5,66549,0.795,-0.489,-0.113,2,0.0
1545136281612932003,5,66664,0.783,-0.513,-0.097,2,0.0
1545136281731080285,5,66780,0.763,-0.533,-0.086,2,0.0
1545136281849930544,5,66898,0.74,-0.556,-0.098,2,0.0
1545136281967496807,5,67013,0.716,-0.582,-0.107,2,0.0
1545136282085334301,5,67129,0.681,-0.598,-0.12,2,0.0
1545136282204300296,5,67245,0.653,-0.621,-0.134,2,0.0
1545136282321859750,5,67362,0.63,-0.645,-0.135,2,0.0
1545136282439969314,5,67477,0.608,-0.666,-0.135,2,0.0
1545136282557999313,5,67593,0.587,-0.686,-0.14,2,0.0
1545136282677066781,5,67709,0.568,-0.705,-0.137,2,0.0
1545136282795448006,5,67826,0.547,-0.719,-0.137,2,0.0
1545136282912745524,5,67943,0.527,-0.731,-0.141,2,0.0
1545136283150355863,5,68176,0.498,-0.737,-0.164,2,0.0
1545136283268356966,5,68292,0.471,-0.745,-0.179,2,0.0
1545136283386203778,5,68407,0.442,-0.748,-0.204,2,0.0
1545136283504421549,5,68523,0.412,-0.745,-0.232,2,0.0
1545136283622388672,5,68640,0.393,-0.742,-0.245,2,0.0
1545136283740962975,5,68756,0.374,-0.731,-0.277,2,0.0
1545136284332251975,5,69336,0.304,-0.68,-0.42,2,0.0
1545136284450083594,5,69453,0.294,-0.664,-0.443,2,0.0
1545136284567839657,5,69569,0.286,-0.646,-0.462,2,0.0
1545136284686743248,5,69684,0.284,-0.627,-0.477,2,0.0
1545136284804154016,5,69800,0.282,-0.605,-0.491,2,0.0
1545136284923321696,5,69917,0.284,-0.584,-0.501,2,0.0
1545136285041171894,5,70033,0.287,-0.562,-0.508,2,0.0
1545136285160216267,5,70149,0.293,-0.541,-0.512,2,0.0
1545136285277578452,5,70266,0.302,-0.521,-0.514,2,0.0
1545136285395976596,5,70382,0.311,-0.501,-0.516,2,0.0
1545136285514304338,5,70497,0.323,-0.48,-0.518,2,0.0
1545136285632087514,5,70613,0.337,-0.459,-0.521,2,0.0
1545136286105282466,5,71078,0.372,-0.421,-0.525,2,0.0
1545136286223036236,5,71195,0.414,-0.384,-0.528,2,0.0
1545136286341827064,5,71310,0.459,-0.349,-0.526,2,0.0
1545136286460282613,5,71426,0.508,-0.316,-0.52,2,0.0
1545136286577970609,5,71543,0.54,-0.299,-0.508,2,0.0
1545136286932236960,5,71890,0.604,-0.266,-0.471,2,0.0
1545136287051340725,5,72007,0.634,-0.25,-0.446,2,0.0
1545136287168922883,5,72123,0.664,-0.239,-0.422,2,0.0
1545136287287094840,5,72239,0.693,-0.233,-0.396,2,0.0
1545136287405003570,5,72355,0.717,-0.232,-0.374,2,0.0
1545136287523947187,5,72472,0.745,-0.239,-0.354,2,0.0
1545136287642380152,5,72587,0.771,-0.246,-0.331,2,0.0
1545136287759978398,5,72703,0.795,-0.257,-0.306,2,0.0
1545136287996008051,5,72936,0.819,-0.27,-0.279,2,0.0
1545136288114591810,5,73051,0.836,-0.283,-0.251,2,0.0
1545136288351263956,5,73286,0.849,-0.296,-0.225,2,0.0
1545136288469033083,5,73402,0.855,-0.296,-0.218,2,0.0
1545136288706627354,5,73633,0.857,-0.315,-0.193,2,0.0
1545136288824028242,5,73750,0.856,-0.328,-0.183,2,0.0
1545136288942803017,5,73866,0.854,-0.339,-0.18,2,0.0
1545136289060037976,5,73981,0.851,-0.363,-0.161,2,0.0
1545136289177281021,5,74097,0.848,-0.377,-0.161,2,0.0
1545136289414373253,5,74330,0.843,-0.403,-0.147,2,0.0
1545136289532962191,5,74446,0.836,-0.433,-0.13,2,0.0
1545136289651368857,5,74563,0.825,-0.46,-0.121,2,0.0
1545136289769641736,5,74679,0.809,-0.482,-0.121,2,0.0
1545136290006690470,5,74910,0.772,-0.514,-0.134,2,0.0
1545136290242893099,5,75142,0.746,-0.537,-0.137,2,0.0
1545136290360045634,5,75259,0.72,-0.559,-0.138,2,0.0
1545136290479490478,5,75376,0.694,-0.581,-0.139,2,0.0
1545136290597289244,5,75492,0.665,-0.601,-0.134,2,0.0
1545136290715617880,5,75607,0.645,-0.617,-0.134,2,0.0
1545136290832965525,5,75723,0.624,-0.632,-0.138,2,0.0
1545136290952328880,5,75840,0.601,-0.644,-0.144,2,0.0
1545136291070452467,5,75956,0.582,-0.657,-0.157,2,0.0
1545136291188030683,5,76071,0.557,-0.663,-0.172,2,0.0
1545136291307197754,5,76187,0.533,-0.668,-0.188,2,0.0
1545136291424202753,5,76305,0.508,-0.676,-0.179,2,0.0
1545136291543390724,5,76420,0.485,-0.686,-0.167,2,0.0
1545136291661037073,5,76536,0.463,-0.699,-0.151,2,0.0
1545136291779273571,5,76653,0.442,-0.711,-0.135,2,0.0
1545136291897083636,5,76769,0.421,-0.719,-0.143,2,0.0
1545136292015106084,5,76884,0.4,-0.725,-0.16,2,0.0
1545136292134828799,5,77000,0.377,-0.727,-0.182,2,0.0
1545136292252833899,5,77117,0.357,-0.728,-0.205,2,0.0
1545136292370227035,5,77233,0.337,-0.724,-0.233,2,0.0
1545136292488358844,5,77349,0.319,-0.716,-0.261,2,0.0
1545136292607681883,5,77466,0.302,-0.705,-0.288,2,0.0
1545136292725553212,5,77582,0.284,-0.693,-0.315,2,0.0
1545136292842983243,5,77697,0.268,-0.681,-0.34,2,0.0
1545136292961265474,5,77813,0.254,-0.667,-0.36,2,0.0
1545136293079405709,5,77930,0.242,-0.65,-0.379,2,0.0
1545136293198176816,5,78046,0.232,-0.631,-0.397,2,0.0
1545136293316791740,5,78161,0.224,-0.607,-0.416,2,0.0
1545136293434441731,5,78277,0.22,-0.582,-0.435,2,0.0
1545136293670336924,5,78511,0.226,-0.55,-0.452,2,0.0
1545136293789244762,5,78627,0.236,-0.519,-0.465,2,0.0
1545136293907435583,5,78743,0.251,-0.49,-0.471,2,0.0
1545136294143372557,5,78975,0.285,-0.442,-0.474,2,0.0
1545136294262984274,5,79091,0.304,-0.424,-0.473,2,0.0
1545136294380306387,5,79207,0.327,-0.369,-0.495,2,0.0
1545136294498858529,5,79324,0.353,-0.314,-0.515,2,0.0
1545136294616254621,5,79440,0.383,-0.299,-0.512,2,0.0
1545136294734887807,5,79556,0.416,-0.282,-0.511,2,0.0
1545136294853142164,5,79673,0.449,-0.303,-0.485,2,0.0
1545136294970805015,5,79788,0.483,-0.324,-0.458,2,0.0
1545136295089177871,5,79904,0.515,-0.307,-0.451,2,0.0
1545136295207134268,5,80020,0.547,-0.295,-0.441,2,0.0
1545136295326691332,5,80137,0.578,-0.284,-0.429,2,0.0
1545136295444126420,5,80252,0.608,-0.274,-0.415,2,0.0
1545136295562944976,5,80368,0.639,-0.27,-0.4,2,0.0
1545136295680327043,5,80486,0.675,-0.274,-0.388,2,0.0
1545136295798223047,5,80601,0.711,-0.281,-0.376,2,0.0
1545136295917201022,5,80717,0.747,-0.29,-0.364,2,0.0
1545136296270901341,5,81065,0.791,-0.3,-0.336,2,0.0
1545136296389921705,5,81181,0.823,-0.298,-0.306,2,0.0
1545136296508104108,5,81297,0.852,-0.3,-0.272,2,0.0
1545136296627421170,5,81414,0.884,-0.315,-0.23,2,0.0
1545136296744741554,5,81530,0.889,-0.317,-0.193,2,0.0
1545136296863262040,5,81646,0.893,-0.323,-0.163,2,0.0
1545136296981306308,5,81763,0.892,-0.329,-0.132,2,0.0
1545136297099087732,5,81878,0.882,-0.321,-0.129,2,0.0
1545136297217211351,5,81994,0.881,-0.326,-0.141,2,0.0
1545136297336030614,5,82110,0.88,-0.344,-0.142,2,0.0
1545136297454507465,5,82227,0.877,-0.367,-0.139,2,0.0
1545136297572504504,5,82342,0.87,-0.4,-0.107,2,0.0
1545136297691311444,5,82458,0.86,-0.434,-0.078,2,0.0
1545136297808455711,5,82576,0.847,-0.46,-0.065,2,0.0
1545136298399257875,5,83155,0.814,-0.494,-0.053,2,0.0
1545136298872371579,5,83621,0.773,-0.526,-0.064,2,0.0
1545136298990853741,5,83737,0.735,-0.552,-0.076,2,0.0
