rosbagTimestamp,timestamp_ms,x_m,y_m,z_m,flags
1545136296863396005,81646,0.893,-0.323,-0.163,2
1545136296981378826,81763,0.892,-0.329,-0.132,2
1545136297099102639,81878,0.882,-0.321,-0.129,2
1545136297217269364,81994,0.881,-0.326,-0.141,2
1545136297336069464,82110,0.88,-0.344,-0.142,2
1545136297454579484,82227,0.877,-0.367,-0.139,2
1545136297572540469,82342,0.87,-0.4,-0.107,2
1545136297691410846,82458,0.86,-0.434,-0.078,2
1545136297808575379,82576,0.847,-0.46,-0.065,2
1545136298399319112,83155,0.814,-0.494,-0.053,2
1545136298872495191,83621,0.773,-0.526,-0.064,2
1545136298990889672,83737,0.735,-0.552,-0.076,2
1545136299109155838,83853,0.7,-0.574,-0.082,2
1545136299226928925,83970,0.688,-0.578,-0.099,2
1545136299464661482,84201,0.69,-0.577,-0.088,2
1545136299583099433,84318,0.691,-0.577,-0.082,2
1545136299700603199,84434,0.692,-0.578,-0.066,2
1545136299818519112,84549,0.693,-0.579,-0.063,2
1545136299937058229,84666,0.694,-0.579,-0.07,2
1545136300055076082,84783,0.694,-0.58,-0.063,2
1545136300528586972,85247,0.69,-0.583,-0.093,2
