rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,transform,translation,x,y,z,rotation,x,y,z,w
1545136280622224936,,1108516,,1545136279,606997220,"""/world""","""vicon/cf1/cf1""",,,1.1526340995,2.02159400588,0.77680479829,,0.00231622988856,-0.00292695734233,-0.108583611847,0.994080312268
1545136280622281455,,1108517,,1545136279,616998860,"""/world""","""vicon/cf1/cf1""",,,1.15263114331,2.02159228635,0.776782289025,,0.00245942224829,-0.00274362232516,-0.108577875565,0.994081117775
1545136280622307750,,1108518,,1545136279,626930209,"""/world""","""vicon/cf1/cf1""",,,1.15262497341,2.02157579539,0.776790826373,,0.00232120511831,-0.00262244214103,-0.10859407167,0.994080008049
1545136280622325737,,1108519,,1545136279,636923803,"""/world""","""vicon/cf1/cf1""",,,1.15262326726,2.02156416351,0.776790512832,,0.00258840494277,-0.00301839924901,-0.108619376197,0.994075460184
1545136280622383674,,1108520,,1545136279,646968103,"""/world""","""vicon/cf1/cf1""",,,1.15262722343,2.02156237593,0.776784728046,,0.00240313940922,-0.00306336504282,-0.108581837728,0.994079888757
1545136280622413296,,1108521,,1545136279,657018601,"""/world""","""vicon/cf1/cf1""",,,1.15263306835,2.02156423891,0.776778417587,,0.00260765026604,-0.00347132108405,-0.108680664603,0.994067232752
1545136280622450971,,1108522,,1545136279,666995380,"""/world""","""vicon/cf1/cf1""",,,1.15262904644,2.02158512484,0.776784067817,,0.00235708294939,-0.00303788012009,-0.108636636194,0.994074090157
1545136280622472280,,1108523,,1545136279,676989335,"""/world""","""vicon/cf1/cf1""",,,1.15262959973,2.0215946339,0.776808860066,,0.00231755864373,-0.00291839361454,-0.108600680541,0.994078469783
1545136280622516109,,1108524,,1545136279,686993899,"""/world""","""vicon/cf1/cf1""",,,1.15262937972,2.02159709172,0.776785937916,,0.00257705973572,-0.00300395383575,-0.108642390982,0.994073018398
1545136280622537972,,1108525,,1545136279,696962829,"""/world""","""vicon/cf1/cf1""",,,1.15263252045,2.02158183859,0.776787680457,,0.00246412500855,-0.00271534610015,-0.108572184114,0.994081805396
1545136280622570489,,1108526,,1545136279,706936002,"""/world""","""vicon/cf1/cf1""",,,1.15263083515,2.02156581781,0.776802490595,,0.00233945007527,-0.00315208866233,-0.108641651097,0.994073228166
1545136280622596523,,1108527,,1545136279,716994212,"""/world""","""vicon/cf1/cf1""",,,1.15261822608,2.02158499469,0.776785941274,,0.00255956976172,-0.00289243062167,-0.108640277809,0.994073625284
1545136280622646561,,1108528,,1545136279,726984802,"""/world""","""vicon/cf1/cf1""",,,1.15263392088,2.02155437794,0.776779840054,,0.00265809058552,-0.00345572180448,-0.108608197701,0.99407507359
1545136280622661781,,1108529,,1545136279,736928609,"""/world""","""vicon/cf1/cf1""",,,1.15263350869,2.02157216607,0.776784213102,,0.00251628133167,-0.00314476956647,-0.10861550532,0.994075676574
1545136280622717582,,1108530,,1545136279,746921583,"""/world""","""vicon/cf1/cf1""",,,1.15262945969,2.02158914764,0.776782623589,,0.0023773759338,-0.00297672893362,-0.108697519606,0.994067571345
1545136280623094182,,1108531,,1545136279,757000870,"""/world""","""vicon/cf1/cf1""",,,1.15262833683,2.02159442639,0.776816931147,,0.002283447391,-0.00305090183841,-0.108699590582,0.994067340211
1545136280623391453,,1108532,,1545136279,767025324,"""/world""","""vicon/cf1/cf1""",,,1.15262104628,2.02160409397,0.776788403012,,0.00237349060513,-0.00275258100374,-0.108675235384,0.994070663009
1545136280623432888,,1108533,,1545136279,776968120,"""/world""","""vicon/cf1/cf1""",,,1.15263444814,2.02157700921,0.776802478448,,0.00256313199794,-0.00285670707938,-0.108630660912,0.994074770371
1545136280623470310,,1108534,,1545136279,786996759,"""/world""","""vicon/cf1/cf1""",,,1.15262892792,2.02155840326,0.776792108511,,0.00239961232808,-0.0027694407631,-0.108565684869,0.994082523801
1545136280623756271,,1108535,,1545136279,796984561,"""/world""","""vicon/cf1/cf1""",,,1.15262685547,2.02156195647,0.776780788269,,0.00273702790303,-0.00325581302545,-0.108543808809,0.994082566958
1545136280629958913,,1108536,,1545136279,806987292,"""/world""","""vicon/cf1/cf1""",,,1.15263269495,2.02156773201,0.776793113384,,0.00237877115973,-0.0032064448928,-0.108667616969,0.994070122869
1545136280629981299,,1108537,,1545136279,816971881,"""/world""","""vicon/cf1/cf1""",,,1.15262741151,2.02158229708,0.77678726295,,0.00222646185837,-0.00308315437038,-0.108617640643,0.994076327637
1545136280629999705,,1108538,,1545136279,826979168,"""/world""","""vicon/cf1/cf1""",,,1.15263112219,2.02159062968,0.776796528438,,0.00238786783592,-0.00311803446329,-0.10859908482,0.99407787156
1545136280630020094,,1108539,,1545136279,836953361,"""/world""","""vicon/cf1/cf1""",,,1.15262718821,2.0216020649,0.776801520392,,0.0023020501337,-0.00280991191364,-0.108673670453,0.994070841696
1545136280630040771,,1108540,,1545136279,846938984,"""/world""","""vicon/cf1/cf1""",,,1.15262435415,2.02160054601,0.776803725968,,0.00231552458834,-0.00276543413358,-0.108677458061,0.994070521054
1545136280630135350,,1108541,,1545136279,857152555,"""/world""","""vicon/cf1/cf1""",,,1.15262974294,2.02156384007,0.776809225767,,0.00233456479291,-0.0028521425623,-0.108633585765,0.994075026914
1545136280630153617,,1108542,,1545136279,866986888,"""/world""","""vicon/cf1/cf1""",,,1.15263268165,2.02156044314,0.776790260871,,0.00236099020975,-0.00291441345276,-0.108648536357,0.994073149958
1545136280630172049,,1108543,,1545136279,877061445,"""/world""","""vicon/cf1/cf1""",,,1.15262064293,2.02157597257,0.776793785487,,0.00244244385292,-0.002966842016,-0.10859017458,0.994079175067
1545136280630185114,,1108544,,1545136279,886954031,"""/world""","""vicon/cf1/cf1""",,,1.15262814415,2.02157884065,0.776798014106,,0.00246786300857,-0.00311416013821,-0.108558399895,0.994082132156
1545136280630211031,,1108545,,1545136279,896945847,"""/world""","""vicon/cf1/cf1""",,,1.15262432975,2.02159311232,0.776774290153,,0.00261563766063,-0.00313108603491,-0.108621691764,0.994074787337
1545136280630246683,,1108546,,1545136279,907187520,"""/world""","""vicon/cf1/cf1""",,,1.15263301861,2.02160733028,0.776788645094,,0.00258421734752,-0.00295480652379,-0.108654924283,0.994071777272
1545136280630270066,,1108547,,1545136279,916895293,"""/world""","""vicon/cf1/cf1""",,,1.15261646915,2.02160349199,0.776775121733,,0.00246883892247,-0.00299197822861,-0.108680477954,0.99406916591
1545136280630283610,,1108548,,1545136279,926960402,"""/world""","""vicon/cf1/cf1""",,,1.15262874056,2.02158995439,0.776801988331,,0.002632566166,-0.00290547845898,-0.108653219411,0.994071982153
1545136280630299926,,1108549,,1545136279,936949871,"""/world""","""vicon/cf1/cf1""",,,1.15263872395,2.02154936076,0.776798307932,,0.00220440836748,-0.00277933317331,-0.108554058811,0.994084217864
1545136280630314235,,1108550,,1545136279,946921020,"""/world""","""vicon/cf1/cf1""",,,1.15264227088,2.02154802919,0.776811034128,,0.00214939608332,-0.00288319974261,-0.108631960401,0.99407553256
1545136280630333510,,1108551,,1545136279,956849351,"""/world""","""vicon/cf1/cf1""",,,1.15262485018,2.02155783226,0.776793725393,,0.00261875957361,-0.00332349797329,-0.10869103187,0.994066575261
1545136280630358982,,1108552,,1545136279,966871713,"""/world""","""vicon/cf1/cf1""",,,1.15262893368,2.0215831595,0.776798816811,,0.00257865311948,-0.00331958919282,-0.108634758134,0.994072844514
1545136280630375917,,1108553,,1545136279,976963042,"""/world""","""vicon/cf1/cf1""",,,1.15263842929,2.02158816516,0.776779334929,,0.00253034856456,-0.00322887174289,-0.108567900275,0.99408057156
1545136280630392472,,1108554,,1545136279,986831983,"""/world""","""vicon/cf1/cf1""",,,1.15262852082,2.02161695312,0.776804339582,,0.00237346552553,-0.00287933771046,-0.108661627394,0.994071791576
1545136280630412676,,1108555,,1545136279,996903621,"""/world""","""vicon/cf1/cf1""",,,1.15261924494,2.02160870318,0.776797040507,,0.00219089452359,-0.00286051636493,-0.108668389585,0.994071525863
1545136280630427842,,1108556,,1545136280,6966731,"""/world""","""vicon/cf1/cf1""",,,1.15263500687,2.02157778547,0.776799907852,,0.00220712760429,-0.00289445155604,-0.108668845232,0.994071341914
1545136280630451556,,1108557,,1545136280,16924299,"""/world""","""vicon/cf1/cf1""",,,1.15262754937,2.02154763394,0.776795850497,,0.00224357534021,-0.00272941074537,-0.108545318398,0.994085222977
1545136280630471824,,1108558,,1545136280,26970031,"""/world""","""vicon/cf1/cf1""",,,1.15263269974,2.02154530582,0.776806236585,,0.00232005819539,-0.00293739034706,-0.108558432698,0.994083022568
1545136280630494913,,1108559,,1545136280,37150351,"""/world""","""vicon/cf1/cf1""",,,1.15263706399,2.02153520715,0.776794942339,,0.00246864927564,-0.00319768043618,-0.108582920969,0.994079186929
1545136280630510343,,1108560,,1545136280,46815204,"""/world""","""vicon/cf1/cf1""",,,1.15263064348,2.02157623142,0.776794053432,,0.00229630829815,-0.00300309714902,-0.108640320002,0.994073935503
1545136280630536347,,1108561,,1545136280,56846040,"""/world""","""vicon/cf1/cf1""",,,1.15262351432,2.02160064464,0.776782556053,,0.00266575177583,-0.00329747645109,-0.108689590108,0.994066694653
1545136280630551423,,1108562,,1545136280,66979419,"""/world""","""vicon/cf1/cf1""",,,1.15261326842,2.02163846728,0.776796668831,,0.00244019909627,-0.00311381177374,-0.108704145963,0.994066274579
1545136280630596825,,1108563,,1545136280,76828159,"""/world""","""vicon/cf1/cf1""",,,1.15262316241,2.02161682307,0.776795830005,,0.00238305364588,-0.00302456578701,-0.108663851931,0.994071094208
1545136280630625454,,1108564,,1545136280,86876394,"""/world""","""vicon/cf1/cf1""",,,1.15264146063,2.0215710674,0.776797715173,,0.00231785398814,-0.00297452798549,-0.108635741213,0.994074471791
1545136280630652738,,1108565,,1545136280,96866055,"""/world""","""vicon/cf1/cf1""",,,1.15263070703,2.02155000152,0.776795351381,,0.00236131327711,-0.0028370881833,-0.108613115632,0.9940772436
1545136280630676271,,1108566,,1545136280,106905329,"""/world""","""vicon/cf1/cf1""",,,1.15262531673,2.02154073297,0.776798853677,,0.00256716942077,-0.00305638256397,-0.108587776566,0.994078851474
1545136280630857638,,1108567,,1545136280,116859536,"""/world""","""vicon/cf1/cf1""",,,1.15263600774,2.02154491623,0.776792218001,,0.00228715147146,-0.00295752017447,-0.108496144945,0.994089839272
1545136280633063514,,1108568,,1545136280,126858652,"""/world""","""vicon/cf1/cf1""",,,1.1526323385,2.02157158104,0.776795498918,,0.00223831736787,-0.00310581920318,-0.108719034374,0.99406514645
1545136280633151073,,1108569,,1545136280,136981819,"""/world""","""vicon/cf1/cf1""",,,1.15263106334,2.02159092888,0.776806836076,,0.00193642937087,-0.00289259169107,-0.108610857778,0.994078248795
1545136280633170539,,1108570,,1545136280,146884559,"""/world""","""vicon/cf1/cf1""",,,1.15263296399,2.02161269822,0.776816966768,,0.00216412903166,-0.00299069582594,-0.108634286871,0.994074928765
1545136280633198657,,1108571,,1545136280,156952959,"""/world""","""vicon/cf1/cf1""",,,1.15262114412,2.02161337902,0.77679406196,,0.00262432845571,-0.00295229666605,-0.108677790274,0.99406918006
1545136280633310615,,1108572,,1545136280,166983076,"""/world""","""vicon/cf1/cf1""",,,1.15262107647,2.02157638456,0.776804094603,,0.00227837498773,-0.00295030448415,-0.108594727514,0.994079116503
1545136280633331358,,1108573,,1545136280,177011053,"""/world""","""vicon/cf1/cf1""",,,1.15262669095,2.02155923586,0.776781938027,,0.00226650357878,-0.00281300407956,-0.108541420237,0.994085363569
