rosbagTimestamp,data
1545133839224951447,21.5214099884
1545133839224972519,21.5464096069
1545133839225005421,21.5428371429
1545133839225017137,21.5428371429
1545133839225038485,21.5214099884
1545133839225053766,21.5142669678
1545133839225074416,21.524980545
1545133839225096801,21.5428371429
1545133839225138789,21.4964084625
1545133839225171880,21.5035514832
1545133839225208406,21.5106945038
1545133839225238019,21.5428371429
1545133839225276127,21.4678382874
1545133839225315424,21.4999809265
1545133839225370441,21.5214099884
1545133839225404707,21.4999809265
1545133839225420108,21.5142669678
1545133839225507249,21.5214099884
1545133839225583919,21.5178375244
1545133839225589070,21.4892654419
1545133839225598990,21.5106945038
1545133839225605636,21.5285511017
1545133839225633410,21.5071239471
1545133839225659500,21.5106945038
1545133839225696477,21.4999809265
1545133839225712489,21.4821243286
1545133839225728318,21.4928379059
1545133839225763904,21.4821243286
1545133839225791968,21.5285511017
1545133839225835792,21.5071239471
1545133839225853859,21.4964084625
1545133839225872161,21.5178375244
1545133839225886477,21.4892654419
1545133839225903476,21.5356941223
1545133839225925661,21.5106945038
1545133839225942976,21.474981308
1545133839225959983,21.5285511017
1545133839225978669,21.4999809265
1545133839225994588,21.5285511017
1545133839226059130,21.5071239471
1545133839226089180,21.5178375244
1545133839226117359,21.5142669678
1545133839226138594,21.5142669678
1545133839226158045,21.4892654419
1545133839226168247,21.524980545
1545133839226177531,21.5142669678
1545133839226533005,21.5214099884
1545133839226546055,21.5178375244
1545133839226704517,21.4785518646
1545133839274771278,21.4964084625
1545133839326651704,21.5178375244
1545133839378289069,21.5178375244
1545133839428492774,21.5142669678
1545133839476763837,21.524980545
1545133839527414009,21.4999809265
1545133839578671729,21.5106945038
1545133839630892734,21.4785518646
1545133839679414142,21.524980545
1545133839731510565,21.5106945038
1545133839780373296,21.5178375244
1545133839831600444,21.5178375244
1545133839882535402,21.4928379059
1545133839931541207,21.5356941223
1545133839984362982,21.4856948853
1545133840034196759,21.4785518646
1545133840084132713,21.5106945038
1545133840132816285,21.5071239471
1545133840183702804,21.5285511017
1545133840234517841,21.4892654419
1545133840284703007,21.5035514832
1545133840338155230,21.4856948853
1545133840386835108,21.4856948853
1545133840435362476,21.5178375244
1545133840488678707,21.5178375244
1545133840541128519,21.5106945038
1545133840587916185,21.5321235657
1545133840640694446,21.5285511017
1545133840687193685,21.5285511017
1545133840738314119,21.5214099884
1545133840789200219,21.4928379059
1545133840839894186,21.4892654419
1545133840890107275,21.5071239471
1545133840941696837,21.5035514832
1545133840992080226,21.4678382874
1545133841040557825,21.4892654419
1545133841090737963,21.4785518646
