rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1545311019132231578,,1987,,1545311019,132007746,"""imu_link""",,0.7312064926,-0.3916865924,-0.1077238837,-0.5480188225,"[0.00459651742130518, 0.0015923972241580486, 0.001223803381435573, 0.0015923980390653014, 0.0023466902785003185, 0.0006269168807193637, 0.0012238036142662168, 0.0006269147852435708, 0.0020195080433040857]",,-0.436758731841,0.617853815776,-0.813862612505,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,0.23532709,-0.29460796,9.90888724,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545311019182494954,,1988,,1545311019,182117375,"""imu_link""",,0.7451041828,-0.3897060037,-0.0928526838,-0.5331811919,"[0.004683854058384895, 0.0015725624980404973, 0.0011975138913840055, 0.001572562730871141, 0.0023027481511235237, 0.0005890735192224383, 0.0011975141242146492, 0.0005890715983696282, 0.0019845732022076845]",,-0.476173544227,0.559264229797,-0.830906855698,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,0.19580651,-0.20658485,9.86038471,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545311019231459053,,1989,,1545311019,231143420,"""imu_link""",,0.7594718432,-0.3866511974,-0.0778136374,-0.5173364823,"[0.004773230757564306, 0.0015476674307137728, 0.0011675824644044042, 0.0015476676635444164, 0.002256101230159402, 0.0005497270030900836, 0.0011675831628963351, 0.0005497252568602562, 0.00194897863548249]",,-0.470847218229,0.561394760196,-0.814927877704,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,0.14730398,-0.34311049,9.91786919,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545311019287078268,,1990,,1545311019,286372497,"""imu_link""",,0.7733695334,-0.3822536191,-0.0633452691,-0.5017603271,"[0.004857541993260384, 0.0015182718634605408, 0.0011368116829544306, 0.0015182726783677936, 0.0022061539348214865, 0.0005114958039484918, 0.0011368124978616834, 0.0005114941741339862, 0.001913092564791441]",,-0.503870439417,0.506000969816,-0.814927877704,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,0.23532709,-0.40239136,10.01667064,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545311019333090179,,1991,,1545311019,332475693,"""imu_link""",,0.7850180805,-0.3776210557,-0.0499846877,-0.4841700139,"[0.004939056932926178, 0.0014881015522405505, 0.001102161011658609, 0.0014881034148856997, 0.0021643885411322117, 0.0004747420025523752, 0.0011021619429811835, 0.00047474022721871734, 0.001881984993815422]",,-0.471912483429,0.515588356613,-0.796818369311,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,0.31436825,-0.30358991,10.16397462,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545311019383767321,,1992,,1545311019,383204318,"""imu_link""",,0.8000235576,-0.3704372255,-0.0383361406,-0.4703730316,"[0.0050263553857803345, 0.00144713104236871, 0.0010707720648497343, 0.0014471319736912847, 0.002119096228852868, 0.0004380824393592775, 0.001070772879756987, 0.00043808083864860237, 0.001858248608186841]",,-0.502805174217,0.268446830303,-0.813862612505,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.2155668,-0.18682456,9.84960637,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545311019435111434,,1993,,1545311019,434557173,"""imu_link""",,0.8104636099,-0.364562598,-0.0240020495,-0.4526484412,"[0.005097942892462015, 0.0014117298414930701, 0.0010346408234909177, 0.001411730656400323, 0.0020734684076160192, 0.00040436783456243575, 0.0010346417548134923, 0.00040436649578623474, 0.001825222629122436]",,-0.448476649037,0.601874837781,-0.781904656516,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,-0.12754369,-0.41137331,9.8981089,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545311019488028572,,1994,,1545311019,487512451,"""imu_link""",,0.8249655475,-0.3602321583,-0.0101043593,-0.435393821,"[0.005173723213374615, 0.0013724805321544409, 0.0009930891683325171, 0.0013724809978157282, 0.0020331749692559242, 0.00036974260001443326, 0.0009930903324857354, 0.00036974146496504545, 0.0017966664163395762]",,-0.475108279028,0.553937903799,-0.801079430109,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,0.6467004,-0.38263107,10.21247715,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545311019535728689,,1995,,1545311019,535284505,"""imu_link""",,0.837218342,-0.3555995949,0.0059753354,-0.4154200875,"[0.005248244386166334, 0.001332947053015232, 0.0009455803665332496, 0.0013329476350918412, 0.0019941390492022038, 0.00033522024750709534, 0.0009455808321945369, 0.00033521922887302935, 0.0017662072787061334]",,-0.487891461423,0.497478848219,-0.820254203702,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,0.06826282,-0.39161302,9.86038471,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545311019584806834,,1996,,1545311019,584250781,"""imu_link""",,0.8485983347,-0.350127799,0.0210143818,-0.3960170321,"[0.005315286573022604, 0.0012901590671390295, 0.0008998930570669472, 0.0012901589507237077, 0.0019550316501408815, 0.00030337084899656475, 0.0008998931152746081, 0.00030337003408931196, 0.0017383210361003876]",,-0.444215588239,0.544350517002,-0.791492043313,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,0.46167223,-0.37364912,10.03643093,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545311019635710936,,1997,,1545311019,635074733,"""imu_link""",,0.8569570904,-0.3406612564,0.0347777948,-0.3783595803,"[0.005381238181143999, 0.001243444043211639, 0.0008584880852140486, 0.0012434435775503516, 0.0019166553393006325, 0.00027442866121418774, 0.0008584876195527613, 0.0002744278754107654, 0.001715438556857407]",,-0.464455627031,0.494283052621,-0.807471021307,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,0.44191194,-0.49041447,9.97715006,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545311019687360748,,1998,,1545311019,686877128,"""imu_link""",,0.8697134244,-0.3348537675,0.0490447473,-0.35919151,"[0.005442607682198286, 0.0011948926839977503, 0.0008096576784737408, 0.0011948923347517848, 0.001880243537016213, 0.00024495157413184643, 0.0008096568053588271, 0.000244950846536085, 0.0016912814462557435]",,-0.443150323039,0.498544113419,-0.792557308512,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,0.39161302,-0.39161302,10.13523238,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
1545311019736623612,,1999,,1545311019,735956013,"""imu_link""",,0.8798849223,-0.3281399075,0.0643523481,-0.3376400194,"[0.005501379258930683, 0.0011445244308561087, 0.0007557151839137077, 0.0011445239651948214, 0.0018442308064550161, 0.0002158526622224599, 0.0007557147182524204, 0.000215852094697766, 0.0016662103589624166]",,-0.475108279028,0.502805174217,-0.813862612505,"[2.5e-05, 0.0, 0.0, 0.0, 2.5e-05, 0.0, 0.0, 0.0, 2.5e-05]",,0.3233502,-0.19580651,10.04541288,"[0.0036, 0.0, 0.0, 0.0, 0.0036, 0.0, 0.0, 0.0, 0.0036]"
