rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags
1545310681645727781,5,663706,1.032,-0.049,-0.752,2
1545310681763695813,5,663823,1.023,-0.034,-0.733,2
1545310681882083552,5,663940,1.015,-0.028,-0.719,2
1545310681999661318,5,664056,1.013,-0.041,-0.732,2
1545310682118849844,5,664173,1.0,-0.028,-0.715,2
1545310682236553010,5,664289,0.994,-0.031,-0.719,2
1545310682356113787,5,664404,0.99,-0.027,-0.718,2
1545310682473279671,5,664520,0.99,-0.025,-0.713,2
1545310682827968937,5,664868,0.991,-0.026,-0.713,2
1545310682945917625,5,664985,0.993,-0.026,-0.712,2
1545310683064165294,5,665102,0.993,-0.025,-0.71,2
1545310683181982112,5,665217,0.993,-0.026,-0.71,2
1545310683301465102,5,665333,0.993,-0.027,-0.71,2
1545310683417290727,5,665450,0.971,-0.031,-0.738,2
1545310683536904053,5,665566,0.97,-0.031,-0.742,2
1545310683655615811,5,665681,0.965,-0.029,-0.748,2
1545310683772811708,5,665797,0.964,-0.028,-0.752,2
1545310683891166316,5,665914,0.986,-0.024,-0.723,2
1545310684009250961,5,666030,0.987,-0.022,-0.722,2
1545310684127749647,5,666146,0.993,-0.016,-0.709,2
1545310684245920562,5,666263,0.991,-0.012,-0.697,2
1545310684363830233,5,666379,0.999,-0.029,-0.715,2
1545310684483037765,5,666494,1.001,-0.022,-0.706,2
1545310684599840111,5,666610,1.005,-0.025,-0.711,2
1545310684718606187,5,666727,1.008,-0.018,-0.706,2
1545310684836892013,5,666843,0.999,0.006,-0.673,2
1545310684954938400,5,666958,1.0,-0.005,-0.679,2
1545310685072451101,5,667075,0.986,-0.003,-0.69,2
1545310685190896065,5,667192,0.988,0.0,-0.692,2
1545310685309013480,5,667307,0.99,0.007,-0.684,2
1545310685427900631,5,667423,1.007,0.005,-0.683,2
1545310685663987233,5,667656,1.054,0.016,-0.635,2
1545310685900212359,5,667887,1.086,0.03,-0.632,2
1545310686019571394,5,668004,1.097,0.02,-0.655,2
1545310686136788539,5,668120,1.102,0.01,-0.676,2
1545310686254365788,5,668236,1.103,0.006,-0.691,2
1545310686372652361,5,668352,1.102,0.017,-0.695,2
1545310686491222700,5,668469,1.103,0.019,-0.694,2
1545310686609581113,5,668584,1.102,0.019,-0.693,2
1545310686728099749,5,668700,1.102,0.019,-0.688,2
1545310686845865574,5,668817,1.103,0.006,-0.686,2
1545310686963919005,5,668933,1.103,0.001,-0.69,2
1545310687081724393,5,669048,1.104,-0.004,-0.693,2
1545310687200240551,5,669165,1.105,-0.009,-0.702,2
1545310687318837656,5,669283,1.105,-0.02,-0.71,2
1545310687436448950,5,669399,1.105,-0.012,-0.707,2
1545310687554830052,5,669514,1.106,-0.009,-0.705,2
1545310687673881250,5,669630,1.108,-0.007,-0.706,2
1545310687790912644,5,669747,1.11,0.003,-0.709,2
1545310687909184348,5,669863,1.115,-0.003,-0.719,2
1545310688027552247,5,669978,1.114,-0.003,-0.718,2
1545310688145398720,5,670094,1.113,0.0,-0.716,2
1545310688263799586,5,670212,1.108,0.025,-0.706,2
1545310688382440298,5,670327,1.104,0.025,-0.698,2
1545310688500043955,5,670443,1.103,0.025,-0.698,2
1545310688618616535,5,670560,1.105,0.019,-0.697,2
1545310688737812755,5,670676,1.113,-0.013,-0.712,2
1545310688854897546,5,670791,1.119,-0.013,-0.723,2
1545310688973017277,5,670907,1.132,-0.031,-0.752,2
1545310689090984159,5,671024,1.136,-0.036,-0.764,2
1545310689211471914,5,671139,1.133,-0.026,-0.759,2
1545310689328000234,5,671256,1.145,-0.062,-0.776,2
1545310689445660628,5,671373,1.141,-0.04,-0.766,2
1545310689563746281,5,671489,1.135,-0.018,-0.747,2
1545310689682515709,5,671604,1.132,-0.029,-0.746,2
1545310689799823030,5,671720,1.115,0.008,-0.718,2
1545310689919444331,5,671837,1.105,0.006,-0.695,2
1545310690037153705,5,671953,1.103,-0.007,-0.696,2
1545310690154716335,5,672068,1.101,0.001,-0.69,2
1545310690273079731,5,672184,1.1,0.001,-0.689,2
1545310690390809253,5,672302,1.101,-0.004,-0.697,2
1545310690510286270,5,672417,1.1,-0.006,-0.7,2
1545310690628199421,5,672533,1.101,-0.008,-0.702,2
1545310690746684567,5,672650,1.101,-0.006,-0.701,2
1545310690863966007,5,672766,1.102,-0.008,-0.703,2
1545310690982242152,5,672881,1.104,-0.007,-0.702,2
1545310691100800174,5,672997,1.105,-0.008,-0.703,2
1545310691218790262,5,673114,1.105,-0.009,-0.705,2
1545310691336787521,5,673230,1.105,-0.01,-0.705,2
1545310691572987258,5,673463,1.104,-0.012,-0.705,2
1545310691690685897,5,673579,1.103,-0.014,-0.706,2
1545310691809800811,5,673694,1.103,-0.01,-0.702,2
1545310691929429071,5,673810,1.101,-0.005,-0.699,2
1545310692046362652,5,673927,1.101,-0.004,-0.699,2
1545310692163753260,5,674043,1.101,-0.004,-0.698,2
1545310692281631071,5,674158,1.101,-0.008,-0.7,2
1545310692401223765,5,674274,1.102,-0.009,-0.702,2
