rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,vector,x,y,z
1545310681525661364,,0,,1545310681,524390697,"""imu_link""",,-0.606995064,-0.23040788,-0.4119876
1545310681575765190,,1,,1545310681,575273231,"""imu_link""",,-0.5798344,-0.243835624,-0.414734184
1545310681623737813,,2,,1545310681,623409485,"""imu_link""",,-0.674744136,-0.257568544,-0.42266876
1545310681678273830,,3,,1545310681,677770912,"""imu_link""",,-0.812988864,-0.319824448,-0.417480768
1545310681726609223,,4,,1545310681,726240322,"""imu_link""",,-0.915833176,-0.357666272,-0.4119876
1545310681779354984,,5,,1545310681,778936117,"""imu_link""",,-0.978394256,-0.379333768,-0.406494432
1545310681825356084,,6,,1545310681,824984106,"""imu_link""",,-1.083985152,-0.428161928,-0.390320104
1545310681880694508,,7,,1545310681,879858022,"""imu_link""",,-1.14898764,-0.490417832,-0.36315944
1545310681925913364,,8,,1545310681,925202031,"""imu_link""",,-1.1978158,-0.528564832,-0.36315944
1545310681978145953,,9,,1545310681,977649914,"""imu_link""",,-1.22222988,-0.571899824,-0.390320104
1545310682030399613,,10,,1545310682,29757299,"""imu_link""",,-1.224976464,-0.596313904,-0.393066688
1545310682081204424,,11,,1545310682,80775761,"""imu_link""",,-1.27105804,-0.636902312,-0.371399192
1545310682129380980,,12,,1545310682,128775317,"""imu_link""",,-1.289978952,-0.690918464,-0.376587184
1545310682181204923,,13,,1545310682,180608448,"""imu_link""",,-1.300660112,-0.710144552,-0.390320104
1545310682230757861,,14,,1545310682,230407764,"""imu_link""",,-1.327820776,-0.739746624,-0.382080352
1545310682280095119,,15,,1545310682,279594285,"""imu_link""",,-1.308899864,-0.729065464,-0.384826936
1545310682331312815,,16,,1545310682,330824527,"""imu_link""",,-1.314393032,-0.723572296,-0.38757352
1545310682381408107,,17,,1545310682,381005895,"""imu_link""",,-1.311646448,-0.72631888,-0.384826936
1545310682431854074,,18,,1545310682,430997022,"""imu_link""",,-1.30615328,-0.723572296,-0.38757352
1545310682481864260,,19,,1545310682,481406923,"""imu_link""",,-1.314393032,-0.729065464,-0.384826936
1545310682531512136,,20,,1545310682,531183491,"""imu_link""",,-1.308899864,-0.72631888,-0.390320104
1545310682584488387,,21,,1545310682,583993815,"""imu_link""",,-1.311646448,-0.723572296,-0.38757352
1545310682635372160,,22,,1545310682,634968795,"""imu_link""",,-1.314393032,-0.723572296,-0.382080352
1545310682684828843,,23,,1545310682,684190220,"""imu_link""",,-1.308899864,-0.720825712,-0.382080352
1545310682734267391,,24,,1545310682,733900431,"""imu_link""",,-1.314393032,-0.729065464,-0.390320104
1545310682785131836,,25,,1545310682,784624388,"""imu_link""",,-1.311646448,-0.729065464,-0.38757352
1545310682835583113,,26,,1545310682,835031559,"""imu_link""",,-1.308899864,-0.723572296,-0.384826936
1545310682886976044,,27,,1545310682,886297243,"""imu_link""",,-1.308899864,-0.723572296,-0.382080352
1545310682936541970,,28,,1545310682,936071943,"""imu_link""",,-1.314393032,-0.72631888,-0.384826936
1545310682985765440,,29,,1545310682,985278128,"""imu_link""",,-1.311646448,-0.72631888,-0.38757352
1545310683037425920,,30,,1545310683,36847816,"""imu_link""",,-1.308899864,-0.723572296,-0.382080352
1545310683089995781,,31,,1545310683,88966962,"""imu_link""",,-1.30615328,-0.72631888,-0.384826936
1545310683140998585,,32,,1545310683,140118335,"""imu_link""",,-1.308899864,-0.72631888,-0.38757352
1545310683190373178,,33,,1545310683,189410595,"""imu_link""",,-1.30615328,-0.723572296,-0.384826936
1545310683238508357,,34,,1545310683,238131012,"""imu_link""",,-1.314393032,-0.72631888,-0.382080352
1545310683292038129,,35,,1545310683,289427929,"""imu_link""",,-1.308899864,-0.729065464,-0.384826936
1545310683340779119,,36,,1545310683,340481850,"""imu_link""",,-1.30615328,-0.72631888,-0.382080352
1545310683392901105,,37,,1545310683,392432462,"""imu_link""",,-1.311646448,-0.729065464,-0.384826936
1545310683445183010,,38,,1545310683,444736497,"""imu_link""",,-1.314393032,-0.72631888,-0.38757352
1545310683492479559,,39,,1545310683,492063652,"""imu_link""",,-1.314393032,-0.723572296,-0.384826936
1545310683541549200,,40,,1545310683,541219458,"""imu_link""",,-1.314393032,-0.729065464,-0.384826936
1545310683590931768,,41,,1545310683,590497525,"""imu_link""",,-1.311646448,-0.72631888,-0.384826936
1545310683645755811,,42,,1545310683,645320519,"""imu_link""",,-1.314393032,-0.723572296,-0.390320104
1545310683694828221,,43,,1545310683,694320289,"""imu_link""",,-1.30615328,-0.72631888,-0.38757352
1545310683742223007,,44,,1545310683,741837140,"""imu_link""",,-1.311646448,-0.723572296,-0.384826936
1545310683791511498,,45,,1545310683,790921657,"""imu_link""",,-1.317139616,-0.723572296,-0.3738406
1545310683842687364,,46,,1545310683,842108251,"""imu_link""",,-1.33056736,-0.7019048,-0.360412856
1545310683896055815,,47,,1545310683,895351297,"""imu_link""",,-1.338807112,-0.688477056,-0.349731696
