rosbagTimestamp,data
1545310681525863647,15.6714067459
1545310681575788289,15.6642637253
1545310681623825995,15.6249780655
1545310681678313805,15.6821212769
1545310681726790281,15.660692215
1545310681779812244,15.6499786377
1545310681825516069,15.6642637253
1545310681880900500,15.653550148
1545310681926558026,15.653550148
1545310681978189950,15.6356925964
1545310682030459013,15.660692215
1545310682081237122,15.6285495758
1545310682129462291,15.6392641068
1545310682181294291,15.660692215
1545310682230851018,15.6356925964
1545310682280180873,15.6321210861
1545310682331425854,15.6856927872
1545310682381628133,15.6356925964
1545310682431879290,15.6392641068
1545310682482011203,15.6892642975
1545310682531569938,15.660692215
1545310682584638212,15.6714067459
1545310682635478631,15.6821212769
1545310682684960841,15.6428356171
1545310682734306209,15.6642637253
1545310682785279823,15.6785497665
1545310682835713843,15.6285495758
1545310682887296522,15.660692215
1545310682936575316,15.6571207047
1545310682985908428,15.7178354263
1545310683037595899,15.6714067459
1545310683090392982,15.6678352356
1545310683141065290,15.6714067459
1545310683190496616,15.6571207047
1545310683238579989,15.660692215
1545310683292108578,15.6714067459
1545310683340887613,15.6964073181
1545310683393169895,15.6785497665
1545310683445278814,15.6749782562
1545310683492601115,15.6856927872
1545310683541675311,15.6892642975
1545310683591059887,15.653550148
1545310683645897885,15.6928358078
1545310683694947874,15.7071208954
1545310683742333668,15.660692215
1545310683791634223,15.6642637253
1545310683842877408,15.7071208954
1545310683896177264,15.7035493851
1545310683946375096,15.6964073181
1545310683996777866,15.653550148
1545310684045052435,15.6928358078
1545310684096554602,15.6999778748
1545310684148699949,15.6999778748
1545310684199714317,15.6714067459
1545310684248088479,15.7356929779
1545310684298933785,15.6892642975
1545310684349040947,15.6821212769
1545310684401727148,15.6856927872
1545310684451063549,15.714263916
1545310684499383934,15.7035493851
1545310684555211300,15.714263916
1545310684603171473,15.6999778748
1545310684651909757,15.6856927872
1545310684700734303,15.7035493851
1545310684753874600,15.7178354263
1545310684806678556,15.6821212769
1545310684852490568,15.7321214676
1545310684903776183,15.6928358078
1545310684955208354,15.7035493851
1545310685007922806,15.7356929779
1545310685054589810,15.7428350449
1545310685107000416,15.7214069366
1545310685157629084,15.7321214676
1545310685209231585,15.7321214676
1545310685257554607,15.7499780655
1545310685310165506,15.714263916
1545310685361192309,15.7642641068
1545310685407572617,15.714263916
1545310685458270873,15.7214069366
1545310685510544641,15.7606925964
1545310685561069844,15.7571210861
1545310685610514731,15.7321214676
1545310685661013315,15.7321214676
1545310685712013936,15.7178354263
1545310685761960754,15.7606925964
1545310685812897823,15.7892637253
1545310685862196566,15.7464065552
1545310685913744013,15.7356929779
1545310685962580632,15.7499780655
1545310686015193550,15.7714071274
1545310686064561717,15.7428350449
1545310686114502246,15.7821207047
1545310686165030399,15.7821207047
1545310686215952671,15.7928352356
1545310686268197666,15.7678356171
1545310686317858205,15.8142642975
1545310686368509343,15.7642641068
1545310686416666048,15.778550148
1545310686469324201,15.7821207047
1545310686519485135,15.7821207047
1545310686569183387,15.7464065552
1545310686617812704,15.8356924057
1545310686669896202,15.8071212769
1545310686718150995,15.7642641068
1545310686770323109,15.8035497665
1545310686820598777,15.7714071274
1545310686874034884,15.8071212769
1545310686922031523,15.7964067459
1545310686972528349,15.8142642975
1545310687021703951,15.7678356171
1545310687072606448,15.7749786377
1545310687124263949,15.8285493851
1545310687174401699,15.7892637253
1545310687222500231,15.8428354263
1545310687274984317,15.8321208954
1545310687324381761,15.8642644882
1545310687374947279,15.7999782562
1545310687428118688,15.8214073181
1545310687476176359,15.839263916
1545310687524779428,15.8071212769
1545310687577711840,15.8106927872
1545310687628100651,15.839263916
1545310687679170159,15.7999782562
1545310687727577501,15.8285493851
1545310687778229581,15.8785495758
1545310687829558589,15.839263916
1545310687880601789,15.8178358078
1545310687930795191,15.8356924057
1545310687982205228,15.8321208954
1545310688030935621,15.8178358078
1545310688082373705,15.8606929779
1545310688133510645,15.8642644882
1545310688182365278,15.8821210861
1545310688235390189,15.8535499573
1545310688284850219,15.8285493851
1545310688333918163,15.8428354263
1545310688385840264,15.8071212769
1545310688436433071,15.8856925964
1545310688484400176,15.8678350449
1545310688534605137,15.8285493851
1545310688586376454,15.8785495758
1545310688637091593,15.8464069366
1545310688690118692,15.8535499573
1545310688736654179,15.8964071274
1545310688789416794,15.8606929779
1545310688837611851,15.849978447
1545310688889467701,15.8464069366
1545310688941423527,15.8571214676
1545310688992746324,15.8785495758
1545310689040899011,15.8821210861
1545310689091745138,15.8606929779
1545310689141254316,15.8892641068
1545310689195040303,15.8785495758
1545310689243818045,15.8821210861
1545310689290525569,15.8856925964
1545310689342097162,15.8785495758
1545310689393534548,15.8785495758
1545310689443935759,15.8964071274
1545310689492793698,15.8749780655
1545310689545785181,15.903550148
1545310689595365663,15.8856925964
1545310689644871796,15.8999786377
1545310689695739918,15.9178352356
1545310689748478621,15.903550148
1545310689797365721,15.9071216583
